fav_team,dog_team,fav_line,dog_line,fav_price,dog_price,fav_price_american,dog_price_american,home_favorite,game_time_est,market,market_timestamp
SEA,LAD,-1.5,1.5,0.351,0.682,+185,-214,1,2025-09-27T21:40:00-04:00,SEA -1.5,2025-09-27T16:41:43.845+00:00
HOU,LAA,-1.5,1.5,0.466,0.568,+115,-131,0,2025-09-27T21:38:00-04:00,LAA +1.5,2025-09-27T16:38:46.611+00:00
MIL,CIN,-1.5,1.5,0.385,0.64,+160,-178,1,2025-09-27T19:15:00-04:00,MIL -1.5,2025-09-27T16:30:21.005+00:00
CLE,TEX,-1.5,1.5,0.396,0.637,+153,-175,1,2025-09-27T19:15:00-04:00,CLE -1.5,2025-09-27T16:38:39.287+00:00
NYY,BAL,-1.5,1.5,0.528,0.478,-112,+109,0,2025-09-27T13:05:00-04:00,NYY -1.5,2025-09-27T16:42:33.447+00:00
CHC,STL,-1.5,1.5,0.459,0.554,+118,-124,0,2025-09-27T14:20:00-04:00,CHC -1.5,2025-09-27T16:40:48.32+00:00
SF,COL,-1.5,1.5,0.513,0.523,-105,-110,0,2025-09-27T16:05:00-04:00,SF -1.5,2025-09-27T16:40:21.517+00:00
TOR,TB,-1.5,1.5,0.42,0.592,+138,-145,1,2025-09-27T15:07:00-04:00,TOR -1.5,2025-09-27T16:34:51.712+00:00
ATL,PIT,-1.5,1.5,0.443,0.589,+126,-143,1,2025-09-27T19:15:00-04:00,ATL -1.5,2025-09-27T16:25:44.368+00:00
OAK,KAN,-1.5,1.5,0.375,0.64,+167,-178,1,2025-09-27T22:05:00-04:00,OAK -1.5,2025-09-27T16:12:36.379+00:00
WAS,CWS,-1.5,1.5,0.365,0.668,+174,-201,1,2025-09-27T16:05:00-04:00,WAS -1.5,2025-09-27T16:41:05.269+00:00
PHI,MIN,-1.5,1.5,0.498,0.518,+101,-107,1,2025-09-27T18:05:00-04:00,PHI -1.5,2025-09-27T16:31:02.705+00:00
SD,ARI,-1.5,1.5,0.385,0.647,+160,-183,0,2025-09-27T20:40:00-04:00,SD -1.5,2025-09-27T16:11:20.86+00:00
NYM,MIA,-1.5,1.5,0.437,0.583,+129,-140,0,2025-09-27T16:10:00-04:00,MIA +1.5,2025-09-27T16:42:07.15+00:00
BOS,DET,-1.5,1.5,0.37,0.642,+170,-179,1,2025-09-27T16:10:00-04:00,BOS -1.5,2025-09-27T16:18:53.995+00:00
