fav_team,dog_team,fav_line,dog_line,fav_price,dog_price,fav_price_american,dog_price_american,home_favorite,game_time_est,market,market_timestamp
CIN,MIA,-1.5,1.5,0.397,0.635,+152,-174,1,2025-07-07T19:10:00-04:00,CIN -1.5,2025-07-07T16:44:11.446+00:00
BOS,COL,-1.5,1.5,0.515,0.501,-106,-100,1,2025-07-07T19:10:00-04:00,BOS -1.5,2025-07-07T16:51:52.399+00:00
TEX,LAA,-1.5,1.5,0.426,0.608,+135,-155,0,2025-07-07T21:38:00-04:00,LAA +1.5,2025-07-07T16:39:15.373+00:00
LAD,MIL,-1.5,1.5,0.437,0.595,+129,-147,0,2025-07-07T19:40:00-04:00,MIL +1.5,2025-07-07T16:33:41.15+00:00
TOR,CWS,-1.5,1.5,0.492,0.547,+103,-121,0,2025-07-07T19:40:00-04:00,CWS +1.5,2025-07-07T16:49:43.564+00:00
KAN,PIT,-1.5,1.5,0.41,0.621,+144,-164,1,2025-07-07T19:40:00-04:00,KAN -1.5,2025-07-07T16:40:12.861+00:00
HOU,CLE,-1.5,1.5,0.376,0.638,+166,-176,1,2025-07-07T20:10:00-04:00,HOU -1.5,2025-07-07T16:49:55.393+00:00
SD,ARI,-1.5,1.5,0.365,0.661,+174,-195,0,2025-07-07T21:40:00-04:00,SD -1.5,2025-07-07T16:47:41.617+00:00
TB,DET,-1.5,1.5,0.41,0.614,+144,-159,0,2025-07-07T18:40:00-04:00,DET +1.5,2025-07-07T16:51:43.682+00:00
PHI,SF,-1.5,1.5,0.427,0.606,+134,-154,0,2025-07-07T21:45:00-04:00,SF +1.5,2025-07-07T16:50:15.409+00:00
