fav_team,dog_team,fav_line,dog_line,fav_price,dog_price,fav_price_american,dog_price_american,home_favorite,game_time_est,market,market_timestamp
TOR,PHI,-1.5,1.5,0.342,0.679,+192,-212,1,2025-06-04T19:07:00-04:00,TOR -1.5,2025-06-04T16:34:41.389+00:00
ATL,ARI,-1.5,1.5,0.435,0.582,+130,-139,1,2025-06-04T19:15:00-04:00,ATL -1.5,2025-06-04T16:36:17.996+00:00
HOU,PIT,-1.5,1.5,0.433,0.597,+131,-148,0,2025-06-04T18:40:00-04:00,PIT +1.5,2025-06-04T16:46:47.223+00:00
TB,TEX,-1.5,1.5,0.376,0.656,+166,-191,0,2025-06-04T19:35:00-04:00,TB -1.5,2025-06-04T16:37:23.2+00:00
SD,SF,-1.5,1.5,0.388,0.634,+158,-173,0,2025-06-04T21:45:00-04:00,SF +1.5,2025-06-04T16:42:23.647+00:00
STL,KAN,-1.5,1.5,0.377,0.659,+165,-193,0,2025-06-04T19:45:00-04:00,STL -1.5,2025-06-04T16:35:38.262+00:00
LAD,NYM,-1.5,1.5,0.422,0.608,+137,-155,0,2025-06-04T22:10:00-04:00,LAD -1.5,2025-06-04T16:36:22.286+00:00
CHC,WAS,-1.5,1.5,0.45,0.565,+122,-130,0,2025-06-04T18:45:00-04:00,WAS +1.5,2025-06-04T16:36:52.699+00:00
DET,CWS,-1.5,1.5,0.531,0.489,-113,+104,0,2025-06-04T19:40:00-04:00,CWS +1.5,2025-06-04T16:40:15.118+00:00
SEA,BAL,-1.5,1.5,0.357,0.681,+180,-213,1,2025-06-04T21:40:00-04:00,SEA -1.5,2025-06-04T16:39:07.998+00:00
NYY,CLE,-1.5,1.5,0.478,0.531,+109,-113,0,2025-06-04T19:05:00-04:00,NYY -1.5,2025-06-04T16:24:23.103+00:00
MIN,OAK,-1.5,1.5,0.535,0.507,-115,-103,0,2025-06-04T22:05:00-04:00,OAK +1.5,2025-06-04T16:44:05.333+00:00
BOS,LAA,-1.5,1.5,0.4,0.613,+150,-158,1,2025-06-04T13:35:00-04:00,BOS -1.5,2025-06-04T16:47:47.15+00:00
