fav_team,dog_team,fav_line,dog_line,fav_price,dog_price,fav_price_american,dog_price_american,home_favorite,game_time_est,market,market_timestamp
CHC,WAS,-1.5,1.5,0.508,0.505,-103,-102,0,2025-09-05T14:20:00-04:00,CHC -1.5,2025-09-05T16:41:14.979+00:00
NYM,CIN,-1.5,1.5,0.415,0.608,+141,-155,0,2025-09-05T18:40:00-04:00,CIN +1.5,2025-09-05T16:29:53.622+00:00
DET,CWS,-1.5,1.5,0.468,0.558,+114,-126,1,2025-09-05T18:40:00-04:00,DET -1.5,2025-09-05T16:42:59.273+00:00
ATL,SEA,-1.5,1.5,0.375,0.649,+167,-185,1,2025-09-05T19:15:00-04:00,ATL -1.5,2025-09-05T16:32:58.799+00:00
STL,SF,-1.5,1.5,0.36,0.668,+178,-201,0,2025-09-05T20:15:00-04:00,STL -1.5,2025-09-05T16:37:58.862+00:00
BOS,ARI,-1.5,1.5,0.441,0.588,+127,-143,0,2025-09-05T21:40:00-04:00,ARI +1.5,2025-09-05T16:22:55.666+00:00
TB,CLE,-1.5,1.5,0.392,0.63,+155,-170,0,2025-09-05T19:35:00-04:00,TB -1.5,2025-09-05T16:42:59.273+00:00
MIL,PIT,-1.5,1.5,0.444,0.573,+125,-134,0,2025-09-05T18:40:00-04:00,PIT +1.5,2025-09-05T16:38:11.749+00:00
LAD,BAL,-1.5,1.5,0.481,0.541,+108,-118,0,2025-09-05T19:05:00-04:00,BAL +1.5,2025-09-05T16:40:54.467+00:00
KAN,MIN,-1.5,1.5,0.382,0.643,+162,-180,1,2025-09-05T19:40:00-04:00,KAN -1.5,2025-09-05T16:42:58.148+00:00
NYY,TOR,-1.5,1.5,0.385,0.64,+160,-178,0,2025-09-05T19:05:00-04:00,NYY -1.5,2025-09-05T16:18:40.089+00:00
LAA,OAK,-1.5,1.5,0.426,0.588,+135,-143,0,2025-09-05T21:38:00-04:00,LAA -1.5,2025-09-05T16:42:59.273+00:00
PHI,MIA,-1.5,1.5,0.592,0.433,-145,+131,0,2025-09-05T19:10:00-04:00,MIA +1.5,2025-09-05T16:35:57.099+00:00
SD,COL,-1.5,1.5,0.58,0.442,-138,+126,0,2025-09-05T20:40:00-04:00,COL +1.5,2025-09-05T16:39:21.133+00:00
HOU,TEX,-1.5,1.5,0.424,0.605,+136,-153,0,2025-09-05T20:05:00-04:00,TEX +1.5,2025-09-05T16:42:59.273+00:00
