fav_team,dog_team,fav_line,dog_line,fav_price,dog_price,fav_price_american,dog_price_american,home_favorite,game_time_est,market,market_timestamp
STL,CWS,-1.5,1.5,0.5,0.533,+100,-114,0,2025-06-19T17:30:00-04:00,CWS +1.5,2025-06-19T16:37:22.945+00:00
SF,CLE,-1.5,1.5,0.434,0.592,+130,-145,0,2025-06-19T16:05:00-04:00,SF -1.5,2025-06-19T16:39:27.715+00:00
LAD,SD,-1.5,1.5,0.552,0.455,-123,+120,0,2025-06-19T22:10:00-04:00,LAD -1.5,2025-06-19T16:37:56.468+00:00
TOR,ARI,-1.5,1.5,0.42,0.613,+138,-158,1,2025-06-19T15:07:00-04:00,TOR -1.5,2025-06-19T16:46:25.096+00:00
WAS,COL,-1.5,1.5,0.439,0.571,+128,-133,1,2025-06-19T13:05:00-04:00,WAS -1.5,2025-06-19T16:49:16.181+00:00
PHI,MIA,-1.5,1.5,0.435,0.571,+130,-133,0,2025-06-19T18:40:00-04:00,MIA +1.5,2025-06-19T16:42:54.763+00:00
ATL,NYM,-1.5,1.5,0.399,0.636,+151,-175,1,2025-06-19T19:15:00-04:00,ATL -1.5,2025-06-19T16:46:48.605+00:00
TB,BAL,-1.5,1.5,0.388,0.625,+158,-167,0,2025-06-19T19:35:00-04:00,TB -1.5,2025-06-19T16:46:02.563+00:00
HOU,OAK,-1.5,1.5,0.451,0.566,+122,-130,0,2025-06-19T22:05:00-04:00,OAK +1.5,2025-06-19T16:46:04.742+00:00
TEX,KAN,-1.5,1.5,0.375,0.661,+167,-195,1,2025-06-19T14:35:00-04:00,TEX -1.5,2025-06-19T16:47:55.256+00:00
NYY,LAA,-1.5,1.5,0.596,0.42,-148,+138,0,2025-06-19T13:05:00-04:00,NYY -1.5,2025-06-19T16:48:22.176+00:00
CHC,MIL,-1.5,1.5,0.373,0.656,+168,-191,0,2025-06-19T14:20:00-04:00,CHC -1.5,2025-06-19T16:26:56.425+00:00
PIT,DET,-1.5,1.5,0.418,0.6,+139,-150,0,2025-06-19T17:40:00-04:00,DET +1.5,2025-06-19T16:41:36.683+00:00
