fav_team,dog_team,fav_line,dog_line,fav_price,dog_price,fav_price_american,dog_price_american,home_favorite,game_time_est,market,market_timestamp
<<<<<<< HEAD
MIA,COL,-1.5,1.5,0.461,0.558,+117,-126,1,2025-06-02T18:40:00-04:00,MIA -1.5,2025-06-02T16:49:53.944+00:00
BOS,LAA,-1.5,1.5,0.42,0.609,+138,-156,1,2025-06-02T19:10:00-04:00,BOS -1.5,2025-06-02T16:39:03.121+00:00
CIN,MIL,-1.5,1.5,0.363,0.661,+175,-195,1,2025-06-02T19:10:00-04:00,CIN -1.5,2025-06-02T16:47:11.037+00:00
DET,CWS,-1.5,1.5,0.565,0.444,-130,+125,0,2025-06-02T19:40:00-04:00,CWS +1.5,2025-06-02T16:48:55.466+00:00
SF,SD,-1.5,1.5,0.439,0.591,+128,-144,0,2025-06-02T21:45:00-04:00,SF -1.5,2025-06-02T16:44:57.971+00:00
MIN,OAK,-1.5,1.5,0.505,0.518,-102,-107,0,2025-06-02T22:05:00-04:00,OAK +1.5,2025-06-02T16:45:36.42+00:00
LAD,NYM,-1.5,1.5,0.433,0.58,+131,-138,0,2025-06-02T22:10:00-04:00,LAD -1.5,2025-06-02T16:52:03.695+00:00
=======
MIA,COL,-1.5,1.5,0.461,0.557,+117,-126,1,2025-06-02T18:40:00-04:00,MIA -1.5,2025-06-02T18:10:21.29+00:00
BOS,LAA,-1.5,1.5,0.418,0.609,+139,-156,1,2025-06-02T19:10:00-04:00,BOS -1.5,2025-06-02T18:21:20.215+00:00
CIN,MIL,-1.5,1.5,0.357,0.662,+180,-196,1,2025-06-02T19:10:00-04:00,CIN -1.5,2025-06-02T18:20:46.533+00:00
DET,CWS,-1.5,1.5,0.565,0.439,-130,+128,0,2025-06-02T19:40:00-04:00,CWS +1.5,2025-06-02T18:23:04.7+00:00
SF,SD,-1.5,1.5,0.439,0.583,+128,-140,0,2025-06-02T21:45:00-04:00,SF -1.5,2025-06-02T18:03:33.012+00:00
MIN,OAK,-1.5,1.5,0.505,0.518,-102,-107,0,2025-06-02T22:05:00-04:00,OAK +1.5,2025-06-02T18:21:49.571+00:00
LAD,NYM,-1.5,1.5,0.433,0.576,+131,-136,0,2025-06-02T22:10:00-04:00,LAD -1.5,2025-06-02T18:14:55.041+00:00
>>>>>>> bec6388 (June 2)
