fav_team,dog_team,fav_line,dog_line,fav_price,dog_price,fav_price_american,dog_price_american,home_favorite,game_time_est,market,market_timestamp
NYM,CLE,-1.5,1.5,0.42,0.592,+138,-145,0,2025-08-05T19:10:00-04:00,NYM -1.5,2025-08-05T16:27:46.323+00:00
BOS,KAN,-1.5,1.5,0.533,0.483,-114,+107,1,2025-08-05T19:10:00-04:00,BOS -1.5,2025-08-05T16:43:37.862+00:00
WAS,OAK,-1.5,1.5,0.376,0.639,+166,-177,1,2025-08-05T18:45:00-04:00,WAS -1.5,2025-08-05T16:45:58.41+00:00
SF,PIT,-1.5,1.5,0.431,0.582,+132,-139,0,2025-08-05T18:40:00-04:00,PIT +1.5,2025-08-05T16:46:50.585+00:00
PHI,BAL,-1.5,1.5,0.405,0.62,+147,-163,1,2025-08-05T18:45:00-04:00,PHI -1.5,2025-08-05T16:38:06.33+00:00
MIL,ATL,-1.5,1.5,0.444,0.573,+125,-134,0,2025-08-05T19:15:00-04:00,ATL +1.5,2025-08-05T16:48:13.71+00:00
DET,MIN,-1.5,1.5,0.403,0.616,+148,-160,1,2025-08-05T18:40:00-04:00,DET -1.5,2025-08-05T16:39:48.593+00:00
HOU,MIA,-1.5,1.5,0.385,0.632,+160,-172,0,2025-08-05T18:40:00-04:00,MIA +1.5,2025-08-05T16:25:20.642+00:00
LAA,TB,-1.5,1.5,0.373,0.647,+168,-183,0,2025-08-05T21:38:00-04:00,LAA -1.5,2025-08-05T16:13:43.463+00:00
SD,ARI,-1.5,1.5,0.441,0.574,+127,-135,0,2025-08-05T21:40:00-04:00,ARI +1.5,2025-08-05T16:45:48.755+00:00
TOR,COL,-1.5,1.5,0.605,0.419,-153,+139,0,2025-08-05T20:40:00-04:00,COL +1.5,2025-08-05T16:40:20.942+00:00
TEX,NYY,-1.5,1.5,0.368,0.642,+172,-179,1,2025-08-05T20:05:00-04:00,TEX -1.5,2025-08-05T16:46:08.65+00:00
SEA,CWS,-1.5,1.5,0.517,0.5,-107,+100,1,2025-08-05T21:40:00-04:00,SEA -1.5,2025-08-05T16:39:48.593+00:00
LAD,STL,-1.5,1.5,0.472,0.542,+112,-118,0,2025-08-05T22:10:00-04:00,LAD -1.5,2025-08-05T16:29:46.951+00:00
CHC,CIN,-1.5,1.5,0.442,0.576,+126,-136,0,2025-08-05T20:05:00-04:00,CHC -1.5,2025-08-05T16:44:14.862+00:00
