fav_team,dog_team,fav_line,dog_line,fav_price,dog_price,fav_price_american,dog_price_american,home_favorite,game_time_est,market,market_timestamp
CIN,PIT,-1.5,1.5,0.407,0.613,+146,-158,0,2025-08-08T18:40:00-04:00,PIT +1.5,2025-08-08T16:48:31.846+00:00
CIN,PIT,-0.5,0.5,0.475,0.576,+111,-136,0,2025-08-08T18:40:00-04:00,PIT +0.5 1H,2025-08-08T15:38:25.512+00:00
PHI,TEX,-1.5,1.5,0.418,0.592,+139,-145,0,2025-08-08T20:05:00-04:00,TEX +1.5,2025-08-08T16:47:47.122+00:00
PHI,TEX,-0.5,0.5,0.474,0.552,+111,-123,0,2025-08-08T20:05:00-04:00,TEX +0.5 1H,2025-08-08T14:58:20.425+00:00
MIL,NYM,-1.5,1.5,0.385,0.628,+160,-169,1,2025-08-08T20:10:00-04:00,MIL -1.5,2025-08-08T16:47:47.122+00:00
MIL,NYM,-0.5,0.5,0.526,0.535,-111,-115,1,2025-08-08T20:10:00-04:00,MIL -0.5 1H,2025-08-08T14:48:19.811+00:00
ARI,COL,-1.5,1.5,0.537,0.481,-116,+108,1,2025-08-08T21:40:00-04:00,ARI -1.5,2025-08-08T16:48:31.846+00:00
SF,WAS,-1.5,1.5,0.417,0.614,+140,-159,0,2025-08-08T22:15:00-04:00,SF -1.5,2025-08-08T16:47:48.154+00:00
SF,WAS,-0.5,0.5,0.522,0.539,-109,-117,0,2025-08-08T22:15:00-04:00,SF -0.5 1H,2025-08-08T16:34:35.684+00:00
HOU,NYY,-0.5,0.5,0.446,0.585,+124,-141,0,2025-08-08T19:05:00-04:00,NYY +0.5 1H,2025-08-08T14:18:18.039+00:00
HOU,NYY,-1.5,1.5,0.382,0.634,+162,-173,0,2025-08-08T19:05:00-04:00,NYY +1.5,2025-08-08T16:47:48.154+00:00
DET,LAA,-1.5,1.5,0.564,0.45,-129,+122,1,2025-08-08T19:10:00-04:00,DET -1.5,2025-08-08T16:47:48.154+00:00
CLE,CWS,-0.5,0.5,0.488,0.573,+105,-134,0,2025-08-08T19:40:00-04:00,CWS +0.5 1H,2025-08-08T15:48:31.616+00:00
CLE,CWS,-1.5,1.5,0.45,0.568,+122,-131,0,2025-08-08T19:40:00-04:00,CWS +1.5,2025-08-08T16:47:48.154+00:00
MIN,KAN,-1.5,1.5,0.379,0.634,+164,-173,1,2025-08-08T20:10:00-04:00,MIN -1.5,2025-08-08T16:47:48.154+00:00
MIN,KAN,-0.5,0.5,0.509,0.552,-104,-123,1,2025-08-08T20:10:00-04:00,MIN -0.5 1H,2025-08-08T15:58:27.972+00:00
MIA,ATL,-1.5,1.5,0.422,0.594,+137,-146,0,2025-08-08T19:15:00-04:00,ATL +1.5,2025-08-08T16:48:31.846+00:00
MIA,ATL,-0.5,0.5,0.47,0.561,+113,-128,0,2025-08-08T19:15:00-04:00,ATL +0.5 1H,2025-08-08T16:18:29.969+00:00
BAL,OAK,-1.5,1.5,0.353,0.66,+183,-194,1,2025-08-08T19:05:00-04:00,BAL -1.5,2025-08-08T16:47:48.154+00:00
BAL,OAK,-0.5,0.5,0.448,0.613,+123,-158,1,2025-08-08T19:05:00-04:00,BAL -0.5 1H,2025-08-08T16:17:25.32+00:00
SD,BOS,-0.5,0.5,0.563,0.495,-129,+102,0,2025-08-08T21:40:00-04:00,SD -0.5 1H,2025-08-08T15:50:01.551+00:00
SD,BOS,-1.5,1.5,0.435,0.582,+130,-139,0,2025-08-08T21:40:00-04:00,SD -1.5,2025-08-08T16:47:48.154+00:00
LAD,TOR,-1.5,1.5,0.4,0.614,+150,-159,0,2025-08-08T22:10:00-04:00,LAD -1.5,2025-08-08T16:48:22.941+00:00
LAD,TOR,-0.5,0.5,0.485,0.571,+106,-133,0,2025-08-08T22:10:00-04:00,LAD -0.5 1H,2025-08-08T13:28:14.18+00:00
CHC,STL,-1.5,1.5,0.468,0.546,+114,-120,0,2025-08-08T20:15:00-04:00,STL +1.5,2025-08-08T16:48:11.703+00:00
CHC,STL,-0.5,0.5,0.557,0.5,-126,+100,0,2025-08-08T20:15:00-04:00,STL +0.5 1H,2025-08-08T16:47:54.403+00:00
SEA,TB,-0.5,0.5,0.448,0.613,+123,-158,1,2025-08-08T21:40:00-04:00,SEA -0.5 1H,2025-08-08T15:19:41.319+00:00
SEA,TB,-1.5,1.5,0.356,0.655,+181,-190,1,2025-08-08T21:40:00-04:00,SEA -1.5,2025-08-08T16:47:48.154+00:00
