fav_team,dog_team,fav_line,dog_line,fav_price,dog_price,fav_price_american,dog_price_american,home_favorite,game_time_est,market,market_timestamp
DET,CWS,-1.5,1.5,0.502,0.515,-101,-106,0,2025-06-03T19:40:00-04:00,CWS +1.5,2025-06-03T18:49:32.513+00:00
MIA,COL,-1.5,1.5,0.444,0.571,+125,-133,1,2025-06-03T18:40:00-04:00,MIA -1.5,2025-06-03T18:44:35.84+00:00
PHI,TOR,-1.5,1.5,0.457,0.567,+119,-131,0,2025-06-03T19:07:00-04:00,TOR +1.5,2025-06-03T18:48:32.491+00:00
PIT,HOU,-1.5,1.5,0.403,0.611,+148,-157,1,2025-06-03T18:40:00-04:00,PIT -1.5,2025-06-03T18:38:35.645+00:00
CIN,MIL,-1.5,1.5,0.362,0.659,+176,-193,1,2025-06-03T19:10:00-04:00,CIN -1.5,2025-06-03T18:43:49.993+00:00
NYY,CLE,-1.5,1.5,0.486,0.539,+106,-117,0,2025-06-03T19:05:00-04:00,NYY -1.5,2025-06-03T18:49:19.541+00:00
CHC,WAS,-1.5,1.5,0.479,0.548,+109,-121,0,2025-06-03T18:45:00-04:00,WAS +1.5,2025-06-03T18:49:22.01+00:00
LAD,NYM,-1.5,1.5,0.416,0.608,+140,-155,0,2025-06-03T22:10:00-04:00,LAD -1.5,2025-06-03T18:38:55.025+00:00
BOS,LAA,-1.5,1.5,0.402,0.628,+149,-169,1,2025-06-03T19:10:00-04:00,BOS -1.5,2025-06-03T18:50:03.261+00:00
ATL,ARI,-1.5,1.5,0.417,0.611,+140,-157,1,2025-06-03T19:15:00-04:00,ATL -1.5,2025-06-03T18:35:46.077+00:00
STL,KAN,-1.5,1.5,0.416,0.6,+140,-150,0,2025-06-03T19:45:00-04:00,STL -1.5,2025-06-03T18:48:33.491+00:00
TB,TEX,-1.5,1.5,0.391,0.634,+156,-173,0,2025-06-03T19:35:00-04:00,TB -1.5,2025-06-03T18:50:05.492+00:00
SEA,BAL,-1.5,1.5,0.405,0.615,+147,-160,1,2025-06-03T21:40:00-04:00,SEA -1.5,2025-06-03T18:46:13.362+00:00
SF,SD,-1.5,1.5,0.425,0.608,+135,-155,0,2025-06-03T21:45:00-04:00,SF -1.5,2025-06-03T18:23:10.393+00:00
MIN,OAK,-1.5,1.5,0.548,0.485,-121,+106,0,2025-06-03T22:05:00-04:00,OAK +1.5,2025-06-03T18:36:10.616+00:00
