fav_team,dog_team,fav_line,dog_line,fav_price,dog_price,fav_price_american,dog_price_american,home_favorite,game_time_est,market,market_timestamp
NYM,MIA,-1.5,1.5,0.446,0.571,+124,-133,0,2025-08-31T13:40:00-04:00,NYM -1.5,2025-08-31T16:40:38.969+00:00
BOS,PIT,-1.5,1.5,0.446,0.574,+124,-135,1,2025-08-31T13:35:00-04:00,BOS -1.5,2025-08-31T16:43:48.21+00:00
TEX,OAK,-1.5,1.5,0.472,0.558,+112,-126,0,2025-08-31T16:05:00-04:00,OAK +1.5,2025-08-31T16:40:53.432+00:00
MIN,SD,-1.5,1.5,0.365,0.656,+174,-191,1,2025-08-31T13:05:00-04:00,MIN -1.5,2025-08-31T16:36:23.339+00:00
NYY,CWS,-1.5,1.5,0.516,0.502,-107,-101,0,2025-08-31T14:10:00-04:00,CWS +1.5,2025-08-31T16:34:52.642+00:00
HOU,LAA,-1.5,1.5,0.41,0.598,+144,-149,1,2025-08-31T14:10:00-04:00,HOU -1.5,2025-08-31T16:43:25.389+00:00
SF,BAL,-1.5,1.5,0.395,0.628,+153,-169,0,2025-08-31T16:05:00-04:00,SF -1.5,2025-08-31T16:42:05.178+00:00
LAD,ARI,-1.5,1.5,0.524,0.507,-110,-103,0,2025-08-31T16:10:00-04:00,LAD -1.5,2025-08-31T16:42:55.714+00:00
TOR,MIL,-1.5,1.5,0.335,0.681,+199,-213,1,2025-08-31T13:37:00-04:00,TOR -1.5,2025-08-31T16:41:57.517+00:00
CHC,COL,-1.5,1.5,0.602,0.417,-151,+140,0,2025-08-31T15:10:00-04:00,COL +1.5,2025-08-31T16:37:03.299+00:00
TB,WAS,-1.5,1.5,0.446,0.569,+124,-132,0,2025-08-31T13:35:00-04:00,WAS +1.5,2025-08-31T16:37:27.36+00:00
SEA,CLE,-1.5,1.5,0.388,0.631,+158,-171,0,2025-08-31T13:40:00-04:00,CLE +1.5,2025-08-31T16:39:21.317+00:00
DET,KAN,-1.5,1.5,0.476,0.547,+110,-121,0,2025-08-31T14:10:00-04:00,KAN +1.5,2025-08-31T16:43:27.406+00:00
PHI,ATL,-1.5,1.5,0.424,0.592,+136,-145,1,2025-08-31T19:10:00-04:00,PHI -1.5,2025-08-31T16:40:54.295+00:00
