fav_team,dog_team,fav_line,dog_line,fav_price,dog_price,fav_price_american,dog_price_american,home_favorite,game_time_est,market,market_timestamp
KAN,WAS,-1.5,1.5,0.466,0.544,+115,-119,1,2025-08-12T19:40:00-04:00,KAN -1.5,2025-08-12T16:47:05.691+00:00
KAN,WAS,-0.5,0.5,0.592,0.469,-145,+113,1,2025-08-12T19:40:00-04:00,KAN -0.5 1H,2025-08-12T16:43:34.628+00:00
CLE,MIA,-1.5,1.5,0.382,0.624,+162,-166,1,2025-08-12T18:40:00-04:00,CLE -1.5,2025-08-12T16:52:28.413+00:00
CLE,MIA,-0.5,0.5,0.486,0.559,+106,-127,1,2025-08-12T18:40:00-04:00,CLE -0.5 1H,2025-08-12T15:23:27.968+00:00
OAK,TB,-1.5,1.5,0.368,0.649,+172,-185,1,2025-08-12T22:05:00-04:00,OAK -1.5,2025-08-12T16:41:37.963+00:00
OAK,TB,-0.5,0.5,0.476,0.585,+110,-141,1,2025-08-12T22:05:00-04:00,OAK -0.5 1H,2025-08-12T11:56:18.982+00:00
NYM,ATL,-1.5,1.5,0.386,0.625,+159,-167,0,2025-08-12T19:10:00-04:00,NYM -1.5,2025-08-12T16:50:33.339+00:00
NYM,ATL,-0.5,0.5,0.467,0.594,+114,-146,0,2025-08-12T19:10:00-04:00,NYM -0.5 1H,2025-08-12T15:28:35.182+00:00
TEX,ARI,-1.5,1.5,0.397,0.617,+152,-161,1,2025-08-12T20:05:00-04:00,TEX -1.5,2025-08-12T16:28:26.493+00:00
TEX,ARI,-0.5,0.5,0.497,0.561,+101,-128,1,2025-08-12T20:05:00-04:00,TEX -0.5 1H,2025-08-12T14:53:41.953+00:00
LAD,LAA,-1.5,1.5,0.545,0.467,-120,+114,0,2025-08-12T21:38:00-04:00,LAA +1.5,2025-08-12T16:52:13.999+00:00
LAD,LAA,-0.5,0.5,0.565,0.496,-130,+102,0,2025-08-12T21:38:00-04:00,LAA +0.5 1H,2025-08-12T16:33:33.742+00:00
SF,SD,-1.5,1.5,0.347,0.677,+188,-210,0,2025-08-12T21:45:00-04:00,SF -1.5,2025-08-12T16:25:19.965+00:00
SF,SD,-0.5,0.5,0.507,0.545,-103,-120,0,2025-08-12T21:45:00-04:00,SF -0.5 1H,2025-08-12T16:06:21.948+00:00
STL,COL,-1.5,1.5,0.463,0.561,+116,-128,0,2025-08-12T19:45:00-04:00,STL -1.5,2025-08-12T16:13:34.07+00:00
STL,COL,-0.5,0.5,0.574,0.48,-135,+108,0,2025-08-12T19:45:00-04:00,STL -0.5 1H,2025-08-12T16:13:34.07+00:00
TOR,CHC,-1.5,1.5,0.369,0.649,+171,-185,1,2025-08-12T19:07:00-04:00,TOR -1.5,2025-08-12T16:50:15.292+00:00
TOR,CHC,-0.5,0.5,0.463,0.574,+116,-135,1,2025-08-12T19:07:00-04:00,TOR -0.5 1H,2025-08-12T12:46:52.561+00:00
MIL,PIT,-1.5,1.5,0.364,0.664,+175,-198,1,2025-08-12T19:40:00-04:00,MIL -1.5,2025-08-12T16:48:09.203+00:00
PIT,MIL,-0.5,0.5,0.45,0.611,+122,-157,0,2025-08-12T19:40:00-04:00,MIL +0.5 1H,2025-08-12T15:43:29.68+00:00
HOU,BOS,-1.5,1.5,0.356,0.667,+181,-200,1,2025-08-12T20:10:00-04:00,HOU -1.5,2025-08-12T16:32:09.417+00:00
HOU,BOS,-0.5,0.5,0.46,0.601,+117,-151,1,2025-08-12T20:10:00-04:00,HOU -0.5 1H,2025-08-12T16:33:33.742+00:00
DET,CWS,-0.5,0.5,0.553,0.508,-124,-103,0,2025-08-12T19:40:00-04:00,CWS +0.5 1H,2025-08-12T16:43:34.628+00:00
DET,CWS,-1.5,1.5,0.515,0.515,-106,-106,0,2025-08-12T19:40:00-04:00,CWS +1.5,2025-08-12T16:40:33.02+00:00
SEA,BAL,-1.5,1.5,0.494,0.518,+102,-107,0,2025-08-12T18:35:00-04:00,BAL +1.5,2025-08-12T16:52:23+00:00
SEA,BAL,-0.5,0.5,0.555,0.505,-125,-102,0,2025-08-12T18:35:00-04:00,BAL +0.5 1H,2025-08-12T16:50:01.269+00:00
PHI,CIN,-1.5,1.5,0.476,0.533,+110,-114,0,2025-08-12T18:40:00-04:00,CIN +1.5,2025-08-12T16:30:00.435+00:00
PHI,CIN,-0.5,0.5,0.533,0.528,-114,-112,0,2025-08-12T18:40:00-04:00,CIN +0.5 1H,2025-08-12T15:32:48.668+00:00
NYY,MIN,-1.5,1.5,0.522,0.483,-109,+107,0,2025-08-12T19:05:00-04:00,NYY -1.5,2025-08-12T16:51:35.657+00:00
