fav_team,dog_team,fav_line,dog_line,fav_price,dog_price,fav_price_american,dog_price_american,home_favorite,game_time_est,market,market_timestamp
CIN,STL,-1.5,1.5,0.41,0.623,+144,-165,0,2025-06-22T14:15:00-04:00,STL +1.5,2025-06-22T16:46:33.153+00:00
SF,BOS,-1.5,1.5,0.41,0.612,+144,-158,0,2025-06-22T16:05:00-04:00,SF -1.5,2025-06-22T16:30:27.05+00:00
PHI,NYM,-1.5,1.5,0.382,0.647,+162,-183,1,2025-06-22T19:10:00-04:00,PHI -1.5,2025-06-22T16:42:41.58+00:00
SEA,CHC,-1.5,1.5,0.441,0.573,+127,-134,0,2025-06-22T14:20:00-04:00,CHC +1.5,2025-06-22T16:46:51.224+00:00
ARI,COL,-1.5,1.5,0.56,0.465,-127,+115,0,2025-06-22T15:10:00-04:00,COL +1.5,2025-06-22T16:46:50.218+00:00
ATL,MIA,-1.5,1.5,0.455,0.559,+120,-127,0,2025-06-22T13:40:00-04:00,MIA +1.5,2025-06-22T16:47:24.181+00:00
TOR,CWS,-1.5,1.5,0.486,0.537,+106,-116,1,2025-06-22T13:37:00-04:00,TOR -1.5,2025-06-22T16:47:38.934+00:00
LAD,WAS,-1.5,1.5,0.543,0.482,-119,+107,0,2025-06-22T16:10:00-04:00,LAD -1.5,2025-06-22T16:47:19.294+00:00
KAN,SD,-1.5,1.5,0.398,0.636,+151,-175,0,2025-06-22T16:10:00-04:00,SD +1.5,2025-06-22T16:34:10.506+00:00
CLE,OAK,-1.5,1.5,0.418,0.601,+139,-151,0,2025-06-22T16:05:00-04:00,OAK +1.5,2025-06-22T16:46:50.218+00:00
HOU,LAA,-1.5,1.5,0.402,0.608,+149,-155,0,2025-06-22T16:07:00-04:00,LAA +1.5,2025-06-22T16:28:51.999+00:00
MIN,MIL,-1.5,1.5,0.4,0.633,+150,-172,1,2025-06-22T14:10:00-04:00,MIN -1.5,2025-06-22T16:41:52.344+00:00
PIT,TEX,-1.5,1.5,0.357,0.663,+180,-197,1,2025-06-22T13:35:00-04:00,PIT -1.5,2025-06-22T16:45:51.154+00:00
