fav_team,dog_team,fav_line,dog_line,fav_price,dog_price,fav_price_american,dog_price_american,home_favorite,game_time_est,market,market_timestamp
NYY,MIN,-1.5,1.5,0.474,0.552,+111,-123,0,2025-09-16T19:40:00-04:00,MIN +1.5,2025-09-16T16:45:17.496+00:00
PIT,CHC,-1.5,1.5,0.368,0.652,+172,-187,1,2025-09-16T18:40:00-04:00,PIT -1.5,2025-09-16T16:34:28.285+00:00
DET,CLE,-1.5,1.5,0.398,0.624,+151,-166,1,2025-09-16T18:40:00-04:00,DET -1.5,2025-09-16T16:42:38.085+00:00
NYM,SD,-1.5,1.5,0.357,0.661,+180,-195,0,2025-09-16T19:10:00-04:00,NYM -1.5,2025-09-16T16:44:23.219+00:00
MIL,LAA,-1.5,1.5,0.554,0.474,-124,+111,1,2025-09-16T19:40:00-04:00,MIL -1.5,2025-09-16T16:45:18.497+00:00
MIA,COL,-1.5,1.5,0.478,0.552,+109,-123,0,2025-09-16T20:40:00-04:00,COL +1.5,2025-09-16T16:45:17.496+00:00
CIN,STL,-1.5,1.5,0.397,0.617,+152,-161,0,2025-09-16T19:45:00-04:00,STL +1.5,2025-09-16T16:00:51.719+00:00
SEA,KAN,-1.5,1.5,0.448,0.574,+123,-135,0,2025-09-16T19:40:00-04:00,KAN +1.5,2025-09-16T16:41:00.788+00:00
TB,TOR,-1.5,1.5,0.346,0.681,+189,-213,0,2025-09-16T19:35:00-04:00,TB -1.5,2025-09-16T16:35:14.281+00:00
BOS,OAK,-1.5,1.5,0.427,0.592,+134,-145,1,2025-09-16T18:45:00-04:00,BOS -1.5,2025-09-16T16:41:01.082+00:00
CWS,BAL,-1.5,1.5,0.345,0.68,+190,-213,0,2025-09-16T19:40:00-04:00,CWS -1.5,2025-09-16T16:15:13.833+00:00
TEX,HOU,-1.5,1.5,0.398,0.617,+151,-161,0,2025-09-16T20:10:00-04:00,HOU +1.5,2025-09-16T16:45:15.34+00:00
ATL,WAS,-1.5,1.5,0.476,0.537,+110,-116,0,2025-09-16T13:05:00-04:00,WAS +1.5,2025-09-16T16:44:15.114+00:00
ARI,SF,-1.5,1.5,0.389,0.639,+157,-177,1,2025-09-16T21:40:00-04:00,ARI -1.5,2025-09-16T16:35:15.462+00:00
LAD,PHI,-1.5,1.5,0.375,0.647,+167,-183,0,2025-09-16T22:10:00-04:00,LAD -1.5,2025-09-16T16:37:14.3+00:00
