fav_team,dog_team,fav_line,dog_line,fav_price,dog_price,fav_price_american,dog_price_american,home_favorite,game_time_est,market,market_timestamp
MIL,TEX,-1.5,1.5,0.41,0.614,+144,-159,0,2025-09-08T20:05:00-04:00,TEX +1.5,2025-09-08T16:21:27.172+00:00
SD,CIN,-1.5,1.5,0.385,0.64,+160,-178,0,2025-09-08T21:40:00-04:00,SD -1.5,2025-09-08T16:33:53.691+00:00
NYM,PHI,-1.5,1.5,0.417,0.597,+140,-148,0,2025-09-08T18:45:00-04:00,PHI +1.5,2025-09-08T16:32:38.932+00:00
CLE,KAN,-1.5,1.5,0.343,0.674,+192,-207,1,2025-09-08T18:40:00-04:00,CLE -1.5,2025-09-08T16:42:27.001+00:00
LAA,MIN,-1.5,1.5,0.377,0.645,+165,-182,0,2025-09-08T21:38:00-04:00,LAA -1.5,2025-09-08T16:43:48.089+00:00
SEA,STL,-1.5,1.5,0.51,0.51,-104,-104,1,2025-09-08T21:40:00-04:00,SEA -1.5,2025-09-08T16:45:16.736+00:00
SF,ARI,-1.5,1.5,0.452,0.578,+121,-137,0,2025-09-08T21:45:00-04:00,SF -1.5,2025-09-08T16:35:10.712+00:00
BOS,OAK,-1.5,1.5,0.498,0.524,+101,-110,0,2025-09-08T22:05:00-04:00,OAK +1.5,2025-09-08T16:30:08.075+00:00
CHC,ATL,-1.5,1.5,0.402,0.608,+149,-155,0,2025-09-08T19:15:00-04:00,ATL +1.5,2025-09-08T16:38:28.293+00:00
LAD,COL,-1.5,1.5,0.607,0.426,-154,+135,0,2025-09-08T22:10:00-04:00,LAD -1.5,2025-09-08T16:47:18.832+00:00
MIA,WAS,-1.5,1.5,0.373,0.648,+168,-184,1,2025-09-08T18:40:00-04:00,MIA -1.5,2025-09-08T16:44:46.51+00:00
