fav_team,dog_team,fav_line,dog_line,fav_price,dog_price,fav_price_american,dog_price_american,home_favorite,game_time_est,market,market_timestamp
NYY,TEX,-1.5,1.5,0.421,0.595,+138,-147,0,2025-08-06T14:35:00-04:00,TEX +1.5,2025-08-06T16:54:52.368+00:00
MIA,HOU,-1.5,1.5,0.35,0.669,+186,-202,1,2025-08-06T16:40:00-04:00,MIA -1.5,2025-08-06T16:54:51.144+00:00
TB,LAA,-1.5,1.5,0.412,0.617,+143,-161,0,2025-08-06T16:07:00-04:00,LAA +1.5,2025-08-06T16:49:56.815+00:00
NYM,CLE,-1.5,1.5,0.429,0.588,+133,-143,0,2025-08-06T13:10:00-04:00,NYM -1.5,2025-08-06T16:55:00.501+00:00
OAK,WAS,-1.5,1.5,0.45,0.566,+122,-130,0,2025-08-06T18:45:00-04:00,WAS +1.5,2025-08-06T16:55:14.361+00:00
CHC,CIN,-1.5,1.5,0.368,0.642,+172,-179,0,2025-08-06T14:20:00-04:00,CHC -1.5,2025-08-06T16:53:55.156+00:00
TOR,COL,-1.5,1.5,0.615,0.397,-160,+152,0,2025-08-06T15:10:00-04:00,COL +1.5,2025-08-06T16:55:14.824+00:00
SD,ARI,-1.5,1.5,0.461,0.559,+117,-127,0,2025-08-06T21:40:00-04:00,ARI +1.5,2025-08-06T16:43:58.163+00:00
LAD,STL,-1.5,1.5,0.512,0.515,-105,-106,0,2025-08-06T16:10:00-04:00,LAD -1.5,2025-08-06T16:52:39.285+00:00
SEA,CWS,-1.5,1.5,0.533,0.481,-114,+108,1,2025-08-06T21:40:00-04:00,SEA -1.5,2025-08-06T16:55:24.094+00:00
BOS,KAN,-1.5,1.5,0.395,0.632,+153,-172,1,2025-08-06T19:10:00-04:00,BOS -1.5,2025-08-06T16:54:09.504+00:00
ATL,MIL,-1.5,1.5,0.378,0.646,+165,-182,1,2025-08-06T19:15:00-04:00,ATL -1.5,2025-08-06T16:53:46.315+00:00
DET,MIN,-1.5,1.5,0.488,0.533,+105,-114,1,2025-08-06T13:10:00-04:00,DET -1.5,2025-08-06T16:55:50.903+00:00
