balldontlie_game_id,id,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_postseason,away_postseason,home_season_type,away_season_type,home_season,away_season,home_gp,away_gp,home_batting_ab,away_batting_ab,home_batting_r,away_batting_r,home_batting_h,away_batting_h,home_batting_2b,away_batting_2b,home_batting_3b,away_batting_3b,home_batting_hr,away_batting_hr,home_batting_rbi,away_batting_rbi,home_batting_tb,away_batting_tb,home_batting_bb,away_batting_bb,home_batting_so,away_batting_so,home_batting_sb,away_batting_sb,home_batting_avg,away_batting_avg,home_batting_obp,away_batting_obp,home_batting_slg,away_batting_slg,home_batting_ops,away_batting_ops,home_pitching_w,away_pitching_w,home_pitching_l,away_pitching_l,home_pitching_era,away_pitching_era,home_pitching_ip,away_pitching_ip,home_pitching_h,away_pitching_h,home_pitching_er,away_pitching_er,home_pitching_hr,away_pitching_hr,home_pitching_bb,away_pitching_bb,home_pitching_k,away_pitching_k,home_pitching_oba,away_pitching_oba,home_pitching_whip,away_pitching_whip,home_fielding_e,away_fielding_e,date_dt
4133,778458,2025-04-04,116,145,DET,CWS,Detroit Tigers,Chicago White Sox,Tigers,White Sox,0,0,regular,regular,2025,2025,7,7,34,34,7,4,10,7,2,4,1,0,3,0,7,4,23,11,5,4,9,11,0,0,0.269,0.212,0.348,0.271,0.454,0.372,0.802,0.643,1,0,0,1,4.92,3.48,9.0,8.0,7,10,4,7,0,3,4,5,11,9,0.205,0.294,1.11,1.16,0,1,2025-04-04
4137,778463,2025-04-04,111,138,BOS,STL,Boston Red Sox,St. Louis Cardinals,Red Sox,Cardinals,0,0,regular,regular,2025,2025,8,7,37,40,13,9,16,14,4,2,0,0,2,2,12,8,26,22,8,2,3,9,2,1,0.256,0.306,0.335,0.381,0.415,0.506,0.75,0.887,1,0,0,1,4.37,4.85,9.0,8.0,14,16,8,13,2,2,2,8,9,3,0.35,0.432,1.26,1.12,3,0,2025-04-04
4140,778460,2025-04-04,112,135,CHC,SD,Chicago Cubs,San Diego Padres,Cubs,Padres,0,0,regular,regular,2025,2025,10,8,28,32,3,1,3,6,0,2,0,0,0,1,2,1,3,11,7,1,5,6,1,0,0.244,0.284,0.341,0.351,0.423,0.428,0.764,0.779,1,0,0,1,4.7,1.65,9.0,8.0,6,3,1,2,1,0,1,7,6,5,0.187,0.107,1.47,0.94,0,1,2025-04-04
4131,778465,2025-04-04,121,141,NYM,TOR,New York Mets,Toronto Blue Jays,Mets,Blue Jays,0,0,regular,regular,2025,2025,7,8,26,31,5,0,4,4,3,0,0,1,1,0,5,0,10,6,4,3,1,10,2,0,0.184,0.268,0.273,0.338,0.354,0.401,0.627,0.739,1,0,0,1,2.03,4.56,9.0,8.0,4,4,0,5,0,1,3,4,10,1,0.129,0.153,1.11,1.17,0,0,2025-04-04
4142,778456,2025-04-04,115,133,COL,ATH,Colorado Rockies,Athletics,Rockies,Athletics,0,0,regular,regular,2025,2025,7,8,40,42,3,6,11,11,2,2,1,0,0,1,3,5,15,16,6,3,14,7,1,2,0.215,0.225,0.277,0.288,0.308,0.385,0.585,0.673,0,1,1,0,3.9,5.0,11.0,11.0,11,11,4,3,1,0,3,6,7,14,0.261,0.275,1.53,1.58,1,0,2025-04-04
4136,778461,2025-04-04,134,147,PIT,NYY,Pittsburgh Pirates,New York Yankees,Pirates,Yankees,0,0,regular,regular,2025,2025,8,7,35,38,4,9,9,13,1,2,0,0,2,1,4,9,16,18,3,6,11,11,1,2,0.204,0.288,0.294,0.376,0.301,0.621,0.595,0.997,0,1,1,0,4.61,4.57,9.0,9.0,13,9,9,4,1,2,6,3,11,11,0.342,0.257,1.49,1.29,2,0,2025-04-04
4144,778444,2025-04-04,137,136,SF,SEA,San Francisco Giants,Seattle Mariners,Giants,Mariners,0,0,regular,regular,2025,2025,7,8,49,48,10,9,17,15,5,0,1,0,1,2,10,6,27,21,6,7,12,8,4,3,0.231,0.198,0.302,0.306,0.429,0.333,0.731,0.639,1,0,0,1,2.95,4.52,11.0,10.6667,15,17,5,9,2,1,7,6,8,12,0.312,0.346,1.17,1.4,1,1,2025-04-04
4132,778457,2025-04-04,120,109,WSH,AZ,Washington Nationals,Arizona Diamondbacks,Nationals,D-backs,0,0,regular,regular,2025,2025,7,8,34,37,4,6,8,11,0,3,0,0,3,2,4,6,17,20,0,2,6,6,0,2,0.216,0.271,0.273,0.359,0.42,0.476,0.693,0.835,0,1,1,0,5.16,5.07,9.0,9.0,11,8,6,4,2,3,2,0,6,6,0.297,0.235,1.64,1.21,1,0,2025-04-04
4134,778459,2025-04-04,143,119,PHI,LAD,Philadelphia Phillies,Los Angeles Dodgers,Phillies,Dodgers,0,0,regular,regular,2025,2025,7,9,27,29,3,2,5,5,2,1,0,0,0,1,2,2,7,9,5,4,7,11,1,3,0.291,0.227,0.373,0.319,0.473,0.472,0.846,0.791,1,0,0,1,2.71,2.0,9.0,8.0,5,5,2,2,1,0,4,5,11,7,0.172,0.185,1.08,1.2,0,1,2025-04-04
4135,778464,2025-04-04,144,146,ATL,MIA,Atlanta Braves,Miami Marlins,Braves,Marlins,0,0,regular,regular,2025,2025,8,8,40,31,10,0,16,4,2,0,0,0,2,0,10,0,24,4,3,0,9,12,0,0,0.19,0.231,0.282,0.298,0.291,0.337,0.573,0.635,1,0,0,1,4.41,4.26,9.0,8.0,4,16,0,10,0,2,0,3,12,9,0.129,0.4,1.26,1.33,0,0,2025-04-04
4138,778455,2025-04-04,118,110,KC,BAL,Kansas City Royals,Baltimore Orioles,Royals,Orioles,0,0,regular,regular,2025,2025,7,8,36,31,8,2,11,6,3,2,0,0,0,0,8,1,14,8,2,2,5,5,3,0,0.226,0.267,0.297,0.328,0.346,0.436,0.643,0.764,1,0,0,1,3.08,5.22,9.0,8.0,6,11,1,7,0,0,2,2,5,5,0.193,0.305,1.26,1.43,1,1,2025-04-04
4141,778454,2025-04-04,140,139,TEX,TB,Texas Rangers,Tampa Bay Rays,Rangers,Rays,0,0,regular,regular,2025,2025,8,7,27,32,5,2,6,6,1,1,0,0,1,0,5,0,10,7,2,2,4,11,3,0,0.195,0.258,0.26,0.328,0.332,0.356,0.592,0.684,1,0,0,1,2.79,2.47,9.0,8.0,6,6,2,5,0,1,2,2,11,4,0.187,0.222,1.06,0.92,0,1,2025-04-04
4139,778453,2025-04-04,158,113,MIL,CIN,Milwaukee Brewers,Cincinnati Reds,Brewers,Reds,0,0,regular,regular,2025,2025,8,8,28,32,3,2,5,5,1,1,0,0,1,0,3,2,9,6,4,3,5,7,1,0,0.213,0.192,0.29,0.253,0.33,0.302,0.62,0.555,1,0,0,1,5.83,2.57,9.0,8.0,5,5,0,3,0,1,3,4,7,5,0.156,0.178,1.34,0.89,1,1,2025-04-04
