balldontlie_game_id,id,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_postseason,away_postseason,home_season_type,away_season_type,home_season,away_season,home_gp,away_gp,home_batting_ab,away_batting_ab,home_batting_r,away_batting_r,home_batting_h,away_batting_h,home_batting_2b,away_batting_2b,home_batting_3b,away_batting_3b,home_batting_hr,away_batting_hr,home_batting_rbi,away_batting_rbi,home_batting_tb,away_batting_tb,home_batting_bb,away_batting_bb,home_batting_so,away_batting_so,home_batting_sb,away_batting_sb,home_batting_avg,away_batting_avg,home_batting_obp,away_batting_obp,home_batting_slg,away_batting_slg,home_batting_ops,away_batting_ops,home_pitching_w,away_pitching_w,home_pitching_l,away_pitching_l,home_pitching_era,away_pitching_era,home_pitching_ip,away_pitching_ip,home_pitching_h,away_pitching_h,home_pitching_er,away_pitching_er,home_pitching_hr,away_pitching_hr,home_pitching_bb,away_pitching_bb,home_pitching_k,away_pitching_k,home_pitching_oba,away_pitching_oba,home_pitching_whip,away_pitching_whip,home_fielding_e,away_fielding_e,date_dt
27602,777420,2025-06-21,139,116,TB,DET,Tampa Bay Rays,Detroit Tigers,Rays,Tigers,0,0,regular,regular,2025,2025,77,81,33,32,8,3,8,7,2,2,0,0,3,0,8,3,19,9,2,4,5,10,1,0,0.256,0.251,0.323,0.322,0.404,0.417,0.727,0.739,1,0,0,1,3.55,3.5,9.0,8.0,7,8,3,4,0,3,4,2,10,5,0.218,0.242,1.18,1.2,0,0,2025-06-21
27600,777422,2025-06-21,147,110,NYY,BAL,New York Yankees,Baltimore Orioles,Yankees,Orioles,0,0,regular,regular,2025,2025,77,81,37,28,9,0,14,1,0,0,1,0,4,0,9,0,28,1,4,3,9,6,0,1,0.255,0.239,0.338,0.305,0.453,0.393,0.791,0.698,1,0,0,1,3.5,4.94,9.0,8.0,1,14,0,8,0,4,3,4,6,9,0.035,0.378,1.18,1.44,0,2,2025-06-21
27606,777412,2025-06-21,142,158,MIN,MIL,Minnesota Twins,Milwaukee Brewers,Twins,Brewers,0,0,regular,regular,2025,2025,79,78,29,35,0,9,4,11,1,4,0,0,0,0,0,8,5,15,4,5,5,3,0,1,0.241,0.243,0.313,0.319,0.391,0.373,0.704,0.692,0,1,1,0,4.11,3.8,9.0,9.0,11,4,6,0,0,0,5,4,3,5,0.314,0.137,1.25,1.29,2,0,2025-06-21
27605,777415,2025-06-21,138,113,STL,CIN,St. Louis Cardinals,Cincinnati Reds,Cardinals,Reds,0,0,regular,regular,2025,2025,83,79,38,38,6,5,9,8,0,2,0,2,2,1,6,4,15,17,5,5,9,11,0,1,0.256,0.247,0.329,0.321,0.395,0.402,0.724,0.723,1,0,0,1,3.94,3.91,11.0,10.6667,8,9,5,5,1,2,5,5,11,9,0.21,0.236,1.27,1.23,2,0,2025-06-21
27607,777419,2025-06-21,112,136,CHC,SEA,Chicago Cubs,Seattle Mariners,Cubs,Mariners,0,0,regular,regular,2025,2025,77,75,33,38,10,7,9,14,2,3,0,0,5,1,10,6,26,20,5,2,10,8,0,0,0.254,0.245,0.325,0.324,0.442,0.401,0.767,0.725,1,0,0,1,3.7,3.96,9.0,8.0,14,9,4,10,1,5,2,5,8,10,0.368,0.272,1.24,1.29,1,0,2025-06-21
27601,777418,2025-06-21,141,145,TOR,CWS,Toronto Blue Jays,Chicago White Sox,Blue Jays,White Sox,0,0,regular,regular,2025,2025,78,78,36,28,7,1,12,2,1,0,0,1,2,0,6,0,19,4,1,3,2,6,0,0,0.256,0.221,0.325,0.293,0.402,0.344,0.727,0.637,1,0,0,1,4.22,4.24,9.0,8.0,2,12,0,7,0,2,3,1,6,2,0.071,0.333,1.24,1.41,1,1,2025-06-21
27609,777417,2025-06-21,137,111,SF,BOS,San Francisco Giants,Boston Red Sox,Giants,Red Sox,0,0,regular,regular,2025,2025,77,82,29,32,3,2,4,6,0,1,0,0,2,0,3,1,10,7,1,3,7,8,0,1,0.231,0.248,0.312,0.322,0.371,0.415,0.683,0.737,1,0,0,1,3.25,3.9,9.0,8.0,6,4,2,1,0,2,3,1,8,7,0.187,0.137,1.21,1.31,1,1,2025-06-21
27604,777421,2025-06-21,134,140,PIT,TEX,Pittsburgh Pirates,Texas Rangers,Pirates,Rangers,0,0,regular,regular,2025,2025,79,77,29,29,2,3,5,4,0,0,0,0,0,0,2,2,5,4,3,4,8,8,2,0,0.225,0.229,0.301,0.294,0.333,0.37,0.634,0.664,0,1,1,0,3.82,3.16,9.0,9.0,4,5,2,2,0,0,4,3,8,8,0.137,0.172,1.2,1.14,1,0,2025-06-21
27599,777424,2025-06-21,146,144,MIA,ATL,Miami Marlins,Atlanta Braves,Marlins,Braves,0,0,regular,regular,2025,2025,76,78,30,37,0,7,5,10,2,2,0,0,0,1,0,7,7,15,6,5,8,8,1,1,0.25,0.245,0.313,0.319,0.382,0.386,0.695,0.705,0,1,1,0,4.93,3.65,9.0,9.0,10,5,7,0,1,0,5,6,8,8,0.27,0.166,1.41,1.22,0,0,2025-06-21
27612,777413,2025-06-21,135,118,SD,KC,San Diego Padres,Kansas City Royals,Padres,Royals,0,0,regular,regular,2025,2025,76,79,29,31,5,1,8,4,1,2,0,0,1,0,5,1,12,6,4,3,5,6,0,1,0.25,0.247,0.317,0.301,0.381,0.371,0.698,0.672,1,0,0,1,3.6,3.41,9.0,8.0,4,8,1,5,0,1,3,4,6,5,0.129,0.275,1.22,1.21,0,0,2025-06-21
