balldontlie_game_id,id,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_postseason,away_postseason,home_season_type,away_season_type,home_season,away_season,home_gp,away_gp,home_batting_ab,away_batting_ab,home_batting_r,away_batting_r,home_batting_h,away_batting_h,home_batting_2b,away_batting_2b,home_batting_3b,away_batting_3b,home_batting_hr,away_batting_hr,home_batting_rbi,away_batting_rbi,home_batting_tb,away_batting_tb,home_batting_bb,away_batting_bb,home_batting_so,away_batting_so,home_batting_sb,away_batting_sb,home_batting_avg,away_batting_avg,home_batting_obp,away_batting_obp,home_batting_slg,away_batting_slg,home_batting_ops,away_batting_ops,home_pitching_w,away_pitching_w,home_pitching_l,away_pitching_l,home_pitching_era,away_pitching_era,home_pitching_ip,away_pitching_ip,home_pitching_h,away_pitching_h,home_pitching_er,away_pitching_er,home_pitching_hr,away_pitching_hr,home_pitching_bb,away_pitching_bb,home_pitching_k,away_pitching_k,home_pitching_oba,away_pitching_oba,home_pitching_whip,away_pitching_whip,home_fielding_e,away_fielding_e,date_dt
51209,776352,2025-09-12,112,139,CHC,TB,Chicago Cubs,Tampa Bay Rays,Cubs,Rays,0,0,regular,regular,2025,2025,149,147,34,31,6,4,12,5,2,0,2,0,1,1,6,4,21,8,5,2,12,6,0,0,0.249,0.251,0.32,0.313,0.426,0.402,0.746,0.715,1,0,0,1,3.86,3.89,9.0,8.0,5,12,4,6,1,1,2,5,6,12,0.161,0.352,1.19,1.21,0,0,2025-09-12
51205,776351,2025-09-12,120,134,WSH,PIT,Washington Nationals,Pittsburgh Pirates,Nationals,Pirates,0,0,regular,regular,2025,2025,151,149,31,36,6,5,8,10,2,2,0,0,2,1,5,5,16,15,3,1,7,9,0,0,0.245,0.232,0.308,0.305,0.391,0.35,0.699,0.655,1,0,0,1,5.3,3.89,9.0,8.0,10,8,5,6,1,2,1,3,9,7,0.277,0.258,1.43,1.23,1,1,2025-09-12
51203,776354,2025-09-12,143,118,PHI,KC,Philadelphia Phillies,Kansas City Royals,Phillies,Royals,0,0,regular,regular,2025,2025,151,151,34,33,8,2,14,7,4,0,1,0,2,0,8,2,26,7,4,2,7,6,1,2,0.261,0.243,0.331,0.305,0.431,0.388,0.762,0.693,1,0,0,1,3.77,3.7,9.0,8.0,7,14,2,8,0,2,2,4,6,7,0.212,0.411,1.24,1.25,0,0,2025-09-12
51199,776353,2025-09-12,141,110,TOR,BAL,Toronto Blue Jays,Baltimore Orioles,Blue Jays,Orioles,0,0,regular,regular,2025,2025,149,153,33,29,6,1,10,3,2,1,0,0,0,0,5,1,12,4,6,4,7,10,1,1,0.269,0.239,0.338,0.307,0.431,0.399,0.769,0.706,1,0,0,1,4.17,4.58,9.0,8.0,3,10,1,4,0,0,4,6,10,7,0.103,0.303,1.26,1.37,0,2,2025-09-12
51206,776359,2025-09-12,121,140,NYM,TEX,New York Mets,Texas Rangers,Mets,Rangers,0,0,regular,regular,2025,2025,151,148,30,37,3,8,5,11,1,3,0,0,1,1,3,8,9,17,0,5,5,3,0,0,0.249,0.237,0.327,0.306,0.426,0.387,0.753,0.693,0,1,1,0,4.05,3.43,9.0,9.0,11,5,8,3,1,1,5,0,3,5,0.297,0.166,1.34,1.17,2,0,2025-09-12
51200,776361,2025-09-12,114,145,CLE,CWS,Cleveland Guardians,Chicago White Sox,Guardians,White Sox,0,0,regular,regular,2025,2025,153,150,28,29,4,0,6,2,1,0,0,0,2,0,4,0,13,2,2,0,3,10,0,0,0.225,0.234,0.296,0.304,0.37,0.376,0.666,0.68,1,0,0,1,3.82,4.22,9.0,8.0,2,6,0,4,0,2,0,2,10,3,0.068,0.214,1.29,1.36,1,0,2025-09-12
51201,776366,2025-09-12,146,116,MIA,DET,Miami Marlins,Detroit Tigers,Marlins,Tigers,0,0,regular,regular,2025,2025,149,152,32,31,8,2,8,4,2,1,0,0,3,1,8,1,19,8,1,2,5,10,0,0,0.25,0.25,0.315,0.319,0.394,0.422,0.709,0.741,1,0,0,1,4.73,3.93,9.0,8.0,4,8,2,8,1,3,2,1,10,5,0.129,0.25,1.32,1.24,0,0,2025-09-12
51204,776363,2025-09-12,111,147,BOS,NYY,Boston Red Sox,New York Yankees,Red Sox,Yankees,0,0,regular,regular,2025,2025,153,148,30,34,1,4,2,9,0,1,0,0,1,1,1,4,5,13,5,4,10,8,0,3,0.253,0.249,0.323,0.33,0.424,0.454,0.747,0.784,0,1,1,0,3.73,3.99,9.0,9.0,9,2,3,1,1,1,4,5,8,10,0.264,0.066,1.29,1.27,3,2,2025-09-12
51202,776360,2025-09-12,144,117,ATL,HOU,Atlanta Braves,Houston Astros,Braves,Astros,0,0,regular,regular,2025,2025,151,148,32,39,3,11,5,13,0,0,0,0,2,2,3,11,11,19,2,3,5,9,0,0,0.242,0.252,0.316,0.318,0.391,0.4,0.707,0.718,0,1,1,0,4.46,3.83,9.0,9.0,13,5,10,3,2,2,3,2,9,5,0.333,0.156,1.31,1.22,1,0,2025-09-12
51207,776355,2025-09-12,142,109,MIN,AZ,Minnesota Twins,Arizona Diamondbacks,Twins,D-backs,0,0,regular,regular,2025,2025,150,149,33,37,9,8,12,10,3,2,0,0,3,2,9,7,24,18,4,4,5,6,1,2,0.24,0.25,0.313,0.323,0.4,0.434,0.713,0.757,1,0,0,1,4.61,4.51,9.0,8.1,10,12,6,9,2,3,4,4,6,5,0.27,0.363,1.33,1.32,2,0,2025-09-12
