balldontlie_game_id,id,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_postseason,away_postseason,home_season_type,away_season_type,home_season,away_season,home_gp,away_gp,home_batting_ab,away_batting_ab,home_batting_r,away_batting_r,home_batting_h,away_batting_h,home_batting_2b,away_batting_2b,home_batting_3b,away_batting_3b,home_batting_hr,away_batting_hr,home_batting_rbi,away_batting_rbi,home_batting_tb,away_batting_tb,home_batting_bb,away_batting_bb,home_batting_so,away_batting_so,home_batting_sb,away_batting_sb,home_batting_avg,away_batting_avg,home_batting_obp,away_batting_obp,home_batting_slg,away_batting_slg,home_batting_ops,away_batting_ops,home_pitching_w,away_pitching_w,home_pitching_l,away_pitching_l,home_pitching_era,away_pitching_era,home_pitching_ip,away_pitching_ip,home_pitching_h,away_pitching_h,home_pitching_er,away_pitching_er,home_pitching_hr,away_pitching_hr,home_pitching_bb,away_pitching_bb,home_pitching_k,away_pitching_k,home_pitching_oba,away_pitching_oba,home_pitching_whip,away_pitching_whip,home_fielding_e,away_fielding_e,date_dt
6120,778389,2025-04-09,134,138,PIT,STL,Pittsburgh Pirates,St. Louis Cardinals,Pirates,Cardinals,0,0,regular,regular,2025,2025,13,13,39,44,2,1,5,7,0,1,0,0,0,0,2,1,5,8,9,3,10,10,0,1,0.198,0.278,0.289,0.351,0.301,0.437,0.59,0.788,1,0,0,1,4.38,5.24,13.0,12.1,7,5,0,0,0,0,3,9,10,10,0.159,0.128,1.34,1.31,0,1,2025-04-09
6117,778390,2025-04-09,121,146,NYM,MIA,New York Mets,Miami Marlins,Mets,Marlins,0,0,regular,regular,2025,2025,12,13,28,38,0,5,2,10,0,0,0,0,0,1,0,5,2,13,2,5,5,12,0,0,0.21,0.238,0.293,0.309,0.349,0.348,0.642,0.657,0,1,1,0,2.1,3.68,9.0,9.0,10,2,3,0,1,0,5,2,12,5,0.263,0.071,1.19,1.32,1,0,2025-04-09
6118,778387,2025-04-09,116,147,DET,NYY,Detroit Tigers,New York Yankees,Tigers,Yankees,0,0,regular,regular,2025,2025,12,12,35,34,3,4,8,7,1,1,1,0,0,1,2,4,11,11,2,5,14,13,0,0,0.261,0.265,0.342,0.346,0.448,0.509,0.79,0.855,0,1,1,0,3.5,4.44,9.0,9.0,7,8,3,3,1,0,5,2,13,14,0.205,0.228,1.08,1.23,1,0,2025-04-09
6123,778385,2025-04-09,112,140,CHC,TEX,Chicago Cubs,Texas Rangers,Cubs,Rangers,0,0,regular,regular,2025,2025,15,13,31,37,2,6,4,11,0,1,1,0,0,3,2,6,6,21,1,1,5,7,0,0,0.25,0.207,0.35,0.269,0.413,0.367,0.763,0.636,0,1,1,0,4.47,3.47,9.0,9.0,11,4,6,2,3,0,1,1,7,5,0.297,0.129,1.42,1.14,0,0,2025-04-09
63972,778381,2025-04-09,133,135,ATH,SD,Athletics,San Diego Padres,Athletics,Padres,0,0,regular,regular,2025,2025,13,13,26,37,1,2,2,12,0,2,0,0,0,0,1,2,2,14,5,2,4,9,1,2,0.242,0.286,0.31,0.348,0.407,0.416,0.717,0.764,0,1,1,0,5.12,3.32,9.0,9.0,12,2,2,1,0,0,2,5,9,4,0.324,0.076,1.55,1.18,0,0,2025-04-09
6125,778380,2025-04-09,109,110,AZ,BAL,Arizona Diamondbacks,Baltimore Orioles,D-backs,Orioles,0,0,regular,regular,2025,2025,13,13,36,28,9,0,14,4,3,0,0,0,4,0,9,0,29,4,3,2,8,3,0,0,0.261,0.241,0.348,0.309,0.46,0.373,0.808,0.682,1,0,0,1,4.42,4.54,9.0,8.0,4,14,0,9,0,4,2,3,3,8,0.142,0.388,1.16,1.39,0,0,2025-04-09
6126,778376,2025-04-09,137,113,SF,CIN,San Francisco Giants,Cincinnati Reds,Giants,Reds,0,0,regular,regular,2025,2025,12,13,41,37,8,6,12,6,4,2,2,0,2,0,7,6,26,8,1,4,8,16,0,0,0.228,0.206,0.288,0.267,0.404,0.329,0.692,0.596,1,0,0,1,2.78,3.15,10.0,9.1,6,12,5,7,0,2,4,1,16,8,0.162,0.292,1.17,0.98,1,1,2025-04-09
6116,778392,2025-04-09,120,119,WSH,LAD,Washington Nationals,Los Angeles Dodgers,Nationals,Dodgers,0,0,regular,regular,2025,2025,12,14,29,35,5,6,5,8,1,0,0,1,1,2,5,6,9,16,7,4,9,10,2,1,0.235,0.23,0.304,0.314,0.418,0.461,0.722,0.775,0,1,1,0,4.58,3.22,9.0,9.0,8,5,6,5,2,1,4,7,10,9,0.228,0.172,1.51,1.28,0,0,2025-04-09
6127,778383,2025-04-09,136,117,SEA,HOU,Seattle Mariners,Houston Astros,Mariners,Astros,0,0,regular,regular,2025,2025,13,12,34,37,7,6,7,10,3,1,0,0,1,0,7,5,13,11,6,7,6,5,1,2,0.2,0.208,0.303,0.293,0.333,0.291,0.636,0.584,1,0,0,1,3.89,3.78,9.0,8.2,10,7,5,7,0,1,7,6,5,6,0.27,0.205,1.35,1.07,2,0,2025-04-09
6115,778391,2025-04-09,114,145,CLE,CWS,Cleveland Guardians,Chicago White Sox,Guardians,White Sox,0,0,regular,regular,2025,2025,11,11,26,34,3,2,3,8,0,1,0,0,1,0,2,2,6,9,7,6,8,12,2,1,0.204,0.202,0.3,0.276,0.364,0.315,0.664,0.591,1,0,0,1,4.21,3.72,9.0,8.0,8,3,1,3,0,1,6,7,12,8,0.235,0.115,1.48,1.26,1,0,2025-04-09
