balldontlie_game_id,id,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_postseason,away_postseason,home_season_type,away_season_type,home_season,away_season,home_gp,away_gp,home_batting_ab,away_batting_ab,home_batting_r,away_batting_r,home_batting_h,away_batting_h,home_batting_2b,away_batting_2b,home_batting_3b,away_batting_3b,home_batting_hr,away_batting_hr,home_batting_rbi,away_batting_rbi,home_batting_tb,away_batting_tb,home_batting_bb,away_batting_bb,home_batting_so,away_batting_so,home_batting_sb,away_batting_sb,home_batting_avg,away_batting_avg,home_batting_obp,away_batting_obp,home_batting_slg,away_batting_slg,home_batting_ops,away_batting_ops,home_pitching_w,away_pitching_w,home_pitching_l,away_pitching_l,home_pitching_era,away_pitching_era,home_pitching_ip,away_pitching_ip,home_pitching_h,away_pitching_h,home_pitching_er,away_pitching_er,home_pitching_hr,away_pitching_hr,home_pitching_bb,away_pitching_bb,home_pitching_k,away_pitching_k,home_pitching_oba,away_pitching_oba,home_pitching_whip,away_pitching_whip,home_fielding_e,away_fielding_e,date_dt
37369,777008,2025-07-25,158,146,MIL,MIA,Milwaukee Brewers,Miami Marlins,Brewers,Marlins,0,0,regular,regular,2025,2025,105,103,31,33,1,5,4,8,2,4,0,0,1,1,1,4,9,15,3,6,8,13,0,1,0.25,0.253,0.324,0.315,0.383,0.393,0.707,0.708,0,1,1,0,3.59,4.45,9.0,9.0,8,4,4,1,1,1,6,3,13,8,0.242,0.129,1.23,1.3,3,0,2025-07-25
37360,777014,2025-07-25,134,109,PIT,AZ,Pittsburgh Pirates,Arizona Diamondbacks,Pirates,D-backs,0,0,regular,regular,2025,2025,105,105,33,35,0,1,1,5,0,0,1,0,0,0,0,1,3,5,4,4,7,10,1,0,0.23,0.252,0.3,0.327,0.34,0.443,0.64,0.77,0,1,1,0,3.79,4.52,11.0,11.0,5,1,0,0,0,0,4,4,10,7,0.142,0.03,1.21,1.32,0,0,2025-07-25
37361,777020,2025-07-25,110,115,BAL,COL,Baltimore Orioles,Colorado Rockies,Orioles,Rockies,0,0,regular,regular,2025,2025,109,106,36,34,5,6,10,7,3,1,0,0,4,3,5,6,25,17,1,3,7,10,0,0,0.238,0.235,0.302,0.294,0.399,0.387,0.701,0.681,0,1,1,0,4.99,5.49,9.0,9.0,7,10,6,5,3,4,3,1,10,7,0.205,0.277,1.42,1.57,0,0,2025-07-25
37363,777015,2025-07-25,147,143,NYY,PHI,New York Yankees,Philadelphia Phillies,Yankees,Phillies,0,0,regular,regular,2025,2025,104,106,36,41,5,12,10,14,0,2,0,1,4,3,5,12,22,27,0,5,7,9,1,0,0.254,0.255,0.332,0.328,0.456,0.411,0.788,0.739,0,1,1,0,3.97,3.72,9.0,9.0,14,10,12,5,3,4,5,0,9,7,0.341,0.277,1.24,1.25,2,0,2025-07-25
37362,777012,2025-07-25,111,119,BOS,LAD,Boston Red Sox,Los Angeles Dodgers,Red Sox,Dodgers,0,0,regular,regular,2025,2025,110,104,32,34,2,5,5,10,3,2,0,0,0,1,2,5,8,15,2,3,8,10,0,0,0.251,0.255,0.322,0.329,0.426,0.444,0.748,0.773,0,1,1,0,3.8,4.28,9.0,9.0,10,5,5,2,1,0,3,2,10,8,0.294,0.156,1.29,1.32,0,0,2025-07-25
37364,777013,2025-07-25,113,139,CIN,TB,Cincinnati Reds,Tampa Bay Rays,Reds,Rays,0,0,regular,regular,2025,2025,107,104,39,32,7,2,14,6,3,2,0,0,2,0,7,2,23,8,3,4,7,10,0,2,0.248,0.257,0.321,0.322,0.397,0.404,0.718,0.726,1,0,0,1,3.89,3.88,9.0,8.0,6,14,2,7,0,2,4,3,10,7,0.187,0.358,1.24,1.21,0,0,2025-07-25
37365,777016,2025-07-25,116,141,DET,TOR,Detroit Tigers,Toronto Blue Jays,Tigers,Blue Jays,0,0,regular,regular,2025,2025,109,106,31,41,2,6,5,13,1,4,0,0,1,0,2,5,9,17,2,2,9,8,1,1,0.248,0.262,0.319,0.333,0.415,0.412,0.734,0.745,0,1,1,0,3.8,4.07,9.0,9.0,13,5,5,2,0,1,2,2,8,9,0.317,0.161,1.24,1.24,2,0,2025-07-25
37371,777005,2025-07-25,138,135,STL,SD,St. Louis Cardinals,San Diego Padres,Cardinals,Padres,0,0,regular,regular,2025,2025,111,105,28,36,3,0,5,11,2,2,0,0,0,0,3,0,7,13,2,0,4,4,0,1,0.253,0.247,0.322,0.314,0.394,0.376,0.716,0.69,1,0,0,1,4.19,3.62,9.0,8.0,11,5,0,2,0,0,0,2,4,4,0.305,0.178,1.29,1.24,1,1,2025-07-25
37367,777017,2025-07-25,145,112,CWS,CHC,Chicago White Sox,Chicago Cubs,White Sox,Cubs,0,0,regular,regular,2025,2025,106,104,42,34,12,5,18,9,3,1,0,0,4,1,12,5,33,13,1,4,8,4,0,0,0.227,0.256,0.3,0.324,0.36,0.445,0.66,0.769,1,0,0,1,4.08,3.92,9.0,8.0,9,18,5,10,1,4,4,1,4,8,0.264,0.428,1.38,1.23,0,1,2025-07-25
37366,777009,2025-07-25,140,144,TEX,ATL,Texas Rangers,Atlanta Braves,Rangers,Braves,0,0,regular,regular,2025,2025,104,105,30,32,8,3,8,6,2,1,0,0,1,1,8,3,13,10,6,7,8,11,2,0,0.23,0.243,0.298,0.317,0.376,0.388,0.674,0.705,1,0,0,1,3.15,4.09,9.0,8.0,6,8,3,7,1,1,7,6,11,8,0.187,0.266,1.16,1.27,1,1,2025-07-25
