balldontlie_game_id,id,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_postseason,away_postseason,home_season_type,away_season_type,home_season,away_season,home_gp,away_gp,home_batting_ab,away_batting_ab,home_batting_r,away_batting_r,home_batting_h,away_batting_h,home_batting_2b,away_batting_2b,home_batting_3b,away_batting_3b,home_batting_hr,away_batting_hr,home_batting_rbi,away_batting_rbi,home_batting_tb,away_batting_tb,home_batting_bb,away_batting_bb,home_batting_so,away_batting_so,home_batting_sb,away_batting_sb,home_batting_avg,away_batting_avg,home_batting_obp,away_batting_obp,home_batting_slg,away_batting_slg,home_batting_ops,away_batting_ops,home_pitching_w,away_pitching_w,home_pitching_l,away_pitching_l,home_pitching_era,away_pitching_era,home_pitching_ip,away_pitching_ip,home_pitching_h,away_pitching_h,home_pitching_er,away_pitching_er,home_pitching_hr,away_pitching_hr,home_pitching_bb,away_pitching_bb,home_pitching_k,away_pitching_k,home_pitching_oba,away_pitching_oba,home_pitching_whip,away_pitching_whip,home_fielding_e,away_fielding_e,date_dt
7585,778344,2025-04-13,110,141,BAL,TOR,Baltimore Orioles,Toronto Blue Jays,Orioles,Blue Jays,0,0,regular,regular,2025,2025,16,17,41,43,6,7,9,16,2,4,1,0,2,1,3,7,19,23,2,2,13,5,1,2,0.233,0.267,0.3,0.341,0.381,0.368,0.681,0.709,0,1,1,0,4.57,3.24,10.0,10.0,16,9,6,4,1,2,2,2,5,13,0.372,0.219,1.44,1.08,0,2,2025-04-13
7584,778339,2025-04-13,147,137,NYY,SF,New York Yankees,San Francisco Giants,Yankees,Giants,0,0,regular,regular,2025,2025,15,15,33,32,4,5,6,4,3,1,0,0,1,2,4,4,12,11,4,5,9,14,0,0,0.259,0.22,0.344,0.301,0.489,0.403,0.833,0.704,0,1,1,0,4.67,3.2,9.0,9.0,4,6,4,4,2,1,5,4,14,9,0.125,0.181,1.3,1.22,1,0,2025-04-13
7582,778342,2025-04-13,114,118,CLE,KC,Cleveland Guardians,Kansas City Royals,Guardians,Royals,0,0,regular,regular,2025,2025,15,16,31,33,2,4,5,9,1,2,0,0,0,1,1,4,6,14,0,2,14,9,0,0,0.222,0.219,0.306,0.286,0.373,0.319,0.679,0.605,0,1,1,0,3.6,3.14,9.0,9.0,9,5,4,1,1,0,2,0,9,14,0.272,0.161,1.35,1.2,0,1,2025-04-13
7583,778343,2025-04-13,113,134,CIN,PIT,Cincinnati Reds,Pittsburgh Pirates,Reds,Pirates,0,0,regular,regular,2025,2025,16,16,30,29,4,0,6,2,2,1,0,1,0,0,4,0,8,5,3,1,7,9,1,1,0.2,0.184,0.272,0.273,0.32,0.29,0.592,0.563,1,0,0,1,2.87,4.4,9.0,8.0,2,6,0,4,0,0,1,3,9,7,0.068,0.2,0.92,1.3,0,0,2025-04-13
7581,778340,2025-04-13,139,144,TB,ATL,Tampa Bay Rays,Atlanta Braves,Rays,Braves,0,0,regular,regular,2025,2025,15,16,32,31,8,3,9,4,0,0,0,0,2,0,8,3,15,4,4,2,12,13,3,3,0.265,0.227,0.33,0.306,0.409,0.361,0.739,0.667,1,0,0,1,3.53,4.42,9.0,8.0,4,9,0,7,0,2,2,4,13,12,0.129,0.281,1.13,1.4,2,1,2025-04-13
7586,778337,2025-04-13,146,120,MIA,WSH,Miami Marlins,Washington Nationals,Marlins,Nationals,0,0,regular,regular,2025,2025,16,15,35,33,11,4,14,10,3,0,0,0,1,0,11,4,20,10,7,8,9,5,2,2,0.253,0.239,0.328,0.321,0.375,0.404,0.703,0.725,1,0,0,1,4.07,5.15,9.0,8.0,10,14,4,11,0,1,8,7,5,9,0.303,0.4,1.39,1.57,1,0,2025-04-13
7587,778329,2025-04-13,117,108,HOU,LAA,Houston Astros,Los Angeles Angels,Astros,Angels,0,0,regular,regular,2025,2025,15,15,27,36,7,3,6,9,0,0,0,0,1,3,7,3,9,18,5,0,3,16,2,0,0.221,0.241,0.31,0.306,0.322,0.458,0.632,0.764,1,0,0,1,3.69,4.87,9.0,8.0,9,6,3,7,3,1,0,5,16,3,0.25,0.222,1.07,1.39,0,0,2025-04-13
7589,778335,2025-04-13,142,116,MIN,DET,Minnesota Twins,Detroit Tigers,Twins,Tigers,0,0,regular,regular,2025,2025,16,15,33,32,5,1,9,5,2,1,0,0,2,1,5,1,17,9,1,1,3,12,0,0,0.208,0.249,0.278,0.329,0.335,0.417,0.613,0.746,1,0,0,1,3.85,3.56,9.0,8.0,5,9,1,5,1,2,1,1,12,3,0.156,0.272,1.22,1.11,0,0,2025-04-13
7588,778338,2025-04-13,145,111,CWS,BOS,Chicago White Sox,Boston Red Sox,White Sox,Red Sox,0,0,regular,regular,2025,2025,15,18,31,35,1,3,4,9,0,1,0,0,0,1,1,3,4,13,1,2,14,7,1,0,0.201,0.251,0.272,0.328,0.3,0.375,0.572,0.703,0,1,1,0,3.55,3.75,9.0,9.0,9,4,3,1,1,0,2,1,7,14,0.257,0.129,1.28,1.3,1,0,2025-04-13
7590,778336,2025-04-13,138,143,STL,PHI,St. Louis Cardinals,Philadelphia Phillies,Cardinals,Phillies,0,0,regular,regular,2025,2025,16,15,33,30,7,0,10,3,5,0,0,0,2,0,6,0,21,3,1,1,6,9,0,1,0.28,0.237,0.35,0.327,0.435,0.371,0.785,0.698,1,0,0,1,4.48,3.52,9.0,8.0,3,10,0,7,0,2,1,1,9,6,0.1,0.303,1.2,1.26,0,0,2025-04-13
