balldontlie_game_id,id,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_postseason,away_postseason,home_season_type,away_season_type,home_season,away_season,home_gp,away_gp,home_batting_ab,away_batting_ab,home_batting_r,away_batting_r,home_batting_h,away_batting_h,home_batting_2b,away_batting_2b,home_batting_3b,away_batting_3b,home_batting_hr,away_batting_hr,home_batting_rbi,away_batting_rbi,home_batting_tb,away_batting_tb,home_batting_bb,away_batting_bb,home_batting_so,away_batting_so,home_batting_sb,away_batting_sb,home_batting_avg,away_batting_avg,home_batting_obp,away_batting_obp,home_batting_slg,away_batting_slg,home_batting_ops,away_batting_ops,home_pitching_w,away_pitching_w,home_pitching_l,away_pitching_l,home_pitching_era,away_pitching_era,home_pitching_ip,away_pitching_ip,home_pitching_h,away_pitching_h,home_pitching_er,away_pitching_er,home_pitching_hr,away_pitching_hr,home_pitching_bb,away_pitching_bb,home_pitching_k,away_pitching_k,home_pitching_oba,away_pitching_oba,home_pitching_whip,away_pitching_whip,home_fielding_e,away_fielding_e,date_dt
3061902,777010,2025-07-26,118,114,KC,CLE,Kansas City Royals,Cleveland Guardians,Royals,Guardians,0,0,regular,regular,2025,2025,106,108,31,37,5,3,6,9,1,3,1,0,2,0,5,3,15,12,5,4,5,11,1,0,0.244,0.225,0.299,0.298,0.381,0.372,0.68,0.67,1,0,0,1,3.5,3.93,10.0,9.3333,9,6,3,5,0,2,4,5,11,5,0.243,0.193,1.22,1.32,0,0,2025-07-26
37848,777001,2025-07-26,147,143,NYY,PHI,New York Yankees,Philadelphia Phillies,Yankees,Phillies,0,0,regular,regular,2025,2025,105,107,36,40,4,9,9,13,0,5,0,0,1,2,3,9,12,24,5,7,12,8,0,2,0.254,0.256,0.333,0.329,0.455,0.413,0.788,0.742,0,1,1,0,4.01,3.72,9.0,9.0,13,9,8,4,2,1,7,5,8,12,0.325,0.25,1.25,1.25,1,0,2025-07-26
3061902,777010,2025-07-26,118,114,KC,CLE,Kansas City Royals,Cleveland Guardians,Royals,Guardians,0,0,regular,regular,2025,2025,107,109,31,37,5,3,6,9,1,3,1,0,2,0,5,3,15,12,5,4,5,11,1,0,0.244,0.225,0.299,0.298,0.381,0.372,0.68,0.67,1,0,0,1,3.5,3.93,10.0,9.3333,9,6,3,5,0,2,4,5,11,5,0.243,0.193,1.22,1.32,0,0,2025-07-26
37853,776990,2025-07-26,118,114,KC,CLE,Kansas City Royals,Cleveland Guardians,Royals,Guardians,0,0,regular,regular,2025,2025,108,110,35,33,4,6,8,9,0,5,1,0,2,1,4,6,16,17,0,4,10,6,0,0,0.244,0.225,0.299,0.298,0.381,0.373,0.68,0.671,0,1,1,0,3.51,3.93,9.0,9.0,9,8,5,4,1,2,4,0,6,10,0.272,0.228,1.22,1.32,1,0,2025-07-26
37850,777003,2025-07-26,116,141,DET,TOR,Detroit Tigers,Toronto Blue Jays,Tigers,Blue Jays,0,0,regular,regular,2025,2025,110,107,29,37,1,6,2,12,0,2,0,0,0,3,1,6,2,23,1,3,13,9,0,0,0.246,0.263,0.317,0.334,0.412,0.414,0.729,0.748,0,1,1,0,3.82,4.04,9.0,9.0,12,2,6,1,3,0,3,1,9,13,0.324,0.068,1.24,1.23,1,1,2025-07-26
37845,777002,2025-07-26,134,109,PIT,AZ,Pittsburgh Pirates,Arizona Diamondbacks,Pirates,D-backs,0,0,regular,regular,2025,2025,106,106,30,31,2,0,6,4,1,0,0,0,1,0,2,0,10,4,2,1,4,9,0,0,0.229,0.251,0.299,0.326,0.339,0.441,0.638,0.767,1,0,0,1,3.75,4.49,9.0,8.0,4,6,0,1,0,1,1,2,9,4,0.129,0.2,1.2,1.32,0,1,2025-07-26
37849,777000,2025-07-26,113,139,CIN,TB,Cincinnati Reds,Tampa Bay Rays,Reds,Rays,0,0,regular,regular,2025,2025,108,105,31,32,6,2,7,5,1,0,0,0,0,1,4,2,8,8,8,4,9,10,1,0,0.248,0.256,0.321,0.321,0.395,0.403,0.716,0.724,1,0,0,1,3.88,3.89,9.0,8.0,5,7,2,4,1,0,4,8,10,9,0.156,0.225,1.24,1.22,1,1,2025-07-26
37846,776999,2025-07-26,110,115,BAL,COL,Baltimore Orioles,Colorado Rockies,Orioles,Rockies,0,0,regular,regular,2025,2025,110,107,40,28,18,0,18,2,4,0,0,0,3,0,16,0,31,2,6,2,4,7,1,0,0.241,0.233,0.305,0.293,0.403,0.385,0.708,0.678,1,0,0,1,4.94,5.61,9.0,8.0,2,18,0,17,0,3,2,6,7,4,0.071,0.45,1.41,1.58,0,2,2025-07-26
37851,776993,2025-07-26,140,144,TEX,ATL,Texas Rangers,Atlanta Braves,Rangers,Braves,0,0,regular,regular,2025,2025,105,106,34,35,6,5,8,8,1,2,1,2,0,1,6,5,11,17,4,5,9,10,1,2,0.23,0.242,0.299,0.317,0.375,0.389,0.674,0.706,1,0,0,1,3.17,4.1,10.0,9.0,8,8,5,5,1,0,5,4,10,9,0.228,0.235,1.16,1.27,0,0,2025-07-26
37855,776991,2025-07-26,117,133,HOU,ATH,Houston Astros,Athletics,Astros,Athletics,0,0,regular,regular,2025,2025,105,107,28,35,1,5,4,7,1,1,0,0,0,2,1,5,5,14,5,4,10,10,0,0,0.257,0.25,0.322,0.316,0.406,0.424,0.728,0.74,0,1,1,0,3.7,5.14,9.0,9.0,7,4,2,1,2,0,4,5,10,10,0.2,0.142,1.19,1.42,2,0,2025-07-26
