balldontlie_game_id,id,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_postseason,away_postseason,home_season_type,away_season_type,home_season,away_season,home_gp,away_gp,home_batting_ab,away_batting_ab,home_batting_r,away_batting_r,home_batting_h,away_batting_h,home_batting_2b,away_batting_2b,home_batting_3b,away_batting_3b,home_batting_hr,away_batting_hr,home_batting_rbi,away_batting_rbi,home_batting_tb,away_batting_tb,home_batting_bb,away_batting_bb,home_batting_so,away_batting_so,home_batting_sb,away_batting_sb,home_batting_avg,away_batting_avg,home_batting_obp,away_batting_obp,home_batting_slg,away_batting_slg,home_batting_ops,away_batting_ops,home_pitching_w,away_pitching_w,home_pitching_l,away_pitching_l,home_pitching_era,away_pitching_era,home_pitching_ip,away_pitching_ip,home_pitching_h,away_pitching_h,home_pitching_er,away_pitching_er,home_pitching_hr,away_pitching_hr,home_pitching_bb,away_pitching_bb,home_pitching_k,away_pitching_k,home_pitching_oba,away_pitching_oba,home_pitching_whip,away_pitching_whip,home_fielding_e,away_fielding_e,date_dt
2761786,777164,2025-07-11,145,114,CWS,CLE,Chicago White Sox,Cleveland Guardians,White Sox,Guardians,0,0,regular,regular,2025,2025,96,97,28,31,2,4,2,5,0,1,0,0,1,3,2,4,5,15,3,1,6,9,0,0,0.221,0.223,0.294,0.294,0.344,0.367,0.638,0.661,0,1,1,0,4.14,3.95,9.0,9.0,5,2,4,2,3,1,1,3,9,6,0.161,0.071,1.39,1.35,0,0,2025-07-11
32572,777146,2025-07-11,145,114,CWS,CLE,Chicago White Sox,Cleveland Guardians,White Sox,Guardians,0,0,regular,regular,2025,2025,97,98,31,40,5,4,5,8,0,3,0,1,2,1,5,4,11,16,11,7,9,10,0,3,0.22,0.223,0.295,0.295,0.344,0.367,0.639,0.662,1,0,0,1,4.13,3.93,11.0,10.3333,8,5,4,3,1,2,7,11,10,9,0.2,0.161,1.39,1.35,0,1,2025-07-11
32568,777157,2025-07-11,110,146,BAL,MIA,Baltimore Orioles,Miami Marlins,Orioles,Marlins,0,0,regular,regular,2025,2025,99,94,35,32,5,2,12,5,3,0,0,0,0,1,5,2,15,8,2,1,8,9,1,0,0.24,0.251,0.306,0.313,0.4,0.386,0.706,0.699,1,0,0,1,4.84,4.67,9.0,8.0,5,12,2,5,1,0,1,2,9,8,0.156,0.342,1.4,1.34,0,0,2025-07-11
32566,777153,2025-07-11,147,112,NYY,CHC,New York Yankees,Chicago Cubs,Yankees,Cubs,0,0,regular,regular,2025,2025,95,95,38,32,11,0,15,5,4,1,0,0,3,0,11,0,28,6,4,1,7,9,0,1,0.258,0.256,0.339,0.325,0.458,0.446,0.797,0.771,1,0,0,1,3.82,3.89,9.0,8.0,5,15,0,11,0,3,1,4,9,7,0.156,0.394,1.21,1.24,0,0,2025-07-11
32567,777160,2025-07-11,113,115,CIN,COL,Cincinnati Reds,Colorado Rockies,Reds,Rockies,0,0,regular,regular,2025,2025,98,97,34,33,2,3,8,6,3,0,1,0,1,1,2,2,16,9,5,4,13,16,2,0,0.245,0.23,0.316,0.291,0.395,0.379,0.711,0.67,0,1,1,0,3.94,5.59,9.0,9.0,6,8,3,2,1,1,4,5,16,13,0.181,0.235,1.24,1.57,0,1,2025-07-11
32569,777161,2025-07-11,116,136,DET,SEA,Detroit Tigers,Seattle Mariners,Tigers,Mariners,0,0,regular,regular,2025,2025,99,94,30,38,3,12,6,11,0,0,1,1,0,3,3,10,8,22,4,5,10,7,3,0,0.252,0.247,0.324,0.323,0.424,0.409,0.748,0.732,0,1,1,0,3.53,3.88,9.0,9.0,11,6,11,3,3,0,5,4,7,10,0.289,0.2,1.21,1.26,1,1,2025-07-11
32570,777155,2025-07-11,111,139,BOS,TB,Boston Red Sox,Tampa Bay Rays,Red Sox,Rays,0,0,regular,regular,2025,2025,101,95,32,35,5,4,8,8,3,3,0,0,1,0,5,1,14,11,4,4,4,8,0,1,0.256,0.259,0.327,0.322,0.434,0.409,0.761,0.731,1,0,0,1,3.86,3.81,9.0,8.3333,8,8,1,5,0,1,4,4,8,4,0.228,0.25,1.31,1.2,1,0,2025-07-11
32573,777151,2025-07-11,118,121,KC,NYM,Kansas City Royals,New York Mets,Royals,Mets,0,0,regular,regular,2025,2025,97,98,36,33,3,8,10,8,3,2,0,0,1,2,3,8,16,16,2,8,6,12,0,0,0.245,0.244,0.3,0.324,0.376,0.416,0.676,0.74,0,1,1,0,3.51,3.59,9.0,9.0,8,10,8,3,2,1,8,2,12,6,0.242,0.277,1.22,1.3,0,0,2025-07-11
32575,777154,2025-07-11,117,140,HOU,TEX,Houston Astros,Texas Rangers,Astros,Rangers,0,0,regular,regular,2025,2025,94,95,33,38,3,7,8,13,1,1,0,0,1,2,3,7,12,20,4,4,10,12,1,2,0.26,0.233,0.325,0.302,0.411,0.374,0.736,0.676,0,1,1,0,3.62,3.3,9.0,9.0,13,8,7,3,2,1,4,4,12,10,0.342,0.242,1.17,1.17,0,0,2025-07-11
32574,777148,2025-07-11,142,134,MIN,PIT,Minnesota Twins,Pittsburgh Pirates,Twins,Pirates,0,0,regular,regular,2025,2025,97,96,30,34,2,1,7,8,0,1,0,0,1,0,2,1,10,9,0,2,10,9,0,3,0.239,0.23,0.308,0.301,0.394,0.339,0.702,0.64,1,0,0,1,4.1,3.67,9.0,8.0,8,7,1,2,0,1,2,0,9,10,0.235,0.233,1.25,1.2,0,0,2025-07-11
