balldontlie_game_id,id,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_postseason,away_postseason,home_season_type,away_season_type,home_season,away_season,home_gp,away_gp,home_batting_ab,away_batting_ab,home_batting_r,away_batting_r,home_batting_h,away_batting_h,home_batting_2b,away_batting_2b,home_batting_3b,away_batting_3b,home_batting_hr,away_batting_hr,home_batting_rbi,away_batting_rbi,home_batting_tb,away_batting_tb,home_batting_bb,away_batting_bb,home_batting_so,away_batting_so,home_batting_sb,away_batting_sb,home_batting_avg,away_batting_avg,home_batting_obp,away_batting_obp,home_batting_slg,away_batting_slg,home_batting_ops,away_batting_ops,home_pitching_w,away_pitching_w,home_pitching_l,away_pitching_l,home_pitching_era,away_pitching_era,home_pitching_ip,away_pitching_ip,home_pitching_h,away_pitching_h,home_pitching_er,away_pitching_er,home_pitching_hr,away_pitching_hr,home_pitching_bb,away_pitching_bb,home_pitching_k,away_pitching_k,home_pitching_oba,away_pitching_oba,home_pitching_whip,away_pitching_whip,home_fielding_e,away_fielding_e,date_dt
3340,778480,2025-04-02,113,140,CIN,TEX,Cincinnati Reds,Texas Rangers,Reds,Rangers,0,0,regular,regular,2025,2025,6,7,30,30,0,1,3,3,1,1,0,0,0,0,0,1,4,4,0,2,10,9,2,0,0.218,0.192,0.271,0.256,0.352,0.327,0.623,0.583,0,1,1,0,2.83,2.9,9.0,9.0,3,3,1,0,0,0,2,0,9,10,0.1,0.1,0.87,1.08,0,1,2025-04-02
3339,778479,2025-04-02,139,134,TB,PIT,Tampa Bay Rays,Pittsburgh Pirates,Rays,Pirates,0,0,regular,regular,2025,2025,6,7,31,33,2,4,4,8,0,0,0,1,0,1,2,4,4,13,2,3,8,5,1,2,0.269,0.197,0.342,0.291,0.378,0.278,0.72,0.569,0,1,1,0,2.0,3.96,9.0,9.0,8,4,4,1,1,0,3,2,5,8,0.242,0.129,0.91,1.4,0,1,2025-04-02
3343,778477,2025-04-02,158,118,MIL,KC,Milwaukee Brewers,Kansas City Royals,Brewers,Royals,0,0,regular,regular,2025,2025,6,6,39,35,3,2,8,4,3,2,0,0,1,0,3,2,14,6,7,1,17,14,1,0,0.223,0.213,0.301,0.287,0.346,0.338,0.647,0.625,1,0,0,1,7.81,3.42,11.0,10.3333,4,8,1,1,0,1,1,7,14,17,0.114,0.205,1.55,1.32,0,0,2025-04-02
3342,778473,2025-04-02,138,108,STL,LAA,St. Louis Cardinals,Los Angeles Angels,Cardinals,Angels,0,0,regular,regular,2025,2025,6,6,35,33,12,5,12,6,1,1,0,0,3,2,11,5,22,13,8,1,9,11,0,0,0.298,0.198,0.381,0.267,0.498,0.31,0.879,0.577,1,0,0,1,3.47,4.58,9.0,8.0,6,12,5,11,2,3,1,8,11,9,0.181,0.342,0.86,1.38,0,1,2025-04-02
3344,778474,2025-04-02,145,142,CWS,MIN,Chicago White Sox,Minnesota Twins,White Sox,Twins,0,0,regular,regular,2025,2025,6,6,34,35,1,6,6,8,0,3,0,0,1,2,1,6,9,17,1,0,7,4,0,0,0.214,0.184,0.268,0.252,0.38,0.306,0.648,0.558,0,1,1,0,2.83,5.4,9.0,9.0,8,6,6,1,2,1,0,1,4,7,0.228,0.176,1.06,1.44,1,1,2025-04-02
3341,778478,2025-04-02,141,120,TOR,WSH,Toronto Blue Jays,Washington Nationals,Blue Jays,Nationals,0,0,regular,regular,2025,2025,7,6,33,31,4,2,10,5,4,1,0,0,1,1,3,2,17,9,2,2,6,7,0,0,0.288,0.213,0.355,0.279,0.429,0.406,0.784,0.685,1,0,0,1,4.43,5.02,9.0,8.0,5,10,2,3,1,1,2,2,7,6,0.161,0.303,1.19,1.67,0,1,2025-04-02
63884,778471,2025-04-02,133,112,ATH,CHC,Athletics,Chicago Cubs,Athletics,Cubs,0,0,regular,regular,2025,2025,7,9,31,38,2,10,5,11,1,1,0,0,1,2,2,10,9,18,5,7,8,9,0,4,0.219,0.255,0.283,0.344,0.386,0.45,0.669,0.794,0,1,1,0,5.46,5.13,9.0,9.0,11,5,9,2,2,1,7,5,9,8,0.289,0.161,1.59,1.54,1,1,2025-04-02
3348,778476,2025-04-02,135,114,SD,CLE,San Diego Padres,Cleveland Guardians,Padres,Guardians,0,0,regular,regular,2025,2025,7,6,34,33,5,2,10,8,0,2,0,0,2,0,3,2,16,10,2,1,5,9,2,0,0.298,0.227,0.369,0.295,0.44,0.392,0.809,0.687,1,0,0,1,1.57,4.41,9.0,8.0,8,10,2,5,0,2,1,2,9,5,0.242,0.294,0.9,1.47,0,1,2025-04-02
3349,778469,2025-04-02,136,116,SEA,DET,Seattle Mariners,Detroit Tigers,Mariners,Tigers,0,0,regular,regular,2025,2025,7,6,29,33,3,2,6,6,2,1,0,0,1,1,3,2,11,10,3,4,9,8,1,0,0.172,0.265,0.285,0.336,0.309,0.419,0.594,0.755,1,0,0,1,4.0,5.08,9.0,8.0,6,6,2,3,1,1,4,3,8,9,0.181,0.206,1.27,1.09,0,0,2025-04-02
3345,778475,2025-04-02,117,137,HOU,SF,Houston Astros,San Francisco Giants,Astros,Giants,0,0,regular,regular,2025,2025,6,6,34,33,3,6,7,6,0,1,0,0,0,3,3,6,7,16,5,5,14,16,1,1,0.178,0.202,0.27,0.273,0.222,0.399,0.492,0.672,0,1,1,0,3.33,2.72,9.0,9.0,6,7,6,3,3,0,5,5,16,14,0.181,0.205,1.07,1.0,1,0,2025-04-02
