game_pk,date,home_starter_id,away_starter_id,home_starter_name,away_starter_name,home_starter_team,away_starter_team,home_starter_ip,away_starter_ip,home_starter_hits,away_starter_hits,home_starter_runs,away_starter_runs,home_starter_earned_runs,away_starter_earned_runs,home_starter_walks,away_starter_walks,home_starter_strikeouts,away_starter_strikeouts,home_starter_homeruns,away_starter_homeruns,home_starter_era,away_starter_era,home_starter_whip,away_starter_whip,home_starter_pitches,away_starter_pitches,home_starter_strikes,away_starter_strikes,home_starter_hit_batters,away_starter_hit_batters,home_starter_wild_pitches,away_starter_wild_pitches,home_starter_balks,away_starter_balks,home_starter_batters_faced,away_starter_batters_faced,home_starter_ground_outs,away_starter_ground_outs,home_starter_air_outs,away_starter_air_outs,home_starter_wins,away_starter_wins,home_starter_losses,away_starter_losses,home_starter_saves,away_starter_saves,home_starter_blown_saves,away_starter_blown_saves,home_starter_holds,away_starter_holds,pitcher_id,pitcher_name,team_id,team_abbreviation,opponent_id,opponent_abbreviation,home_away,win,loss,save,ip,h,r,er,bb,so,hr,era,pitches,strikes,date_dt
415479,2015-08-22,543101.0,517414.0,Anthony DeSclafani,Randall Delgado,Cincinnati Reds,Arizona Diamondbacks,5.0,2.1,10.0,6.0,6.0,4.0,6.0,4.0,0.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,96.0,65.0,70.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,15.0,6.0,2.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
415480,2015-08-22,429717.0,554234.0,Dan Haren,Williams Pérez,Chicago Cubs,Atlanta Braves,4.1,4.2,6.0,8.0,4.0,6.0,4.0,6.0,0.0,2.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,64.0,83.0,45.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,5.0,6.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
415481,2015-08-22,573064.0,607074.0,Vidal Nuño,Carlos Rodón,Seattle Mariners,Chicago White Sox,6.2,7.0,5.0,6.0,1.0,3.0,1.0,1.0,1.0,4.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,102.0,116.0,68.0,66.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,30.0,10.0,9.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
415482,2015-08-22,622663.0,517593.0,Luis Severino,Danny Salazar,New York Yankees,Cleveland Indians,6.0,4.2,3.0,8.0,1.0,5.0,1.0,4.0,4.0,0.0,6.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,107.0,100.0,69.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,23.0,5.0,3.0,7.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
415483,2015-08-22,598264.0,570649.0,Matt Barnes,Yordano Ventura,Boston Red Sox,Kansas City Royals,5.1,6.0,8.0,6.0,5.0,1.0,5.0,1.0,1.0,1.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,96.0,108.0,63.0,70.0,1.0,0.0,1.0,0.0,0.0,0.0,25.0,25.0,6.0,6.0,7.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
415484,2015-08-22,431148.0,425844.0,Scott Kazmir,Zack Greinke,Houston Astros,Los Angeles Dodgers,6.0,7.0,6.0,3.0,1.0,3.0,1.0,3.0,1.0,0.0,8.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,98.0,93.0,63.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,4.0,8.0,5.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
415485,2015-08-22,605452.0,543380.0,Joe Ross,Taylor Jungmann,Washington Nationals,Milwaukee Brewers,7.0,4.0,6.0,7.0,1.0,5.0,1.0,5.0,0.0,3.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,82.0,83.0,58.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,20.0,9.0,0.0,7.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
415486,2015-08-22,501957.0,502043.0,Chris Tillman,Kyle Gibson,Baltimore Orioles,Minnesota Twins,6.2,5.2,4.0,6.0,3.0,2.0,3.0,2.0,2.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,101.0,64.0,55.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,27.0,6.0,11.0,8.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
415487,2015-08-22,543734.0,477003.0,Chris Rusin,Jonathon Niese,Colorado Rockies,New York Mets,2.0,5.1,12.0,11.0,11.0,7.0,11.0,7.0,2.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,69.0,101.0,41.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,28.0,3.0,7.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
415488,2015-08-22,592593.0,421685.0,Justin Nicolino,Aaron Harang,Miami Marlins,Philadelphia Phillies,7.2,7.0,5.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,101.0,110.0,72.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,27.0,9.0,10.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
415489,2015-08-22,543037.0,502190.0,Gerrit Cole,Mike Leake,Pittsburgh Pirates,San Francisco Giants,7.0,6.0,3.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,8.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,112.0,77.0,73.0,48.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,19.0,7.0,7.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
415490,2015-08-22,453178.0,593372.0,Ian Kennedy,Carlos Martinez,San Diego Padres,St. Louis Cardinals,6.0,6.1,7.0,7.0,0.0,3.0,0.0,3.0,1.0,1.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,94.0,67.0,62.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,28.0,3.0,8.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
415491,2015-08-22,543243.0,541640.0,Sonny Gray,Erasmo Ramírez,Oakland Athletics,Tampa Bay Rays,8.0,7.0,5.0,8.0,3.0,4.0,3.0,4.0,2.0,2.0,4.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,108.0,95.0,69.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,30.0,15.0,9.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
415492,2015-08-22,150116.0,451596.0,Randy Wolf,Yovani Gallardo,Detroit Tigers,Texas Rangers,7.0,6.0,9.0,8.0,4.0,0.0,3.0,0.0,0.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,98.0,74.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,26.0,9.0,10.0,6.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
415493,2015-08-22,571760.0,462136.0,Andrew Heaney,Marco Estrada,Los Angeles Angels,Toronto Blue Jays,3.1,5.2,7.0,5.0,8.0,3.0,8.0,3.0,3.0,0.0,3.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,71.0,95.0,42.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,22.0,3.0,3.0,3.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
