game_pk,date,home_starter_id,away_starter_id,home_starter_name,away_starter_name,home_starter_team,away_starter_team,home_starter_ip,away_starter_ip,home_starter_hits,away_starter_hits,home_starter_runs,away_starter_runs,home_starter_earned_runs,away_starter_earned_runs,home_starter_walks,away_starter_walks,home_starter_strikeouts,away_starter_strikeouts,home_starter_homeruns,away_starter_homeruns,home_starter_era,away_starter_era,home_starter_whip,away_starter_whip,home_starter_pitches,away_starter_pitches,home_starter_strikes,away_starter_strikes,home_starter_hit_batters,away_starter_hit_batters,home_starter_wild_pitches,away_starter_wild_pitches,home_starter_balks,away_starter_balks,home_starter_batters_faced,away_starter_batters_faced,home_starter_ground_outs,away_starter_ground_outs,home_starter_air_outs,away_starter_air_outs,home_starter_wins,away_starter_wins,home_starter_losses,away_starter_losses,home_starter_saves,away_starter_saves,home_starter_blown_saves,away_starter_blown_saves,home_starter_holds,away_starter_holds,pitcher_id,pitcher_name,team_id,team_abbreviation,opponent_id,opponent_abbreviation,home_away,win,loss,save,ip,h,r,er,bb,so,hr,era,pitches,strikes,date_dt
414725,2015-06-24,571735.0,543903.0,David Hale,Allen Webster,Colorado Rockies,Arizona Diamondbacks,4.2,4.1,8.0,6.0,5.0,5.0,5.0,3.0,3.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,89.0,87.0,57.0,55.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,21.0,8.0,4.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
414726,2015-06-24,519455.0,571946.0,Jordan Zimmermann,Shelby Miller,Washington Nationals,Atlanta Braves,8.0,7.0,6.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,86.0,76.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,24.0,10.0,10.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
414727,2015-06-24,453329.0,502032.0,Clay Buchholz,Bud Norris,Boston Red Sox,Baltimore Orioles,7.0,5.2,8.0,7.0,1.0,5.0,1.0,0.0,1.0,1.0,7.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,89.0,71.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,24.0,8.0,8.0,4.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
414728,2015-06-24,461833.0,519242.0,Phil Hughes,Chris Sale,Minnesota Twins,Chicago White Sox,8.0,6.2,6.0,9.0,1.0,6.0,1.0,5.0,0.0,1.0,5.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,95.0,112.0,71.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,8.0,5.0,11.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
414729,2015-06-24,543037.0,502190.0,Gerrit Cole,Mike Leake,Pittsburgh Pirates,Cincinnati Reds,4.2,7.0,8.0,8.0,5.0,2.0,5.0,2.0,3.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,106.0,105.0,71.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,29.0,4.0,9.0,4.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
414730,2015-06-24,471911.0,571656.0,Carlos Carrasco,Buck Farmer,Cleveland Indians,Detroit Tigers,8.0,5.1,5.0,8.0,2.0,5.0,2.0,5.0,1.0,2.0,7.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,105.0,103.0,77.0,67.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,25.0,10.0,5.0,5.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
414731,2015-06-24,571760.0,621121.0,Andrew Heaney,Lance McCullers Jr.,Los Angeles Angels,Houston Astros,6.0,6.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,104.0,53.0,57.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,26.0,5.0,6.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
414732,2015-06-24,606273.0,518633.0,Roenis Elías,Danny Duffy,Seattle Mariners,Kansas City Royals,3.2,4.2,5.0,8.0,7.0,2.0,7.0,1.0,1.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,60.0,88.0,38.0,58.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,21.0,2.0,2.0,7.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
414733,2015-06-24,543294.0,502211.0,Kyle Hendricks,Mike Bolsinger,Chicago Cubs,Los Angeles Dodgers,5.0,4.2,4.0,6.0,4.0,2.0,4.0,2.0,1.0,2.0,3.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,71.0,87.0,43.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,21.0,8.0,5.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
414734,2015-06-24,519076.0,112526.0,Jimmy Nelson,Bartolo Colon,Milwaukee Brewers,New York Mets,8.0,6.0,2.0,10.0,1.0,4.0,1.0,4.0,1.0,1.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,102.0,82.0,70.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,28.0,11.0,6.0,7.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
