game_pk,date,home_starter_id,away_starter_id,home_starter_name,away_starter_name,home_starter_team,away_starter_team,home_starter_ip,away_starter_ip,home_starter_hits,away_starter_hits,home_starter_runs,away_starter_runs,home_starter_earned_runs,away_starter_earned_runs,home_starter_walks,away_starter_walks,home_starter_strikeouts,away_starter_strikeouts,home_starter_homeruns,away_starter_homeruns,home_starter_era,away_starter_era,home_starter_whip,away_starter_whip,home_starter_pitches,away_starter_pitches,home_starter_strikes,away_starter_strikes,home_starter_hit_batters,away_starter_hit_batters,home_starter_wild_pitches,away_starter_wild_pitches,home_starter_balks,away_starter_balks,home_starter_batters_faced,away_starter_batters_faced,home_starter_ground_outs,away_starter_ground_outs,home_starter_air_outs,away_starter_air_outs,home_starter_wins,away_starter_wins,home_starter_losses,away_starter_losses,home_starter_saves,away_starter_saves,home_starter_blown_saves,away_starter_blown_saves,home_starter_holds,away_starter_holds,pitcher_id,pitcher_name,team_id,team_abbreviation,opponent_id,opponent_abbreviation,home_away,win,loss,save,ip,h,r,er,bb,so,hr,era,pitches,strikes,date_dt
414134,2015-05-12,543101.0,592314.0,Anthony DeSclafani,Mike Foltynewicz,Cincinnati Reds,Atlanta Braves,6.0,6.2,7.0,6.0,3.0,3.0,3.0,2.0,3.0,4.0,5.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,108.0,104.0,64.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,29.0,6.0,2.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
414135,2015-05-12,519141.0,475416.0,Drew Pomeranz,Justin Masterson,Oakland Athletics,Boston Red Sox,7.0,2.1,4.0,6.0,2.0,6.0,2.0,6.0,0.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,97.0,57.0,59.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,14.0,8.0,4.0,9.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
414136,2015-05-12,571666.0,519242.0,Mike Fiers,Chris Sale,Milwaukee Brewers,Chicago White Sox,6.1,8.0,5.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,7.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,105.0,110.0,70.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,28.0,5.0,5.0,8.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
414137,2015-05-12,450351.0,452718.0,C.J. Wilson,Kyle Kendrick,Los Angeles Angels,Colorado Rockies,8.0,7.0,5.0,7.0,2.0,2.0,2.0,2.0,1.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,91.0,70.0,63.0,1.0,1.0,0.0,0.0,0.0,0.0,30.0,29.0,6.0,8.0,11.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
414138,2015-05-12,607259.0,450172.0,Nick Martinez,Edinson Volquez,Texas Rangers,Kansas City Royals,6.1,5.0,6.0,6.0,4.0,4.0,3.0,4.0,1.0,3.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,101.0,82.0,66.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,23.0,4.0,6.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
414139,2015-05-12,502211.0,429717.0,Mike Bolsinger,Dan Haren,Los Angeles Dodgers,Miami Marlins,5.2,4.1,5.0,11.0,1.0,6.0,1.0,6.0,2.0,0.0,3.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,87.0,80.0,55.0,55.0,0.0,1.0,0.0,1.0,0.0,0.0,22.0,25.0,9.0,2.0,3.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
414140,2015-05-12,430580.0,502043.0,Alfredo Simon,Kyle Gibson,Detroit Tigers,Minnesota Twins,7.2,7.0,6.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,106.0,105.0,71.0,74.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,26.0,5.0,7.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
414141,2015-05-12,502042.0,543135.0,Chris Archer,Nathan Eovaldi,Tampa Bay Rays,New York Yankees,7.0,7.1,7.0,6.0,2.0,4.0,2.0,4.0,1.0,2.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,101.0,74.0,64.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,29.0,6.0,7.0,5.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
414142,2015-05-12,453562.0,592789.0,Jake Arrieta,Noah Syndergaard,Chicago Cubs,New York Mets,8.0,5.1,3.0,6.0,1.0,3.0,1.0,3.0,2.0,4.0,10.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,116.0,103.0,70.0,56.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,26.0,6.0,3.0,5.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
414143,2015-05-12,457711.0,150359.0,Sean O'Sullivan,A.J. Burnett,Philadelphia Phillies,Pittsburgh Pirates,5.0,7.0,5.0,6.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,88.0,95.0,57.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,26.0,7.0,6.0,5.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
