game_pk,date,home_bullpen_ip,away_bullpen_ip,home_bullpen_hits,away_bullpen_hits,home_bullpen_earned_runs,away_bullpen_earned_runs,home_bullpen_walks,away_bullpen_walks,home_bullpen_strikeouts,away_bullpen_strikeouts,home_bullpen_homeruns,away_bullpen_homeruns,home_bullpen_era,away_bullpen_era,home_bullpen_whip,away_bullpen_whip,home_bullpen_k_per_9,away_bullpen_k_per_9,home_bullpen_k_bb_ratio,away_bullpen_k_bb_ratio,home_bullpen_hr_per_9,away_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_bb_per_9
246346,2009-09-14,6.0,2.0,6,2,2,0,4,1,6,1,0,0,3.0,0.0,1.67,1.5,9.0,4.5,1.5,1.0,0.0,0.0,6.0,4.5
246347,2009-09-14,3.0,3.9,2,4,0,2,0,2,1,3,0,1,0.0,4.62,0.67,1.54,3.0,6.92,0.0,1.5,0.0,2.31,0.0,4.62
244553,2009-09-14,5.0,0.9,4,1,2,0,4,1,3,2,0,0,3.6,0.0,1.6,2.22,5.4,20.0,0.75,2.0,0.0,0.0,7.2,10.0
246342,2009-09-14,2.0,2.0,1,2,0,1,0,1,0,3,0,1,0.0,4.5,0.5,1.5,0.0,13.5,0.0,3.0,0.0,4.5,0.0,4.5
246344,2009-09-14,2.9,0.0,6,0,3,0,1,0,2,0,0,0,9.31,0.0,2.41,0.0,6.21,0.0,2.0,0.0,0.0,0.0,3.1,0.0
246343,2009-09-14,1.0,1.0,0,3,0,1,1,0,1,0,0,0,0.0,9.0,1.0,3.0,9.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0
246339,2009-09-14,3.0,1.0,2,5,0,5,2,1,4,1,0,2,0.0,45.0,1.33,6.0,12.0,9.0,2.0,1.0,0.0,18.0,6.0,9.0
246341,2009-09-14,5.0,3.0,2,7,0,4,3,3,6,3,0,1,0.0,12.0,1.0,3.33,10.8,9.0,2.0,1.0,0.0,3.0,5.4,9.0
246338,2009-09-14,3.9,4.0,5,0,2,0,2,2,3,6,0,0,4.62,0.0,1.79,0.5,6.92,13.5,1.5,3.0,0.0,0.0,4.62,4.5
246345,2009-09-14,3.0,3.0,0,5,0,2,0,1,3,2,0,0,0.0,6.0,0.0,2.0,9.0,6.0,0.0,2.0,0.0,0.0,0.0,3.0
246340,2009-09-14,2.0,2.0,0,3,0,5,1,3,4,2,0,0,0.0,22.5,0.5,3.0,18.0,9.0,4.0,0.67,0.0,0.0,4.5,13.5
