game_pk,home_bp_hr_per_9_rolling_10,away_bp_hr_per_9_rolling_10
263816,,
263809,,
263810,,
263811,,
263812,,
263813,,
263814,,
263815,,
263817,,
263818,,
263819,,
263820,,
263821,,
263822,,
263823,,
263824,0.0,3.0
263825,0.0,5.400054000540005
263826,9.0,0.0
263827,0.0,0.0
263828,3.0,0.0
263837,0.0,3.374957813027337
263829,0.0,0.0
263830,0.0,0.0
263831,0.0,2.25
263832,0.0,1.5
263833,0.0,0.0
263834,0.0,0.0
263835,0.0,2.4545231406987207
263836,0.0,3.176507958917164
263838,1.6875105469409182,0.0
263839,4.5,0.0
263840,0.0,0.0
263841,4.5,0.0
263842,0.0,0.0
263843,1.5,0.0
263851,1.08000432001728,1.3499932500337497
263844,0.0,1.8
263845,0.0,1.0384575443940602
263846,0.0,1.2857142857142858
263847,1.4210601108426888,1.125
263848,1.125,0.0
263849,0.0,1.0800043200172802
263850,0.0,2.3478465030130695
263852,0.870970551517908,0.0
263853,0.0,0.0
263854,2.5714285714285716,0.0
263855,2.4545566116209616,0.0
263856,1.9285783163511299,1.4594634039551457
263857,2.25,0.7714263673532362
263858,0.8181818181818182,1.3846153846153846
263859,0.0,0.75
263860,0.0,1.588239965411663
263861,0.7714263673532362,0.8437473632894896
263862,1.3846153846153846,0.0
263863,2.7,0.0
263864,1.03845754439406,1.0
263865,2.8928674745266942,0.0
263866,0.0,1.4210601108426888
263867,1.0,0.0
263868,0.8181818181818182,0.627908436996365
263869,0.0,0.0
263870,2.0,0.0
263871,0.0,0.5510181591095548
263872,1.459463403955146,1.3500033750084375
263873,2.25,1.3170699583659553
263874,0.6,1.2
263875,0.0,0.6923076923076923
263876,0.0,1.102043065394011
263877,0.6923076923076923,0.6923076923076923
263878,1.588235294117647,0.5510215326970055
263879,2.076923076923077,0.0
263880,0.8437473632894896,1.8
263881,3.1764799308233256,0.0
263882,0.7105300554213444,0.9642891581755649
263883,0.6750016875042187,0.0
263884,0.6428571428571429,1.4210526315789473
263885,1.7608733932030285,0.0
263886,3.0681957645262026,1.1739155954686857
263887,2.5714285714285716,1.1489337256729242
263888,0.47368421052631576,1.0
263889,0.5294117647058824,0.5294117647058824
263890,0.0,0.9818199669453944
263891,0.5625,0.627908436996365
263892,1.35,0.48214457908778247
263893,1.7608733932030287,0.0
263894,0.5094330010698094,1.0
263895,2.51163374798546,0.0
263896,1.0800043200172802,0.729731701977573
263897,0.5510215326970055,0.0
263898,0.5192317677533995,1.173913043478261
263899,2.3275902199831378,0.0
263900,0.0,0.46551563615297886
263901,0.9,0.8437473632894898
263902,0.45,2.204086130788022
263903,1.173913043478261,2.2131183821612823
263904,1.03845754439406,1.8947468144569182
263905,0.0,0.8307717869901139
263906,1.0188717693274314,1.372879029018595
263907,0.8571428571428571,2.204086130788022
263908,0.0,1.44
263909,0.9642891581755649,1.3965541319898827
263910,1.1489410593236569,2.01492838049012
263911,0.0,0.0
263912,0.4354831685755346,0.3857131836766181
263913,0.5510215326970055,1.173913043478261
263914,0.47368421052631576,2.076927071013598
263915,0.375,1.6875026367228698
263916,1.0,1.849317601804934
263917,0.4354831685755346,0.42187565918071745
263918,0.0,0.771429673470962
263919,1.3728860097830842,1.3064495057266037
263920,0.46551804399662755,0.0
263921,0.3802811545335852,0.6585349791829777
263922,1.3965541319898827,1.0657908760406263
263923,0.7941164792404718,2.142857142857143
263924,0.771429673470962,1.38461005919208
263925,0.3,1.7088629226112944
263926,0.8709677419354839,1.7307692307692308
263927,0.8999955000225,1.901413806799456
263928,0.3970582396202359,0.3417725845222589
263929,0.0,1.0657908760406263
263930,1.611942704392096,1.9014057726679259
263931,1.173913043478261,1.7704947057290257
263932,0.0,1.255812493241287
263933,0.8307717869901139,1.611942704392096
263934,0.6749991562510547,0.8617002942546932
263935,0.4426236764322564,0.0
263936,1.0800043200172802,1.7307692307692308
263937,1.173913043478261,0.9878060826903446
263938,0.9642857142857143,1.6666666666666667
263939,1.0,1.2413750297412767
263940,0.9418626554945477,1.588237162631956
263941,0.2783508024235076,1.5517241379310345
263942,0.7941129758060247,1.7532513071462523
263943,0.33749957812552733,0.5934072455024676
263944,1.0384615384615385,1.5
263945,0.0,1.528299003209428
263946,0.701300522858501,1.8243292549439323
263947,0.9642891581755649,1.6666666666666667
263948,0.35526362534687544,0.0
263949,0.8617030443649408,1.8
263950,0.9759059660384725,1.4361717406082346
263951,1.0384615384615385,0.0
263952,0.8099983800032401,1.3636363636363635
263953,1.113399766186049,0.30337044565118465
263954,0.0,1.0588235294117647
263955,0.5744686962432939,0.25471722143134096
263956,1.0124949375253123,1.4516129032258065
263957,1.6293089402509136,1.8202288095029429
263958,1.1612903225806452,0.6506016257811738
263960,1.0,1.44
263961,0.6352948650527824,0.8617030443649408
263962,0.6506039773589816,1.588237162631956
263963,0.8709705515179081,0.5567016048470153
263959,1.9756121653806893,1.753244476305875
263964,0.7641516642940229,1.9285694606434076
263965,1.0125025312563283,1.5
263966,1.0384615384615385,0.0
263967,0.764149501604714,0.880433825615407
263968,0.9999972222299384,0.5
263969,0.0,0.9473684210526315
263970,0.5567016048470153,0.5242723536624793
263971,0.9418560843903051,1.6363636363636365
263972,1.5491790580499525,1.7052667479299957
263973,1.3636363636363635,0.5684204542942587
263974,1.9484556169645535,1.377549614745291
263975,1.0,1.44
263976,0.6206896551724138,1.1868144910049352
263977,0.0,1.4361717406082346
263978,0.7941199827058315,0.7941176470588235
263979,0.7788476516300993,1.377549614745291
263980,1.0125025312563283,1.2000040000133334
263981,0.75,0.0
263982,0.7431179025359587,0.8617002942546931
263983,0.9729703433233965,0.2727272727272727
263984,0.0,1.0285714285714285
263985,0.54000054000054,0.5806451612903226
263986,1.2857096938939503,1.40625
263987,1.528299003209428,1.6530645980910164
263988,1.0188688857253638,0.5510198458981165
263989,2.25,1.6875
263990,1.0253177535667766,1.8837187398619304
263991,0.5869558837436046,1.3170747769204596
263992,0.0,1.7802217365074027
263993,0.5510215326970055,0.6136363636363636
263994,0.0,1.25581687399273
263995,0.6428571428571429,0.9529389342613311
263996,1.601692200521694,0.26999946000108
263997,1.4794540814439472,0.7941176470588235
263998,1.0093476810237028,0.8901079338287168
263999,1.4210511357356466,0.5869577977343429
264000,2.032258064516129,1.6875
264001,0.6067408913023693,1.5
264002,0.3333333333333333,1.2134858730019618
264003,0.637795777791951,1.317069958365955
264004,1.7339417725839037,0.25233621276989454
264005,0.782608695652174,0.8181818181818182
264006,0.8350498246395369,1.102039691796233
264007,1.0693058719743842,1.5576953032601988
264008,1.3012079547179631,1.157144510206443
264009,1.058820415234073,0.5934072455024676
264010,0.9642865752558707,1.1612865764949145
264011,1.5168522282559234,0.28723434812164694
264012,0.0,1.7088629226112944
264013,1.6530595376943493,1.6265040644529345
264014,0.6506016257811738,1.5168522282559234
264015,1.40625,0.6067408913023693
264016,0.28421022714712935,0.75
264017,0.3417725845222589,1.2705897301055649
264018,0.6532263332470429,1.317069958365955
264019,1.3965505202150688,0.2389378416479277
264020,0.402985676098024,0.8265297688471747
264021,0.8437473632894896,1.3235294117647058
264022,1.163792100179224,1.7052667479299957
264023,1.2272741219024113,1.173913043478261
264024,1.0093448510795784,1.6463434711505744
264025,0.7043484385638596,1.5428527347064722
264026,1.5168522282559234,0.5400005400005401
264027,0.0,1.9285714285714286
264028,1.557690809912683,1.5340874225285852
264029,0.6067408913023693,1.5697656165516087
264030,1.1612903225806452,0.9310344827586207
264031,0.31034482758620696,0.4090909090909091
264032,0.8571428571428571,1.2705852456817748
264033,1.4336270498875665,0.2842102271471293
264034,0.8437513183614349,0.852630681441388
264035,0.8099983800032401,1.2385332463607763
264036,1.1842105263157894,1.3917540121175382
264037,1.2,1.2089516150698056
264038,0.8181818181818182,1.928574183677405
264039,0.2967036227512338,1.9285714285714286
264040,1.4336270498875665,1.0285684898043148
264041,0.36,0.4090909090909091
264042,0.9418593699309652,0.6666666666666666
264043,0.8852451760285442,0.7941176470588235
264044,1.25,0.9999999999999999
264045,1.1489373924865878,1.2413793103448276
264046,0.9,0.4090909090909091
264047,1.048541653317178,0.28421022714712935
264049,1.2272716115712623,1.310680884156198
264050,0.613634969011434,0.3417725845222589
264051,0.7297317019775729,1.2857081632944605
264052,2.223524179943106,1.928574183677405
264053,0.8181793388504884,1.1134032096940305
264054,0.2647058823529412,0.3698635203609868
264055,1.3670903380890356,0.9101113369535541
264056,0.32142857142857145,1.5241947775764335
264057,1.8243218590245147,0.5567016048470154
264048,0.2967026446095723,0.6835451690445178
264058,0.8780487804878049,0.5294117647058824
264059,1.2385332463607763,0.6666666666666666
264060,0.8019794039807882,1.3012079547179631
264061,0.8617030443649408,0.4090909090909091
264062,0.9729703433233964,0.3103448275862069
264063,0.31764631142044375,0.6835451690445178
264064,1.25,1.2857142857142858
264065,1.2272699380228682,0.32142857142857145
264066,0.7105272506937509,1.7419242456500281
264067,1.8409049070343024,2.1315817520812526
264068,1.058820415234073,1.069309048136729
264069,0.5744668628364621,0.7941164792404718
264070,1.4594574872196118,0.2903225806451613
264071,1.534092652378014,0.6666666666666666
264072,0.3333333333333333,1.4336308559838158
