game_pk,home_bp_k_per_9_rolling_5,away_bp_k_per_9_rolling_5,home_bp_k_per_9_rolling_10,away_bp_k_per_9_rolling_10
263816,,,,
263809,,,,
263810,,,,
263811,,,,
263812,,,,
263813,,,,
263814,,,,
263815,,,,
263817,,,,
263818,,,,
263819,,,,
263820,,,,
263821,,,,
263822,,,,
263823,,,,
263824,0.0,3.0,0.0,3.0
263825,6.0,5.400054000540005,6.0,5.400054000540005
263826,9.0,9.0,9.0,9.0
263827,11.25,7.714395919941714,11.25,7.714395919941714
263828,9.0,9.0,9.0,9.0
263837,2.0769390533773335,3.374957813027337,2.0769390533773335,3.374957813027337
263829,3.0,10.80010800108001,3.0,10.80010800108001
263830,15.0,9.44995275023625,15.0,9.44995275023625
263831,18.0,6.75,18.0,6.75
263832,6.230817160132002,3.0,6.230817160132002,3.0
263833,15.0,4.5,15.0,4.5
263834,6.0,6.0,6.0,6.0
263835,9.0,2.4545231406987207,9.0,2.4545231406987207
263836,5.142857142857143,6.353015917834328,5.142857142857143,6.353015917834328
263838,6.750042187763673,9.0,6.750042187763673,9.0
263839,10.5,9.0,10.5,9.0
263840,6.428571428571429,7.5,6.428571428571429,7.5
263841,6.75,12.0,6.75,12.0
263842,18.0,6.750168754218856,18.0,6.750168754218856
263843,7.5,7.2,7.5,7.2
263851,4.32001728006912,5.399973000134999,4.32001728006912,5.399973000134999
263844,2.25,10.8,2.25,10.8
263845,12.857142857142858,10.384575443940602,12.857142857142858,10.384575443940602
263846,10.5,5.142857142857143,10.5,5.142857142857143
263847,12.789540997584199,2.25,12.789540997584199,2.25
263848,6.75,4.263180332528067,6.75,4.263180332528067
263849,6.0,4.320017280069121,6.0,4.320017280069121
263850,6.3,4.695693006026139,6.3,4.695693006026139
263852,6.967764412143264,9.0,6.967764412143264,9.0
263853,6.0967938606253576,5.785734949053389,6.0967938606253576,5.785734949053389
263854,10.285714285714286,12.6,10.285714285714286,12.6
263855,7.363669834862885,9.818360333824252,7.363669834862885,9.818360333824252
263856,11.571469898106779,5.837853615820583,11.571469898106779,5.837853615820583
263857,11.25,10.02854277559207,11.25,10.02854277559207
263858,2.4545454545454546,7.615384615384615,2.4545454545454546,7.615384615384615
263859,5.225823309107449,4.5,5.225823309107449,4.5
263860,13.090909090909092,7.941199827058315,13.090909090909092,7.941199827058315
263861,5.399984571472653,4.218736816447448,5.399984571472653,4.218736816447448
263862,6.923076923076923,7.4250185625464065,6.923076923076923,7.4250185625464065
263863,8.1,5.25,8.1,5.25
263864,7.2692028107584195,9.0,7.2692028107584195,9.0
263865,9.642891581755649,6.750016875042188,9.642891581755649,6.750016875042188
263866,7.7143132654045194,11.36848088674151,7.7143132654045194,11.36848088674151
263867,9.0,14.294285815127237,9.0,14.294285815127237
263868,4.909090909090909,5.651175932967285,4.909090909090909,5.651175932967285
263869,6.136391529052405,10.124968359473876,6.136391529052405,10.124968359473876
263870,5.0,6.3,5.0,6.3
263871,7.3125,10.46934502308154,7.3125,10.46934502308154
263872,12.40543893361874,6.075015187537968,12.40543893361874,6.075015187537968
263873,9.0,9.219489708561687,9.0,9.219489708561687
263874,3.6,6.6,3.6,6.6
263875,6.230769230769231,6.230769230769231,6.230769230769231,6.230769230769231
263876,12.375,6.612258392364065,12.375,6.612258392364065
263877,6.230769230769231,4.153846153846154,6.230769230769231,4.153846153846154
263878,6.352941176470588,8.265322990455083,6.352941176470588,8.265322990455083
263879,9.0,4.85999028001944,9.0,4.85999028001944
263880,8.437473632894896,9.0,8.437473632894896,9.0
263881,9.529439792469978,7.3125,9.529439792469978,7.3125
263882,8.526360665056133,7.7143132654045194,8.526360665056133,7.7143132654045194
263883,10.125025312563281,11.172490844764448,10.125025312563281,11.172490844764448
263884,5.142857142857143,5.684210526315789,5.142857142857143,5.684210526315789
263885,4.695662381874743,7.714285714285714,4.695662381874743,7.714285714285714
263886,11.04550475229433,5.2826201796090855,11.04550475229433,5.2826201796090855
263887,8.357142857142858,10.340403531056317,8.357142857142858,10.340403531056317
263888,4.7368421052631575,7.5,4.7368421052631575,7.5
263889,6.352941176470588,6.352941176470588,6.352941176470588,6.352941176470588
263890,11.5,6.0,11.5,5.890919801672366
263891,5.0625,5.02326749597092,5.0625,5.02326749597092
263892,6.352941176470588,8.590948140673367,6.3,9.160747002667867
263893,8.2174091682808,5.785703954100082,8.2174091682808,5.785703954100082
263894,7.132062014977331,9.0,7.132062014977331,9.0
263895,8.79071811794911,7.468069216874007,8.79071811794911,7.5
263896,8.640034560138242,7.297317019775729,8.640034560138242,7.297317019775729
263897,8.265322990455083,10.32355977517581,8.265322990455083,10.32355977517581
263898,5.192317677533995,7.826086956521739,5.192317677533995,7.826086956521739
263899,5.586216527959531,7.9411764705882355,5.586216527959531,7.9411764705882355
263900,6.749987946450096,9.775828359212555,6.749987946450096,9.775828359212555
263901,8.4375,9.327238810040692,8.55,10.124968359473877
263902,7.411764705882353,10.216243827686021,7.2,9.367366055849093
263903,3.789473684210526,8.307708284054392,3.9130434782608696,9.295097205077385
263904,11.812463086052855,9.00005294148789,10.90380421613763,8.052673961441903
263905,6.352941176470588,9.818226446483848,6.6521739130434785,8.723103763396196
263906,7.534901243956381,4.85999028001944,8.150974154619451,4.576263430061983
263907,6.352941176470588,6.906992806960016,6.428571428571429,8.265322990455083
263908,7.8,8.23727417411157,7.9411764705882355,7.92
263909,5.538461538461539,5.4,5.785734949053389,4.6551804399662755
263910,6.3947704987920995,5.120698483962903,7.468116885603769,5.641799465372336
263911,10.384615384615385,10.588235294117647,10.046534991941842,11.368421052631579
263912,6.267845950275089,6.0517032699887245,6.532247528633019,6.557124122502508
263913,5.926858179796,7.3125,5.510215326970054,6.6521739130434785
263914,7.043493572812115,7.630451370546458,6.157894736842105,7.788476516300992
263915,8.15092801711695,8.162809680952746,7.125,8.859388842795067
263916,5.2105263157894735,6.5,4.333333333333333,8.13699744794171
263917,8.15092801711695,5.400009818199669,7.403213865784088,5.484383569349327
263918,7.468069216874007,10.384615384615385,6.84,8.485726408180582
263919,7.977308987768126,5.93998812002376,8.694944728626199,5.225798022906415
263920,7.4680692168740075,12.763659570290127,7.913806747942668,12.205496171912564
263921,7.232129942625103,8.345424198457462,7.225341936138118,7.573152260604243
263922,6.3947704987920995,6.456535775077772,6.051734571956158,6.394745256243758
263923,7.534848675122441,6.0,6.352931833923774,7.285714285714286
263924,9.367366055849093,9.4736343492929,9.257156081651544,10.3845754439406
263925,8.23727417411157,9.818199669453945,7.2,10.253177535667767
263926,5.4,5.399989200021601,4.354838709677419,7.615384615384615
263927,11.117581661284346,9.310360879932551,10.79994600027,8.746503511277497
263928,9.71998056003888,6.872739768617761,7.9411647924047175,6.835451690445177
263929,6.3947200138947,10.5,6.576923076923077,8.881590633671886
263930,6.750016875042187,4.5,7.656727845862456,4.943655008936608
263931,6.75,9.692307692307692,6.260869565217392,8.85247352864513
263932,7.534901243956382,7.8545168926658455,7.967226175780616,7.534874959447722
263933,6.428571428571429,5.142857142857143,5.815402508930797,4.835828113176288
263934,7.448250178447662,9.775828359212555,7.087491140636074,8.04253607971047
263935,6.136349690114341,10.565240359218171,8.409849852212872,11.620267873756802
263936,4.628597877702159,4.95,7.020028080112321,5.538461538461538
263937,7.297317019775729,5.651175932967286,5.869565217391305,6.256105190372183
263938,7.875,7.9411764705882355,6.428571428571429,8.0
263939,11.0,10.799960727415538,10.333333333333334,10.551687752800852
263940,11.675707231641166,6.6,9.73258077344366,8.258833245686171
263941,8.379324791939295,10.588235294117647,7.515471665434706,9.931034482758621
263942,11.454441323260696,9.367366055849093,10.720525173381334,8.766256535731262
263943,7.5,8.379324791939295,7.4249907187616015,7.120886946029611
263944,6.230769230769231,7.36361962813721,6.923076923076923,8.25
263945,7.641538269955735,8.142818367531584,7.156643750948797,7.132062014977331
263946,5.651175932967286,2.918926807910292,6.662354967155759,4.378390211865438
263947,3.648658509887864,5.5,6.267879528141172,5.333333333333333
263948,4.595734902691697,10.21624382768602,7.105272506937509,11.435307570950084
263949,10.125015820337218,6.352941176470588,9.765967836135996,7.5
263950,11.076923076923077,7.2,9.759059660384724,7.755327399284467
263951,7.363636363636363,14.67394494335857,6.923076923076923,12.960012960012959
263952,11.87997624004752,10.894736842105264,8.36998326003348,9.818181818181818
263953,10.6875,6.631578947368421,10.577297778767468,7.2808906956284325
263954,6.230769230769231,4.7368421052631575,6.827586206896552,4.235294117647059
263955,8.307708284054392,9.327289685981247,8.042561747406113,7.8962338643715695
263956,9.692233136668179,6.319135491201083,9.449952750236248,5.516129032258065
263957,8.23727417411157,9.529411764705882,6.982752601075344,9.101144047514714
263958,6.0,7.714263673532361,6.096774193548387,7.481918696483499
263960,9.0,6.585349791829777,6.666666666666667,7.92
263961,5.823529411764706,7.534901243956382,7.623538380633389,6.893624354919527
263962,7.147079844352484,4.5,6.831341762269307,7.9411858131597794
263963,4.764719896234989,9.327289685981247,6.0967938606253576,7.515471665434706
263959,3.2142857142857144,3.5526222299415005,4.609761719221608,4.90908453365645
263964,10.903867122821389,6.23074526636436,9.933971635822298,7.163257996675513
263965,11.25,6.8936023540375455,10.462526156315391,7.2
