game_pk,home_bp_k_bb_ratio_rolling_5,away_bp_k_bb_ratio_rolling_5,home_bp_k_bb_ratio_rolling_10,away_bp_k_bb_ratio_rolling_10
263816,,,,
263809,,,,
263810,,,,
263811,,,,
263812,,,,
263813,,,,
263814,,,,
263815,,,,
263817,,,,
263818,,,,
263819,,,,
263820,,,,
263821,,,,
263822,,,,
263823,,,,
263824,0.0,1.0,0.0,1.0
263825,2.0,,2.0,
263826,,4.0,,4.0
263827,1.25,2.0,1.25,2.0
263828,,,,
263837,0.3333333333333333,0.5,0.3333333333333333,0.5
263829,1.0,4.0,1.0,4.0
263830,,1.1666666666666667,,1.1666666666666667
263831,,3.0,,3.0
263832,3.0,0.4,3.0,0.4
263833,5.0,2.0,5.0,2.0
263834,,,,
263835,4.0,1.0,4.0,1.0
263836,1.0,,1.0,
263838,0.6666666666666666,2.0,0.6666666666666666,2.0
263839,2.3333333333333335,2.3333333333333335,2.3333333333333335,2.3333333333333335
263840,1.0,1.6666666666666667,1.0,1.6666666666666667
263841,1.5,2.0,1.5,2.0
263842,2.0,1.0,2.0,1.0
263843,,4.0,,4.0
263851,0.8,2.0,0.8,2.0
263844,1.0,6.0,1.0,6.0
263845,10.0,1.6666666666666667,10.0,1.6666666666666667
263846,1.75,2.0,1.75,2.0
263847,4.5,0.5,4.5,0.5
263848,3.0,0.5,3.0,0.5
263849,0.8571428571428571,1.0,0.8571428571428571,1.0
263850,1.75,,1.75,
263852,0.7272727272727273,3.0,0.7272727272727273,3.0
263853,1.0,2.0,1.0,2.0
263854,2.0,3.5,2.0,3.5
263855,0.8571428571428571,4.0,0.8571428571428571,4.0
263856,2.0,1.0,2.0,1.0
263857,2.5,1.625,2.5,1.625
263858,0.6,1.5714285714285714,0.6,1.5714285714285714
263859,1.0,1.2,1.0,1.2
263860,3.2,,3.2,
263861,1.75,2.5,1.75,2.5
263862,1.4285714285714286,1.2222222222222223,1.4285714285714286,1.2222222222222223
263863,2.25,1.0,2.25,1.0
263864,1.4,2.25,1.4,2.25
263865,1.1111111111111112,2.0,1.1111111111111112,2.0
263866,2.6666666666666665,2.6666666666666665,2.6666666666666665,2.6666666666666665
263867,2.25,3.0,2.25,3.0
263868,1.5,0.6,1.5,0.6
263869,5.0,12.0,5.0,12.0
263870,1.6666666666666667,1.4,1.6666666666666667,1.4
263871,1.625,9.5,1.625,9.5
263872,1.8888888888888888,1.0,1.8888888888888888,1.0
263873,3.0,1.4,3.0,1.4
263874,0.8571428571428571,1.375,0.8571428571428571,1.375
263875,0.9,1.2857142857142858,0.9,1.2857142857142858
263876,2.0,,2.0,
263877,2.25,3.0,2.25,3.0
263878,1.5,1.5,1.5,1.5
263879,3.25,1.125,3.25,1.125
263880,2.0,2.5,2.0,2.5
263881,1.3333333333333333,2.6,1.3333333333333333,2.6
263882,2.4,2.0,2.4,2.0
263883,2.5,2.4,2.5,2.4
263884,1.6,0.75,1.6,0.75
263885,2.0,2.4,2.0,2.4
263886,2.0,1.0,2.0,1.0
263887,2.6,1.8,2.6,1.8
263888,1.25,1.25,1.25,1.25
263889,1.0909090909090908,1.2,1.0909090909090908,1.2
263890,1.9166666666666667,10.0,1.9166666666666667,12.0
263891,1.125,4.0,1.125,4.0
263892,1.5,2.0,1.5555555555555556,1.7272727272727273
263893,3.5,1.2,3.5,1.2
263894,1.75,2.5714285714285716,1.75,2.5714285714285716
263895,1.4,2.1666666666666665,1.4,2.142857142857143
263896,2.6666666666666665,2.0,2.6666666666666665,2.0
263897,1.875,2.1666666666666665,1.875,2.1666666666666665
263898,1.4285714285714286,1.1111111111111112,1.4285714285714286,1.1111111111111112
263899,2.0,3.0,2.0,3.0
263900,1.4,5.25,1.4,5.25
263901,1.6666666666666667,4.75,1.9,6.0
263902,1.1666666666666667,3.5,1.3333333333333333,2.8333333333333335
263903,1.1428571428571428,1.4545454545454546,1.25,1.75
263904,2.3333333333333335,3.4,1.75,2.8333333333333335
263905,2.0,2.2857142857142856,1.8888888888888888,1.75
263906,1.3333333333333333,1.125,1.6,1.1111111111111112
263907,0.7058823529411765,1.375,0.8333333333333334,1.5
263908,3.25,1.3846153846153846,3.0,1.1578947368421053
263909,8.0,1.2857142857142858,12.0,1.0
263910,1.8,1.8333333333333333,1.8571428571428572,2.3333333333333335
263911,3.0,1.6666666666666667,2.6666666666666665,2.0
263912,1.3,1.0833333333333333,1.5,1.3076923076923077
263913,4.5,1.3,2.5,1.2142857142857142
263914,1.2,3.25,1.1818181818181819,3.75
263915,2.0,3.25,1.3571428571428572,2.625
263916,1.5714285714285714,1.1818181818181819,1.1818181818181819,1.6923076923076923
263917,2.2857142857142856,1.2222222222222223,2.125,1.4444444444444444
263918,1.625,3.0,1.7272727272727273,1.8333333333333333
263919,1.4444444444444444,1.2222222222222223,1.9,1.2
263920,2.1666666666666665,2.3636363636363638,2.4285714285714284,2.2
263921,1.6666666666666667,1.7,1.9,1.3529411764705883
263922,4.5,0.7857142857142857,3.25,1.0
263923,1.3333333333333333,2.0,1.2307692307692308,2.125
263924,2.125,3.3333333333333335,2.1818181818181817,4.285714285714286
263925,1.5,3.3333333333333335,1.3333333333333333,3.0
263926,2.0,0.9090909090909091,1.3636363636363635,1.2941176470588236
263927,2.0,3.3333333333333335,1.8461538461538463,3.2857142857142856
263928,4.5,1.0769230769230769,2.2222222222222223,1.3333333333333333
263929,1.125,3.5,1.4615384615384615,1.9230769230769231
263930,1.25,0.8571428571428571,1.5833333333333333,1.1818181818181819
263931,0.7058823529411765,4.666666666666667,0.8421052631578947,2.0
263932,3.0,1.7777777777777777,3.0,1.2
263933,10.0,1.3333333333333333,14.0,1.0909090909090908
263934,1.6,2.1,1.9090909090909092,1.6470588235294117
263935,2.5,1.8,2.7142857142857144,2.2666666666666666
263936,1.2,1.375,1.8571428571428572,2.0
263937,3.3333333333333335,0.6923076923076923,3.0,0.95
263938,1.0,2.5,1.0526315789473684,2.4
263939,2.4444444444444446,2.75,2.3846153846153846,3.7777777777777777
263940,3.2,1.5714285714285714,2.066666666666667,2.0
263941,2.25,2.5,1.5,2.6666666666666665
263942,2.3333333333333335,2.125,1.9285714285714286,2.272727272727273
263943,3.0,1.5,2.2,1.5
263944,0.6923076923076923,2.4,1.0,1.5714285714285714
263945,3.75,2.111111111111111,2.4444444444444446,1.1666666666666667
263946,3.0,0.6666666666666666,6.333333333333333,0.8571428571428571
263947,0.8333333333333334,2.2,1.4444444444444444,2.0
263948,1.6,3.5,2.0,2.4
263949,2.1818181818181817,1.2,2.2666666666666666,1.7857142857142858
263950,3.2,1.7142857142857142,2.5,1.8
263951,0.75,4.166666666666667,1.0,2.6666666666666665
263952,2.4444444444444446,2.3,1.8235294117647058,2.4
263953,2.7142857142857144,2.3333333333333335,4.222222222222222,2.1818181818181817
263954,1.0,1.4285714285714286,1.5714285714285714,1.1428571428571428
263955,2.2857142857142856,2.375,2.3333333333333335,1.631578947368421
263956,2.3333333333333335,2.75,1.75,2.375
263957,1.8,2.0,1.1538461538461537,2.142857142857143
263958,0.8571428571428571,2.5,1.0,1.9166666666666667
263960,2.8,2.0,2.857142857142857,1.5714285714285714
263961,2.75,0.8,2.4,1.0434782608695652
263962,2.25,0.7272727272727273,5.25,1.25
263963,1.2,1.4615384615384615,1.5555555555555556,1.5
263959,0.8333333333333334,0.625,0.9333333333333333,1.1666666666666667
263964,2.625,0.8571428571428571,2.6,1.4444444444444444
263965,3.75,2.4,2.8181818181818183,1.7142857142857142
263966,0.625,4.333333333333333,1.0,2.5555555555555554
263967,1.9090909090909092,2.3333333333333335,1.5714285714285714,2.6923076923076925
263968,3.2857142857142856,2.5,4.0,2.0714285714285716
263969,1.1428571428571428,1.0,1.6153846153846154,1.125
263970,1.8571428571428572,1.7777777777777777,2.3333333333333335,1.4285714285714286
263971,2.1666666666666665,4.0,1.9375,2.5
263972,1.375,1.875,1.1923076923076923,2.2142857142857144
263973,1.0,1.2857142857142858,1.0909090909090908,1.3529411764705883
263974,1.0,1.8,1.0,1.3846153846153846
263975,2.4,2.0,2.857142857142857,1.5714285714285714
263976,1.8,0.7333333333333333,2.4,1.0
263977,3.3333333333333335,0.6,5.0,1.125
263978,1.5,1.6666666666666667,1.7777777777777777,1.5789473684210527
263979,5.0,0.7647058823529411,2.857142857142857,1.2380952380952381
263980,3.4,1.5,3.2,1.4705882352941178
263981,3.5,4.25,1.0,2.8666666666666667
263982,2.625,1.5833333333333333,1.7,2.0
263983,2.875,2.0,3.5,2.1538461538461537
263984,1.3333333333333333,1.0,1.6666666666666667,1.0625
263985,1.5555555555555556,1.8571428571428572,2.076923076923077,1.9333333333333333
263986,3.25,4.5,2.7,2.5
263987,1.2857142857142858,1.5555555555555556,1.35,2.2142857142857144
263988,1.25,1.2857142857142858,1.2272727272727273,1.2941176470588236
263989,1.5714285714285714,1.8,1.4285714285714286,1.3846153846153846
263990,3.25,2.25,3.6666666666666665,1.6666666666666667
263991,1.8333333333333333,1.0,2.0,1.15
263992,2.4,0.5384615384615384,3.3333333333333335,0.9583333333333334
263993,1.75,1.35,1.7692307692307692,1.3103448275862069
