game_pk,date,home_bullpen_ip,away_bullpen_ip,home_bullpen_hits,away_bullpen_hits,home_bullpen_earned_runs,away_bullpen_earned_runs,home_bullpen_walks,away_bullpen_walks,home_bullpen_strikeouts,away_bullpen_strikeouts,home_bullpen_homeruns,away_bullpen_homeruns,home_bullpen_era,away_bullpen_era,home_bullpen_whip,away_bullpen_whip,home_bullpen_k_per_9,away_bullpen_k_per_9,home_bullpen_k_bb_ratio,away_bullpen_k_bb_ratio,home_bullpen_hr_per_9,away_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_bb_per_9
264673,2010-06-08,4.0,2.0,3,6,0,4,0,0,5,2,0,1,0.0,18.0,0.75,3.0,11.25,9.0,0.0,0.0,0.0,4.5,0.0,0.0
264674,2010-06-08,3.0,4.0,5,2,3,1,4,3,3,5,0,0,9.0,2.25,3.0,1.25,9.0,11.25,0.75,1.67,0.0,0.0,12.0,6.75
264675,2010-06-08,3.0,1.9,1,0,0,0,1,2,0,2,0,0,0.0,0.0,0.67,1.05,0.0,9.47,0.0,1.0,0.0,0.0,3.0,9.47
264676,2010-06-08,2.0,0.2,4,1,2,2,1,1,2,0,0,0,9.0,90.0,2.5,10.0,9.0,0.0,2.0,0.0,0.0,0.0,4.5,45.0
264677,2010-06-08,3.0,4.0,7,1,6,0,2,0,2,0,2,0,18.0,0.0,3.0,0.25,6.0,0.0,1.0,0.0,6.0,0.0,6.0,0.0
264678,2010-06-08,4.0,4.0,7,5,2,4,1,3,6,2,0,0,4.5,9.0,2.0,2.0,13.5,4.5,6.0,0.67,0.0,0.0,2.25,6.75
264679,2010-06-08,2.0,3.0,3,0,2,0,0,1,1,3,0,0,9.0,0.0,1.5,0.33,4.5,9.0,0.0,3.0,0.0,0.0,0.0,3.0
264680,2010-06-08,3.8,3.0,5,6,6,4,3,2,3,3,1,1,14.21,12.0,2.11,2.67,7.11,9.0,1.0,1.5,2.37,3.0,7.11,6.0
264681,2010-06-08,2.0,3.0,1,2,0,1,0,1,3,1,0,0,0.0,3.0,0.5,1.0,13.5,3.0,0.0,1.0,0.0,0.0,0.0,3.0
264682,2010-06-08,2.0,3.0,1,2,0,1,0,0,3,5,0,1,0.0,3.0,0.5,0.67,13.5,15.0,0.0,0.0,0.0,3.0,0.0,0.0
264683,2010-06-08,2.0,2.0,0,1,0,0,0,1,0,1,0,0,0.0,0.0,0.0,1.0,0.0,4.5,0.0,1.0,0.0,0.0,0.0,4.5
264684,2010-06-08,3.0,0.0,5,0,2,0,3,0,3,0,0,0,6.0,0.0,2.67,0.0,9.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0
264685,2010-06-08,2.0,1.0,2,3,0,1,0,1,3,2,0,0,0.0,9.0,1.0,4.0,13.5,18.0,0.0,2.0,0.0,0.0,0.0,9.0
264686,2010-06-08,0.0,4.0,0,6,0,4,0,3,0,5,0,1,0.0,9.0,0.0,2.25,0.0,11.25,0.0,1.67,0.0,2.25,0.0,6.75
264687,2010-06-08,2.0,3.0,4,3,1,1,1,1,0,4,0,0,4.5,3.0,2.5,1.33,0.0,12.0,0.0,4.0,0.0,0.0,4.5,3.0
