game_pk,date,home_bullpen_ip,away_bullpen_ip,home_bullpen_hits,away_bullpen_hits,home_bullpen_earned_runs,away_bullpen_earned_runs,home_bullpen_walks,away_bullpen_walks,home_bullpen_strikeouts,away_bullpen_strikeouts,home_bullpen_homeruns,away_bullpen_homeruns,home_bullpen_era,away_bullpen_era,home_bullpen_whip,away_bullpen_whip,home_bullpen_k_per_9,away_bullpen_k_per_9,home_bullpen_k_bb_ratio,away_bullpen_k_bb_ratio,home_bullpen_hr_per_9,away_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_bb_per_9
265024,2010-07-04,1.9,2.0,3,1,2,1,0,1,3,2,0,1,9.47,4.5,1.58,1.0,14.21,9.0,0.0,2.0,0.0,4.5,0.0,4.5
265025,2010-07-04,3.0,2.0,1,0,0,0,0,1,4,2,0,0,0.0,0.0,0.33,0.5,12.0,9.0,0.0,2.0,0.0,0.0,0.0,4.5
265026,2010-07-04,2.8,3.0,5,0,5,0,3,0,2,4,3,0,16.07,0.0,2.86,0.0,6.43,12.0,0.67,0.0,9.64,0.0,9.64,0.0
265027,2010-07-04,1.0,2.0,1,0,0,0,0,1,1,2,0,0,0.0,0.0,1.0,0.5,9.0,9.0,0.0,2.0,0.0,0.0,0.0,4.5
265028,2010-07-04,2.8,2.1,2,2,1,1,0,4,2,1,0,0,3.21,4.29,0.71,2.86,6.43,4.29,0.0,0.25,0.0,0.0,0.0,17.14
265029,2010-07-04,2.0,3.0,2,8,0,5,0,1,1,1,0,2,0.0,15.0,1.0,3.0,4.5,3.0,0.0,1.0,0.0,6.0,0.0,3.0
265030,2010-07-04,2.0,3.0,3,1,2,0,1,0,1,8,1,0,9.0,0.0,2.0,0.33,4.5,24.0,1.0,0.0,4.5,0.0,4.5,0.0
265031,2010-07-04,5.9,4.0,6,7,2,2,2,0,11,5,0,0,3.05,4.5,1.36,1.75,16.78,11.25,5.5,0.0,0.0,0.0,3.05,0.0
265032,2010-07-04,2.0,1.9,0,1,0,0,2,0,1,1,0,0,0.0,0.0,1.0,0.53,4.5,4.74,0.5,0.0,0.0,0.0,9.0,0.0
265033,2010-07-04,3.0,1.9,0,3,0,3,0,2,2,3,0,0,0.0,14.21,0.0,2.63,6.0,14.21,0.0,1.5,0.0,0.0,0.0,9.47
265034,2010-07-04,4.0,1.0,6,1,1,0,2,1,2,0,0,0,2.25,0.0,2.0,2.0,4.5,0.0,1.0,0.0,0.0,0.0,4.5,9.0
265035,2010-07-04,8.0,7.1,5,7,1,1,2,11,6,8,0,0,1.12,1.27,0.88,2.54,6.75,10.14,3.0,0.73,0.0,0.0,2.25,13.94
265036,2010-07-04,4.0,3.2,5,5,1,2,2,3,5,5,0,0,2.25,5.63,1.75,2.5,11.25,14.06,2.5,1.67,0.0,0.0,4.5,8.44
265037,2010-07-04,2.9,3.0,4,2,0,0,0,0,3,2,0,0,0.0,0.0,1.38,0.67,9.31,6.0,0.0,0.0,0.0,0.0,0.0,0.0
265038,2010-07-04,0.0,5.8,0,1,0,1,0,1,0,5,0,1,0.0,1.55,0.0,0.34,0.0,7.76,0.0,5.0,0.0,1.55,0.0,1.55
