game_pk,date,home_bullpen_ip,home_bullpen_hits,home_bullpen_earned_runs,home_bullpen_walks,home_bullpen_strikeouts,home_bullpen_homeruns,home_bullpen_era,home_bullpen_whip,home_bullpen_k_per_9,home_bullpen_k_bb_ratio,home_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_ip,away_bullpen_hits,away_bullpen_earned_runs,away_bullpen_walks,away_bullpen_strikeouts,away_bullpen_homeruns,away_bullpen_era,away_bullpen_whip,away_bullpen_k_per_9,away_bullpen_k_bb_ratio,away_bullpen_hr_per_9,away_bullpen_bb_per_9
265289,2010-07-26,4.3333,4,4,1,2,1,8.31,1.15,4.15,2.0,2.08,2.08,2.0,3,2,0,1,1,9.0,1.5,4.5,0.0,4.5,0.0
265290,2010-07-26,2.0,1,0,1,4,0,0.0,1.0,18.0,4.0,0.0,4.5,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
265291,2010-07-26,3.0,4,2,3,2,1,6.0,2.33,6.0,0.67,3.0,9.0,2.3333,1,0,1,3,0,0.0,0.86,11.57,3.0,0.0,3.86
265292,2010-07-26,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.3333,1,1,0,4,1,3.86,0.43,15.43,0.0,3.86,0.0
265293,2010-07-26,5.0,12,11,4,5,1,19.8,3.2,9.0,1.25,1.8,7.2,2.0,2,1,2,0,0,4.5,2.0,0.0,0.0,0.0,9.0
265294,2010-07-26,1.0,0,0,2,1,0,0.0,2.0,9.0,0.5,0.0,18.0,2.0,1,0,0,1,0,0.0,0.5,4.5,0.0,0.0,0.0
265295,2010-07-26,1.0,0,0,0,1,0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,4,2,0,0,0,18.0,4.0,0.0,0.0,0.0,0.0
265296,2010-07-26,3.0,5,3,0,3,2,9.0,1.67,9.0,0.0,6.0,0.0,3.0,3,1,0,4,0,3.0,1.0,12.0,0.0,0.0,0.0
265297,2010-07-26,4.0,5,1,0,3,1,2.25,1.25,6.75,0.0,2.25,0.0,4.0,6,1,0,4,0,2.25,1.5,9.0,0.0,0.0,0.0
265298,2010-07-26,2.6667,3,1,1,1,0,3.37,1.5,3.37,1.0,0.0,3.37,2.6667,5,2,1,4,1,6.75,2.25,13.5,4.0,3.37,3.37
