game_pk,date,home_bullpen_ip,home_bullpen_hits,home_bullpen_earned_runs,home_bullpen_walks,home_bullpen_strikeouts,home_bullpen_homeruns,home_bullpen_era,home_bullpen_whip,home_bullpen_k_per_9,home_bullpen_k_bb_ratio,home_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_ip,away_bullpen_hits,away_bullpen_earned_runs,away_bullpen_walks,away_bullpen_strikeouts,away_bullpen_homeruns,away_bullpen_era,away_bullpen_whip,away_bullpen_k_per_9,away_bullpen_k_bb_ratio,away_bullpen_hr_per_9,away_bullpen_bb_per_9
266084,2010-09-23,5.0,5,7,7,3,1,12.6,2.4,5.4,0.43,1.8,12.6,4.3333,8,7,3,5,2,14.54,2.54,10.38,1.67,4.15,6.23
266085,2010-09-23,2.3333,1,0,1,2,0,0.0,0.86,7.71,2.0,0.0,3.86,2.6667,5,3,1,1,2,10.12,2.25,3.37,1.0,6.75,3.37
266086,2010-09-23,3.0,3,0,1,2,0,0.0,1.33,6.0,2.0,0.0,3.0,2.0,2,2,2,2,1,9.0,2.0,9.0,1.0,4.5,9.0
266087,2010-09-23,4.0,3,1,2,3,1,2.25,1.25,6.75,1.5,2.25,4.5,3.0,1,0,2,4,0,0.0,1.0,12.0,2.0,0.0,6.0
266088,2010-09-23,1.0,0,0,0,3,0,0.0,0.0,27.0,0.0,0.0,0.0,3.0,0,0,2,2,0,0.0,0.67,6.0,1.0,0.0,6.0
266089,2010-09-23,7.3333,12,4,1,3,3,4.91,1.77,3.68,3.0,3.68,1.23,2.0,0,0,0,3,0,0.0,0.0,13.5,0.0,0.0,0.0
266090,2010-09-23,6.6667,9,5,3,2,1,6.75,1.8,2.7,0.67,1.35,4.05,4.0,4,1,1,4,0,2.25,1.25,9.0,4.0,0.0,2.25
266091,2010-09-23,3.6667,3,3,2,3,0,7.36,1.36,7.36,1.5,0.0,4.91,3.0,1,0,0,1,0,0.0,0.33,3.0,0.0,0.0,0.0
266092,2010-09-23,1.0,0,0,1,2,0,0.0,1.0,18.0,2.0,0.0,9.0,3.0,2,1,0,3,0,3.0,0.67,9.0,0.0,0.0,0.0
266093,2010-09-23,4.0,3,0,1,5,0,0.0,1.0,11.25,5.0,0.0,2.25,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
