game_pk,date,home_bullpen_ip,away_bullpen_ip,home_bullpen_hits,away_bullpen_hits,home_bullpen_earned_runs,away_bullpen_earned_runs,home_bullpen_walks,away_bullpen_walks,home_bullpen_strikeouts,away_bullpen_strikeouts,home_bullpen_homeruns,away_bullpen_homeruns,home_bullpen_era,away_bullpen_era,home_bullpen_whip,away_bullpen_whip,home_bullpen_k_per_9,away_bullpen_k_per_9,home_bullpen_k_bb_ratio,away_bullpen_k_bb_ratio,home_bullpen_hr_per_9,away_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_bb_per_9
265174,2010-07-18,3.0,1.9,3,5,1,2,1,0,3,1,0,1,3.0,9.47,1.33,2.63,9.0,4.74,3.0,0.0,0.0,4.74,3.0,0.0
265175,2010-07-18,3.0,2.0,1,2,0,0,0,0,2,3,0,0,0.0,0.0,0.33,1.0,6.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0
265176,2010-07-18,2.0,4.8,2,6,0,2,0,1,1,1,0,0,0.0,3.75,1.0,1.46,4.5,1.88,0.0,1.0,0.0,0.0,0.0,1.88
265177,2010-07-18,0.0,4.0,0,12,0,7,0,1,0,3,0,1,0.0,15.75,0.0,3.25,0.0,6.75,0.0,3.0,0.0,2.25,0.0,2.25
265178,2010-07-18,3.9,2.9,6,3,3,1,3,1,2,1,1,0,6.92,3.1,2.31,1.38,4.62,3.1,0.67,1.0,2.31,0.0,6.92,3.1
265179,2010-07-18,2.9,1.8,4,4,3,3,0,1,1,0,1,0,9.31,15.0,1.38,2.78,3.1,0.0,0.0,0.0,3.1,0.0,0.0,5.0
265180,2010-07-18,2.8,2.0,4,7,3,4,2,1,3,2,3,0,9.64,18.0,2.14,4.0,9.64,9.0,1.5,2.0,9.64,0.0,6.43,4.5
265181,2010-07-18,3.0,2.8,2,2,1,0,2,1,4,3,0,0,3.0,0.0,1.33,1.07,12.0,9.64,2.0,3.0,0.0,0.0,6.0,3.21
265182,2010-07-18,6.9,3.0,6,4,2,2,0,1,8,5,1,1,2.61,6.0,0.87,1.67,10.43,15.0,0.0,5.0,1.3,3.0,0.0,3.0
265183,2010-07-18,1.0,2.8,0,2,0,1,0,1,2,4,0,1,0.0,3.21,0.0,1.07,18.0,12.86,0.0,4.0,0.0,3.21,0.0,3.21
265184,2010-07-18,7.8,4.0,10,3,4,0,0,1,6,2,0,0,4.62,0.0,1.28,1.0,6.92,4.5,0.0,2.0,0.0,0.0,0.0,2.25
265185,2010-07-18,3.9,2.0,4,0,0,0,0,1,6,2,0,0,0.0,0.0,1.03,0.5,13.85,9.0,0.0,2.0,0.0,0.0,0.0,4.5
265186,2010-07-18,4.0,2.0,7,5,1,3,1,3,1,2,0,0,2.25,13.5,2.0,4.0,2.25,9.0,1.0,0.67,0.0,0.0,2.25,13.5
265187,2010-07-18,3.0,2.2,3,6,1,5,5,4,2,0,0,0,3.0,20.45,2.67,4.55,6.0,0.0,0.4,0.0,0.0,0.0,15.0,16.36
265188,2010-07-18,3.0,2.0,4,4,2,2,1,2,2,1,0,0,6.0,9.0,1.67,3.0,6.0,4.5,2.0,0.5,0.0,0.0,3.0,9.0
