game_pk,date,home_bullpen_ip,away_bullpen_ip,home_bullpen_hits,away_bullpen_hits,home_bullpen_earned_runs,away_bullpen_earned_runs,home_bullpen_walks,away_bullpen_walks,home_bullpen_strikeouts,away_bullpen_strikeouts,home_bullpen_homeruns,away_bullpen_homeruns,home_bullpen_era,away_bullpen_era,home_bullpen_whip,away_bullpen_whip,home_bullpen_k_per_9,away_bullpen_k_per_9,home_bullpen_k_bb_ratio,away_bullpen_k_bb_ratio,home_bullpen_hr_per_9,away_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_bb_per_9
265435,2010-08-06,2.0,2.0,2,1,0,0,0,1,2,2,0,0,0.0,0.0,1.0,1.0,9.0,9.0,0.0,2.0,0.0,0.0,0.0,4.5
265436,2010-08-06,3.9,1.9,3,0,0,0,0,1,1,0,0,0,0.0,0.0,0.77,0.53,2.31,0.0,0.0,0.0,0.0,0.0,0.0,4.74
265437,2010-08-06,3.0,2.2,3,4,0,1,0,2,4,1,0,0,0.0,4.09,1.0,2.73,12.0,4.09,0.0,0.5,0.0,0.0,0.0,8.18
265438,2010-08-06,2.0,2.0,3,0,0,0,0,2,2,2,0,0,0.0,0.0,1.5,1.0,9.0,9.0,0.0,1.0,0.0,0.0,0.0,9.0
265439,2010-08-06,3.0,3.0,5,3,3,0,2,0,4,2,0,0,9.0,0.0,2.33,1.0,12.0,6.0,2.0,0.0,0.0,0.0,6.0,0.0
265440,2010-08-06,3.0,2.0,5,3,2,4,1,3,1,1,0,1,6.0,18.0,2.0,3.0,3.0,4.5,1.0,0.33,0.0,4.5,3.0,13.5
265441,2010-08-06,1.0,1.0,0,1,0,1,0,2,0,0,0,0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
265442,2010-08-06,3.9,3.8,6,5,3,3,0,1,4,3,1,1,6.92,7.11,1.54,1.58,9.23,7.11,0.0,3.0,2.31,2.37,0.0,2.37
265443,2010-08-06,2.0,1.0,3,7,3,6,0,1,3,1,1,0,13.5,54.0,1.5,8.0,13.5,9.0,0.0,1.0,4.5,0.0,0.0,9.0
265444,2010-08-06,1.8,1.0,0,1,0,0,0,0,1,2,0,0,0.0,0.0,0.0,1.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
265445,2010-08-06,4.0,4.0,1,2,1,0,6,0,1,5,0,0,2.25,0.0,1.75,0.5,2.25,11.25,0.17,0.0,0.0,0.0,13.5,0.0
265446,2010-08-06,4.0,0.0,3,0,0,0,0,0,2,0,0,0,0.0,0.0,0.75,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265447,2010-08-06,3.0,1.0,2,1,1,0,2,0,2,1,0,0,3.0,0.0,1.33,1.0,6.0,9.0,1.0,0.0,0.0,0.0,6.0,0.0
265448,2010-08-06,3.0,3.0,2,0,0,0,3,2,4,2,0,0,0.0,0.0,1.67,0.67,12.0,6.0,1.33,1.0,0.0,0.0,9.0,6.0
265449,2010-08-06,2.0,0.0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.5,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
