game_pk,date,home_bullpen_ip,away_bullpen_ip,home_bullpen_hits,away_bullpen_hits,home_bullpen_earned_runs,away_bullpen_earned_runs,home_bullpen_walks,away_bullpen_walks,home_bullpen_strikeouts,away_bullpen_strikeouts,home_bullpen_homeruns,away_bullpen_homeruns,home_bullpen_era,away_bullpen_era,home_bullpen_whip,away_bullpen_whip,home_bullpen_k_per_9,away_bullpen_k_per_9,home_bullpen_k_bb_ratio,away_bullpen_k_bb_ratio,home_bullpen_hr_per_9,away_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_bb_per_9
264462,2010-05-23,3.0,4.0,1,4,1,1,3,1,3,4,1,1,3.0,2.25,1.33,1.25,9.0,9.0,1.0,4.0,3.0,2.25,9.0,2.25
264463,2010-05-23,4.9,3.0,4,3,2,1,1,0,4,2,0,1,3.67,3.0,1.02,1.0,7.35,6.0,4.0,0.0,0.0,3.0,1.84,0.0
264464,2010-05-23,3.8,1.0,2,3,0,3,2,0,3,1,0,1,0.0,27.0,1.05,3.0,7.11,9.0,1.5,0.0,0.0,9.0,4.74,0.0
264465,2010-05-23,3.8,3.9,0,3,0,1,0,4,4,5,0,0,0.0,2.31,0.0,1.79,9.47,11.54,0.0,1.25,0.0,0.0,0.0,9.23
264466,2010-05-23,3.0,5.9,1,5,0,1,2,6,3,5,0,0,0.0,1.53,1.0,1.86,9.0,7.63,1.5,0.83,0.0,0.0,6.0,9.15
264467,2010-05-23,5.9,4.9,6,9,3,3,4,0,7,2,1,1,4.58,5.51,1.69,1.84,10.68,3.67,1.75,0.0,1.53,1.84,6.1,0.0
264468,2010-05-23,3.0,3.0,3,2,3,0,1,1,1,2,1,0,9.0,0.0,1.33,1.0,3.0,6.0,1.0,2.0,3.0,0.0,3.0,3.0
264469,2010-05-23,6.9,3.0,11,1,5,0,2,1,10,3,2,0,6.52,0.0,1.88,0.67,13.04,9.0,5.0,3.0,2.61,0.0,2.61,3.0
264470,2010-05-23,1.8,3.0,4,1,3,0,1,0,1,1,0,0,15.0,0.0,2.78,0.33,5.0,3.0,1.0,0.0,0.0,0.0,5.0,0.0
264471,2010-05-23,2.0,3.0,5,1,5,0,1,1,0,1,0,0,22.5,0.0,3.0,0.67,0.0,3.0,0.0,1.0,0.0,0.0,4.5,3.0
264472,2010-05-23,3.0,1.0,1,3,0,1,1,1,2,2,0,0,0.0,9.0,0.67,4.0,6.0,18.0,2.0,2.0,0.0,0.0,3.0,9.0
264473,2010-05-23,5.0,4.0,6,4,3,1,2,2,3,2,0,1,5.4,2.25,1.6,1.5,5.4,4.5,1.5,1.0,0.0,2.25,3.6,4.5
264474,2010-05-23,4.0,4.0,9,4,5,1,2,0,2,4,0,0,11.25,2.25,2.75,1.0,4.5,9.0,1.0,0.0,0.0,0.0,4.5,0.0
264475,2010-05-23,1.0,6.0,0,7,0,1,0,4,1,8,0,0,0.0,1.5,0.0,1.83,9.0,12.0,0.0,2.0,0.0,0.0,0.0,6.0
264476,2010-05-23,4.0,3.1,1,2,0,3,0,6,5,5,0,0,0.0,8.71,0.25,2.58,11.25,14.52,0.0,0.83,0.0,0.0,0.0,17.42
