game_pk,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_postseason,away_postseason,home_season_type,away_season_type,home_season,away_season,home_gp,away_gp,home_batting_ab,away_batting_ab,home_batting_r,away_batting_r,home_batting_h,away_batting_h,home_batting_2b,away_batting_2b,home_batting_3b,away_batting_3b,home_batting_hr,away_batting_hr,home_batting_rbi,away_batting_rbi,home_batting_tb,away_batting_tb,home_batting_bb,away_batting_bb,home_batting_so,away_batting_so,home_batting_sb,away_batting_sb,home_batting_avg,away_batting_avg,home_batting_obp,away_batting_obp,home_batting_slg,away_batting_slg,home_batting_ops,away_batting_ops,home_pitching_w,away_pitching_w,home_pitching_l,away_pitching_l,home_pitching_era,away_pitching_era,home_pitching_sv,away_pitching_sv,home_pitching_cg,away_pitching_cg,home_pitching_sho,away_pitching_sho,home_pitching_qs,away_pitching_qs,home_pitching_ip,away_pitching_ip,home_pitching_h,away_pitching_h,home_pitching_er,away_pitching_er,home_pitching_hr,away_pitching_hr,home_pitching_bb,away_pitching_bb,home_pitching_k,away_pitching_k,home_pitching_oba,away_pitching_oba,home_pitching_whip,away_pitching_whip,home_fielding_e,away_fielding_e,home_fielding_fp,away_fielding_fp,home_fielding_tc,away_fielding_tc,home_fielding_po,away_fielding_po,home_fielding_a,away_fielding_a
530760,2018-07-08,116,140,DET,TEX,Tigers,Rangers,Detroit Tigers,Texas Rangers,0,0,regular,regular,2018,2018,91,90,3123,3021,366,405,776,718,178,149,23,15,75,103,349,383,1225,1206,240,320,724,847,43,50,0.248,0.238,0.302,0.311,0.392,0.399,0.694,0.71,40,39,51,51,4.34,4.66,0,0,0,0,0,0,0,0,806.1,800.2,780,844,389,414,111,118,293,257,680,653,0.25,0.279,1.33,1.38,48,68,0.0,0.0,0,0,0,0,0,0
530758,2018-07-08,137,138,SF,STL,Giants,Cardinals,San Francisco Giants,St. Louis Cardinals,0,0,regular,regular,2018,2018,91,88,3120,2978,367,382,783,727,160,122,16,5,88,111,352,365,1239,1192,274,280,803,764,36,31,0.251,0.244,0.311,0.309,0.397,0.4,0.709,0.709,46,46,45,42,4.06,3.66,0,0,0,0,0,0,0,0,811.3,795.7,789,710,366,324,77,79,290,301,690,730,0.253,0.238,1.33,1.27,62,73,0.0,0.0,0,0,0,0,0,0
530757,2018-07-08,109,135,AZ,SD,D-backs,Padres,Arizona Diamondbacks,San Diego Padres,0,0,regular,regular,2018,2018,90,91,3003,3016,404,337,696,704,137,141,31,17,101,77,383,316,1198,1110,320,265,817,846,49,51,0.232,0.233,0.306,0.295,0.399,0.368,0.705,0.663,50,38,40,53,3.51,4.3,0,0,0,0,0,0,0,0,810.4,805.6,717,791,316,385,102,102,274,299,779,759,0.239,0.262,1.22,1.35,35,52,0.0,0.0,0,0,0,0,0,0
530756,2018-07-08,134,143,PIT,PHI,Pirates,Phillies,Pittsburgh Pirates,Philadelphia Phillies,0,0,regular,regular,2018,2018,88,86,2984,2858,384,385,743,676,151,136,24,15,86,98,370,370,1200,1136,270,340,671,822,36,36,0.249,0.237,0.311,0.318,0.402,0.397,0.713,0.715,40,49,48,37,4.52,3.88,0,0,0,0,0,0,0,0,783.2,767.5,773,714,393,331,100,87,284,261,735,794,0.259,0.25,1.35,1.27,59,63,0.0,0.0,0,0,0,0,0,0
530755,2018-07-08,114,133,CLE,OAK,Indians,Athletics,Cleveland Indians,Oakland Athletics,0,0,regular,regular,2018,2018,87,89,3021,3051,440,411,771,750,177,167,7,10,119,119,424,394,1319,1294,288,280,697,756,68,17,0.255,0.246,0.32,0.309,0.437,0.424,0.757,0.733,49,49,38,40,3.91,4.11,0,0,0,0,0,0,0,0,785.6,804.2,724,756,341,367,111,107,203,257,782,663,0.24,0.248,1.18,1.26,52,58,0.0,0.0,0,0,0,0,0,0
530754,2018-07-08,141,147,TOR,NYY,Blue Jays,Yankees,Toronto Blue Jays,New York Yankees,0,0,regular,regular,2018,2018,88,86,2971,2938,390,444,705,732,170,159,12,12,116,147,373,431,1247,1356,292,338,752,782,27,38,0.237,0.249,0.306,0.327,0.42,0.462,0.725,0.788,41,57,47,29,4.57,3.45,0,0,0,0,0,0,0,0,785.3,779.0,783,648,399,299,114,92,306,261,738,872,0.264,0.221,1.39,1.17,53,47,0.0,0.0,0,0,0,0,0,0
530753,2018-07-08,120,146,WSH,MIA,Nationals,Marlins,Washington Nationals,Miami Marlins,0,0,regular,regular,2018,2018,88,91,2968,3139,390,341,724,758,143,132,10,17,104,75,371,320,1199,1149,325,267,715,794,65,20,0.244,0.241,0.319,0.301,0.404,0.366,0.723,0.667,45,36,43,55,3.8,4.88,0,0,0,0,0,0,0,0,790.2,819.3,686,794,334,444,106,109,257,353,806,716,0.231,0.253,1.19,1.4,36,49,0.0,0.0,0,0,0,0,0,0
530759,2018-07-08,121,139,NYM,TB,Mets,Rays,New York Mets,Tampa Bay Rays,0,0,regular,regular,2018,2018,85,88,2858,2987,336,338,660,744,139,131,14,18,90,76,327,314,1097,1139,309,278,739,780,33,54,0.231,0.249,0.306,0.313,0.384,0.381,0.69,0.694,35,44,50,44,4.3,3.56,0,0,0,0,0,0,0,0,763.6,791.4,742,658,365,313,110,87,273,278,766,737,0.26,0.22,1.33,1.18,53,48,0.0,0.0,0,0,0,0,0,0
530751,2018-07-08,136,115,SEA,COL,Mariners,Rockies,Seattle Mariners,Colorado Rockies,0,0,regular,regular,2018,2018,90,89,3059,3029,387,418,794,768,145,145,12,21,107,110,372,401,1284,1285,243,270,702,776,50,45,0.26,0.254,0.314,0.315,0.42,0.424,0.734,0.739,56,46,34,43,3.91,4.77,0,0,0,0,0,0,0,0,810.2,790.3,757,783,352,419,100,106,227,305,771,752,0.247,0.259,1.21,1.38,46,35,0.0,0.0,0,0,0,0,0,0
530750,2018-07-08,112,113,CHC,CIN,Cubs,Reds,Chicago Cubs,Cincinnati Reds,0,0,regular,regular,2018,2018,86,89,3012,3076,440,417,805,791,164,138,22,12,94,93,423,400,1295,1232,335,345,722,734,41,44,0.267,0.257,0.341,0.332,0.43,0.401,0.771,0.733,50,39,36,50,3.6,4.66,0,0,0,0,0,0,0,0,778.5,800.2,663,813,311,414,87,124,371,322,719,694,0.22,0.264,1.33,1.42,54,55,0.0,0.0,0,0,0,0,0,0
