Rk,Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
25.0,Isaac Paredes,26.0,HOU,AL,2.0,64.0,279.0,241.0,34.0,60.0,7.0,1.0,14.0,38.0,0.0,1.0,34.0,48.0,0.249,0.348,0.461,0.808,126.0,0.355,129.0,111.0,6.0,3.0,0.0,1.0,0.0,*5/D,
26.0,Matt Olson*,31.0,ATL,NL,2.7,64.0,278.0,237.0,37.0,56.0,14.0,0.0,13.0,37.0,0.0,0.0,37.0,65.0,0.236,0.342,0.46,0.802,124.0,0.35,122.0,109.0,8.0,2.0,0.0,2.0,1.0,*3,
27.0,Heliot Ramos,25.0,SFG,NL,1.2,64.0,278.0,248.0,42.0,73.0,12.0,1.0,11.0,33.0,5.0,3.0,21.0,64.0,0.294,0.36,0.484,0.844,142.0,0.365,140.0,120.0,6.0,6.0,0.0,3.0,1.0,*7/D,
28.0,Bryan Reynolds#,30.0,PIT,NL,-0.3,63.0,278.0,247.0,22.0,58.0,9.0,1.0,8.0,36.0,3.0,2.0,26.0,73.0,0.235,0.309,0.377,0.686,92.0,0.306,91.0,93.0,6.0,2.0,0.0,3.0,1.0,*9D,
29.0,Jeremy PeÃ±a,27.0,HOU,AL,3.9,65.0,277.0,250.0,35.0,79.0,12.0,1.0,9.0,32.0,13.0,1.0,16.0,40.0,0.316,0.373,0.48,0.853,139.0,0.379,139.0,120.0,5.0,8.0,1.0,2.0,1.0,*6/DH,
30.0,Vinnie Pasquantino*,27.0,KCR,AL,1.4,65.0,276.0,254.0,26.0,71.0,7.0,1.0,10.0,38.0,0.0,0.0,17.0,46.0,0.28,0.333,0.433,0.766,115.0,0.34,117.0,110.0,2.0,4.0,0.0,1.0,2.0,*3D,
31.0,Geraldo Perdomo#,25.0,ARI,NL,1.9,64.0,276.0,229.0,32.0,61.0,14.0,0.0,7.0,43.0,11.0,0.0,35.0,32.0,0.266,0.361,0.419,0.781,119.0,0.357,120.0,96.0,5.0,3.0,2.0,7.0,0.0,*6/H,
32.0,Ozzie Albies#,28.0,ATL,NL,0.6,64.0,275.0,246.0,31.0,57.0,9.0,0.0,6.0,24.0,6.0,1.0,26.0,41.0,0.232,0.309,0.341,0.651,84.0,0.299,83.0,84.0,1.0,2.0,0.0,1.0,0.0,*4,
33.0,Pete Crow-Armstrong*,23.0,CHC,NL,4.0,65.0,275.0,256.0,50.0,71.0,15.0,3.0,17.0,54.0,21.0,3.0,13.0,70.0,0.277,0.313,0.559,0.871,146.0,0.39,149.0,143.0,0.0,1.0,3.0,2.0,0.0,*8,
34.0,TJ Friedl*,29.0,CIN,NL,1.8,62.0,275.0,236.0,38.0,69.0,11.0,2.0,5.0,23.0,9.0,3.0,32.0,43.0,0.292,0.381,0.419,0.8,119.0,0.365,124.0,99.0,4.0,3.0,2.0,2.0,0.0,*8/DH,
35.0,Cal Raleigh#,28.0,SEA,AL,3.9,63.0,274.0,232.0,44.0,63.0,11.0,0.0,26.0,53.0,7.0,1.0,38.0,75.0,0.272,0.38,0.655,1.035,198.0,0.437,197.0,152.0,3.0,3.0,0.0,1.0,4.0,*2D/H,
36.0,Dansby Swanson,31.0,CHC,NL,1.8,65.0,274.0,249.0,38.0,60.0,10.0,1.0,11.0,34.0,7.0,2.0,20.0,74.0,0.241,0.293,0.422,0.715,104.0,0.321,106.0,105.0,2.0,0.0,1.0,4.0,1.0,*6,
37.0,Matt Chapman,32.0,SFG,NL,2.9,65.0,272.0,230.0,35.0,56.0,12.0,0.0,12.0,30.0,7.0,2.0,40.0,65.0,0.243,0.36,0.452,0.812,134.0,0.36,134.0,104.0,4.0,2.0,0.0,0.0,0.0,*5,
38.0,Seiya Suzuki,30.0,CHC,NL,1.8,61.0,272.0,242.0,36.0,64.0,18.0,2.0,16.0,55.0,1.0,2.0,25.0,72.0,0.264,0.327,0.554,0.881,150.0,0.379,152.0,134.0,6.0,0.0,0.0,5.0,0.0,D7/9,
39.0,Brice Turang*,25.0,MIL,NL,2.5,63.0,272.0,237.0,43.0,63.0,8.0,0.0,4.0,25.0,15.0,4.0,30.0,57.0,0.266,0.347,0.35,0.697,100.0,0.336,110.0,83.0,1.0,1.0,1.0,3.0,0.0,*4/H,
40.0,Nathaniel Lowe*,29.0,WSN,NL,-0.1,65.0,271.0,247.0,25.0,57.0,11.0,0.0,8.0,40.0,1.0,0.0,22.0,72.0,0.231,0.295,0.372,0.668,91.0,0.297,89.0,92.0,4.0,1.0,0.0,1.0,0.0,*3/DH,
41.0,Fernando Tatis Jr.,26.0,SDP,NL,2.5,62.0,271.0,243.0,43.0,63.0,8.0,1.0,13.0,28.0,12.0,2.0,26.0,51.0,0.259,0.332,0.461,0.793,120.0,0.369,130.0,112.0,4.0,1.0,0.0,1.0,2.0,*9/D,
42.0,Randy Arozarena,30.0,SEA,AL,1.8,62.0,270.0,228.0,25.0,52.0,13.0,1.0,7.0,26.0,11.0,0.0,31.0,79.0,0.228,0.344,0.386,0.73,116.0,0.339,119.0,88.0,2.0,10.0,0.0,1.0,0.0,*7/D,
43.0,Trevor Larnach*,28.0,MIN,AL,0.7,64.0,270.0,243.0,35.0,62.0,8.0,1.0,10.0,32.0,2.0,2.0,22.0,58.0,0.255,0.32,0.42,0.739,106.0,0.338,116.0,102.0,6.0,2.0,0.0,2.0,1.0,9D7/H,
44.0,Brendan Donovan*,28.0,STL,NL,2.2,62.0,269.0,240.0,34.0,76.0,20.0,0.0,4.0,26.0,3.0,1.0,22.0,35.0,0.317,0.384,0.45,0.834,135.0,0.368,135.0,108.0,4.0,5.0,1.0,1.0,2.0,*47/6DH,
45.0,Riley Greene*,24.0,DET,AL,1.4,65.0,269.0,250.0,32.0,69.0,14.0,0.0,13.0,44.0,1.0,1.0,18.0,86.0,0.276,0.327,0.488,0.815,128.0,0.356,131.0,122.0,5.0,1.0,0.0,0.0,1.0,*78/DH9,
46.0,Steven Kwan*,27.0,CLE,AL,2.8,62.0,269.0,242.0,31.0,76.0,14.0,0.0,5.0,22.0,9.0,1.0,21.0,23.0,0.314,0.373,0.434,0.807,128.0,0.365,132.0,105.0,1.0,3.0,1.0,2.0,0.0,*7/D,
47.0,Spencer Torkelson,25.0,DET,AL,1.4,64.0,269.0,228.0,37.0,54.0,15.0,0.0,15.0,45.0,1.0,0.0,33.0,65.0,0.237,0.342,0.5,0.842,136.0,0.358,132.0,114.0,6.0,5.0,0.0,3.0,4.0,*3/DH,
48.0,Taylor Ward,31.0,LAA,AL,0.7,63.0,269.0,245.0,37.0,52.0,12.0,1.0,18.0,45.0,1.0,1.0,19.0,74.0,0.212,0.264,0.49,0.754,108.0,0.325,108.0,120.0,6.0,0.0,0.0,5.0,1.0,*7/D,
49.0,Jacob Wilson,23.0,ATH,AL,2.8,63.0,268.0,250.0,36.0,93.0,15.0,0.0,8.0,38.0,5.0,0.0,14.0,16.0,0.372,0.408,0.528,0.936,163.0,0.414,169.0,132.0,9.0,2.0,1.0,1.0,1.0,*6,
50.0,Christian Yelich*,33.0,MIL,NL,0.8,63.0,268.0,236.0,34.0,55.0,5.0,0.0,13.0,41.0,10.0,2.0,28.0,70.0,0.233,0.321,0.419,0.74,109.0,0.337,111.0,99.0,4.0,3.0,0.0,1.0,2.0,*D/7H,
51.0,Jung Hoo Lee*,26.0,SFG,NL,1.8,64.0,267.0,243.0,35.0,67.0,17.0,2.0,6.0,32.0,6.0,1.0,19.0,32.0,0.276,0.33,0.436,0.766,120.0,0.341,119.0,106.0,0.0,2.0,0.0,3.0,0.0,*8/HD,
52.0,Manny Machado,32.0,SDP,NL,2.6,64.0,267.0,239.0,44.0,76.0,17.0,0.0,10.0,33.0,8.0,2.0,26.0,43.0,0.318,0.382,0.515,0.897,150.0,0.392,149.0,123.0,8.0,0.0,0.0,2.0,1.0,*5/D,
53.0,Marcell Ozuna,34.0,ATL,NL,1.5,61.0,267.0,214.0,30.0,55.0,7.0,0.0,10.0,28.0,0.0,0.0,50.0,62.0,0.257,0.397,0.43,0.827,134.0,0.378,142.0,92.0,5.0,1.0,0.0,2.0,1.0,*D,
54.0,Nick Castellanos,33.0,PHI,NL,-0.2,65.0,266.0,245.0,28.0,69.0,16.0,0.0,6.0,32.0,2.0,0.0,14.0,48.0,0.282,0.323,0.42,0.744,106.0,0.33,104.0,103.0,4.0,3.0,0.0,4.0,0.0,*9/D,
55.0,Eugenio SuÃ¡rez,33.0,ARI,NL,1.6,65.0,266.0,236.0,40.0,55.0,13.0,0.0,18.0,48.0,1.0,0.0,20.0,68.0,0.233,0.308,0.517,0.825,127.0,0.363,130.0,122.0,4.0,7.0,0.0,3.0,1.0,*5/H,
56.0,Jose Altuve,35.0,HOU,AL,-0.7,62.0,265.0,245.0,29.0,64.0,6.0,0.0,9.0,24.0,5.0,3.0,17.0,45.0,0.261,0.306,0.396,0.702,96.0,0.305,92.0,97.0,6.0,0.0,0.0,3.0,2.0,7D4,
57.0,Ian Happ#,30.0,CHC,NL,1.0,56.0,265.0,231.0,38.0,58.0,13.0,0.0,4.0,25.0,3.0,1.0,31.0,59.0,0.251,0.34,0.359,0.699,103.0,0.322,108.0,83.0,4.0,1.0,0.0,2.0,0.0,*7/D,
58.0,Josh Naylor*,28.0,ARI,NL,0.6,63.0,264.0,240.0,30.0,68.0,14.0,1.0,7.0,39.0,9.0,2.0,20.0,34.0,0.283,0.338,0.438,0.776,117.0,0.348,117.0,105.0,9.0,1.0,0.0,2.0,1.0,*3D/H,
59.0,Yandy DÃ­az,33.0,TBR,AL,0.2,60.0,263.0,242.0,25.0,60.0,13.0,0.0,9.0,36.0,3.0,0.0,17.0,39.0,0.248,0.297,0.413,0.71,101.0,0.309,96.0,100.0,6.0,1.0,0.0,3.0,1.0,*D/3,
60.0,JosÃ© RamÃ­rez#,32.0,CLE,AL,3.1,62.0,263.0,234.0,40.0,78.0,14.0,1.0,12.0,31.0,18.0,4.0,23.0,29.0,0.333,0.392,0.556,0.947,165.0,0.409,163.0,130.0,0.0,2.0,0.0,4.0,6.0,*5D,
61.0,Maikel Garcia,25.0,KCR,AL,1.8,64.0,262.0,234.0,29.0,73.0,16.0,2.0,7.0,31.0,13.0,7.0,24.0,38.0,0.312,0.375,0.487,0.863,142.0,0.372,141.0,114.0,4.0,1.0,1.0,2.0,0.0,*54/86DH9,
62.0,Michael Harris II*,24.0,ATL,NL,0.6,64.0,262.0,245.0,14.0,58.0,10.0,2.0,4.0,36.0,10.0,3.0,10.0,51.0,0.237,0.265,0.343,0.608,70.0,0.271,62.0,84.0,2.0,1.0,2.0,4.0,1.0,*8/H,
63.0,Mookie Betts,32.0,LAD,NL,2.5,59.0,261.0,230.0,46.0,63.0,7.0,1.0,9.0,33.0,5.0,0.0,28.0,24.0,0.274,0.352,0.43,0.783,123.0,0.356,127.0,99.0,4.0,1.0,0.0,2.0,0.0,*6/H,
64.0,J.P. Crawford*,30.0,SEA,AL,2.0,62.0,261.0,218.0,28.0,61.0,9.0,0.0,5.0,24.0,2.0,0.0,40.0,50.0,0.28,0.394,0.39,0.784,133.0,0.354,137.0,85.0,1.0,1.0,2.0,0.0,0.0,*6/H,
65.0,Paul Goldschmidt,37.0,NYY,AL,1.7,64.0,261.0,237.0,40.0,74.0,13.0,1.0,7.0,29.0,5.0,0.0,20.0,46.0,0.312,0.369,0.464,0.833,134.0,0.37,136.0,110.0,4.0,2.0,0.0,1.0,3.0,*3/HD,
66.0,William Contreras,27.0,MIL,NL,1.8,61.0,260.0,221.0,35.0,54.0,7.0,0.0,5.0,26.0,5.0,0.0,38.0,52.0,0.244,0.354,0.344,0.698,100.0,0.333,109.0,76.0,2.0,0.0,0.0,1.0,3.0,*2/D7,
67.0,Willson Contreras,33.0,STL,NL,0.8,61.0,260.0,232.0,30.0,58.0,14.0,0.0,7.0,38.0,2.0,0.0,18.0,63.0,0.25,0.324,0.401,0.725,104.0,0.322,100.0,93.0,7.0,8.0,1.0,1.0,1.0,*3D,
68.0,Salvador Perez,35.0,KCR,AL,-1.2,62.0,260.0,245.0,14.0,56.0,16.0,0.0,5.0,31.0,0.0,0.0,11.0,57.0,0.229,0.266,0.355,0.622,74.0,0.274,68.0,87.0,8.0,2.0,0.0,1.0,1.0,23D,
69.0,Trevor Story,32.0,BOS,AL,0.5,63.0,260.0,243.0,28.0,55.0,5.0,0.0,8.0,32.0,9.0,0.0,13.0,79.0,0.226,0.274,0.346,0.62,72.0,0.285,69.0,84.0,0.0,3.0,1.0,0.0,0.0,*6/HD,
70.0,Christian Walker,34.0,HOU,AL,-0.7,63.0,260.0,237.0,25.0,49.0,8.0,1.0,8.0,29.0,0.0,0.0,16.0,72.0,0.207,0.269,0.35,0.619,73.0,0.28,73.0,83.0,8.0,5.0,0.0,2.0,0.0,*3,
71.0,Ryan McMahon*,30.0,COL,NL,1.5,63.0,258.0,221.0,24.0,47.0,10.0,1.0,7.0,18.0,1.0,0.0,35.0,73.0,0.213,0.322,0.362,0.684,85.0,0.307,82.0,80.0,2.0,1.0,0.0,1.0,1.0,*5/DH,
72.0,Alec Bohm,28.0,PHI,NL,0.1,62.0,257.0,241.0,26.0,65.0,9.0,1.0,5.0,22.0,2.0,0.0,11.0,40.0,0.27,0.307,0.378,0.685,90.0,0.303,85.0,91.0,10.0,3.0,0.0,2.0,0.0,*5/3,
73.0,Nico Hoerner,28.0,CHC,NL,2.3,61.0,257.0,238.0,37.0,68.0,15.0,1.0,0.0,28.0,13.0,3.0,14.0,19.0,0.286,0.331,0.357,0.688,100.0,0.322,104.0,85.0,1.0,3.0,0.0,2.0,0.0,*4,
74.0,Jonathan India,28.0,KCR,AL,-0.4,59.0,257.0,226.0,26.0,56.0,11.0,0.0,2.0,17.0,0.0,3.0,26.0,37.0,0.248,0.331,0.323,0.654,86.0,0.29,84.0,73.0,4.0,3.0,0.0,2.0,0.0,754D,
75.0,Marcus Semien,34.0,TEX,AL,0.7,65.0,257.0,225.0,23.0,49.0,4.0,0.0,6.0,27.0,5.0,1.0,27.0,54.0,0.218,0.304,0.316,0.619,80.0,0.29,84.0,71.0,4.0,2.0,0.0,3.0,0.0,*4,
76.0,Miguel Vargas,25.0,CHW,AL,1.4,63.0,257.0,228.0,30.0,54.0,15.0,0.0,9.0,29.0,1.0,0.0,25.0,44.0,0.237,0.319,0.421,0.74,109.0,0.325,107.0,96.0,1.0,3.0,0.0,1.0,0.0,*53/DH,
77.0,Anthony Volpe,24.0,NYY,AL,1.9,63.0,257.0,225.0,30.0,55.0,18.0,2.0,8.0,37.0,7.0,4.0,25.0,62.0,0.244,0.323,0.449,0.772,115.0,0.334,113.0,101.0,4.0,3.0,0.0,4.0,0.0,*6/H,
78.0,Nolan Schanuel*,23.0,LAA,AL,0.7,62.0,256.0,217.0,33.0,59.0,13.0,1.0,3.0,19.0,1.0,1.0,33.0,33.0,0.272,0.372,0.382,0.754,115.0,0.341,120.0,83.0,5.0,2.0,3.0,1.0,3.0,*3,
79.0,Ty France,30.0,MIN,AL,0.7,63.0,255.0,231.0,26.0,63.0,11.0,0.0,4.0,35.0,1.0,0.0,11.0,38.0,0.273,0.337,0.372,0.71,100.0,0.326,105.0,86.0,6.0,12.0,0.0,1.0,0.0,*3/H,
80.0,Lourdes Gurriel Jr.,31.0,ARI,NL,0.1,60.0,255.0,233.0,22.0,58.0,13.0,1.0,9.0,35.0,3.0,1.0,15.0,36.0,0.249,0.294,0.429,0.723,101.0,0.323,101.0,100.0,3.0,2.0,0.0,5.0,0.0,*7/H,
81.0,Hunter Goodman,25.0,COL,NL,0.9,63.0,254.0,236.0,30.0,66.0,14.0,2.0,10.0,37.0,1.0,2.0,14.0,64.0,0.28,0.327,0.483,0.81,116.0,0.351,116.0,114.0,9.0,3.0,0.0,1.0,0.0,2D/H,
82.0,Brandon Nimmo*,32.0,NYM,NL,1.1,62.0,254.0,230.0,28.0,53.0,12.0,0.0,10.0,34.0,3.0,1.0,20.0,48.0,0.23,0.295,0.413,0.708,103.0,0.31,99.0,95.0,5.0,2.0,0.0,2.0,1.0,*7/8DH,
83.0,Wilmer Flores,33.0,SFG,NL,0.3,64.0,253.0,231.0,28.0,58.0,4.0,0.0,11.0,49.0,1.0,0.0,19.0,46.0,0.251,0.316,0.411,0.727,109.0,0.331,115.0,95.0,11.0,3.0,0.0,0.0,0.0,*D/3H,
84.0,Bryce Harper*,32.0,PHI,NL,1.5,57.0,253.0,213.0,32.0,55.0,13.0,0.0,9.0,34.0,8.0,0.0,35.0,47.0,0.258,0.368,0.446,0.814,126.0,0.369,127.0,95.0,2.0,3.0,0.0,2.0,2.0,*3/D,
85.0,Nolan Arenado,34.0,STL,NL,0.8,60.0,252.0,228.0,28.0,54.0,10.0,1.0,7.0,32.0,1.0,0.0,20.0,29.0,0.237,0.302,0.382,0.683,92.0,0.311,94.0,87.0,5.0,2.0,0.0,2.0,3.0,*5/DH,
86.0,Luis ArrÃ¡ez*,28.0,SDP,NL,-0.1,58.0,252.0,232.0,25.0,64.0,13.0,3.0,3.0,24.0,3.0,1.0,12.0,5.0,0.276,0.31,0.397,0.707,97.0,0.312,94.0,92.0,3.0,1.0,4.0,3.0,0.0,*3D/H,
87.0,Junior Caminero,21.0,TBR,AL,1.2,61.0,252.0,237.0,36.0,62.0,15.0,0.0,15.0,40.0,5.0,0.0,11.0,48.0,0.262,0.294,0.515,0.808,126.0,0.364,135.0,122.0,16.0,1.0,0.0,3.0,0.0,*5/DH3,
88.0,Cody Bellinger*,29.0,NYY,AL,1.6,59.0,250.0,218.0,35.0,57.0,11.0,2.0,9.0,35.0,7.0,2.0,26.0,40.0,0.261,0.336,0.454,0.79,121.0,0.343,117.0,99.0,3.0,1.0,0.0,5.0,1.0,*789/H3,
89.0,Andy Pages,24.0,LAD,NL,2.8,62.0,250.0,233.0,30.0,67.0,9.0,1.0,12.0,39.0,6.0,2.0,13.0,47.0,0.288,0.332,0.489,0.821,132.0,0.357,129.0,114.0,4.0,3.0,0.0,1.0,0.0,*897,
90.0,Xander Bogaerts,32.0,SDP,NL,0.8,63.0,249.0,216.0,25.0,51.0,10.0,0.0,3.0,21.0,12.0,0.0,28.0,47.0,0.236,0.321,0.324,0.645,83.0,0.299,76.0,70.0,5.0,1.0,0.0,4.0,3.0,*6/HD,
91.0,Sal Frelick*,25.0,MIL,NL,1.2,63.0,249.0,222.0,25.0,65.0,6.0,3.0,4.0,21.0,12.0,2.0,19.0,31.0,0.293,0.357,0.401,0.757,116.0,0.344,115.0,89.0,1.0,3.0,2.0,0.0,0.0,*98/5H,
92.0,Brandon Lowe*,30.0,TBR,AL,0.8,60.0,249.0,230.0,35.0,56.0,8.0,0.0,13.0,35.0,2.0,1.0,16.0,66.0,0.243,0.293,0.448,0.741,109.0,0.327,111.0,103.0,0.0,1.0,0.0,2.0,0.0,*4/DH,
93.0,Ke'Bryan Hayes,28.0,PIT,NL,0.2,61.0,246.0,226.0,16.0,51.0,4.0,2.0,1.0,18.0,6.0,2.0,15.0,48.0,0.226,0.286,0.274,0.56,59.0,0.257,53.0,62.0,6.0,4.0,1.0,0.0,0.0,*5,
94.0,Gunnar Henderson*,24.0,BAL,AL,2.0,57.0,246.0,226.0,31.0,60.0,11.0,2.0,8.0,17.0,7.0,1.0,19.0,65.0,0.265,0.325,0.438,0.763,119.0,0.339,119.0,99.0,4.0,1.0,0.0,0.0,1.0,*6/DH,
95.0,Oneil Cruz*,26.0,PIT,NL,1.5,57.0,245.0,203.0,36.0,46.0,9.0,1.0,12.0,28.0,23.0,2.0,37.0,82.0,0.227,0.351,0.458,0.809,126.0,0.375,126.0,93.0,2.0,3.0,0.0,2.0,3.0,*8/HD,
96.0,Carlos Santana#,39.0,CLE,AL,1.4,60.0,245.0,208.0,31.0,53.0,6.0,0.0,7.0,29.0,2.0,0.0,31.0,43.0,0.255,0.355,0.385,0.74,110.0,0.332,111.0,80.0,5.0,3.0,0.0,3.0,1.0,*3D/H,
97.0,Bryson Stott*,27.0,PHI,NL,0.0,59.0,245.0,222.0,30.0,53.0,6.0,2.0,4.0,26.0,11.0,1.0,20.0,43.0,0.239,0.303,0.338,0.641,79.0,0.3,77.0,75.0,0.0,1.0,1.0,1.0,0.0,*4/H,
98.0,Max Muncy*,34.0,LAD,NL,1.6,61.0,240.0,196.0,21.0,46.0,8.0,1.0,9.0,35.0,3.0,0.0,37.0,57.0,0.235,0.358,0.423,0.782,123.0,0.349,123.0,83.0,3.0,3.0,0.0,4.0,1.0,*5/H,
99.0,Adley Rutschman#,27.0,BAL,AL,0.9,59.0,240.0,211.0,27.0,48.0,8.0,1.0,7.0,18.0,0.0,0.0,28.0,40.0,0.227,0.321,0.374,0.695,101.0,0.309,100.0,79.0,7.0,1.0,0.0,0.0,0.0,*2D/H,
