Rk,Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
11.0,Corbin Carroll*,24.0,ARI,NL,2.7,67.0,301.0,269.0,53.0,70.0,12.0,8.0,19.0,43.0,10.0,4.0,26.0,71.0,0.26,0.339,0.576,0.915,151.0,0.391,150.0,155.0,2.0,6.0,0.0,0.0,1.0,*9/H,
12.0,Lars Nootbaar*,27.0,STL,NL,1.2,65.0,301.0,258.0,39.0,60.0,12.0,0.0,8.0,28.0,4.0,3.0,38.0,64.0,0.233,0.336,0.372,0.708,100.0,0.317,101.0,96.0,3.0,3.0,0.0,2.0,2.0,*79/8DH,
13.0,Kyle Schwarber*,32.0,PHI,NL,2.1,68.0,300.0,248.0,48.0,61.0,9.0,1.0,21.0,47.0,5.0,1.0,48.0,78.0,0.246,0.377,0.544,0.921,152.0,0.398,153.0,135.0,1.0,4.0,0.0,0.0,4.0,*D/7,
14.0,Aaron Judge,33.0,NYY,AL,5.6,66.0,298.0,249.0,64.0,98.0,17.0,2.0,25.0,59.0,6.0,3.0,45.0,68.0,0.394,0.49,0.779,1.269,250.0,0.521,257.0,194.0,7.0,3.0,0.0,1.0,14.0,*9D,
15.0,Vladimir Guerrero Jr.,26.0,TOR,AL,1.8,67.0,297.0,252.0,41.0,70.0,12.0,0.0,8.0,30.0,2.0,1.0,39.0,41.0,0.278,0.38,0.421,0.801,125.0,0.351,124.0,106.0,3.0,4.0,0.0,2.0,4.0,*3/DH,
16.0,Austin Riley,28.0,ATL,NL,1.4,67.0,297.0,275.0,38.0,77.0,13.0,0.0,11.0,35.0,2.0,1.0,19.0,83.0,0.28,0.333,0.447,0.781,118.0,0.344,118.0,123.0,6.0,3.0,0.0,0.0,1.0,*5,
17.0,Trea Turner,32.0,PHI,NL,2.2,66.0,297.0,271.0,47.0,82.0,14.0,2.0,7.0,30.0,19.0,5.0,21.0,50.0,0.303,0.36,0.446,0.807,123.0,0.363,124.0,121.0,3.0,4.0,0.0,1.0,0.0,*6/H,
18.0,Julio RodrÃ­guez,24.0,SEA,AL,3.1,66.0,296.0,271.0,42.0,71.0,8.0,3.0,10.0,34.0,11.0,3.0,20.0,59.0,0.262,0.324,0.424,0.749,118.0,0.338,123.0,115.0,7.0,5.0,0.0,0.0,1.0,*8/H,
19.0,Tyler Soderstrom*,23.0,ATH,AL,1.4,70.0,296.0,262.0,36.0,68.0,11.0,1.0,14.0,44.0,3.0,0.0,29.0,73.0,0.26,0.341,0.469,0.811,126.0,0.352,123.0,123.0,11.0,4.0,0.0,1.0,1.0,37/DH,
20.0,Bobby Witt Jr.,25.0,KCR,AL,3.4,68.0,296.0,265.0,35.0,76.0,22.0,3.0,8.0,37.0,21.0,5.0,23.0,56.0,0.287,0.345,0.483,0.828,130.0,0.368,131.0,128.0,1.0,3.0,0.0,5.0,6.0,*6/D,
21.0,Elly De La Cruz#,23.0,CIN,NL,2.0,69.0,295.0,261.0,50.0,68.0,13.0,0.0,13.0,44.0,20.0,6.0,31.0,80.0,0.261,0.342,0.46,0.802,116.0,0.354,113.0,120.0,2.0,2.0,0.0,1.0,5.0,*6/DH,
22.0,James Wood*,22.0,WSN,NL,2.5,67.0,293.0,252.0,38.0,69.0,16.0,0.0,16.0,45.0,9.0,3.0,38.0,80.0,0.274,0.369,0.528,0.896,155.0,0.387,153.0,133.0,5.0,1.0,0.0,2.0,2.0,*7D,
23.0,Lawrence Butler*,24.0,ATH,AL,1.2,66.0,292.0,266.0,41.0,69.0,22.0,1.0,9.0,29.0,10.0,2.0,26.0,80.0,0.259,0.325,0.451,0.776,116.0,0.342,114.0,120.0,2.0,0.0,0.0,0.0,0.0,*9/8H,
24.0,Matt Olson*,31.0,ATL,NL,2.7,67.0,292.0,248.0,38.0,59.0,15.0,0.0,14.0,39.0,0.0,0.0,40.0,68.0,0.238,0.346,0.468,0.814,127.0,0.354,125.0,116.0,8.0,2.0,0.0,2.0,1.0,*3,
25.0,Geraldo Perdomo#,25.0,ARI,NL,1.8,67.0,291.0,239.0,34.0,63.0,15.0,0.0,7.0,45.0,11.0,0.0,38.0,34.0,0.264,0.36,0.414,0.774,117.0,0.353,117.0,99.0,5.0,3.0,2.0,9.0,0.0,*6/H,
26.0,Bryan Reynolds#,30.0,PIT,NL,-0.4,66.0,291.0,258.0,23.0,60.0,9.0,2.0,8.0,39.0,3.0,2.0,28.0,76.0,0.233,0.309,0.376,0.685,91.0,0.306,90.0,97.0,7.0,2.0,0.0,3.0,1.0,*9D,
27.0,Willy Adames,29.0,SFG,NL,-0.2,67.0,289.0,251.0,36.0,51.0,11.0,1.0,7.0,31.0,3.0,2.0,31.0,76.0,0.203,0.288,0.339,0.627,81.0,0.284,81.0,85.0,2.0,1.0,0.0,5.0,1.0,*6/D,
28.0,TJ Friedl*,29.0,CIN,NL,2.1,65.0,289.0,248.0,41.0,73.0,11.0,2.0,7.0,25.0,9.0,3.0,34.0,46.0,0.294,0.383,0.44,0.823,124.0,0.372,129.0,109.0,4.0,3.0,2.0,2.0,0.0,*8/DH,
29.0,Ozzie Albies#,28.0,ATL,NL,0.6,67.0,288.0,258.0,32.0,60.0,9.0,0.0,6.0,25.0,6.0,1.0,27.0,46.0,0.233,0.309,0.337,0.646,82.0,0.297,82.0,87.0,1.0,2.0,0.0,1.0,0.0,*4,
30.0,Isaac Paredes,26.0,HOU,AL,2.1,66.0,288.0,248.0,35.0,63.0,9.0,1.0,14.0,41.0,0.0,1.0,35.0,49.0,0.254,0.351,0.468,0.818,128.0,0.358,131.0,116.0,6.0,3.0,0.0,2.0,0.0,*5/D,
31.0,Cal Raleigh#,28.0,SEA,AL,3.3,66.0,288.0,245.0,44.0,65.0,11.0,0.0,26.0,53.0,7.0,2.0,39.0,76.0,0.265,0.372,0.629,1.0,187.0,0.421,186.0,154.0,3.0,3.0,0.0,1.0,4.0,*2D/H,
32.0,Heliot Ramos,25.0,SFG,NL,1.4,66.0,288.0,254.0,44.0,75.0,13.0,1.0,11.0,34.0,5.0,3.0,24.0,66.0,0.295,0.365,0.484,0.849,143.0,0.367,141.0,123.0,6.0,6.0,0.0,4.0,1.0,*7/D,
33.0,Dansby Swanson,31.0,CHC,NL,1.9,68.0,288.0,262.0,39.0,63.0,10.0,1.0,12.0,35.0,7.0,2.0,21.0,78.0,0.24,0.293,0.424,0.716,104.0,0.321,106.0,111.0,2.0,0.0,1.0,4.0,1.0,*6,
34.0,Seiya Suzuki,30.0,CHC,NL,1.6,64.0,286.0,256.0,36.0,68.0,18.0,2.0,16.0,56.0,2.0,2.0,25.0,76.0,0.266,0.325,0.539,0.864,145.0,0.374,147.0,138.0,6.0,0.0,0.0,5.0,0.0,D7/9,
35.0,Pete Crow-Armstrong*,23.0,CHC,NL,3.9,67.0,285.0,266.0,50.0,72.0,16.0,3.0,17.0,55.0,21.0,3.0,13.0,71.0,0.271,0.305,0.545,0.85,140.0,0.38,142.0,145.0,1.0,1.0,3.0,2.0,0.0,*8,
36.0,Jeremy PeÃ±a,27.0,HOU,AL,4.0,67.0,285.0,258.0,37.0,83.0,14.0,1.0,9.0,33.0,14.0,1.0,16.0,42.0,0.322,0.377,0.488,0.865,142.0,0.384,141.0,126.0,5.0,8.0,1.0,2.0,1.0,*6/DH,
37.0,Randy Arozarena,30.0,SEA,AL,2.1,65.0,284.0,241.0,26.0,55.0,14.0,1.0,8.0,27.0,11.0,0.0,32.0,81.0,0.228,0.342,0.394,0.736,116.0,0.339,120.0,95.0,3.0,10.0,0.0,1.0,0.0,*7/D,
38.0,Vinnie Pasquantino*,27.0,KCR,AL,1.4,67.0,284.0,261.0,28.0,73.0,7.0,1.0,10.0,38.0,0.0,0.0,18.0,47.0,0.28,0.335,0.429,0.764,113.0,0.339,115.0,112.0,2.0,4.0,0.0,1.0,2.0,3D,
39.0,Fernando Tatis Jr.,26.0,SDP,NL,2.7,65.0,284.0,251.0,46.0,65.0,8.0,1.0,13.0,28.0,14.0,2.0,30.0,52.0,0.259,0.342,0.454,0.796,120.0,0.372,130.0,114.0,4.0,2.0,0.0,1.0,2.0,*9/D,
40.0,Brice Turang*,25.0,MIL,NL,2.5,66.0,283.0,245.0,43.0,64.0,8.0,0.0,4.0,25.0,15.0,4.0,33.0,62.0,0.261,0.348,0.343,0.69,97.0,0.333,108.0,84.0,1.0,1.0,1.0,3.0,0.0,*4/H,
41.0,Manny Machado,32.0,SDP,NL,2.8,67.0,281.0,253.0,47.0,81.0,18.0,0.0,10.0,39.0,8.0,2.0,26.0,45.0,0.32,0.381,0.51,0.891,146.0,0.389,146.0,129.0,8.0,0.0,0.0,2.0,1.0,*5/D,
42.0,Marcell Ozuna,34.0,ATL,NL,1.5,64.0,281.0,226.0,31.0,58.0,7.0,0.0,10.0,30.0,0.0,0.0,51.0,63.0,0.257,0.395,0.42,0.815,130.0,0.373,139.0,95.0,6.0,2.0,0.0,2.0,1.0,*D,
43.0,Taylor Ward,31.0,LAA,AL,0.5,66.0,281.0,255.0,38.0,52.0,12.0,1.0,18.0,46.0,1.0,1.0,20.0,78.0,0.204,0.26,0.471,0.73,101.0,0.316,100.0,120.0,7.0,1.0,0.0,5.0,1.0,*7/D,
44.0,Nick Castellanos,33.0,PHI,NL,-0.3,68.0,279.0,258.0,29.0,74.0,17.0,1.0,6.0,32.0,2.0,0.0,14.0,53.0,0.287,0.326,0.43,0.756,108.0,0.335,107.0,111.0,4.0,3.0,0.0,4.0,0.0,*9/D,
45.0,Ian Happ#,30.0,CHC,NL,1.6,59.0,279.0,243.0,43.0,62.0,14.0,0.0,7.0,29.0,3.0,1.0,33.0,63.0,0.255,0.344,0.399,0.743,114.0,0.337,119.0,97.0,4.0,1.0,0.0,2.0,0.0,*7/D,
46.0,Nathaniel Lowe*,29.0,WSN,NL,-0.1,67.0,279.0,255.0,26.0,58.0,11.0,0.0,9.0,42.0,1.0,0.0,22.0,76.0,0.227,0.29,0.376,0.667,90.0,0.296,88.0,96.0,4.0,1.0,0.0,1.0,0.0,*3/DH,
47.0,Eugenio SuÃ¡rez,33.0,ARI,NL,1.6,68.0,279.0,249.0,41.0,58.0,13.0,0.0,19.0,52.0,1.0,0.0,20.0,72.0,0.233,0.305,0.514,0.819,124.0,0.359,127.0,128.0,5.0,7.0,0.0,3.0,1.0,*5/H,
48.0,Brendan Donovan*,28.0,STL,NL,2.3,64.0,278.0,248.0,35.0,77.0,20.0,0.0,4.0,26.0,3.0,1.0,22.0,37.0,0.31,0.379,0.44,0.819,131.0,0.361,131.0,109.0,4.0,6.0,1.0,1.0,2.0,*47/6DH,
49.0,Riley Greene*,24.0,DET,AL,1.6,67.0,278.0,258.0,33.0,72.0,15.0,0.0,13.0,44.0,1.0,1.0,19.0,87.0,0.279,0.331,0.488,0.819,129.0,0.357,132.0,126.0,5.0,1.0,0.0,0.0,1.0,*78/DH9,
50.0,Steven Kwan*,27.0,CLE,AL,2.6,64.0,278.0,249.0,31.0,76.0,14.0,0.0,5.0,22.0,9.0,1.0,23.0,23.0,0.305,0.368,0.422,0.79,123.0,0.358,126.0,105.0,1.0,3.0,1.0,2.0,0.0,*7/D,
51.0,Josh Naylor*,28.0,ARI,NL,1.2,66.0,278.0,252.0,33.0,76.0,16.0,1.0,8.0,45.0,9.0,2.0,22.0,35.0,0.302,0.357,0.468,0.826,129.0,0.368,131.0,118.0,9.0,1.0,0.0,2.0,1.0,*3D/H,
52.0,Yandy DÃ­az,33.0,TBR,AL,0.4,63.0,277.0,254.0,28.0,65.0,13.0,0.0,10.0,39.0,3.0,0.0,19.0,40.0,0.256,0.307,0.425,0.732,107.0,0.317,101.0,108.0,7.0,1.0,0.0,3.0,2.0,*D/3,
53.0,Jung Hoo Lee*,26.0,SFG,NL,2.0,66.0,277.0,251.0,40.0,69.0,17.0,4.0,6.0,32.0,6.0,1.0,21.0,33.0,0.275,0.332,0.446,0.778,123.0,0.344,122.0,112.0,0.0,2.0,0.0,3.0,0.0,*8/HD,
54.0,Spencer Torkelson,25.0,DET,AL,1.5,66.0,277.0,236.0,39.0,56.0,15.0,0.0,16.0,47.0,1.0,0.0,33.0,69.0,0.237,0.339,0.504,0.844,136.0,0.358,131.0,119.0,6.0,5.0,0.0,3.0,4.0,*3/DH,
55.0,Trevor Larnach*,28.0,MIN,AL,0.7,66.0,276.0,249.0,36.0,63.0,9.0,1.0,10.0,32.0,2.0,2.0,22.0,59.0,0.253,0.316,0.418,0.734,103.0,0.335,112.0,104.0,6.0,2.0,0.0,2.0,1.0,D97/H,
56.0,JosÃ© RamÃ­rez#,32.0,CLE,AL,3.0,65.0,276.0,245.0,42.0,81.0,15.0,1.0,12.0,33.0,20.0,4.0,24.0,29.0,0.331,0.391,0.547,0.938,162.0,0.408,160.0,134.0,1.0,3.0,0.0,4.0,6.0,*5D,
57.0,Mookie Betts,32.0,LAD,NL,2.6,62.0,275.0,242.0,47.0,65.0,7.0,1.0,9.0,33.0,5.0,0.0,30.0,25.0,0.269,0.349,0.417,0.766,119.0,0.348,122.0,101.0,4.0,1.0,0.0,2.0,1.0,*6/H,
58.0,J.P. Crawford*,30.0,SEA,AL,2.2,65.0,275.0,229.0,28.0,64.0,9.0,0.0,5.0,24.0,3.0,0.0,43.0,51.0,0.279,0.396,0.384,0.78,131.0,0.354,136.0,88.0,1.0,1.0,2.0,0.0,0.0,*6/H,
59.0,Michael Harris II*,24.0,ATL,NL,0.5,67.0,275.0,257.0,15.0,60.0,10.0,2.0,5.0,38.0,10.0,3.0,10.0,56.0,0.233,0.261,0.346,0.607,69.0,0.269,61.0,89.0,2.0,1.0,3.0,4.0,1.0,*8/H,
60.0,Trevor Story,32.0,BOS,AL,0.8,66.0,274.0,257.0,29.0,59.0,5.0,0.0,9.0,34.0,10.0,0.0,13.0,82.0,0.23,0.275,0.354,0.629,75.0,0.289,71.0,91.0,0.0,3.0,1.0,0.0,0.0,*6/HD,
61.0,Jose Altuve,35.0,HOU,AL,-0.6,64.0,273.0,252.0,31.0,68.0,7.0,0.0,9.0,25.0,5.0,3.0,18.0,45.0,0.27,0.315,0.405,0.72,101.0,0.312,97.0,102.0,6.0,0.0,0.0,3.0,2.0,74D,
62.0,Willson Contreras,33.0,STL,NL,1.0,64.0,273.0,242.0,32.0,62.0,15.0,0.0,8.0,43.0,2.0,0.0,20.0,65.0,0.256,0.335,0.417,0.752,111.0,0.333,109.0,101.0,7.0,9.0,1.0,1.0,1.0,*3D,
63.0,Matt Chapman,32.0,SFG,NL,2.9,65.0,272.0,230.0,35.0,56.0,12.0,0.0,12.0,30.0,7.0,2.0,40.0,65.0,0.243,0.36,0.452,0.812,133.0,0.36,134.0,104.0,4.0,2.0,0.0,0.0,0.0,*5,
64.0,William Contreras,27.0,MIL,NL,1.8,64.0,272.0,231.0,35.0,56.0,8.0,0.0,5.0,28.0,5.0,0.0,40.0,57.0,0.242,0.353,0.342,0.695,99.0,0.331,107.0,79.0,2.0,0.0,0.0,1.0,3.0,*2/D7,
65.0,Jacob Wilson,23.0,ATH,AL,2.4,64.0,272.0,254.0,36.0,93.0,15.0,0.0,8.0,38.0,5.0,0.0,14.0,16.0,0.366,0.402,0.52,0.922,157.0,0.408,163.0,132.0,9.0,2.0,1.0,1.0,1.0,*6,
66.0,Christian Yelich*,33.0,MIL,NL,0.7,64.0,272.0,240.0,34.0,56.0,5.0,0.0,13.0,41.0,10.0,2.0,28.0,73.0,0.233,0.32,0.417,0.737,107.0,0.335,109.0,100.0,4.0,3.0,0.0,1.0,2.0,*D/7H,
67.0,Paul Goldschmidt,37.0,NYY,AL,1.6,66.0,271.0,247.0,42.0,77.0,13.0,1.0,7.0,31.0,5.0,0.0,20.0,48.0,0.312,0.367,0.457,0.824,131.0,0.366,133.0,113.0,4.0,2.0,0.0,1.0,3.0,*3/HD,
68.0,Alec Bohm,28.0,PHI,NL,0.4,65.0,270.0,254.0,27.0,72.0,9.0,1.0,6.0,28.0,2.0,0.0,11.0,41.0,0.283,0.319,0.398,0.716,98.0,0.316,93.0,101.0,11.0,3.0,0.0,2.0,0.0,*53,
69.0,Maikel Garcia,25.0,KCR,AL,1.9,66.0,270.0,241.0,29.0,74.0,16.0,2.0,7.0,31.0,13.0,7.0,25.0,38.0,0.307,0.372,0.477,0.849,137.0,0.366,137.0,115.0,4.0,1.0,1.0,2.0,0.0,*54/68DH9,
70.0,Nico Hoerner,28.0,CHC,NL,2.4,64.0,270.0,250.0,38.0,72.0,16.0,1.0,0.0,29.0,13.0,3.0,15.0,20.0,0.288,0.333,0.36,0.693,101.0,0.323,105.0,90.0,1.0,3.0,0.0,2.0,0.0,*4,
71.0,Nolan Schanuel*,23.0,LAA,AL,0.9,65.0,269.0,229.0,34.0,65.0,13.0,1.0,3.0,21.0,3.0,1.0,34.0,35.0,0.284,0.38,0.389,0.768,118.0,0.349,123.0,89.0,5.0,2.0,3.0,1.0,3.0,*3,
72.0,Salvador Perez,35.0,KCR,AL,-1.0,64.0,268.0,253.0,15.0,59.0,16.0,0.0,6.0,33.0,0.0,0.0,11.0,59.0,0.233,0.27,0.368,0.637,77.0,0.28,72.0,93.0,8.0,2.0,0.0,1.0,1.0,23D,
73.0,Christian Walker,34.0,HOU,AL,-0.6,65.0,268.0,244.0,26.0,53.0,9.0,1.0,9.0,33.0,0.0,0.0,17.0,74.0,0.217,0.28,0.373,0.653,82.0,0.293,82.0,91.0,8.0,5.0,0.0,2.0,0.0,*3,
74.0,Lourdes Gurriel Jr.,31.0,ARI,NL,0.3,63.0,267.0,244.0,24.0,62.0,13.0,1.0,10.0,37.0,4.0,1.0,16.0,38.0,0.254,0.3,0.439,0.738,104.0,0.33,105.0,107.0,3.0,2.0,0.0,5.0,0.0,*7/H,
75.0,Jonathan India,28.0,KCR,AL,-0.2,61.0,267.0,234.0,27.0,59.0,12.0,0.0,3.0,18.0,0.0,3.0,28.0,38.0,0.252,0.337,0.342,0.679,92.0,0.3,91.0,80.0,4.0,3.0,0.0,2.0,0.0,754D,
76.0,Luis ArrÃ¡ez*,28.0,SDP,NL,-0.1,61.0,266.0,245.0,31.0,68.0,15.0,3.0,3.0,25.0,3.0,1.0,13.0,5.0,0.278,0.313,0.4,0.713,98.0,0.315,94.0,98.0,3.0,1.0,4.0,3.0,0.0,*3D/H,
77.0,Junior Caminero,21.0,TBR,AL,0.9,64.0,266.0,249.0,37.0,62.0,15.0,0.0,15.0,41.0,5.0,0.0,13.0,49.0,0.249,0.286,0.49,0.776,117.0,0.35,124.0,122.0,16.0,1.0,0.0,3.0,0.0,*5/DH3,
78.0,Marcus Semien,34.0,TEX,AL,0.9,67.0,266.0,233.0,26.0,51.0,4.0,0.0,7.0,28.0,6.0,1.0,28.0,54.0,0.219,0.305,0.326,0.631,84.0,0.295,88.0,76.0,4.0,2.0,0.0,3.0,0.0,*4,
79.0,Anthony Volpe,24.0,NYY,AL,1.8,65.0,266.0,234.0,31.0,58.0,20.0,2.0,8.0,38.0,7.0,4.0,25.0,65.0,0.248,0.323,0.453,0.776,116.0,0.335,113.0,106.0,4.0,3.0,0.0,4.0,0.0,*6/H,
80.0,Miguel Vargas,25.0,CHW,AL,1.3,65.0,265.0,236.0,30.0,55.0,15.0,0.0,9.0,30.0,1.0,0.0,25.0,48.0,0.233,0.313,0.411,0.724,104.0,0.318,101.0,97.0,1.0,3.0,0.0,1.0,0.0,*53/DH,
81.0,Nolan Arenado,34.0,STL,NL,0.9,63.0,264.0,240.0,30.0,58.0,10.0,1.0,8.0,35.0,1.0,0.0,20.0,29.0,0.242,0.303,0.392,0.695,95.0,0.315,97.0,94.0,6.0,2.0,0.0,2.0,3.0,*5/DH,
82.0,Hunter Goodman,25.0,COL,NL,1.3,65.0,264.0,246.0,33.0,71.0,16.0,3.0,11.0,39.0,1.0,2.0,14.0,66.0,0.289,0.333,0.512,0.846,125.0,0.364,125.0,126.0,9.0,3.0,0.0,1.0,0.0,2D/H,
83.0,Xander Bogaerts,32.0,SDP,NL,0.8,66.0,263.0,229.0,28.0,55.0,10.0,0.0,3.0,23.0,13.0,0.0,29.0,49.0,0.24,0.323,0.323,0.646,82.0,0.301,76.0,74.0,5.0,1.0,0.0,4.0,3.0,*6/DH,
84.0,Wilmer Flores,33.0,SFG,NL,0.4,66.0,263.0,238.0,28.0,61.0,4.0,0.0,11.0,51.0,1.0,0.0,20.0,48.0,0.256,0.323,0.412,0.735,111.0,0.334,116.0,98.0,11.0,4.0,0.0,1.0,0.0,*D/3H,
85.0,Ty France,30.0,MIN,AL,0.7,65.0,263.0,238.0,27.0,66.0,11.0,0.0,4.0,36.0,1.0,0.0,12.0,39.0,0.277,0.342,0.374,0.716,100.0,0.329,106.0,89.0,6.0,12.0,0.0,1.0,0.0,*3/H,
86.0,Ryan McMahon*,30.0,COL,NL,1.5,65.0,263.0,224.0,26.0,49.0,10.0,1.0,8.0,19.0,1.0,1.0,37.0,74.0,0.219,0.331,0.379,0.71,92.0,0.316,89.0,85.0,2.0,1.0,0.0,1.0,1.0,*5/DH,
87.0,Andy Pages,24.0,LAD,NL,2.7,65.0,263.0,246.0,31.0,70.0,10.0,1.0,12.0,40.0,6.0,2.0,13.0,49.0,0.285,0.327,0.48,0.807,128.0,0.351,126.0,118.0,4.0,3.0,0.0,1.0,0.0,*897,
88.0,Brandon Nimmo*,32.0,NYM,NL,1.3,64.0,262.0,237.0,32.0,56.0,12.0,0.0,12.0,36.0,4.0,1.0,21.0,49.0,0.236,0.302,0.439,0.74,111.0,0.323,107.0,104.0,5.0,2.0,0.0,2.0,1.0,*7/8DH,
89.0,Sal Frelick*,25.0,MIL,NL,1.1,66.0,260.0,232.0,26.0,66.0,6.0,3.0,4.0,21.0,12.0,2.0,20.0,33.0,0.284,0.349,0.388,0.737,109.0,0.335,108.0,90.0,1.0,3.0,2.0,0.0,0.0,*98/5H,
90.0,Brandon Lowe*,30.0,TBR,AL,0.7,63.0,260.0,240.0,37.0,59.0,9.0,0.0,13.0,36.0,2.0,1.0,17.0,67.0,0.246,0.296,0.446,0.742,109.0,0.327,111.0,107.0,0.0,1.0,0.0,2.0,0.0,*4/DH,
91.0,Cody Bellinger*,29.0,NYY,AL,1.6,61.0,259.0,227.0,36.0,59.0,11.0,3.0,9.0,36.0,7.0,2.0,26.0,41.0,0.26,0.332,0.454,0.786,119.0,0.341,115.0,103.0,3.0,1.0,0.0,5.0,1.0,*789/H3,
92.0,Oneil Cruz*,26.0,PIT,NL,1.7,60.0,258.0,214.0,39.0,49.0,10.0,1.0,13.0,29.0,24.0,2.0,39.0,86.0,0.229,0.353,0.467,0.82,128.0,0.378,128.0,100.0,3.0,3.0,0.0,2.0,3.0,*8/HD,
93.0,Ke'Bryan Hayes,28.0,PIT,NL,0.5,64.0,257.0,237.0,19.0,55.0,4.0,2.0,2.0,19.0,8.0,2.0,15.0,51.0,0.232,0.289,0.291,0.58,64.0,0.266,58.0,69.0,6.0,4.0,1.0,0.0,0.0,*5,
94.0,Carlos Santana#,39.0,CLE,AL,1.4,63.0,257.0,219.0,32.0,55.0,6.0,0.0,8.0,34.0,2.0,0.0,32.0,44.0,0.251,0.35,0.388,0.738,109.0,0.331,109.0,85.0,5.0,3.0,0.0,3.0,1.0,*3D/H,
95.0,Gunnar Henderson*,24.0,BAL,AL,2.2,59.0,255.0,233.0,32.0,64.0,12.0,2.0,8.0,19.0,8.0,1.0,21.0,67.0,0.275,0.337,0.446,0.784,124.0,0.353,128.0,104.0,4.0,1.0,0.0,0.0,1.0,*6/DH,
96.0,Bryson Stott*,27.0,PHI,NL,-0.2,62.0,255.0,232.0,30.0,55.0,6.0,2.0,4.0,26.0,11.0,2.0,20.0,46.0,0.237,0.299,0.332,0.631,76.0,0.293,73.0,77.0,1.0,1.0,1.0,1.0,0.0,*4/H,
97.0,Bryce Harper*,32.0,PHI,NL,1.5,57.0,253.0,213.0,32.0,55.0,13.0,0.0,9.0,34.0,8.0,0.0,35.0,47.0,0.258,0.368,0.446,0.814,125.0,0.368,127.0,95.0,2.0,3.0,0.0,2.0,2.0,*3/D,
98.0,Max Muncy*,34.0,LAD,NL,1.7,64.0,253.0,206.0,23.0,49.0,8.0,1.0,9.0,35.0,3.0,0.0,40.0,61.0,0.238,0.364,0.417,0.781,123.0,0.35,124.0,86.0,3.0,3.0,0.0,4.0,1.0,*5/H,
99.0,Rhys Hoskins,32.0,MIL,NL,1.0,65.0,250.0,214.0,22.0,55.0,9.0,0.0,10.0,37.0,2.0,1.0,30.0,67.0,0.257,0.348,0.439,0.787,122.0,0.347,122.0,94.0,3.0,2.0,0.0,4.0,2.0,*3/HD,
