Rk,Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
12.0,Aaron Judge,33.0,NYY,AL,4.2,55.0,248.0,207.0,51.0,81.0,14.0,2.0,18.0,47.0,4.0,2.0,38.0,54.0,0.391,0.488,0.739,1.227,245.0,0.509,251.0,153.0,6.0,2.0,0.0,1.0,12.0,*9D,
13.0,Juan Soto*,26.0,NYM,NL,1.5,55.0,247.0,201.0,34.0,45.0,10.0,0.0,8.0,25.0,7.0,0.0,42.0,42.0,0.224,0.352,0.393,0.745,115.0,0.349,122.0,79.0,10.0,0.0,0.0,4.0,3.0,*9/D,
14.0,Pete Alonso,30.0,NYM,NL,1.8,56.0,246.0,207.0,31.0,60.0,17.0,1.0,11.0,43.0,0.0,2.0,30.0,53.0,0.29,0.39,0.541,0.931,165.0,0.394,162.0,112.0,8.0,6.0,0.0,3.0,2.0,*3,
15.0,Brent Rooker,30.0,ATH,AL,0.8,56.0,246.0,224.0,34.0,57.0,9.0,1.0,12.0,27.0,2.0,1.0,20.0,58.0,0.254,0.321,0.464,0.785,118.0,0.349,122.0,104.0,6.0,2.0,0.0,0.0,0.0,*D/97H,
16.0,Willy Adames,29.0,SFG,NL,-0.3,56.0,244.0,216.0,30.0,45.0,10.0,1.0,5.0,25.0,2.0,2.0,24.0,64.0,0.208,0.288,0.333,0.621,79.0,0.284,81.0,72.0,2.0,1.0,0.0,2.0,0.0,*6/D,
17.0,Vladimir Guerrero Jr.,26.0,TOR,AL,1.4,55.0,242.0,204.0,31.0,57.0,8.0,0.0,7.0,23.0,0.0,1.0,34.0,38.0,0.279,0.384,0.422,0.806,130.0,0.352,129.0,86.0,3.0,2.0,0.0,2.0,3.0,*3/DH,
18.0,James Wood*,22.0,WSN,NL,2.5,55.0,242.0,209.0,35.0,60.0,14.0,0.0,15.0,40.0,8.0,3.0,31.0,65.0,0.287,0.38,0.569,0.95,167.0,0.408,166.0,119.0,4.0,1.0,0.0,1.0,1.0,*7D,
19.0,Bryan Reynolds#,30.0,PIT,NL,-0.4,54.0,241.0,216.0,21.0,48.0,8.0,1.0,7.0,31.0,3.0,2.0,20.0,63.0,0.222,0.29,0.366,0.656,82.0,0.292,79.0,79.0,6.0,2.0,0.0,3.0,1.0,9D,
20.0,Bryce Harper*,32.0,PHI,NL,1.6,54.0,240.0,202.0,30.0,54.0,13.0,0.0,8.0,33.0,8.0,0.0,33.0,42.0,0.267,0.375,0.45,0.825,130.0,0.374,131.0,91.0,2.0,3.0,0.0,2.0,2.0,*3/D,
21.0,Julio RodrÃ­guez,24.0,SEA,AL,2.1,53.0,240.0,217.0,36.0,52.0,6.0,2.0,10.0,32.0,6.0,2.0,19.0,44.0,0.24,0.313,0.424,0.736,117.0,0.331,120.0,92.0,4.0,4.0,0.0,0.0,1.0,*8/H,
22.0,Kyle Schwarber*,32.0,PHI,NL,2.1,54.0,240.0,194.0,41.0,49.0,5.0,1.0,18.0,40.0,4.0,1.0,42.0,54.0,0.253,0.396,0.567,0.963,165.0,0.418,167.0,110.0,1.0,4.0,0.0,0.0,2.0,*D/7,
23.0,Tyler Soderstrom*,23.0,ATH,AL,0.8,56.0,239.0,216.0,29.0,56.0,10.0,0.0,10.0,31.0,2.0,0.0,20.0,62.0,0.259,0.326,0.444,0.771,114.0,0.336,110.0,96.0,9.0,2.0,0.0,1.0,1.0,73/DH,
24.0,Pete Crow-Armstrong*,23.0,CHC,NL,3.2,56.0,237.0,222.0,43.0,61.0,13.0,3.0,15.0,50.0,16.0,3.0,9.0,58.0,0.275,0.303,0.563,0.866,142.0,0.381,141.0,125.0,0.0,1.0,3.0,2.0,0.0,*8,
25.0,TJ Friedl*,29.0,CIN,NL,1.3,53.0,237.0,206.0,33.0,62.0,10.0,2.0,3.0,19.0,8.0,3.0,26.0,38.0,0.301,0.381,0.413,0.794,116.0,0.363,121.0,85.0,3.0,2.0,1.0,2.0,0.0,*8/DH,
26.0,Geraldo Perdomo#,25.0,ARI,NL,2.5,55.0,237.0,192.0,27.0,56.0,13.0,0.0,6.0,39.0,11.0,0.0,33.0,25.0,0.292,0.391,0.453,0.845,135.0,0.385,137.0,87.0,1.0,3.0,2.0,7.0,0.0,*6/H,
27.0,Dansby Swanson,31.0,CHC,NL,1.6,56.0,237.0,214.0,37.0,53.0,7.0,1.0,11.0,30.0,7.0,2.0,20.0,59.0,0.248,0.309,0.444,0.753,113.0,0.336,114.0,95.0,2.0,0.0,1.0,2.0,1.0,*6,
28.0,Isaac Paredes,26.0,HOU,AL,2.0,54.0,236.0,202.0,30.0,54.0,7.0,1.0,11.0,32.0,0.0,1.0,30.0,35.0,0.267,0.369,0.475,0.844,139.0,0.371,143.0,96.0,6.0,3.0,0.0,1.0,0.0,*5/D,
29.0,Vinnie Pasquantino*,27.0,KCR,AL,0.6,56.0,236.0,219.0,21.0,55.0,6.0,1.0,8.0,30.0,0.0,0.0,13.0,41.0,0.251,0.301,0.397,0.698,96.0,0.313,97.0,87.0,2.0,3.0,0.0,1.0,2.0,3D,
30.0,Jeremy PeÃ±a,27.0,HOU,AL,3.0,55.0,235.0,209.0,28.0,62.0,8.0,1.0,7.0,27.0,7.0,1.0,15.0,34.0,0.297,0.363,0.445,0.808,130.0,0.357,127.0,93.0,4.0,8.0,1.0,2.0,1.0,*6/H,
31.0,Cal Raleigh#,28.0,SEA,AL,2.9,54.0,235.0,198.0,35.0,51.0,10.0,0.0,19.0,37.0,5.0,1.0,34.0,63.0,0.258,0.37,0.596,0.966,182.0,0.415,182.0,118.0,2.0,2.0,0.0,1.0,2.0,*2D/H,
32.0,Austin Riley,28.0,ATL,NL,1.1,53.0,235.0,217.0,26.0,59.0,9.0,0.0,8.0,28.0,2.0,1.0,15.0,66.0,0.272,0.328,0.424,0.752,109.0,0.333,109.0,92.0,5.0,3.0,0.0,0.0,1.0,*5,
33.0,Mookie Betts,32.0,LAD,NL,1.9,53.0,234.0,205.0,42.0,52.0,5.0,1.0,8.0,31.0,5.0,0.0,26.0,22.0,0.254,0.338,0.405,0.742,111.0,0.342,115.0,83.0,4.0,1.0,0.0,2.0,0.0,*6/H,
34.0,Seiya Suzuki,30.0,CHC,NL,1.5,52.0,234.0,209.0,33.0,57.0,16.0,2.0,14.0,51.0,1.0,2.0,21.0,62.0,0.273,0.333,0.569,0.903,153.0,0.385,153.0,119.0,6.0,0.0,0.0,4.0,0.0,*D7/9,
35.0,Trea Turner,32.0,PHI,NL,1.5,52.0,234.0,213.0,37.0,65.0,9.0,2.0,5.0,23.0,14.0,5.0,18.0,42.0,0.305,0.363,0.437,0.8,123.0,0.359,124.0,93.0,3.0,2.0,0.0,1.0,0.0,*6/H,
36.0,Steven Kwan*,27.0,CLE,AL,2.3,54.0,233.0,212.0,28.0,66.0,12.0,0.0,4.0,19.0,7.0,1.0,17.0,22.0,0.311,0.371,0.425,0.795,127.0,0.359,129.0,90.0,0.0,3.0,1.0,0.0,0.0,*7/D,
37.0,Jung Hoo Lee*,26.0,SFG,NL,1.6,55.0,233.0,214.0,32.0,59.0,14.0,2.0,6.0,31.0,3.0,1.0,15.0,27.0,0.276,0.326,0.444,0.77,119.0,0.34,119.0,95.0,0.0,2.0,0.0,2.0,0.0,*8/DH,
38.0,Josh Naylor*,28.0,ARI,NL,0.8,55.0,233.0,210.0,27.0,62.0,13.0,1.0,6.0,34.0,9.0,2.0,19.0,29.0,0.295,0.353,0.452,0.806,123.0,0.362,125.0,95.0,8.0,1.0,0.0,2.0,1.0,*3D/H,
39.0,Heliot Ramos,25.0,SFG,NL,1.0,54.0,232.0,208.0,36.0,60.0,11.0,0.0,10.0,29.0,3.0,2.0,16.0,55.0,0.288,0.349,0.486,0.835,138.0,0.36,135.0,101.0,5.0,5.0,0.0,3.0,1.0,*7/D,
40.0,Fernando Tatis Jr.,26.0,SDP,NL,2.7,53.0,232.0,209.0,38.0,57.0,7.0,1.0,13.0,28.0,9.0,2.0,21.0,44.0,0.273,0.341,0.502,0.843,134.0,0.389,146.0,105.0,3.0,1.0,0.0,1.0,2.0,*9/D,
41.0,Brice Turang*,25.0,MIL,NL,1.7,54.0,232.0,205.0,36.0,55.0,5.0,0.0,4.0,22.0,14.0,3.0,23.0,51.0,0.268,0.342,0.351,0.693,95.0,0.338,107.0,72.0,1.0,1.0,1.0,2.0,0.0,*4/H,
42.0,Matt Chapman,32.0,SFG,NL,2.2,55.0,231.0,196.0,29.0,44.0,9.0,0.0,9.0,25.0,5.0,2.0,35.0,57.0,0.224,0.342,0.408,0.75,115.0,0.336,116.0,80.0,2.0,0.0,0.0,0.0,0.0,*5,
43.0,Nathaniel Lowe*,29.0,WSN,NL,-0.4,55.0,231.0,209.0,20.0,46.0,9.0,0.0,8.0,34.0,1.0,0.0,20.0,63.0,0.22,0.29,0.378,0.668,89.0,0.297,86.0,79.0,4.0,1.0,0.0,1.0,0.0,*3/DH,
44.0,Spencer Torkelson,25.0,DET,AL,1.4,55.0,231.0,193.0,34.0,46.0,14.0,0.0,13.0,40.0,1.0,0.0,30.0,57.0,0.238,0.351,0.513,0.864,144.0,0.368,140.0,99.0,6.0,5.0,0.0,3.0,3.0,*3/DH,
45.0,Christian Yelich*,33.0,MIL,NL,0.1,54.0,231.0,204.0,28.0,43.0,5.0,0.0,10.0,34.0,10.0,2.0,24.0,61.0,0.211,0.299,0.382,0.681,90.0,0.314,91.0,78.0,4.0,2.0,0.0,1.0,2.0,*D/7H,
46.0,Riley Greene*,24.0,DET,AL,1.3,55.0,230.0,212.0,30.0,58.0,12.0,0.0,12.0,38.0,1.0,1.0,17.0,71.0,0.274,0.33,0.5,0.83,134.0,0.364,138.0,106.0,5.0,1.0,0.0,0.0,1.0,*78/DH9,
47.0,Matt Olson*,31.0,ATL,NL,2.1,53.0,230.0,197.0,30.0,46.0,9.0,0.0,12.0,29.0,0.0,0.0,30.0,56.0,0.234,0.335,0.462,0.797,121.0,0.348,119.0,91.0,8.0,1.0,0.0,2.0,0.0,*3,
48.0,Taylor Ward,31.0,LAA,AL,0.8,54.0,230.0,211.0,32.0,46.0,11.0,1.0,15.0,37.0,1.0,1.0,15.0,64.0,0.218,0.265,0.493,0.758,111.0,0.326,109.0,104.0,3.0,0.0,0.0,4.0,1.0,*7/D,
49.0,Brendan Donovan*,28.0,STL,NL,2.3,53.0,229.0,206.0,31.0,69.0,18.0,0.0,4.0,24.0,3.0,1.0,17.0,25.0,0.335,0.395,0.481,0.875,144.0,0.385,145.0,99.0,3.0,4.0,1.0,1.0,1.0,*47/6DH,
50.0,Eugenio SuÃ¡rez,33.0,ARI,NL,1.0,56.0,229.0,200.0,34.0,45.0,10.0,0.0,15.0,41.0,1.0,0.0,19.0,55.0,0.225,0.31,0.5,0.81,122.0,0.359,125.0,100.0,3.0,7.0,0.0,3.0,1.0,*5/H,
51.0,Ozzie Albies#,28.0,ATL,NL,0.5,53.0,228.0,208.0,27.0,50.0,8.0,0.0,5.0,19.0,5.0,0.0,18.0,35.0,0.24,0.303,0.351,0.654,83.0,0.3,81.0,73.0,1.0,1.0,0.0,1.0,0.0,*4,
52.0,Jose Altuve,35.0,HOU,AL,-0.3,53.0,228.0,210.0,27.0,56.0,6.0,0.0,8.0,21.0,4.0,3.0,16.0,39.0,0.267,0.316,0.41,0.725,106.0,0.312,100.0,86.0,5.0,0.0,0.0,2.0,2.0,7D4,
53.0,Anthony Volpe,24.0,NYY,AL,1.9,54.0,228.0,199.0,27.0,49.0,17.0,2.0,6.0,33.0,7.0,4.0,23.0,58.0,0.246,0.325,0.442,0.767,117.0,0.333,115.0,88.0,1.0,2.0,0.0,4.0,0.0,*6,
54.0,Lawrence Butler*,24.0,ATH,AL,1.0,52.0,227.0,210.0,26.0,52.0,15.0,1.0,8.0,23.0,8.0,1.0,17.0,58.0,0.248,0.304,0.443,0.747,107.0,0.33,103.0,93.0,2.0,0.0,0.0,0.0,0.0,*9/8H,
55.0,Randy Arozarena,30.0,SEA,AL,1.6,52.0,226.0,187.0,23.0,42.0,11.0,1.0,6.0,22.0,9.0,0.0,29.0,65.0,0.225,0.358,0.39,0.749,123.0,0.35,129.0,73.0,2.0,10.0,0.0,0.0,0.0,*7/D,
56.0,Alex Bregman,31.0,BOS,AL,3.1,51.0,226.0,197.0,32.0,59.0,17.0,0.0,11.0,35.0,1.0,1.0,22.0,42.0,0.299,0.385,0.553,0.938,161.0,0.404,164.0,109.0,3.0,6.0,0.0,1.0,1.0,*5,
57.0,Nick Castellanos,33.0,PHI,NL,-0.1,54.0,226.0,207.0,24.0,57.0,13.0,0.0,4.0,29.0,2.0,0.0,13.0,40.0,0.275,0.319,0.396,0.715,99.0,0.32,96.0,82.0,4.0,2.0,0.0,4.0,0.0,*9/D,
58.0,Maikel Garcia,25.0,KCR,AL,1.6,56.0,226.0,202.0,22.0,63.0,14.0,1.0,5.0,25.0,10.0,7.0,20.0,36.0,0.312,0.373,0.465,0.839,136.0,0.36,136.0,94.0,1.0,1.0,1.0,2.0,0.0,*54/86DH9,
59.0,William Contreras,27.0,MIL,NL,1.6,53.0,225.0,189.0,31.0,44.0,6.0,0.0,5.0,24.0,5.0,0.0,35.0,44.0,0.233,0.351,0.344,0.695,96.0,0.331,103.0,65.0,2.0,0.0,0.0,1.0,3.0,*2/D7,
60.0,Ian Happ#,30.0,CHC,NL,0.6,47.0,225.0,195.0,35.0,50.0,10.0,0.0,3.0,21.0,3.0,1.0,27.0,48.0,0.256,0.347,0.354,0.701,102.0,0.326,108.0,69.0,4.0,1.0,0.0,2.0,0.0,*7,
61.0,Manny Machado,32.0,SDP,NL,2.0,54.0,225.0,201.0,38.0,63.0,16.0,0.0,6.0,25.0,7.0,2.0,23.0,36.0,0.313,0.382,0.483,0.865,142.0,0.381,142.0,97.0,7.0,0.0,0.0,1.0,1.0,*5/D,
62.0,Trevor Story,32.0,BOS,AL,0.0,54.0,225.0,211.0,22.0,46.0,3.0,0.0,6.0,21.0,9.0,0.0,10.0,67.0,0.218,0.263,0.318,0.581,63.0,0.268,56.0,67.0,0.0,3.0,1.0,0.0,0.0,*6/DH,
63.0,Paul Goldschmidt,37.0,NYY,AL,1.8,55.0,224.0,202.0,37.0,70.0,13.0,1.0,5.0,27.0,4.0,0.0,18.0,35.0,0.347,0.404,0.495,0.899,155.0,0.395,157.0,100.0,4.0,2.0,0.0,1.0,3.0,*3/HD,
64.0,JosÃ© RamÃ­rez#,32.0,CLE,AL,2.1,53.0,224.0,201.0,34.0,64.0,13.0,1.0,9.0,27.0,14.0,4.0,17.0,25.0,0.318,0.371,0.527,0.898,153.0,0.394,155.0,106.0,0.0,2.0,0.0,4.0,3.0,*5D,
65.0,Christian Walker,34.0,HOU,AL,-0.2,54.0,224.0,203.0,23.0,43.0,8.0,1.0,7.0,25.0,0.0,0.0,14.0,59.0,0.212,0.277,0.365,0.641,82.0,0.291,82.0,74.0,6.0,5.0,0.0,2.0,0.0,*3,
66.0,Willson Contreras,33.0,STL,NL,0.1,52.0,223.0,198.0,24.0,47.0,9.0,0.0,6.0,29.0,2.0,0.0,16.0,55.0,0.237,0.315,0.374,0.689,93.0,0.308,89.0,74.0,7.0,7.0,1.0,1.0,1.0,*3D,
67.0,Marcus Semien,34.0,TEX,AL,-0.4,56.0,223.0,196.0,13.0,34.0,1.0,0.0,3.0,18.0,3.0,1.0,22.0,48.0,0.173,0.26,0.224,0.485,44.0,0.232,44.0,44.0,4.0,2.0,0.0,3.0,0.0,*4,
68.0,Jacob Wilson,23.0,ATH,AL,2.1,53.0,223.0,207.0,30.0,73.0,12.0,0.0,7.0,30.0,4.0,0.0,13.0,12.0,0.353,0.396,0.512,0.908,153.0,0.404,160.0,106.0,7.0,2.0,1.0,0.0,1.0,*6,
69.0,Yandy DÃ­az,33.0,TBR,AL,-0.1,51.0,222.0,206.0,19.0,48.0,10.0,0.0,7.0,29.0,3.0,0.0,13.0,33.0,0.233,0.279,0.383,0.663,90.0,0.292,84.0,79.0,5.0,1.0,0.0,2.0,0.0,*D/3,
70.0,Lourdes Gurriel Jr.,31.0,ARI,NL,0.2,52.0,222.0,204.0,19.0,50.0,12.0,1.0,8.0,31.0,3.0,0.0,11.0,30.0,0.245,0.284,0.431,0.715,97.0,0.322,97.0,88.0,2.0,2.0,0.0,5.0,0.0,*7/H,
71.0,Nico Hoerner,28.0,CHC,NL,2.1,52.0,222.0,204.0,34.0,59.0,14.0,1.0,0.0,24.0,11.0,2.0,14.0,17.0,0.289,0.338,0.368,0.705,103.0,0.332,108.0,75.0,1.0,2.0,0.0,2.0,0.0,*4,
72.0,Trevor Larnach*,28.0,MIN,AL,0.5,54.0,221.0,198.0,29.0,48.0,7.0,1.0,7.0,23.0,2.0,2.0,19.0,48.0,0.242,0.314,0.394,0.708,98.0,0.33,111.0,78.0,5.0,2.0,0.0,1.0,1.0,9D7/H,
73.0,Ryan McMahon*,30.0,COL,NL,1.0,54.0,221.0,187.0,23.0,39.0,7.0,1.0,6.0,16.0,1.0,0.0,32.0,65.0,0.209,0.326,0.353,0.679,84.0,0.307,81.0,66.0,2.0,1.0,0.0,1.0,1.0,*5/H,
74.0,Salvador Perez,35.0,KCR,AL,-1.0,53.0,220.0,207.0,11.0,46.0,14.0,0.0,4.0,26.0,0.0,0.0,9.0,48.0,0.222,0.26,0.348,0.608,71.0,0.271,66.0,72.0,7.0,2.0,0.0,1.0,0.0,2D3,
75.0,Miguel Vargas,25.0,CHW,AL,1.7,53.0,220.0,196.0,26.0,48.0,15.0,0.0,8.0,26.0,1.0,0.0,20.0,39.0,0.245,0.323,0.444,0.767,118.0,0.335,116.0,87.0,0.0,3.0,0.0,1.0,0.0,*53/DH,
76.0,Nolan Arenado,34.0,STL,NL,1.0,51.0,219.0,197.0,24.0,47.0,10.0,1.0,6.0,26.0,1.0,0.0,19.0,26.0,0.239,0.311,0.391,0.701,95.0,0.318,97.0,77.0,5.0,2.0,0.0,1.0,3.0,*5/D,
77.0,Hunter Goodman,25.0,COL,NL,0.5,54.0,219.0,203.0,25.0,56.0,11.0,1.0,7.0,31.0,1.0,1.0,12.0,55.0,0.276,0.324,0.443,0.768,105.0,0.338,105.0,90.0,9.0,3.0,0.0,1.0,0.0,2D/H,
78.0,Marcell Ozuna,34.0,ATL,NL,1.6,50.0,219.0,172.0,24.0,48.0,6.0,0.0,9.0,24.0,0.0,0.0,44.0,49.0,0.279,0.425,0.471,0.896,151.0,0.402,158.0,81.0,3.0,1.0,0.0,2.0,1.0,*D,
79.0,Michael Harris II*,24.0,ATL,NL,0.2,53.0,218.0,202.0,12.0,45.0,9.0,2.0,3.0,31.0,9.0,2.0,10.0,39.0,0.223,0.255,0.332,0.586,63.0,0.263,54.0,67.0,2.0,0.0,2.0,4.0,1.0,*8/H,
80.0,J.P. Crawford*,30.0,SEA,AL,1.5,52.0,217.0,180.0,25.0,46.0,5.0,0.0,4.0,20.0,2.0,0.0,34.0,45.0,0.256,0.377,0.35,0.727,118.0,0.334,123.0,63.0,1.0,1.0,2.0,0.0,0.0,*6/H,
81.0,Wilmer Flores,33.0,SFG,NL,0.4,55.0,217.0,198.0,24.0,51.0,4.0,0.0,10.0,45.0,1.0,0.0,17.0,39.0,0.258,0.323,0.429,0.752,115.0,0.342,120.0,85.0,10.0,2.0,0.0,0.0,0.0,*D/3H,
82.0,Jonathan India,28.0,KCR,AL,-0.6,50.0,217.0,188.0,19.0,45.0,10.0,0.0,1.0,13.0,0.0,3.0,25.0,31.0,0.239,0.336,0.309,0.645,85.0,0.288,84.0,58.0,2.0,3.0,0.0,1.0,0.0,75/D4,
83.0,Ke'Bryan Hayes,28.0,PIT,NL,0.0,53.0,216.0,198.0,15.0,45.0,4.0,2.0,1.0,16.0,6.0,1.0,14.0,40.0,0.227,0.288,0.283,0.571,61.0,0.263,54.0,56.0,5.0,3.0,1.0,0.0,0.0,*5,
84.0,Xander Bogaerts,32.0,SDP,NL,0.9,54.0,215.0,185.0,23.0,46.0,9.0,0.0,3.0,21.0,11.0,0.0,25.0,41.0,0.249,0.335,0.346,0.681,93.0,0.314,87.0,64.0,5.0,1.0,0.0,4.0,3.0,*6/H,
85.0,Adolis GarcÃ­a,32.0,TEX,AL,0.9,56.0,215.0,197.0,16.0,41.0,11.0,0.0,7.0,27.0,5.0,2.0,11.0,57.0,0.208,0.256,0.371,0.626,80.0,0.281,80.0,73.0,2.0,3.0,0.0,4.0,0.0,*9/D,
86.0,Nolan Schanuel*,23.0,LAA,AL,0.4,53.0,214.0,183.0,28.0,50.0,9.0,1.0,3.0,14.0,1.0,1.0,26.0,28.0,0.273,0.368,0.383,0.75,115.0,0.336,117.0,70.0,5.0,2.0,2.0,1.0,3.0,*3,
87.0,Kyle Stowers*,27.0,MIA,NL,0.9,52.0,214.0,189.0,24.0,55.0,7.0,2.0,10.0,32.0,3.0,1.0,19.0,59.0,0.291,0.362,0.508,0.869,135.0,0.374,131.0,96.0,4.0,3.0,1.0,2.0,1.0,*79/8HD,
88.0,Cody Bellinger*,29.0,NYY,AL,1.5,50.0,213.0,186.0,29.0,48.0,9.0,2.0,8.0,32.0,4.0,2.0,22.0,38.0,0.258,0.329,0.457,0.786,122.0,0.338,117.0,85.0,2.0,0.0,0.0,5.0,1.0,*789/3H,
89.0,Ty France,30.0,MIN,AL,0.3,53.0,213.0,193.0,20.0,49.0,8.0,0.0,4.0,30.0,1.0,0.0,10.0,31.0,0.254,0.319,0.358,0.677,91.0,0.314,96.0,69.0,6.0,9.0,0.0,1.0,0.0,*3,
90.0,Alec Bohm,28.0,PHI,NL,0.0,51.0,212.0,198.0,23.0,54.0,8.0,1.0,4.0,20.0,1.0,0.0,9.0,35.0,0.273,0.311,0.384,0.695,93.0,0.308,88.0,76.0,8.0,3.0,0.0,2.0,0.0,*5/3,
91.0,Carlos Santana#,39.0,CLE,AL,1.2,51.0,212.0,177.0,28.0,45.0,5.0,0.0,6.0,28.0,2.0,0.0,29.0,37.0,0.254,0.363,0.384,0.747,114.0,0.337,115.0,68.0,2.0,3.0,0.0,3.0,1.0,*3D/H,
92.0,Wilyer Abreu*,26.0,BOS,AL,2.2,55.0,211.0,188.0,27.0,48.0,8.0,0.0,13.0,29.0,4.0,2.0,23.0,43.0,0.255,0.336,0.505,0.842,134.0,0.359,131.0,95.0,4.0,0.0,0.0,0.0,4.0,*9/H,
93.0,Gunnar Henderson*,24.0,BAL,AL,1.8,48.0,211.0,193.0,28.0,49.0,10.0,2.0,7.0,15.0,6.0,1.0,18.0,58.0,0.254,0.318,0.435,0.753,118.0,0.335,118.0,84.0,3.0,0.0,0.0,0.0,1.0,*6/D,
94.0,Brandon Nimmo*,32.0,NYM,NL,0.7,52.0,211.0,191.0,22.0,43.0,10.0,0.0,8.0,27.0,1.0,1.0,17.0,39.0,0.225,0.289,0.403,0.692,97.0,0.3,92.0,77.0,5.0,1.0,0.0,2.0,1.0,*7/8DH,
95.0,Andy Pages,24.0,LAD,NL,2.1,52.0,211.0,196.0,25.0,53.0,6.0,1.0,9.0,32.0,6.0,1.0,11.0,43.0,0.27,0.318,0.449,0.767,116.0,0.339,114.0,88.0,3.0,3.0,0.0,1.0,0.0,*89/7,
96.0,Luis ArrÃ¡ez*,28.0,SDP,NL,-0.1,48.0,210.0,193.0,21.0,56.0,9.0,3.0,3.0,19.0,2.0,1.0,10.0,5.0,0.29,0.324,0.415,0.738,106.0,0.326,104.0,80.0,3.0,1.0,3.0,3.0,0.0,*3/DH,
97.0,Oneil Cruz*,26.0,PIT,NL,1.2,49.0,210.0,174.0,32.0,40.0,7.0,1.0,12.0,26.0,18.0,1.0,32.0,68.0,0.23,0.352,0.489,0.841,132.0,0.385,132.0,85.0,2.0,2.0,0.0,2.0,3.0,*8/HD,
98.0,Jorge Soler,33.0,LAA,AL,0.0,51.0,210.0,187.0,20.0,42.0,10.0,0.0,7.0,21.0,0.0,0.0,17.0,61.0,0.225,0.297,0.39,0.687,95.0,0.309,96.0,73.0,5.0,3.0,0.0,2.0,0.0,D9/H,
99.0,Junior Caminero,21.0,TBR,AL,0.1,51.0,209.0,197.0,24.0,49.0,10.0,0.0,10.0,26.0,3.0,0.0,9.0,41.0,0.249,0.278,0.452,0.729,107.0,0.331,113.0,89.0,16.0,0.0,0.0,3.0,0.0,*5/H3D,
