Rk,Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
20.0,Austin Riley,28.0,ATL,NL,1.2,56.0,249.0,228.0,30.0,63.0,10.0,0.0,9.0,32.0,2.0,1.0,18.0,69.0,0.276,0.337,0.439,0.776,116.0,0.344,116.0,100.0,5.0,3.0,0.0,0.0,1.0,*5,
21.0,Willy Adames,29.0,SFG,NL,-0.3,57.0,248.0,220.0,30.0,46.0,10.0,1.0,5.0,25.0,3.0,2.0,24.0,65.0,0.209,0.287,0.332,0.619,77.0,0.284,79.0,73.0,2.0,1.0,0.0,2.0,0.0,*6/D,
22.0,Trea Turner,32.0,PHI,NL,1.4,55.0,248.0,226.0,38.0,68.0,9.0,2.0,5.0,25.0,14.0,5.0,18.0,44.0,0.301,0.359,0.425,0.784,118.0,0.352,119.0,96.0,3.0,3.0,0.0,1.0,0.0,*6/H,
23.0,Bryan Reynolds#,30.0,PIT,NL,-0.4,55.0,245.0,219.0,21.0,50.0,8.0,1.0,7.0,32.0,3.0,2.0,21.0,64.0,0.228,0.298,0.37,0.668,85.0,0.298,83.0,81.0,6.0,2.0,0.0,3.0,1.0,*9D,
24.0,Tyler Soderstrom*,23.0,ATH,AL,0.9,58.0,245.0,220.0,30.0,57.0,10.0,0.0,11.0,32.0,2.0,0.0,21.0,64.0,0.259,0.331,0.455,0.785,120.0,0.341,117.0,100.0,9.0,3.0,0.0,1.0,1.0,73/DH,
25.0,Matt Olson*,31.0,ATL,NL,2.1,56.0,244.0,210.0,32.0,50.0,10.0,0.0,12.0,30.0,0.0,0.0,31.0,59.0,0.238,0.336,0.457,0.793,120.0,0.347,118.0,96.0,8.0,1.0,0.0,2.0,0.0,*3,
26.0,Isaac Paredes,26.0,HOU,AL,1.8,56.0,244.0,210.0,30.0,54.0,7.0,1.0,11.0,32.0,0.0,1.0,30.0,38.0,0.257,0.357,0.457,0.814,130.0,0.359,133.0,96.0,6.0,3.0,0.0,1.0,0.0,*5/D,
27.0,Cal Raleigh#,28.0,SEA,AL,3.3,56.0,244.0,204.0,37.0,54.0,10.0,0.0,21.0,42.0,6.0,1.0,36.0,65.0,0.265,0.381,0.623,1.004,191.0,0.429,191.0,127.0,2.0,3.0,0.0,1.0,2.0,*2D/H,
28.0,Jeremy PeÃ±a,27.0,HOU,AL,3.0,57.0,243.0,217.0,28.0,65.0,9.0,1.0,7.0,27.0,9.0,1.0,15.0,34.0,0.3,0.364,0.447,0.811,129.0,0.359,127.0,97.0,4.0,8.0,1.0,2.0,1.0,*6/H,
29.0,Ozzie Albies#,28.0,ATL,NL,0.6,56.0,242.0,219.0,29.0,52.0,8.0,0.0,6.0,22.0,5.0,1.0,20.0,35.0,0.237,0.306,0.356,0.662,85.0,0.301,84.0,78.0,1.0,2.0,0.0,1.0,0.0,*4,
30.0,TJ Friedl*,29.0,CIN,NL,1.4,54.0,242.0,209.0,34.0,64.0,10.0,2.0,4.0,20.0,9.0,3.0,28.0,38.0,0.306,0.39,0.431,0.821,123.0,0.374,129.0,90.0,3.0,2.0,1.0,2.0,0.0,*8/DH,
31.0,Geraldo Perdomo#,25.0,ARI,NL,2.4,56.0,242.0,197.0,28.0,57.0,13.0,0.0,6.0,41.0,11.0,0.0,33.0,26.0,0.289,0.388,0.447,0.834,132.0,0.381,133.0,88.0,1.0,3.0,2.0,7.0,0.0,*6/H,
32.0,Pete Crow-Armstrong*,23.0,CHC,NL,3.2,57.0,241.0,226.0,43.0,62.0,14.0,3.0,15.0,50.0,16.0,3.0,9.0,61.0,0.274,0.303,0.562,0.864,142.0,0.38,142.0,127.0,0.0,1.0,3.0,2.0,0.0,*8,
33.0,Nathaniel Lowe*,29.0,WSN,NL,-0.3,57.0,241.0,217.0,23.0,50.0,9.0,0.0,8.0,37.0,1.0,0.0,22.0,65.0,0.23,0.303,0.382,0.685,94.0,0.305,92.0,83.0,4.0,1.0,0.0,1.0,0.0,*3/DH,
34.0,Vinnie Pasquantino*,27.0,KCR,AL,0.6,57.0,241.0,222.0,22.0,56.0,6.0,1.0,8.0,30.0,0.0,0.0,15.0,42.0,0.252,0.307,0.396,0.703,97.0,0.315,98.0,88.0,2.0,3.0,0.0,1.0,2.0,*3D,
35.0,Dansby Swanson,31.0,CHC,NL,1.5,57.0,241.0,218.0,37.0,53.0,7.0,1.0,11.0,30.0,7.0,2.0,20.0,62.0,0.243,0.304,0.436,0.74,110.0,0.331,111.0,95.0,2.0,0.0,1.0,2.0,1.0,*6,
36.0,Bryce Harper*,32.0,PHI,NL,1.6,54.0,240.0,202.0,30.0,54.0,13.0,0.0,8.0,33.0,8.0,0.0,33.0,42.0,0.267,0.375,0.45,0.825,130.0,0.374,131.0,91.0,2.0,3.0,0.0,2.0,2.0,*3/D,
37.0,Nick Castellanos,33.0,PHI,NL,0.2,57.0,238.0,219.0,26.0,63.0,14.0,0.0,5.0,30.0,2.0,0.0,13.0,43.0,0.288,0.328,0.42,0.748,107.0,0.333,106.0,92.0,4.0,2.0,0.0,4.0,0.0,*9/D,
38.0,Steven Kwan*,27.0,CLE,AL,2.2,55.0,238.0,217.0,28.0,67.0,12.0,0.0,4.0,19.0,7.0,1.0,17.0,22.0,0.309,0.367,0.419,0.786,124.0,0.355,125.0,91.0,0.0,3.0,1.0,0.0,0.0,*7/D,
39.0,Jung Hoo Lee*,26.0,SFG,NL,1.5,56.0,238.0,219.0,32.0,60.0,14.0,2.0,6.0,31.0,4.0,1.0,15.0,28.0,0.274,0.324,0.438,0.762,116.0,0.338,116.0,96.0,0.0,2.0,0.0,2.0,0.0,*8/DH,
40.0,Josh Naylor*,28.0,ARI,NL,0.8,56.0,238.0,215.0,28.0,64.0,13.0,1.0,6.0,35.0,9.0,2.0,19.0,29.0,0.298,0.354,0.451,0.806,122.0,0.362,124.0,97.0,8.0,1.0,0.0,2.0,1.0,*3D/H,
41.0,Seiya Suzuki,30.0,CHC,NL,1.5,53.0,238.0,213.0,33.0,58.0,17.0,2.0,14.0,51.0,1.0,2.0,21.0,63.0,0.272,0.332,0.568,0.9,153.0,0.384,153.0,121.0,6.0,0.0,0.0,4.0,0.0,*D7/9,
42.0,Heliot Ramos,25.0,SFG,NL,1.0,55.0,237.0,213.0,37.0,61.0,11.0,1.0,10.0,29.0,3.0,2.0,16.0,58.0,0.286,0.346,0.488,0.834,136.0,0.359,134.0,104.0,5.0,5.0,0.0,3.0,1.0,*7/D,
43.0,Brice Turang*,25.0,MIL,NL,1.9,55.0,237.0,208.0,38.0,56.0,6.0,0.0,4.0,22.0,14.0,3.0,25.0,53.0,0.269,0.347,0.356,0.703,98.0,0.343,110.0,74.0,1.0,1.0,1.0,2.0,0.0,*4/H,
44.0,Lawrence Butler*,24.0,ATH,AL,1.1,54.0,236.0,217.0,28.0,55.0,16.0,1.0,8.0,24.0,9.0,1.0,19.0,60.0,0.253,0.314,0.447,0.761,113.0,0.337,110.0,97.0,2.0,0.0,0.0,0.0,0.0,*9/8H,
45.0,Fernando Tatis Jr.,26.0,SDP,NL,2.7,54.0,236.0,212.0,39.0,57.0,7.0,1.0,13.0,28.0,9.0,2.0,22.0,44.0,0.269,0.339,0.495,0.834,132.0,0.386,144.0,105.0,3.0,1.0,0.0,1.0,2.0,*9/D,
46.0,Spencer Torkelson,25.0,DET,AL,1.6,56.0,236.0,198.0,35.0,48.0,14.0,0.0,14.0,42.0,1.0,0.0,30.0,58.0,0.242,0.352,0.525,0.877,148.0,0.373,144.0,104.0,6.0,5.0,0.0,3.0,3.0,*3/DH,
47.0,Christian Yelich*,33.0,MIL,NL,0.4,55.0,236.0,209.0,30.0,46.0,5.0,0.0,12.0,38.0,10.0,2.0,24.0,63.0,0.22,0.305,0.416,0.721,100.0,0.329,101.0,87.0,4.0,2.0,0.0,1.0,2.0,*D/7H,
48.0,Jose Altuve,35.0,HOU,AL,-0.4,55.0,235.0,217.0,28.0,57.0,6.0,0.0,9.0,22.0,4.0,3.0,16.0,42.0,0.263,0.311,0.415,0.725,104.0,0.311,99.0,90.0,5.0,0.0,0.0,2.0,2.0,7D4,
49.0,Randy Arozarena,30.0,SEA,AL,1.5,54.0,235.0,196.0,24.0,44.0,11.0,1.0,7.0,23.0,9.0,0.0,29.0,69.0,0.224,0.353,0.398,0.751,122.0,0.349,128.0,78.0,2.0,10.0,0.0,0.0,0.0,*7/D,
50.0,Matt Chapman,32.0,SFG,NL,2.4,56.0,235.0,198.0,30.0,46.0,9.0,0.0,10.0,26.0,5.0,2.0,36.0,57.0,0.232,0.353,0.429,0.782,123.0,0.348,124.0,85.0,2.0,1.0,0.0,0.0,0.0,*5,
51.0,Riley Greene*,24.0,DET,AL,1.4,56.0,235.0,217.0,31.0,59.0,12.0,0.0,13.0,40.0,1.0,1.0,17.0,74.0,0.272,0.328,0.507,0.835,135.0,0.364,139.0,110.0,5.0,1.0,0.0,0.0,1.0,*78/DH9,
52.0,Taylor Ward,31.0,LAA,AL,0.6,55.0,235.0,214.0,32.0,47.0,11.0,1.0,15.0,37.0,1.0,1.0,17.0,64.0,0.22,0.272,0.491,0.763,110.0,0.328,109.0,105.0,3.0,0.0,0.0,4.0,1.0,*7/D,
53.0,Mookie Betts,32.0,LAD,NL,1.7,53.0,234.0,205.0,42.0,52.0,5.0,1.0,8.0,31.0,5.0,0.0,26.0,22.0,0.254,0.338,0.405,0.742,111.0,0.342,115.0,83.0,4.0,1.0,0.0,2.0,0.0,*6/H,
54.0,Brendan Donovan*,28.0,STL,NL,2.3,54.0,233.0,210.0,31.0,70.0,18.0,0.0,4.0,24.0,3.0,1.0,17.0,27.0,0.333,0.392,0.476,0.868,142.0,0.382,143.0,100.0,3.0,4.0,1.0,1.0,1.0,*47/6DH,
55.0,Marcell Ozuna,34.0,ATL,NL,1.6,53.0,233.0,182.0,26.0,50.0,6.0,0.0,9.0,24.0,0.0,0.0,48.0,51.0,0.275,0.425,0.456,0.881,148.0,0.397,155.0,83.0,3.0,1.0,0.0,2.0,1.0,*D,
56.0,Eugenio SuÃ¡rez,33.0,ARI,NL,1.1,57.0,233.0,204.0,35.0,47.0,11.0,0.0,15.0,42.0,1.0,0.0,19.0,55.0,0.23,0.313,0.505,0.818,123.0,0.362,127.0,103.0,4.0,7.0,0.0,3.0,1.0,*5/H,
57.0,Yandy DÃ­az,33.0,TBR,AL,-0.2,53.0,232.0,215.0,20.0,50.0,11.0,0.0,7.0,31.0,3.0,0.0,13.0,35.0,0.233,0.276,0.381,0.657,87.0,0.288,81.0,82.0,5.0,1.0,0.0,3.0,0.0,*D/3,
58.0,Anthony Volpe,24.0,NYY,AL,1.7,55.0,232.0,203.0,27.0,49.0,17.0,2.0,6.0,33.0,7.0,4.0,23.0,59.0,0.241,0.319,0.433,0.752,112.0,0.327,110.0,88.0,2.0,2.0,0.0,4.0,0.0,*6,
59.0,Maikel Garcia,25.0,KCR,AL,1.7,57.0,231.0,206.0,24.0,66.0,14.0,2.0,5.0,25.0,10.0,7.0,21.0,36.0,0.32,0.383,0.481,0.863,142.0,0.37,142.0,99.0,1.0,1.0,1.0,2.0,0.0,*54/86DH9,
60.0,Jacob Wilson,23.0,ATH,AL,1.9,55.0,231.0,215.0,30.0,74.0,12.0,0.0,7.0,31.0,4.0,0.0,13.0,14.0,0.344,0.387,0.498,0.885,149.0,0.394,154.0,107.0,9.0,2.0,1.0,0.0,1.0,*6,
61.0,William Contreras,27.0,MIL,NL,1.7,54.0,230.0,194.0,31.0,47.0,6.0,0.0,5.0,25.0,5.0,0.0,35.0,45.0,0.242,0.357,0.351,0.707,100.0,0.335,106.0,68.0,2.0,0.0,0.0,1.0,3.0,*2/D7,
62.0,Michael Harris II*,24.0,ATL,NL,0.3,56.0,230.0,214.0,12.0,49.0,10.0,2.0,3.0,32.0,9.0,2.0,10.0,43.0,0.229,0.259,0.336,0.595,66.0,0.267,57.0,72.0,2.0,0.0,2.0,4.0,1.0,*8/H,
63.0,Paul Goldschmidt,37.0,NYY,AL,1.8,56.0,229.0,207.0,38.0,71.0,13.0,1.0,6.0,28.0,4.0,0.0,18.0,35.0,0.343,0.399,0.502,0.902,155.0,0.395,157.0,104.0,4.0,2.0,0.0,1.0,3.0,*3/HD,
64.0,Ian Happ#,30.0,CHC,NL,0.8,48.0,229.0,198.0,35.0,50.0,10.0,0.0,3.0,21.0,3.0,1.0,28.0,49.0,0.253,0.345,0.348,0.693,101.0,0.324,107.0,69.0,4.0,1.0,0.0,2.0,0.0,*7,
65.0,Trevor Story,32.0,BOS,AL,0.1,55.0,229.0,215.0,23.0,47.0,3.0,0.0,7.0,23.0,9.0,0.0,10.0,70.0,0.219,0.263,0.33,0.593,66.0,0.272,58.0,71.0,0.0,3.0,1.0,0.0,0.0,*6/DH,
66.0,Manny Machado,32.0,SDP,NL,2.0,55.0,228.0,204.0,39.0,64.0,17.0,0.0,6.0,25.0,7.0,2.0,23.0,36.0,0.314,0.382,0.485,0.867,142.0,0.382,142.0,99.0,7.0,0.0,0.0,1.0,1.0,*5/D,
67.0,JosÃ© RamÃ­rez#,32.0,CLE,AL,2.1,54.0,228.0,204.0,34.0,65.0,13.0,1.0,9.0,27.0,14.0,4.0,18.0,25.0,0.319,0.373,0.525,0.897,152.0,0.389,151.0,107.0,0.0,2.0,0.0,4.0,3.0,*5D,
68.0,Christian Walker,34.0,HOU,AL,-0.2,55.0,228.0,207.0,23.0,44.0,8.0,1.0,7.0,25.0,0.0,0.0,14.0,62.0,0.213,0.276,0.362,0.639,80.0,0.289,81.0,75.0,6.0,5.0,0.0,2.0,0.0,*3,
69.0,Trevor Larnach*,28.0,MIN,AL,0.9,55.0,227.0,204.0,30.0,52.0,8.0,1.0,8.0,27.0,2.0,2.0,19.0,49.0,0.255,0.323,0.422,0.745,107.0,0.344,120.0,86.0,5.0,2.0,0.0,1.0,1.0,9D7/H,
70.0,Marcus Semien,34.0,TEX,AL,0.1,57.0,227.0,200.0,16.0,38.0,1.0,0.0,4.0,21.0,4.0,1.0,22.0,48.0,0.19,0.273,0.255,0.528,55.0,0.25,56.0,51.0,4.0,2.0,0.0,3.0,0.0,*4,
71.0,Alex Bregman,31.0,BOS,AL,3.0,51.0,226.0,197.0,32.0,59.0,17.0,0.0,11.0,35.0,1.0,1.0,22.0,42.0,0.299,0.385,0.553,0.938,160.0,0.404,163.0,109.0,3.0,6.0,0.0,1.0,1.0,*5,
72.0,Willson Contreras,33.0,STL,NL,0.2,53.0,226.0,200.0,24.0,48.0,9.0,0.0,6.0,29.0,2.0,0.0,16.0,56.0,0.24,0.32,0.375,0.695,94.0,0.311,91.0,75.0,7.0,8.0,1.0,1.0,1.0,*3D,
73.0,Lourdes Gurriel Jr.,31.0,ARI,NL,0.3,53.0,226.0,207.0,20.0,52.0,12.0,1.0,8.0,32.0,3.0,0.0,12.0,30.0,0.251,0.292,0.435,0.727,99.0,0.327,100.0,90.0,2.0,2.0,0.0,5.0,0.0,*7/H,
74.0,Nico Hoerner,28.0,CHC,NL,2.1,53.0,226.0,208.0,35.0,60.0,15.0,1.0,0.0,24.0,11.0,2.0,14.0,17.0,0.288,0.336,0.37,0.706,104.0,0.332,109.0,77.0,1.0,2.0,0.0,2.0,0.0,*4,
75.0,Alec Bohm,28.0,PHI,NL,-0.2,54.0,225.0,211.0,23.0,56.0,8.0,1.0,4.0,20.0,1.0,0.0,9.0,36.0,0.265,0.302,0.37,0.672,87.0,0.297,81.0,78.0,8.0,3.0,0.0,2.0,0.0,*5/3,
76.0,J.P. Crawford*,30.0,SEA,AL,1.6,54.0,225.0,187.0,26.0,48.0,5.0,0.0,4.0,20.0,2.0,0.0,35.0,46.0,0.257,0.377,0.348,0.724,117.0,0.332,121.0,65.0,1.0,1.0,2.0,0.0,0.0,*6/H,
77.0,Ryan McMahon*,30.0,COL,NL,1.2,55.0,225.0,191.0,23.0,40.0,8.0,1.0,6.0,17.0,1.0,0.0,32.0,67.0,0.209,0.324,0.356,0.68,84.0,0.307,81.0,68.0,2.0,1.0,0.0,1.0,1.0,*5/H,
78.0,Salvador Perez,35.0,KCR,AL,-1.1,54.0,225.0,211.0,12.0,47.0,15.0,0.0,4.0,26.0,0.0,0.0,10.0,49.0,0.223,0.263,0.351,0.614,72.0,0.272,66.0,74.0,8.0,2.0,0.0,1.0,1.0,2D3,
79.0,Miguel Vargas,25.0,CHW,AL,1.7,54.0,224.0,200.0,26.0,49.0,15.0,0.0,8.0,26.0,1.0,0.0,20.0,40.0,0.245,0.321,0.44,0.761,115.0,0.332,113.0,88.0,0.0,3.0,0.0,1.0,0.0,*53/DH,
80.0,Hunter Goodman,25.0,COL,NL,0.6,55.0,223.0,206.0,25.0,56.0,11.0,1.0,7.0,31.0,1.0,1.0,13.0,55.0,0.272,0.323,0.437,0.76,103.0,0.335,103.0,90.0,9.0,3.0,0.0,1.0,0.0,2D/H,
81.0,Nolan Arenado,34.0,STL,NL,0.9,52.0,222.0,199.0,24.0,47.0,10.0,1.0,6.0,26.0,1.0,0.0,20.0,26.0,0.236,0.311,0.387,0.698,95.0,0.317,96.0,77.0,5.0,2.0,0.0,1.0,3.0,*5/D,
82.0,Jonathan India,28.0,KCR,AL,-0.6,51.0,222.0,193.0,19.0,47.0,10.0,0.0,1.0,13.0,0.0,3.0,25.0,33.0,0.244,0.338,0.311,0.649,85.0,0.29,84.0,60.0,2.0,3.0,0.0,1.0,0.0,75/D4,
83.0,Wilmer Flores,33.0,SFG,NL,0.4,56.0,221.0,202.0,24.0,52.0,4.0,0.0,10.0,46.0,1.0,0.0,17.0,39.0,0.257,0.321,0.426,0.747,112.0,0.34,118.0,86.0,10.0,2.0,0.0,0.0,0.0,*D/3H,
84.0,Ke'Bryan Hayes,28.0,PIT,NL,0.0,54.0,220.0,202.0,15.0,45.0,4.0,2.0,1.0,16.0,6.0,1.0,14.0,44.0,0.223,0.283,0.277,0.56,58.0,0.259,51.0,56.0,5.0,3.0,1.0,0.0,0.0,*5,
85.0,Nolan Schanuel*,23.0,LAA,AL,0.4,54.0,219.0,188.0,29.0,52.0,9.0,1.0,3.0,14.0,1.0,1.0,26.0,28.0,0.277,0.369,0.383,0.752,114.0,0.336,115.0,72.0,5.0,2.0,2.0,1.0,3.0,*3,
86.0,Cody Bellinger*,29.0,NYY,AL,1.3,51.0,218.0,190.0,29.0,48.0,9.0,2.0,8.0,32.0,4.0,2.0,23.0,38.0,0.253,0.326,0.447,0.773,117.0,0.333,113.0,85.0,2.0,0.0,0.0,5.0,1.0,*789/3H,
87.0,Xander Bogaerts,32.0,SDP,NL,0.9,55.0,218.0,188.0,23.0,46.0,9.0,0.0,3.0,21.0,11.0,0.0,25.0,41.0,0.245,0.33,0.34,0.671,90.0,0.31,84.0,64.0,5.0,1.0,0.0,4.0,3.0,*6/H,
88.0,Junior Caminero,21.0,TBR,AL,0.3,53.0,218.0,206.0,26.0,52.0,11.0,0.0,11.0,32.0,3.0,0.0,9.0,43.0,0.252,0.28,0.466,0.746,110.0,0.337,116.0,96.0,16.0,0.0,0.0,3.0,0.0,*5/H3D,
89.0,Ty France,30.0,MIN,AL,0.3,54.0,218.0,198.0,21.0,51.0,8.0,0.0,4.0,30.0,1.0,0.0,10.0,32.0,0.258,0.321,0.359,0.68,91.0,0.315,96.0,71.0,6.0,9.0,0.0,1.0,0.0,*3,
90.0,Kyle Stowers*,27.0,MIA,NL,0.8,53.0,218.0,192.0,24.0,55.0,7.0,2.0,10.0,32.0,3.0,1.0,20.0,61.0,0.286,0.359,0.5,0.859,133.0,0.37,129.0,96.0,4.0,3.0,1.0,2.0,1.0,*79/8HD,
91.0,Carlos Santana#,39.0,CLE,AL,1.2,52.0,216.0,180.0,29.0,46.0,5.0,0.0,6.0,28.0,2.0,0.0,30.0,37.0,0.256,0.366,0.383,0.749,114.0,0.338,115.0,69.0,4.0,3.0,0.0,3.0,1.0,*3D/H,
92.0,Adolis GarcÃ­a,32.0,TEX,AL,0.9,56.0,215.0,197.0,16.0,41.0,11.0,0.0,7.0,27.0,5.0,2.0,11.0,57.0,0.208,0.256,0.371,0.626,80.0,0.281,79.0,73.0,2.0,3.0,0.0,4.0,0.0,*9/D,
93.0,Gunnar Henderson*,24.0,BAL,AL,1.8,49.0,215.0,197.0,29.0,51.0,11.0,2.0,7.0,15.0,6.0,1.0,18.0,58.0,0.259,0.321,0.442,0.763,120.0,0.339,120.0,87.0,3.0,0.0,0.0,0.0,1.0,*6/D,
94.0,Andy Pages,24.0,LAD,NL,2.2,53.0,215.0,200.0,26.0,55.0,6.0,1.0,9.0,35.0,6.0,1.0,11.0,43.0,0.275,0.321,0.45,0.771,117.0,0.341,115.0,90.0,4.0,3.0,0.0,1.0,0.0,*897,
95.0,Jorge Soler,33.0,LAA,AL,0.1,52.0,215.0,191.0,22.0,44.0,10.0,0.0,8.0,23.0,0.0,0.0,18.0,61.0,0.23,0.304,0.408,0.712,100.0,0.319,102.0,78.0,5.0,3.0,0.0,2.0,0.0,D9/H,
96.0,Wilyer Abreu*,26.0,BOS,AL,2.1,56.0,214.0,190.0,27.0,48.0,8.0,0.0,13.0,29.0,4.0,2.0,24.0,45.0,0.253,0.336,0.5,0.836,131.0,0.357,128.0,95.0,4.0,0.0,0.0,0.0,4.0,*9/H,
97.0,Luis ArrÃ¡ez*,28.0,SDP,NL,-0.1,49.0,214.0,197.0,22.0,57.0,10.0,3.0,3.0,20.0,2.0,1.0,10.0,5.0,0.289,0.322,0.416,0.739,106.0,0.325,104.0,82.0,3.0,1.0,3.0,3.0,0.0,*3/DH,
98.0,Oneil Cruz*,26.0,PIT,NL,1.2,50.0,214.0,178.0,32.0,40.0,7.0,1.0,12.0,26.0,18.0,1.0,32.0,68.0,0.225,0.346,0.478,0.823,127.0,0.378,127.0,85.0,2.0,2.0,0.0,2.0,3.0,*8/HD,
99.0,Sal Frelick*,25.0,MIL,NL,1.1,55.0,214.0,192.0,22.0,57.0,5.0,3.0,3.0,19.0,11.0,2.0,17.0,25.0,0.297,0.363,0.401,0.764,114.0,0.348,114.0,77.0,1.0,3.0,1.0,0.0,0.0,*98/5H,
