Rk,Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
37.0,Vinnie Pasquantino*,27.0,KCR,AL,1.4,65.0,276.0,254.0,26.0,71.0,7.0,1.0,10.0,38.0,0.0,0.0,17.0,46.0,0.28,0.333,0.433,0.766,115.0,0.34,117.0,110.0,2.0,4.0,0.0,1.0,2.0,*3D,
38.0,Fernando Tatis Jr.,26.0,SDP,NL,2.8,63.0,276.0,246.0,44.0,64.0,8.0,1.0,13.0,28.0,13.0,2.0,28.0,51.0,0.26,0.337,0.459,0.796,121.0,0.371,131.0,113.0,4.0,1.0,0.0,1.0,2.0,*9/D,
39.0,Randy Arozarena,30.0,SEA,AL,2.0,63.0,275.0,233.0,25.0,54.0,14.0,1.0,7.0,26.0,11.0,0.0,31.0,81.0,0.232,0.345,0.391,0.736,117.0,0.34,121.0,91.0,2.0,10.0,0.0,1.0,0.0,*7/D,
40.0,Brice Turang*,25.0,MIL,NL,2.5,64.0,275.0,238.0,43.0,63.0,8.0,0.0,4.0,25.0,15.0,4.0,32.0,58.0,0.265,0.35,0.349,0.699,100.0,0.337,111.0,83.0,1.0,1.0,1.0,3.0,0.0,*4/H,
41.0,Brendan Donovan*,28.0,STL,NL,2.3,63.0,274.0,245.0,34.0,77.0,20.0,0.0,4.0,26.0,3.0,1.0,22.0,36.0,0.314,0.381,0.445,0.826,132.0,0.364,132.0,109.0,4.0,5.0,1.0,1.0,2.0,*47/6DH,
42.0,Steven Kwan*,27.0,CLE,AL,2.7,63.0,274.0,246.0,31.0,76.0,14.0,0.0,5.0,22.0,9.0,1.0,22.0,23.0,0.309,0.37,0.427,0.797,126.0,0.361,129.0,105.0,1.0,3.0,1.0,2.0,0.0,*7/D,
43.0,Taylor Ward,31.0,LAA,AL,0.6,64.0,273.0,249.0,37.0,52.0,12.0,1.0,18.0,45.0,1.0,1.0,19.0,75.0,0.209,0.26,0.482,0.742,104.0,0.32,104.0,120.0,6.0,0.0,0.0,5.0,1.0,*7/D,
44.0,Matt Chapman,32.0,SFG,NL,2.9,65.0,272.0,230.0,35.0,56.0,12.0,0.0,12.0,30.0,7.0,2.0,40.0,65.0,0.243,0.36,0.452,0.812,134.0,0.36,134.0,104.0,4.0,2.0,0.0,0.0,0.0,*5,
45.0,Manny Machado,32.0,SDP,NL,2.6,65.0,272.0,244.0,45.0,78.0,18.0,0.0,10.0,34.0,8.0,2.0,26.0,44.0,0.32,0.382,0.516,0.899,150.0,0.393,149.0,126.0,8.0,0.0,0.0,2.0,1.0,*5/D,
46.0,Marcell Ozuna,34.0,ATL,NL,1.6,62.0,272.0,218.0,30.0,57.0,7.0,0.0,10.0,30.0,0.0,0.0,50.0,62.0,0.261,0.401,0.431,0.832,135.0,0.38,144.0,94.0,5.0,2.0,0.0,2.0,1.0,*D,
47.0,Jacob Wilson,23.0,ATH,AL,2.7,64.0,272.0,254.0,36.0,93.0,15.0,0.0,8.0,38.0,5.0,0.0,14.0,16.0,0.366,0.402,0.52,0.922,159.0,0.408,165.0,132.0,9.0,2.0,1.0,1.0,1.0,*6,
48.0,Christian Yelich*,33.0,MIL,NL,0.7,64.0,272.0,240.0,34.0,56.0,5.0,0.0,13.0,41.0,10.0,2.0,28.0,73.0,0.233,0.32,0.417,0.737,108.0,0.335,110.0,100.0,4.0,3.0,0.0,1.0,2.0,*D/7H,
49.0,Nick Castellanos,33.0,PHI,NL,-0.1,66.0,271.0,250.0,29.0,72.0,17.0,0.0,6.0,32.0,2.0,0.0,14.0,48.0,0.288,0.328,0.428,0.756,110.0,0.336,108.0,107.0,4.0,3.0,0.0,4.0,0.0,*9/D,
50.0,Nathaniel Lowe*,29.0,WSN,NL,-0.1,65.0,271.0,247.0,25.0,57.0,11.0,0.0,8.0,40.0,1.0,0.0,22.0,72.0,0.231,0.295,0.372,0.668,91.0,0.297,89.0,92.0,4.0,1.0,0.0,1.0,0.0,*3/DH,
51.0,Eugenio SuÃ¡rez,33.0,ARI,NL,1.4,66.0,271.0,241.0,40.0,55.0,13.0,0.0,18.0,48.0,1.0,0.0,20.0,70.0,0.228,0.303,0.506,0.809,122.0,0.356,125.0,122.0,5.0,7.0,0.0,3.0,1.0,*5/H,
52.0,Ian Happ#,30.0,CHC,NL,1.2,57.0,270.0,236.0,39.0,59.0,13.0,0.0,5.0,26.0,3.0,1.0,31.0,61.0,0.25,0.337,0.369,0.706,105.0,0.324,109.0,87.0,4.0,1.0,0.0,2.0,0.0,*7/D,
53.0,Trevor Larnach*,28.0,MIN,AL,0.8,64.0,270.0,243.0,35.0,62.0,8.0,1.0,10.0,32.0,2.0,2.0,22.0,58.0,0.255,0.32,0.42,0.739,106.0,0.338,116.0,102.0,6.0,2.0,0.0,2.0,1.0,9D7/H,
54.0,Josh Naylor*,28.0,ARI,NL,0.9,64.0,270.0,245.0,32.0,71.0,15.0,1.0,8.0,44.0,9.0,2.0,21.0,34.0,0.29,0.346,0.457,0.803,124.0,0.359,124.0,112.0,9.0,1.0,0.0,2.0,1.0,*3D/H,
55.0,Yandy DÃ­az,33.0,TBR,AL,0.4,61.0,269.0,246.0,27.0,62.0,13.0,0.0,9.0,36.0,3.0,0.0,19.0,40.0,0.252,0.305,0.415,0.719,105.0,0.312,99.0,102.0,6.0,1.0,0.0,3.0,2.0,*D/3,
56.0,Riley Greene*,24.0,DET,AL,1.4,65.0,269.0,250.0,32.0,69.0,14.0,0.0,13.0,44.0,1.0,1.0,18.0,86.0,0.276,0.327,0.488,0.815,128.0,0.356,131.0,122.0,5.0,1.0,0.0,0.0,1.0,*78/DH9,
57.0,Spencer Torkelson,25.0,DET,AL,1.4,64.0,269.0,228.0,37.0,54.0,15.0,0.0,15.0,45.0,1.0,0.0,33.0,65.0,0.237,0.342,0.5,0.842,136.0,0.358,132.0,114.0,6.0,5.0,0.0,3.0,4.0,*3/DH,
58.0,Mookie Betts,32.0,LAD,NL,2.5,60.0,267.0,235.0,47.0,64.0,7.0,1.0,9.0,33.0,5.0,0.0,29.0,24.0,0.272,0.352,0.426,0.778,121.0,0.353,124.0,100.0,4.0,1.0,0.0,2.0,1.0,*6/H,
59.0,Michael Harris II*,24.0,ATL,NL,0.5,65.0,267.0,249.0,14.0,59.0,10.0,2.0,4.0,36.0,10.0,3.0,10.0,52.0,0.237,0.265,0.341,0.607,70.0,0.27,62.0,85.0,2.0,1.0,3.0,4.0,1.0,*8/H,
60.0,Jung Hoo Lee*,26.0,SFG,NL,1.8,64.0,267.0,243.0,35.0,67.0,17.0,2.0,6.0,32.0,6.0,1.0,19.0,32.0,0.276,0.33,0.436,0.766,120.0,0.341,119.0,106.0,0.0,2.0,0.0,3.0,0.0,*8/HD,
61.0,JosÃ© RamÃ­rez#,32.0,CLE,AL,3.0,63.0,267.0,237.0,41.0,79.0,14.0,1.0,12.0,32.0,19.0,4.0,24.0,29.0,0.333,0.393,0.553,0.946,165.0,0.41,163.0,131.0,0.0,2.0,0.0,4.0,6.0,*5D,
62.0,J.P. Crawford*,30.0,SEA,AL,2.1,63.0,266.0,221.0,28.0,63.0,9.0,0.0,5.0,24.0,2.0,0.0,42.0,50.0,0.285,0.402,0.394,0.795,136.0,0.36,141.0,87.0,1.0,1.0,2.0,0.0,0.0,*6/H,
63.0,Trevor Story,32.0,BOS,AL,0.6,64.0,266.0,249.0,28.0,57.0,5.0,0.0,8.0,33.0,10.0,0.0,13.0,81.0,0.229,0.275,0.345,0.621,73.0,0.287,69.0,86.0,0.0,3.0,1.0,0.0,0.0,*6/HD,
64.0,Jose Altuve,35.0,HOU,AL,-0.8,62.0,265.0,245.0,29.0,64.0,6.0,0.0,9.0,24.0,5.0,3.0,17.0,45.0,0.261,0.306,0.396,0.702,96.0,0.305,92.0,97.0,6.0,0.0,0.0,3.0,2.0,7D4,
65.0,William Contreras,27.0,MIL,NL,1.7,62.0,264.0,225.0,35.0,55.0,7.0,0.0,5.0,27.0,5.0,0.0,38.0,53.0,0.244,0.352,0.342,0.694,99.0,0.331,107.0,77.0,2.0,0.0,0.0,1.0,3.0,*2/D7,
66.0,Willson Contreras,33.0,STL,NL,0.9,62.0,264.0,234.0,31.0,59.0,14.0,0.0,7.0,39.0,2.0,0.0,20.0,63.0,0.252,0.331,0.402,0.733,106.0,0.326,103.0,94.0,7.0,8.0,1.0,1.0,1.0,*3D,
67.0,Alec Bohm,28.0,PHI,NL,0.1,63.0,262.0,246.0,26.0,67.0,9.0,1.0,5.0,22.0,2.0,0.0,11.0,41.0,0.272,0.309,0.378,0.687,91.0,0.304,86.0,93.0,11.0,3.0,0.0,2.0,0.0,*53,
68.0,Maikel Garcia,25.0,KCR,AL,1.8,64.0,262.0,234.0,29.0,73.0,16.0,2.0,7.0,31.0,13.0,7.0,24.0,38.0,0.312,0.375,0.487,0.863,141.0,0.372,141.0,114.0,4.0,1.0,1.0,2.0,0.0,*54/86DH9,
69.0,Paul Goldschmidt,37.0,NYY,AL,1.6,64.0,261.0,237.0,40.0,74.0,13.0,1.0,7.0,29.0,5.0,0.0,20.0,46.0,0.312,0.369,0.464,0.833,134.0,0.371,136.0,110.0,4.0,2.0,0.0,1.0,3.0,*3/HD,
70.0,Nico Hoerner,28.0,CHC,NL,2.2,62.0,261.0,242.0,37.0,68.0,15.0,1.0,0.0,28.0,13.0,3.0,14.0,19.0,0.281,0.326,0.351,0.677,96.0,0.317,100.0,85.0,1.0,3.0,0.0,2.0,0.0,*4,
71.0,Salvador Perez,35.0,KCR,AL,-1.2,62.0,260.0,245.0,14.0,56.0,16.0,0.0,5.0,31.0,0.0,0.0,11.0,57.0,0.229,0.266,0.355,0.622,74.0,0.274,68.0,87.0,8.0,2.0,0.0,1.0,1.0,23D,
72.0,Nolan Schanuel*,23.0,LAA,AL,0.8,63.0,260.0,221.0,34.0,61.0,13.0,1.0,3.0,20.0,2.0,1.0,33.0,33.0,0.276,0.374,0.385,0.758,116.0,0.344,121.0,85.0,5.0,2.0,3.0,1.0,3.0,*3,
73.0,Christian Walker,34.0,HOU,AL,-0.8,63.0,260.0,237.0,25.0,49.0,8.0,1.0,8.0,29.0,0.0,0.0,16.0,72.0,0.207,0.269,0.35,0.619,73.0,0.28,73.0,83.0,8.0,5.0,0.0,2.0,0.0,*3,
74.0,Lourdes Gurriel Jr.,31.0,ARI,NL,0.2,61.0,259.0,236.0,22.0,60.0,13.0,1.0,9.0,36.0,3.0,1.0,16.0,36.0,0.254,0.301,0.432,0.733,103.0,0.328,105.0,102.0,3.0,2.0,0.0,5.0,0.0,*7/H,
75.0,Junior Caminero,21.0,TBR,AL,1.2,62.0,258.0,242.0,37.0,62.0,15.0,0.0,15.0,41.0,5.0,0.0,12.0,48.0,0.256,0.291,0.504,0.795,124.0,0.359,132.0,122.0,16.0,1.0,0.0,3.0,0.0,*5/DH3,
76.0,Ryan McMahon*,30.0,COL,NL,1.3,63.0,258.0,221.0,24.0,47.0,10.0,1.0,7.0,18.0,1.0,0.0,35.0,73.0,0.213,0.322,0.362,0.684,85.0,0.307,81.0,80.0,2.0,1.0,0.0,1.0,1.0,*5/DH,
77.0,Luis ArrÃ¡ez*,28.0,SDP,NL,-0.1,59.0,257.0,237.0,27.0,65.0,13.0,3.0,3.0,24.0,3.0,1.0,12.0,5.0,0.274,0.308,0.392,0.701,95.0,0.31,91.0,93.0,3.0,1.0,4.0,3.0,0.0,*3D/H,
78.0,Jonathan India,28.0,KCR,AL,-0.5,59.0,257.0,226.0,26.0,56.0,11.0,0.0,2.0,17.0,0.0,3.0,26.0,37.0,0.248,0.331,0.323,0.654,86.0,0.29,84.0,73.0,4.0,3.0,0.0,2.0,0.0,754D,
79.0,Marcus Semien,34.0,TEX,AL,0.8,65.0,257.0,225.0,23.0,49.0,4.0,0.0,6.0,27.0,5.0,1.0,27.0,54.0,0.218,0.304,0.316,0.619,80.0,0.29,84.0,71.0,4.0,2.0,0.0,3.0,0.0,*4,
80.0,Miguel Vargas,25.0,CHW,AL,1.6,63.0,257.0,228.0,30.0,54.0,15.0,0.0,9.0,29.0,1.0,0.0,25.0,44.0,0.237,0.319,0.421,0.74,109.0,0.325,107.0,96.0,1.0,3.0,0.0,1.0,0.0,*53/DH,
81.0,Anthony Volpe,24.0,NYY,AL,1.9,63.0,257.0,225.0,30.0,55.0,18.0,2.0,8.0,37.0,7.0,4.0,25.0,62.0,0.244,0.323,0.449,0.772,115.0,0.334,113.0,101.0,4.0,3.0,0.0,4.0,0.0,*6/H,
82.0,Nolan Arenado,34.0,STL,NL,0.7,61.0,256.0,232.0,28.0,54.0,10.0,1.0,7.0,32.0,1.0,0.0,20.0,29.0,0.233,0.297,0.375,0.672,88.0,0.307,90.0,87.0,6.0,2.0,0.0,2.0,3.0,*5/DH,
83.0,Ty France,30.0,MIN,AL,0.7,63.0,255.0,231.0,26.0,63.0,11.0,0.0,4.0,35.0,1.0,0.0,11.0,38.0,0.273,0.337,0.372,0.71,100.0,0.326,105.0,86.0,6.0,12.0,0.0,1.0,0.0,*3/H,
84.0,Andy Pages,24.0,LAD,NL,2.8,63.0,255.0,238.0,31.0,69.0,10.0,1.0,12.0,40.0,6.0,2.0,13.0,47.0,0.29,0.333,0.492,0.825,132.0,0.359,130.0,117.0,4.0,3.0,0.0,1.0,0.0,*897,
85.0,Xander Bogaerts,32.0,SDP,NL,0.7,64.0,254.0,220.0,26.0,51.0,10.0,0.0,3.0,21.0,13.0,0.0,29.0,47.0,0.232,0.319,0.318,0.637,80.0,0.297,74.0,70.0,5.0,1.0,0.0,4.0,3.0,*6/HD,
86.0,Hunter Goodman,25.0,COL,NL,0.9,63.0,254.0,236.0,30.0,66.0,14.0,2.0,10.0,37.0,1.0,2.0,14.0,64.0,0.28,0.327,0.483,0.81,116.0,0.351,116.0,114.0,9.0,3.0,0.0,1.0,0.0,2D/H,
87.0,Brandon Nimmo*,32.0,NYM,NL,1.0,62.0,254.0,230.0,28.0,53.0,12.0,0.0,10.0,34.0,3.0,1.0,20.0,48.0,0.23,0.295,0.413,0.708,103.0,0.31,99.0,95.0,5.0,2.0,0.0,2.0,1.0,*7/8DH,
88.0,Wilmer Flores,33.0,SFG,NL,0.3,64.0,253.0,231.0,28.0,58.0,4.0,0.0,11.0,49.0,1.0,0.0,19.0,46.0,0.251,0.316,0.411,0.727,109.0,0.331,114.0,95.0,11.0,3.0,0.0,0.0,0.0,*D/3H,
89.0,Sal Frelick*,25.0,MIL,NL,1.1,64.0,253.0,226.0,25.0,65.0,6.0,3.0,4.0,21.0,12.0,2.0,19.0,33.0,0.288,0.351,0.394,0.745,112.0,0.339,111.0,89.0,1.0,3.0,2.0,0.0,0.0,*98/5H,
90.0,Bryce Harper*,32.0,PHI,NL,1.6,57.0,253.0,213.0,32.0,55.0,13.0,0.0,9.0,34.0,8.0,0.0,35.0,47.0,0.258,0.368,0.446,0.814,127.0,0.369,128.0,95.0,2.0,3.0,0.0,2.0,2.0,*3/D,
91.0,Brandon Lowe*,30.0,TBR,AL,0.7,61.0,252.0,233.0,36.0,57.0,8.0,0.0,13.0,36.0,2.0,1.0,16.0,66.0,0.245,0.294,0.446,0.74,110.0,0.327,112.0,104.0,0.0,1.0,0.0,2.0,0.0,*4/DH,
92.0,Cody Bellinger*,29.0,NYY,AL,1.6,59.0,250.0,218.0,35.0,57.0,11.0,2.0,9.0,35.0,7.0,2.0,26.0,40.0,0.261,0.336,0.454,0.79,121.0,0.343,117.0,99.0,3.0,1.0,0.0,5.0,1.0,*789/H3,
93.0,Oneil Cruz*,26.0,PIT,NL,1.6,58.0,250.0,207.0,37.0,47.0,10.0,1.0,12.0,28.0,23.0,2.0,38.0,83.0,0.227,0.352,0.459,0.811,126.0,0.375,126.0,95.0,2.0,3.0,0.0,2.0,3.0,*8/HD,
94.0,Ke'Bryan Hayes,28.0,PIT,NL,0.2,62.0,250.0,230.0,17.0,52.0,4.0,2.0,1.0,18.0,6.0,2.0,15.0,49.0,0.226,0.285,0.274,0.559,58.0,0.256,52.0,63.0,6.0,4.0,1.0,0.0,0.0,*5,
95.0,Carlos Santana#,39.0,CLE,AL,1.4,61.0,249.0,211.0,31.0,54.0,6.0,0.0,7.0,30.0,2.0,0.0,32.0,43.0,0.256,0.357,0.384,0.741,111.0,0.333,111.0,81.0,5.0,3.0,0.0,3.0,1.0,*3D/H,
96.0,Bryson Stott*,27.0,PHI,NL,0.0,60.0,247.0,224.0,30.0,54.0,6.0,2.0,4.0,26.0,11.0,1.0,20.0,43.0,0.241,0.305,0.339,0.644,80.0,0.301,78.0,76.0,1.0,1.0,1.0,1.0,0.0,*4/H,
97.0,Gunnar Henderson*,24.0,BAL,AL,2.0,57.0,246.0,226.0,31.0,60.0,11.0,2.0,8.0,17.0,7.0,1.0,19.0,65.0,0.265,0.325,0.438,0.763,119.0,0.339,119.0,99.0,4.0,1.0,0.0,0.0,1.0,*6/DH,
98.0,Max Muncy*,34.0,LAD,NL,1.6,62.0,245.0,200.0,23.0,47.0,8.0,1.0,9.0,35.0,3.0,0.0,38.0,59.0,0.235,0.359,0.42,0.779,122.0,0.348,122.0,84.0,3.0,3.0,0.0,4.0,1.0,*5/H,
99.0,Rhys Hoskins,32.0,MIL,NL,0.9,63.0,243.0,207.0,21.0,54.0,9.0,0.0,9.0,36.0,2.0,1.0,30.0,64.0,0.261,0.354,0.435,0.789,123.0,0.349,123.0,90.0,3.0,2.0,0.0,4.0,2.0,*3/HD,
