Rk,Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
38.0,Jung Hoo Lee*,26.0,SFG,NL,1.5,61.0,257.0,237.0,33.0,65.0,16.0,2.0,6.0,32.0,6.0,1.0,15.0,31.0,0.274,0.319,0.435,0.754,115.0,0.335,113.0,103.0,0.0,2.0,0.0,3.0,0.0,*8/DH,
39.0,Nathaniel Lowe*,29.0,WSN,NL,-0.3,61.0,257.0,233.0,24.0,52.0,10.0,0.0,8.0,40.0,1.0,0.0,22.0,69.0,0.223,0.292,0.369,0.661,89.0,0.294,86.0,86.0,4.0,1.0,0.0,1.0,0.0,*3/DH,
40.0,Taylor Ward,31.0,LAA,AL,0.7,60.0,257.0,234.0,35.0,50.0,11.0,1.0,17.0,42.0,1.0,1.0,18.0,70.0,0.214,0.265,0.487,0.752,108.0,0.322,106.0,114.0,6.0,0.0,0.0,5.0,1.0,*7/D,
41.0,Matt Chapman,32.0,SFG,NL,2.5,61.0,256.0,216.0,31.0,51.0,10.0,0.0,11.0,28.0,5.0,2.0,39.0,61.0,0.236,0.355,0.435,0.791,127.0,0.351,127.0,94.0,4.0,1.0,0.0,0.0,0.0,*5,
42.0,Riley Greene*,24.0,DET,AL,1.6,61.0,256.0,237.0,32.0,67.0,14.0,0.0,13.0,42.0,1.0,1.0,18.0,78.0,0.283,0.336,0.506,0.842,137.0,0.368,140.0,120.0,5.0,1.0,0.0,0.0,1.0,*78/DH9,
43.0,Steven Kwan*,27.0,CLE,AL,2.6,59.0,256.0,231.0,30.0,72.0,13.0,0.0,5.0,21.0,8.0,1.0,20.0,22.0,0.312,0.373,0.433,0.805,129.0,0.366,133.0,100.0,1.0,3.0,1.0,1.0,0.0,*7/D,
44.0,Christian Yelich*,33.0,MIL,NL,0.7,60.0,256.0,228.0,33.0,54.0,5.0,0.0,13.0,41.0,10.0,2.0,24.0,66.0,0.237,0.316,0.43,0.746,109.0,0.339,111.0,98.0,4.0,3.0,0.0,1.0,2.0,*D/7H,
45.0,Seiya Suzuki,30.0,CHC,NL,1.6,57.0,255.0,226.0,34.0,60.0,18.0,2.0,14.0,53.0,1.0,2.0,24.0,65.0,0.265,0.329,0.549,0.878,149.0,0.379,151.0,124.0,6.0,0.0,0.0,5.0,0.0,*D7/9,
46.0,Josh Naylor*,28.0,ARI,NL,0.7,60.0,254.0,230.0,30.0,66.0,14.0,1.0,7.0,37.0,9.0,2.0,20.0,32.0,0.287,0.344,0.448,0.792,119.0,0.355,120.0,103.0,8.0,1.0,0.0,2.0,1.0,*3D/H,
47.0,Nick Castellanos,33.0,PHI,NL,-0.1,61.0,253.0,232.0,28.0,64.0,14.0,0.0,6.0,31.0,2.0,0.0,14.0,46.0,0.276,0.32,0.414,0.734,103.0,0.327,101.0,96.0,4.0,3.0,0.0,4.0,0.0,*9/D,
48.0,Vinnie Pasquantino*,27.0,KCR,AL,0.8,60.0,253.0,233.0,23.0,60.0,7.0,1.0,8.0,33.0,0.0,0.0,16.0,44.0,0.258,0.312,0.399,0.711,99.0,0.319,101.0,93.0,2.0,3.0,0.0,1.0,2.0,*3D,
49.0,Randy Arozarena,30.0,SEA,AL,1.5,58.0,252.0,212.0,24.0,46.0,11.0,1.0,7.0,25.0,9.0,0.0,29.0,74.0,0.217,0.337,0.377,0.715,112.0,0.332,116.0,80.0,2.0,10.0,0.0,1.0,0.0,*7/D,
50.0,Trevor Larnach*,28.0,MIN,AL,0.9,60.0,252.0,228.0,33.0,60.0,8.0,1.0,9.0,30.0,2.0,2.0,20.0,55.0,0.263,0.327,0.425,0.752,110.0,0.346,121.0,97.0,5.0,2.0,0.0,1.0,1.0,9D7/H,
51.0,Spencer Torkelson,25.0,DET,AL,1.4,60.0,252.0,212.0,36.0,49.0,14.0,0.0,14.0,42.0,1.0,0.0,32.0,63.0,0.231,0.341,0.495,0.837,136.0,0.358,132.0,105.0,6.0,5.0,0.0,3.0,3.0,*3/DH,
52.0,Jose Altuve,35.0,HOU,AL,-0.3,59.0,250.0,231.0,28.0,61.0,6.0,0.0,9.0,22.0,5.0,3.0,17.0,44.0,0.264,0.312,0.407,0.719,102.0,0.314,99.0,94.0,5.0,0.0,0.0,2.0,2.0,74D,
53.0,Yandy DÃ­az,33.0,TBR,AL,0.0,57.0,250.0,231.0,24.0,56.0,12.0,0.0,8.0,34.0,3.0,0.0,15.0,37.0,0.242,0.288,0.398,0.686,96.0,0.299,89.0,92.0,6.0,1.0,0.0,3.0,1.0,*D/3,
54.0,Manny Machado,32.0,SDP,NL,2.1,60.0,250.0,223.0,41.0,70.0,17.0,0.0,7.0,29.0,8.0,2.0,25.0,41.0,0.314,0.38,0.484,0.864,142.0,0.38,141.0,108.0,7.0,0.0,0.0,2.0,1.0,*5/D,
55.0,Bryce Harper*,32.0,PHI,NL,1.6,56.0,249.0,209.0,32.0,55.0,13.0,0.0,9.0,34.0,8.0,0.0,35.0,44.0,0.263,0.373,0.455,0.828,130.0,0.374,132.0,95.0,2.0,3.0,0.0,2.0,2.0,*3/D,
56.0,Marcell Ozuna,34.0,ATL,NL,1.8,57.0,249.0,197.0,28.0,54.0,6.0,0.0,10.0,25.0,0.0,0.0,49.0,55.0,0.274,0.418,0.457,0.875,147.0,0.397,156.0,90.0,4.0,1.0,0.0,2.0,1.0,*D,
57.0,Eugenio SuÃ¡rez,33.0,ARI,NL,1.1,61.0,249.0,220.0,38.0,50.0,12.0,0.0,16.0,44.0,1.0,0.0,19.0,60.0,0.227,0.305,0.5,0.805,120.0,0.356,123.0,110.0,4.0,7.0,0.0,3.0,1.0,*5/H,
58.0,Jacob Wilson,23.0,ATH,AL,2.4,59.0,249.0,232.0,31.0,83.0,14.0,0.0,7.0,33.0,5.0,0.0,13.0,16.0,0.358,0.395,0.509,0.904,155.0,0.401,160.0,118.0,9.0,2.0,1.0,1.0,1.0,*6,
59.0,William Contreras,27.0,MIL,NL,1.7,58.0,248.0,211.0,34.0,51.0,7.0,0.0,5.0,26.0,5.0,0.0,36.0,49.0,0.242,0.351,0.346,0.697,98.0,0.333,107.0,73.0,2.0,0.0,0.0,1.0,3.0,*2/D7,
60.0,Ian Happ#,30.0,CHC,NL,1.0,52.0,247.0,214.0,37.0,54.0,12.0,0.0,3.0,21.0,3.0,1.0,30.0,53.0,0.252,0.344,0.35,0.695,102.0,0.323,108.0,75.0,4.0,1.0,0.0,2.0,0.0,*7,
61.0,Brendan Donovan*,28.0,STL,NL,2.2,57.0,246.0,221.0,32.0,71.0,19.0,0.0,4.0,24.0,3.0,1.0,19.0,28.0,0.321,0.384,0.462,0.845,137.0,0.372,137.0,102.0,4.0,4.0,1.0,1.0,1.0,*47/6DH,
62.0,Paul Goldschmidt,37.0,NYY,AL,1.7,60.0,246.0,223.0,38.0,72.0,13.0,1.0,6.0,28.0,5.0,0.0,19.0,40.0,0.323,0.38,0.471,0.85,142.0,0.375,142.0,105.0,4.0,2.0,0.0,1.0,3.0,*3/HD,
63.0,JosÃ© RamÃ­rez#,32.0,CLE,AL,2.7,58.0,246.0,220.0,38.0,72.0,14.0,1.0,11.0,29.0,16.0,4.0,20.0,27.0,0.327,0.382,0.55,0.932,162.0,0.403,160.0,121.0,0.0,2.0,0.0,4.0,5.0,*5D,
64.0,Trevor Story,32.0,BOS,AL,0.3,60.0,246.0,230.0,25.0,50.0,4.0,0.0,7.0,26.0,9.0,0.0,12.0,77.0,0.217,0.265,0.326,0.591,65.0,0.275,60.0,75.0,0.0,3.0,1.0,0.0,0.0,*6/HD,
65.0,Anthony Volpe,24.0,NYY,AL,1.8,59.0,246.0,215.0,29.0,51.0,17.0,2.0,7.0,34.0,7.0,4.0,25.0,61.0,0.237,0.317,0.433,0.75,112.0,0.326,110.0,93.0,4.0,2.0,0.0,4.0,0.0,*6,
66.0,Michael Harris II*,24.0,ATL,NL,0.3,60.0,245.0,229.0,13.0,52.0,10.0,2.0,3.0,33.0,10.0,2.0,10.0,48.0,0.227,0.255,0.328,0.583,63.0,0.262,54.0,75.0,2.0,0.0,2.0,4.0,1.0,*8/H,
67.0,Ryan McMahon*,30.0,COL,NL,1.2,60.0,245.0,209.0,23.0,42.0,9.0,1.0,6.0,17.0,1.0,0.0,34.0,72.0,0.201,0.314,0.34,0.654,77.0,0.296,73.0,71.0,2.0,1.0,0.0,1.0,1.0,*5/DH,
68.0,Miguel Vargas,25.0,CHW,AL,1.4,59.0,244.0,218.0,28.0,52.0,15.0,0.0,8.0,26.0,1.0,0.0,22.0,44.0,0.239,0.316,0.417,0.733,108.0,0.322,105.0,91.0,1.0,3.0,0.0,1.0,0.0,*53/DH,
69.0,Mookie Betts,32.0,LAD,NL,1.8,55.0,243.0,214.0,43.0,54.0,5.0,1.0,8.0,31.0,5.0,0.0,26.0,23.0,0.252,0.333,0.397,0.731,109.0,0.336,112.0,85.0,4.0,1.0,0.0,2.0,0.0,*6/H,
70.0,Nolan Schanuel*,23.0,LAA,AL,0.9,59.0,243.0,204.0,32.0,56.0,11.0,1.0,3.0,18.0,1.0,1.0,33.0,30.0,0.275,0.379,0.382,0.762,118.0,0.346,124.0,78.0,5.0,2.0,3.0,1.0,3.0,*3,
71.0,Christian Walker,34.0,HOU,AL,-0.5,59.0,243.0,221.0,24.0,46.0,8.0,1.0,8.0,27.0,0.0,0.0,15.0,69.0,0.208,0.272,0.362,0.634,78.0,0.286,78.0,80.0,8.0,5.0,0.0,2.0,0.0,*3,
72.0,Alec Bohm,28.0,PHI,NL,0.2,58.0,242.0,228.0,26.0,63.0,8.0,1.0,5.0,21.0,1.0,0.0,9.0,38.0,0.276,0.31,0.386,0.696,93.0,0.306,88.0,88.0,9.0,3.0,0.0,2.0,0.0,*5/3,
73.0,J.P. Crawford*,30.0,SEA,AL,2.0,58.0,242.0,201.0,27.0,56.0,7.0,0.0,5.0,22.0,2.0,0.0,38.0,48.0,0.279,0.396,0.388,0.784,134.0,0.355,138.0,78.0,1.0,1.0,2.0,0.0,0.0,*6/H,
74.0,Nico Hoerner,28.0,CHC,NL,2.3,57.0,242.0,223.0,35.0,66.0,15.0,1.0,0.0,28.0,13.0,3.0,14.0,18.0,0.296,0.343,0.372,0.715,107.0,0.335,113.0,83.0,1.0,3.0,0.0,2.0,0.0,*4,
75.0,Wilmer Flores,33.0,SFG,NL,0.2,61.0,241.0,220.0,24.0,55.0,4.0,0.0,10.0,47.0,1.0,0.0,18.0,43.0,0.25,0.315,0.405,0.72,106.0,0.329,111.0,89.0,11.0,3.0,0.0,0.0,0.0,*D/3H,
76.0,Hunter Goodman,25.0,COL,NL,1.0,60.0,241.0,224.0,30.0,63.0,13.0,2.0,10.0,36.0,1.0,1.0,13.0,62.0,0.281,0.328,0.491,0.819,118.0,0.356,118.0,110.0,9.0,3.0,0.0,1.0,0.0,2D/H,
77.0,Marcus Semien,34.0,TEX,AL,0.3,61.0,241.0,210.0,19.0,42.0,3.0,0.0,4.0,21.0,5.0,1.0,26.0,52.0,0.2,0.29,0.271,0.562,65.0,0.266,67.0,57.0,4.0,2.0,0.0,3.0,0.0,*4,
78.0,Willson Contreras,33.0,STL,NL,0.5,56.0,239.0,212.0,26.0,51.0,11.0,0.0,6.0,32.0,2.0,0.0,17.0,59.0,0.241,0.319,0.377,0.697,96.0,0.311,92.0,80.0,7.0,8.0,1.0,1.0,1.0,*3D,
79.0,Maikel Garcia,25.0,KCR,AL,1.4,59.0,239.0,214.0,24.0,67.0,14.0,2.0,5.0,27.0,11.0,7.0,21.0,37.0,0.313,0.374,0.467,0.841,136.0,0.362,135.0,100.0,1.0,1.0,1.0,2.0,0.0,*54/86DH9,
80.0,Ty France,30.0,MIN,AL,0.7,59.0,238.0,216.0,24.0,59.0,9.0,0.0,4.0,32.0,1.0,0.0,10.0,37.0,0.273,0.336,0.37,0.707,99.0,0.326,104.0,80.0,6.0,11.0,0.0,1.0,0.0,*3/H,
81.0,Lourdes Gurriel Jr.,31.0,ARI,NL,0.1,56.0,238.0,217.0,21.0,55.0,13.0,1.0,8.0,34.0,3.0,1.0,14.0,32.0,0.253,0.298,0.433,0.731,102.0,0.327,103.0,94.0,2.0,2.0,0.0,5.0,0.0,*7/H,
82.0,Andy Pages,24.0,LAD,NL,2.6,58.0,238.0,221.0,29.0,64.0,9.0,1.0,12.0,39.0,6.0,2.0,13.0,45.0,0.29,0.336,0.502,0.838,137.0,0.364,135.0,111.0,4.0,3.0,0.0,1.0,0.0,*897,
83.0,Xander Bogaerts,32.0,SDP,NL,0.8,60.0,237.0,206.0,24.0,49.0,10.0,0.0,3.0,21.0,11.0,0.0,26.0,44.0,0.238,0.321,0.33,0.651,84.0,0.3,77.0,68.0,5.0,1.0,0.0,4.0,3.0,*6/HD,
84.0,Sal Frelick*,25.0,MIL,NL,1.2,60.0,237.0,213.0,25.0,62.0,6.0,3.0,4.0,21.0,11.0,2.0,17.0,29.0,0.291,0.352,0.404,0.756,114.0,0.342,112.0,86.0,1.0,3.0,2.0,0.0,0.0,*98/5H,
85.0,Salvador Perez,35.0,KCR,AL,-1.2,57.0,237.0,223.0,12.0,51.0,15.0,0.0,4.0,27.0,0.0,0.0,10.0,51.0,0.229,0.267,0.35,0.617,73.0,0.273,67.0,78.0,8.0,2.0,0.0,1.0,1.0,23D,
86.0,Luis ArrÃ¡ez*,28.0,SDP,NL,0.0,54.0,236.0,217.0,24.0,61.0,12.0,3.0,3.0,21.0,2.0,1.0,11.0,5.0,0.281,0.315,0.406,0.72,101.0,0.317,98.0,88.0,3.0,1.0,4.0,3.0,0.0,*3/DH,
87.0,Nolan Arenado,34.0,STL,NL,0.7,55.0,235.0,211.0,25.0,48.0,10.0,1.0,6.0,28.0,1.0,0.0,20.0,26.0,0.227,0.298,0.37,0.668,87.0,0.306,89.0,78.0,5.0,2.0,0.0,2.0,3.0,*5/D,
88.0,Junior Caminero,21.0,TBR,AL,0.7,57.0,235.0,221.0,32.0,57.0,13.0,0.0,14.0,38.0,4.0,0.0,11.0,44.0,0.258,0.289,0.507,0.796,124.0,0.356,130.0,112.0,16.0,0.0,0.0,3.0,0.0,*5/DH3,
89.0,Ke'Bryan Hayes,28.0,PIT,NL,0.2,58.0,235.0,215.0,15.0,48.0,4.0,2.0,1.0,18.0,6.0,1.0,15.0,46.0,0.223,0.286,0.274,0.561,59.0,0.259,53.0,59.0,5.0,4.0,1.0,0.0,0.0,*5,
90.0,Jonathan India,28.0,KCR,AL,-0.5,54.0,234.0,205.0,22.0,50.0,10.0,0.0,1.0,13.0,0.0,3.0,25.0,34.0,0.244,0.333,0.307,0.641,83.0,0.286,82.0,63.0,2.0,3.0,0.0,1.0,0.0,754D,
91.0,Jorge Soler,33.0,LAA,AL,0.0,57.0,234.0,208.0,23.0,45.0,10.0,0.0,8.0,24.0,0.0,0.0,20.0,65.0,0.216,0.292,0.38,0.672,90.0,0.306,93.0,79.0,5.0,3.0,0.0,2.0,0.0,D9/H,
92.0,Brandon Nimmo*,32.0,NYM,NL,1.0,58.0,233.0,211.0,26.0,49.0,11.0,0.0,9.0,31.0,2.0,1.0,18.0,45.0,0.232,0.296,0.412,0.708,103.0,0.308,98.0,87.0,5.0,2.0,0.0,2.0,1.0,*7/8DH,
93.0,Cody Bellinger*,29.0,NYY,AL,1.4,55.0,232.0,202.0,30.0,51.0,10.0,2.0,8.0,32.0,5.0,2.0,24.0,39.0,0.252,0.328,0.441,0.768,117.0,0.333,113.0,89.0,2.0,1.0,0.0,5.0,1.0,*789/H3,
94.0,Oneil Cruz*,26.0,PIT,NL,1.3,54.0,232.0,192.0,35.0,44.0,9.0,1.0,12.0,26.0,22.0,2.0,35.0,76.0,0.229,0.353,0.474,0.827,130.0,0.381,130.0,91.0,2.0,3.0,0.0,2.0,3.0,*8/HD,
95.0,Gunnar Henderson*,24.0,BAL,AL,1.8,53.0,232.0,214.0,29.0,55.0,11.0,2.0,7.0,15.0,6.0,1.0,18.0,62.0,0.257,0.315,0.425,0.74,113.0,0.329,112.0,91.0,4.0,0.0,0.0,0.0,1.0,*6/D,
96.0,Brandon Lowe*,30.0,TBR,AL,1.0,56.0,232.0,215.0,32.0,54.0,7.0,0.0,12.0,33.0,2.0,1.0,15.0,62.0,0.251,0.302,0.451,0.753,114.0,0.33,114.0,97.0,0.0,1.0,0.0,1.0,0.0,*4/HD,
97.0,Carlos Santana#,39.0,CLE,AL,1.5,56.0,232.0,195.0,31.0,51.0,6.0,0.0,7.0,29.0,2.0,0.0,31.0,41.0,0.262,0.366,0.4,0.766,118.0,0.344,119.0,78.0,4.0,3.0,0.0,3.0,1.0,*3D/H,
98.0,Bryson Stott*,27.0,PHI,NL,0.5,55.0,232.0,209.0,30.0,52.0,6.0,2.0,4.0,26.0,11.0,1.0,20.0,40.0,0.249,0.316,0.354,0.67,87.0,0.313,86.0,74.0,0.0,1.0,1.0,1.0,0.0,*4/H,
99.0,Kyle Stowers*,27.0,MIA,NL,0.8,58.0,232.0,206.0,24.0,58.0,8.0,2.0,10.0,33.0,3.0,1.0,20.0,66.0,0.282,0.351,0.485,0.836,128.0,0.36,124.0,100.0,5.0,3.0,1.0,2.0,1.0,*79/8HD,
