Rk,Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
11.0,Pete Alonso,30.0,NYM,NL,2.4,63.0,277.0,235.0,36.0,70.0,19.0,1.0,15.0,55.0,0.0,2.0,31.0,58.0,0.298,0.394,0.579,0.972,177.0,0.41,174.0,136.0,9.0,8.0,0.0,3.0,2.0,*3,
12.0,Kyle Tucker*,28.0,CHC,NL,2.4,61.0,276.0,230.0,45.0,65.0,11.0,4.0,12.0,39.0,16.0,1.0,42.0,32.0,0.283,0.395,0.522,0.917,163.0,0.408,162.0,120.0,5.0,2.0,0.0,2.0,6.0,*9/DH,
13.0,Bobby Witt Jr.,25.0,KCR,AL,2.9,63.0,276.0,245.0,34.0,70.0,22.0,3.0,7.0,35.0,21.0,5.0,23.0,52.0,0.286,0.348,0.486,0.834,132.0,0.371,133.0,119.0,1.0,3.0,0.0,5.0,6.0,*6/D,
14.0,Vladimir Guerrero Jr.,26.0,TOR,AL,1.5,62.0,274.0,231.0,36.0,63.0,10.0,0.0,8.0,28.0,1.0,1.0,38.0,41.0,0.273,0.38,0.42,0.799,126.0,0.349,124.0,97.0,3.0,3.0,0.0,2.0,4.0,*3/DH,
15.0,Aaron Judge,33.0,NYY,AL,4.9,61.0,274.0,227.0,57.0,89.0,16.0,2.0,21.0,50.0,4.0,3.0,43.0,60.0,0.392,0.493,0.758,1.25,251.0,0.514,256.0,172.0,7.0,3.0,0.0,1.0,14.0,*9D,
16.0,Kyle Schwarber*,32.0,PHI,NL,2.2,62.0,274.0,227.0,44.0,59.0,9.0,1.0,19.0,45.0,4.0,1.0,43.0,68.0,0.26,0.387,0.559,0.946,161.0,0.41,162.0,127.0,1.0,4.0,0.0,0.0,2.0,*D/7,
17.0,James Wood*,22.0,WSN,NL,2.7,62.0,273.0,234.0,38.0,65.0,16.0,0.0,16.0,45.0,9.0,3.0,36.0,73.0,0.278,0.374,0.551,0.925,162.0,0.398,160.0,129.0,4.0,1.0,0.0,2.0,2.0,*7D,
18.0,Willy Adames,29.0,SFG,NL,-0.4,63.0,272.0,237.0,31.0,47.0,10.0,1.0,5.0,26.0,3.0,2.0,30.0,71.0,0.198,0.288,0.312,0.6,74.0,0.276,76.0,74.0,2.0,1.0,0.0,3.0,1.0,*6/D,
19.0,Elly De La Cruz#,23.0,CIN,NL,1.9,63.0,272.0,241.0,47.0,62.0,11.0,0.0,12.0,43.0,19.0,5.0,28.0,75.0,0.257,0.338,0.452,0.791,113.0,0.352,110.0,109.0,2.0,2.0,0.0,1.0,4.0,*6/D,
20.0,Julio RodrÃ­guez,24.0,SEA,AL,2.3,60.0,271.0,246.0,38.0,60.0,6.0,2.0,10.0,32.0,9.0,3.0,20.0,54.0,0.244,0.314,0.407,0.72,111.0,0.324,114.0,100.0,6.0,5.0,0.0,0.0,1.0,*8/H,
21.0,Austin Riley,28.0,ATL,NL,1.2,61.0,270.0,249.0,33.0,68.0,10.0,0.0,11.0,35.0,2.0,1.0,18.0,74.0,0.273,0.33,0.446,0.775,116.0,0.342,116.0,111.0,5.0,3.0,0.0,0.0,1.0,*5,
22.0,Tyler Soderstrom*,23.0,ATH,AL,1.4,64.0,270.0,241.0,34.0,62.0,11.0,1.0,14.0,42.0,2.0,0.0,24.0,70.0,0.257,0.333,0.485,0.819,128.0,0.353,126.0,117.0,9.0,4.0,0.0,1.0,1.0,37/DH,
23.0,Trea Turner,32.0,PHI,NL,1.7,60.0,270.0,247.0,42.0,74.0,11.0,2.0,7.0,28.0,16.0,5.0,19.0,47.0,0.3,0.356,0.445,0.801,122.0,0.359,123.0,110.0,3.0,3.0,0.0,1.0,0.0,*6/H,
24.0,Lawrence Butler*,24.0,ATH,AL,1.5,60.0,266.0,240.0,37.0,64.0,19.0,1.0,9.0,27.0,10.0,2.0,26.0,69.0,0.267,0.338,0.467,0.805,125.0,0.355,124.0,112.0,2.0,0.0,0.0,0.0,0.0,*9/8H,
25.0,Bryan Reynolds#,30.0,PIT,NL,-0.5,60.0,266.0,237.0,21.0,55.0,9.0,1.0,7.0,34.0,3.0,2.0,24.0,70.0,0.232,0.305,0.367,0.672,88.0,0.3,86.0,87.0,6.0,2.0,0.0,3.0,1.0,*9D,
26.0,Matt Olson*,31.0,ATL,NL,2.3,61.0,265.0,228.0,35.0,54.0,13.0,0.0,12.0,32.0,0.0,0.0,34.0,62.0,0.237,0.336,0.452,0.788,120.0,0.345,118.0,103.0,8.0,1.0,0.0,2.0,0.0,*3,
27.0,Isaac Paredes,26.0,HOU,AL,2.0,61.0,265.0,230.0,33.0,58.0,7.0,1.0,14.0,37.0,0.0,1.0,31.0,44.0,0.252,0.347,0.474,0.821,130.0,0.359,133.0,109.0,6.0,3.0,0.0,1.0,0.0,*5/D,
28.0,Geraldo Perdomo#,25.0,ARI,NL,2.1,61.0,265.0,218.0,31.0,60.0,14.0,0.0,6.0,42.0,11.0,0.0,35.0,30.0,0.275,0.373,0.422,0.795,123.0,0.364,124.0,92.0,3.0,3.0,2.0,7.0,0.0,*6/H,
29.0,Cal Raleigh#,28.0,SEA,AL,3.6,61.0,265.0,224.0,41.0,60.0,11.0,0.0,24.0,49.0,6.0,1.0,37.0,72.0,0.268,0.377,0.638,1.016,194.0,0.431,193.0,143.0,3.0,3.0,0.0,1.0,3.0,*2D/H,
30.0,Heliot Ramos,25.0,SFG,NL,1.3,61.0,265.0,235.0,40.0,68.0,12.0,1.0,11.0,33.0,5.0,2.0,21.0,61.0,0.289,0.358,0.489,0.848,143.0,0.368,140.0,115.0,6.0,6.0,0.0,3.0,1.0,*7/D,
31.0,Pete Crow-Armstrong*,23.0,CHC,NL,3.9,62.0,263.0,244.0,49.0,67.0,15.0,3.0,16.0,53.0,21.0,3.0,13.0,67.0,0.275,0.312,0.557,0.869,145.0,0.39,147.0,136.0,0.0,1.0,3.0,2.0,0.0,*8,
32.0,Vinnie Pasquantino*,27.0,KCR,AL,0.8,62.0,263.0,243.0,23.0,65.0,7.0,1.0,8.0,36.0,0.0,0.0,16.0,44.0,0.267,0.319,0.403,0.723,102.0,0.323,104.0,98.0,2.0,3.0,0.0,1.0,2.0,3D,
33.0,Jeremy PeÃ±a,27.0,HOU,AL,3.8,62.0,263.0,236.0,34.0,75.0,12.0,1.0,9.0,31.0,11.0,1.0,16.0,35.0,0.318,0.378,0.492,0.869,144.0,0.386,145.0,116.0,5.0,8.0,1.0,2.0,1.0,*6/H,
34.0,Dansby Swanson,31.0,CHC,NL,1.6,62.0,263.0,238.0,38.0,57.0,8.0,1.0,11.0,34.0,7.0,2.0,20.0,72.0,0.239,0.294,0.42,0.714,104.0,0.321,106.0,100.0,2.0,0.0,1.0,4.0,1.0,*6,
35.0,Ozzie Albies#,28.0,ATL,NL,0.6,61.0,262.0,235.0,31.0,55.0,9.0,0.0,6.0,24.0,6.0,1.0,24.0,41.0,0.234,0.309,0.349,0.658,85.0,0.302,84.0,82.0,1.0,2.0,0.0,1.0,0.0,*4,
36.0,TJ Friedl*,29.0,CIN,NL,1.6,59.0,262.0,227.0,35.0,68.0,11.0,2.0,4.0,20.0,9.0,3.0,30.0,42.0,0.3,0.383,0.419,0.802,119.0,0.366,124.0,95.0,3.0,2.0,1.0,2.0,0.0,*8/DH,
37.0,Fernando Tatis Jr.,26.0,SDP,NL,2.8,60.0,262.0,235.0,43.0,63.0,8.0,1.0,13.0,28.0,12.0,2.0,25.0,48.0,0.268,0.34,0.477,0.816,127.0,0.379,137.0,112.0,4.0,1.0,0.0,1.0,2.0,*9/D,
38.0,Jung Hoo Lee*,26.0,SFG,NL,1.6,62.0,261.0,239.0,34.0,66.0,17.0,2.0,6.0,32.0,6.0,1.0,17.0,31.0,0.276,0.326,0.439,0.765,119.0,0.34,118.0,105.0,0.0,2.0,0.0,3.0,0.0,*8/DH,
39.0,Nathaniel Lowe*,29.0,WSN,NL,-0.5,62.0,261.0,237.0,24.0,52.0,10.0,0.0,8.0,40.0,1.0,0.0,22.0,69.0,0.219,0.287,0.363,0.65,86.0,0.29,83.0,86.0,4.0,1.0,0.0,1.0,0.0,*3/DH,
40.0,Matt Chapman,32.0,SFG,NL,2.6,62.0,260.0,220.0,32.0,53.0,10.0,0.0,11.0,28.0,6.0,2.0,39.0,63.0,0.241,0.358,0.436,0.794,129.0,0.353,129.0,96.0,4.0,1.0,0.0,0.0,0.0,*5,
41.0,Steven Kwan*,27.0,CLE,AL,2.5,60.0,260.0,235.0,30.0,72.0,13.0,0.0,5.0,21.0,8.0,1.0,20.0,23.0,0.306,0.367,0.426,0.792,125.0,0.36,129.0,100.0,1.0,3.0,1.0,1.0,0.0,*7/D,
42.0,Seiya Suzuki,30.0,CHC,NL,1.7,58.0,260.0,230.0,34.0,62.0,18.0,2.0,14.0,53.0,1.0,2.0,25.0,66.0,0.27,0.335,0.548,0.882,150.0,0.381,152.0,126.0,6.0,0.0,0.0,5.0,0.0,*D7/9,
43.0,Brice Turang*,25.0,MIL,NL,2.5,60.0,258.0,224.0,43.0,62.0,8.0,0.0,4.0,25.0,14.0,4.0,29.0,55.0,0.277,0.358,0.366,0.724,106.0,0.347,117.0,82.0,1.0,1.0,1.0,3.0,0.0,*4/H,
44.0,Riley Greene*,24.0,DET,AL,1.5,62.0,257.0,238.0,32.0,67.0,14.0,0.0,13.0,42.0,1.0,1.0,18.0,79.0,0.282,0.335,0.504,0.839,135.0,0.366,139.0,120.0,5.0,1.0,0.0,0.0,1.0,*78/DH9,
45.0,Spencer Torkelson,25.0,DET,AL,1.1,61.0,257.0,216.0,36.0,49.0,14.0,0.0,14.0,42.0,1.0,0.0,33.0,64.0,0.227,0.339,0.486,0.825,132.0,0.352,127.0,105.0,6.0,5.0,0.0,3.0,4.0,*3/DH,
46.0,Taylor Ward,31.0,LAA,AL,0.5,60.0,257.0,234.0,35.0,50.0,11.0,1.0,17.0,42.0,1.0,1.0,18.0,70.0,0.214,0.265,0.487,0.752,108.0,0.322,105.0,114.0,6.0,0.0,0.0,5.0,1.0,*7/D,
47.0,Randy Arozarena,30.0,SEA,AL,1.4,59.0,256.0,216.0,24.0,46.0,11.0,1.0,7.0,25.0,9.0,0.0,29.0,77.0,0.213,0.332,0.37,0.702,108.0,0.327,112.0,80.0,2.0,10.0,0.0,1.0,0.0,*7/D,
48.0,Nick Castellanos,33.0,PHI,NL,0.1,62.0,256.0,235.0,28.0,67.0,15.0,0.0,6.0,31.0,2.0,0.0,14.0,46.0,0.285,0.328,0.426,0.754,109.0,0.335,107.0,100.0,4.0,3.0,0.0,4.0,0.0,*9/D,
49.0,Brendan Donovan*,28.0,STL,NL,2.2,59.0,256.0,229.0,34.0,72.0,19.0,0.0,4.0,24.0,3.0,1.0,20.0,32.0,0.314,0.38,0.45,0.83,133.0,0.365,132.0,103.0,4.0,5.0,1.0,1.0,2.0,*47/6DH,
50.0,Josh Naylor*,28.0,ARI,NL,0.7,61.0,256.0,232.0,30.0,67.0,14.0,1.0,7.0,39.0,9.0,2.0,20.0,33.0,0.289,0.345,0.448,0.793,121.0,0.356,122.0,104.0,8.0,1.0,0.0,2.0,1.0,*3D/H,
51.0,Christian Yelich*,33.0,MIL,NL,0.7,60.0,256.0,228.0,33.0,54.0,5.0,0.0,13.0,41.0,10.0,2.0,24.0,66.0,0.237,0.316,0.43,0.746,109.0,0.339,111.0,98.0,4.0,3.0,0.0,1.0,2.0,*D/7H,
52.0,Jose Altuve,35.0,HOU,AL,-0.5,60.0,255.0,235.0,28.0,62.0,6.0,0.0,9.0,23.0,5.0,3.0,17.0,44.0,0.264,0.31,0.404,0.714,100.0,0.31,96.0,95.0,5.0,0.0,0.0,3.0,2.0,74D,
53.0,Trevor Larnach*,28.0,MIN,AL,1.0,61.0,255.0,231.0,33.0,60.0,8.0,1.0,9.0,30.0,2.0,2.0,20.0,56.0,0.26,0.323,0.42,0.743,108.0,0.342,119.0,97.0,6.0,2.0,0.0,1.0,1.0,9D7/H,
54.0,Jacob Wilson,23.0,ATH,AL,2.5,60.0,255.0,237.0,34.0,86.0,14.0,0.0,8.0,34.0,5.0,0.0,14.0,16.0,0.363,0.402,0.523,0.925,160.0,0.41,165.0,124.0,9.0,2.0,1.0,1.0,1.0,*6,
55.0,Yandy DÃ­az,33.0,TBR,AL,0.1,58.0,254.0,234.0,24.0,57.0,12.0,0.0,8.0,34.0,3.0,0.0,16.0,37.0,0.244,0.291,0.397,0.689,96.0,0.301,90.0,93.0,6.0,1.0,0.0,3.0,1.0,*D/3,
56.0,Manny Machado,32.0,SDP,NL,2.3,61.0,254.0,227.0,42.0,72.0,17.0,0.0,8.0,31.0,8.0,2.0,25.0,42.0,0.317,0.382,0.498,0.88,146.0,0.386,145.0,113.0,7.0,0.0,0.0,2.0,1.0,*5/D,
57.0,Marcell Ozuna,34.0,ATL,NL,1.7,58.0,254.0,202.0,29.0,55.0,7.0,0.0,10.0,27.0,0.0,0.0,49.0,57.0,0.272,0.413,0.455,0.869,145.0,0.394,153.0,92.0,5.0,1.0,0.0,2.0,1.0,*D,
58.0,Eugenio SuÃ¡rez,33.0,ARI,NL,1.2,62.0,254.0,224.0,38.0,52.0,13.0,0.0,16.0,46.0,1.0,0.0,20.0,62.0,0.232,0.311,0.504,0.815,124.0,0.36,127.0,113.0,4.0,7.0,0.0,3.0,1.0,*5/H,
59.0,Ian Happ#,30.0,CHC,NL,1.0,53.0,253.0,220.0,38.0,57.0,13.0,0.0,4.0,25.0,3.0,1.0,30.0,55.0,0.259,0.348,0.373,0.721,109.0,0.332,114.0,82.0,4.0,1.0,0.0,2.0,0.0,*7,
60.0,Bryce Harper*,32.0,PHI,NL,1.5,57.0,253.0,213.0,32.0,55.0,13.0,0.0,9.0,34.0,8.0,0.0,35.0,47.0,0.258,0.368,0.446,0.814,126.0,0.369,128.0,95.0,2.0,3.0,0.0,2.0,2.0,*3/D,
61.0,JosÃ© RamÃ­rez#,32.0,CLE,AL,2.7,59.0,250.0,224.0,38.0,74.0,14.0,1.0,11.0,29.0,17.0,4.0,20.0,29.0,0.33,0.384,0.549,0.933,162.0,0.404,160.0,123.0,0.0,2.0,0.0,4.0,5.0,*5D,
62.0,Anthony Volpe,24.0,NYY,AL,1.8,60.0,250.0,219.0,29.0,52.0,17.0,2.0,7.0,34.0,7.0,4.0,25.0,61.0,0.237,0.316,0.429,0.745,110.0,0.324,109.0,94.0,4.0,2.0,0.0,4.0,0.0,*6,
63.0,Maikel Garcia,25.0,KCR,AL,1.6,61.0,249.0,222.0,28.0,69.0,15.0,2.0,6.0,29.0,13.0,7.0,23.0,37.0,0.311,0.375,0.477,0.852,139.0,0.369,138.0,106.0,2.0,1.0,1.0,2.0,0.0,*54/86DH9,
64.0,Michael Harris II*,24.0,ATL,NL,0.2,61.0,249.0,233.0,13.0,54.0,10.0,2.0,3.0,34.0,10.0,3.0,10.0,48.0,0.232,0.259,0.33,0.59,65.0,0.263,56.0,77.0,2.0,0.0,2.0,4.0,1.0,*8/H,
65.0,William Contreras,27.0,MIL,NL,1.6,58.0,248.0,211.0,34.0,51.0,7.0,0.0,5.0,26.0,5.0,0.0,36.0,49.0,0.242,0.351,0.346,0.697,98.0,0.333,107.0,73.0,2.0,0.0,0.0,1.0,3.0,*2/D7,
66.0,Willson Contreras,33.0,STL,NL,0.7,58.0,248.0,220.0,28.0,55.0,13.0,0.0,6.0,36.0,2.0,0.0,18.0,60.0,0.25,0.328,0.391,0.719,102.0,0.32,99.0,86.0,7.0,8.0,1.0,1.0,1.0,*3D,
67.0,Mookie Betts,32.0,LAD,NL,2.0,56.0,247.0,216.0,45.0,56.0,6.0,1.0,8.0,32.0,5.0,0.0,28.0,23.0,0.259,0.344,0.407,0.752,115.0,0.345,119.0,88.0,4.0,1.0,0.0,2.0,0.0,*6/H,
68.0,Nico Hoerner,28.0,CHC,NL,2.4,58.0,247.0,228.0,36.0,67.0,15.0,1.0,0.0,28.0,13.0,3.0,14.0,18.0,0.294,0.34,0.368,0.709,105.0,0.332,110.0,84.0,1.0,3.0,0.0,2.0,0.0,*4,
69.0,Salvador Perez,35.0,KCR,AL,-1.0,59.0,247.0,233.0,13.0,55.0,16.0,0.0,4.0,29.0,0.0,0.0,10.0,51.0,0.236,0.272,0.356,0.629,76.0,0.278,70.0,83.0,8.0,2.0,0.0,1.0,1.0,23D,
70.0,Christian Walker,34.0,HOU,AL,-0.5,60.0,247.0,225.0,25.0,47.0,8.0,1.0,8.0,27.0,0.0,0.0,15.0,71.0,0.209,0.271,0.36,0.631,77.0,0.285,77.0,81.0,8.0,5.0,0.0,2.0,0.0,*3,
71.0,J.P. Crawford*,30.0,SEA,AL,2.2,59.0,246.0,205.0,28.0,58.0,8.0,0.0,5.0,22.0,2.0,0.0,38.0,48.0,0.283,0.398,0.395,0.793,136.0,0.358,140.0,81.0,1.0,1.0,2.0,0.0,0.0,*6/H,
72.0,Paul Goldschmidt,37.0,NYY,AL,1.7,61.0,246.0,223.0,38.0,72.0,13.0,1.0,6.0,28.0,5.0,0.0,19.0,40.0,0.323,0.38,0.471,0.85,141.0,0.375,142.0,105.0,4.0,2.0,0.0,1.0,3.0,*3/HD,
73.0,Trevor Story,32.0,BOS,AL,0.3,60.0,246.0,230.0,25.0,50.0,4.0,0.0,7.0,26.0,9.0,0.0,12.0,77.0,0.217,0.265,0.326,0.591,65.0,0.275,60.0,75.0,0.0,3.0,1.0,0.0,0.0,*6/HD,
74.0,Alec Bohm,28.0,PHI,NL,0.2,59.0,245.0,230.0,26.0,63.0,8.0,1.0,5.0,21.0,1.0,0.0,10.0,38.0,0.274,0.31,0.383,0.693,92.0,0.306,87.0,88.0,9.0,3.0,0.0,2.0,0.0,*5/3,
75.0,Ryan McMahon*,30.0,COL,NL,1.1,60.0,245.0,209.0,23.0,42.0,9.0,1.0,6.0,17.0,1.0,0.0,34.0,72.0,0.201,0.314,0.34,0.654,77.0,0.296,73.0,71.0,2.0,1.0,0.0,1.0,1.0,*5/DH,
76.0,Marcus Semien,34.0,TEX,AL,0.5,62.0,245.0,214.0,21.0,45.0,3.0,0.0,6.0,23.0,5.0,1.0,26.0,53.0,0.21,0.298,0.308,0.606,77.0,0.282,79.0,66.0,4.0,2.0,0.0,3.0,0.0,*4,
77.0,Miguel Vargas,25.0,CHW,AL,1.4,60.0,245.0,219.0,28.0,52.0,15.0,0.0,8.0,26.0,1.0,0.0,22.0,44.0,0.237,0.314,0.416,0.73,106.0,0.32,104.0,91.0,1.0,3.0,0.0,1.0,0.0,*53/DH,
78.0,Jonathan India,28.0,KCR,AL,-0.4,56.0,244.0,214.0,24.0,53.0,10.0,0.0,2.0,15.0,0.0,3.0,25.0,34.0,0.248,0.332,0.322,0.654,86.0,0.29,84.0,69.0,3.0,3.0,0.0,2.0,0.0,754D,
79.0,Nolan Arenado,34.0,STL,NL,0.7,57.0,243.0,219.0,27.0,50.0,10.0,1.0,7.0,31.0,1.0,0.0,20.0,28.0,0.228,0.296,0.379,0.675,89.0,0.308,91.0,83.0,5.0,2.0,0.0,2.0,3.0,*5/D,
80.0,Lourdes Gurriel Jr.,31.0,ARI,NL,0.3,57.0,243.0,221.0,22.0,56.0,13.0,1.0,9.0,35.0,3.0,1.0,15.0,33.0,0.253,0.3,0.443,0.744,105.0,0.332,107.0,98.0,3.0,2.0,0.0,5.0,0.0,*7/H,
81.0,Nolan Schanuel*,23.0,LAA,AL,0.7,59.0,243.0,204.0,32.0,56.0,11.0,1.0,3.0,18.0,1.0,1.0,33.0,30.0,0.275,0.379,0.382,0.762,118.0,0.345,124.0,78.0,5.0,2.0,3.0,1.0,3.0,*3,
82.0,Ty France,30.0,MIN,AL,0.7,60.0,242.0,220.0,25.0,60.0,10.0,0.0,4.0,33.0,1.0,0.0,10.0,37.0,0.273,0.335,0.373,0.707,100.0,0.326,105.0,82.0,6.0,11.0,0.0,1.0,0.0,*3/H,
83.0,Andy Pages,24.0,LAD,NL,2.6,59.0,242.0,225.0,30.0,65.0,9.0,1.0,12.0,39.0,6.0,2.0,13.0,45.0,0.289,0.335,0.498,0.832,135.0,0.362,133.0,112.0,4.0,3.0,0.0,1.0,0.0,*897,
84.0,Wilmer Flores,33.0,SFG,NL,0.2,61.0,241.0,220.0,24.0,55.0,4.0,0.0,10.0,47.0,1.0,0.0,18.0,43.0,0.25,0.315,0.405,0.72,107.0,0.329,112.0,89.0,11.0,3.0,0.0,0.0,0.0,*D/3H,
85.0,Hunter Goodman,25.0,COL,NL,1.0,60.0,241.0,224.0,30.0,63.0,13.0,2.0,10.0,36.0,1.0,1.0,13.0,62.0,0.281,0.328,0.491,0.819,118.0,0.356,118.0,110.0,9.0,3.0,0.0,1.0,0.0,2D/H,
86.0,Luis ArrÃ¡ez*,28.0,SDP,NL,0.0,55.0,239.0,220.0,25.0,62.0,12.0,3.0,3.0,21.0,2.0,1.0,11.0,5.0,0.282,0.315,0.405,0.719,101.0,0.316,98.0,89.0,3.0,1.0,4.0,3.0,0.0,*3/DH,
87.0,Junior Caminero,21.0,TBR,AL,0.9,58.0,239.0,225.0,34.0,59.0,13.0,0.0,15.0,40.0,4.0,0.0,11.0,45.0,0.262,0.293,0.52,0.813,128.0,0.363,135.0,117.0,16.0,0.0,0.0,3.0,0.0,*5/DH3,
88.0,Ke'Bryan Hayes,28.0,PIT,NL,0.1,59.0,239.0,219.0,15.0,49.0,4.0,2.0,1.0,18.0,6.0,1.0,15.0,46.0,0.224,0.286,0.274,0.56,58.0,0.259,52.0,60.0,6.0,4.0,1.0,0.0,0.0,*5,
89.0,Brandon Nimmo*,32.0,NYM,NL,1.1,59.0,238.0,215.0,27.0,50.0,11.0,0.0,10.0,32.0,3.0,1.0,19.0,46.0,0.233,0.298,0.423,0.722,106.0,0.315,102.0,91.0,5.0,2.0,0.0,2.0,1.0,*7/8DH,
90.0,Xander Bogaerts,32.0,SDP,NL,0.8,60.0,237.0,206.0,24.0,49.0,10.0,0.0,3.0,21.0,11.0,0.0,26.0,44.0,0.238,0.321,0.33,0.651,84.0,0.3,77.0,68.0,5.0,1.0,0.0,4.0,3.0,*6/HD,
91.0,Sal Frelick*,25.0,MIL,NL,1.2,60.0,237.0,213.0,25.0,62.0,6.0,3.0,4.0,21.0,11.0,2.0,17.0,29.0,0.291,0.352,0.404,0.756,113.0,0.342,112.0,86.0,1.0,3.0,2.0,0.0,0.0,*98/5H,
92.0,Cody Bellinger*,29.0,NYY,AL,1.6,56.0,236.0,206.0,31.0,53.0,10.0,2.0,9.0,35.0,5.0,2.0,24.0,39.0,0.257,0.331,0.456,0.787,122.0,0.34,118.0,94.0,2.0,1.0,0.0,5.0,1.0,*789/H3,
93.0,Oneil Cruz*,26.0,PIT,NL,1.4,55.0,236.0,196.0,35.0,45.0,9.0,1.0,12.0,28.0,22.0,2.0,35.0,78.0,0.23,0.352,0.469,0.821,128.0,0.378,128.0,92.0,2.0,3.0,0.0,2.0,3.0,*8/HD,
94.0,Gunnar Henderson*,24.0,BAL,AL,1.7,54.0,236.0,218.0,30.0,56.0,11.0,2.0,8.0,16.0,6.0,1.0,18.0,64.0,0.257,0.314,0.436,0.749,115.0,0.332,114.0,95.0,4.0,0.0,0.0,0.0,1.0,*6/D,
95.0,Brandon Lowe*,30.0,TBR,AL,1.0,57.0,236.0,219.0,32.0,55.0,8.0,0.0,12.0,33.0,2.0,1.0,15.0,63.0,0.251,0.301,0.452,0.753,113.0,0.33,114.0,99.0,0.0,1.0,0.0,1.0,0.0,*4/HD,
96.0,Carlos Santana#,39.0,CLE,AL,1.5,57.0,236.0,199.0,31.0,52.0,6.0,0.0,7.0,29.0,2.0,0.0,31.0,41.0,0.261,0.364,0.397,0.761,117.0,0.341,118.0,79.0,4.0,3.0,0.0,3.0,1.0,*3D/H,
97.0,Bryson Stott*,27.0,PHI,NL,0.3,56.0,236.0,213.0,30.0,52.0,6.0,2.0,4.0,26.0,11.0,1.0,20.0,42.0,0.244,0.311,0.347,0.658,84.0,0.307,83.0,74.0,0.0,1.0,1.0,1.0,0.0,*4/H,
98.0,Jorge Soler,33.0,LAA,AL,0.0,57.0,234.0,208.0,23.0,45.0,10.0,0.0,8.0,24.0,0.0,0.0,20.0,65.0,0.216,0.292,0.38,0.672,89.0,0.306,93.0,79.0,5.0,3.0,0.0,2.0,0.0,D9/H,
99.0,Kyle Stowers*,27.0,MIA,NL,0.7,58.0,232.0,206.0,24.0,58.0,8.0,2.0,10.0,33.0,3.0,1.0,20.0,66.0,0.282,0.351,0.485,0.836,128.0,0.36,124.0,100.0,5.0,3.0,1.0,2.0,1.0,*79/8HD,
