game_pk,date,home_team_id,away_team_id,home_team_name,away_team_name,home_games,away_games,home_total_ip,away_total_ip,home_total_hits,away_total_hits,home_total_hits_per_ip,away_total_hits_per_ip,home_total_earned_runs,away_total_earned_runs,home_total_earned_runs_per_ip,away_total_earned_runs_per_ip,home_total_walks,away_total_walks,home_total_walks_per_ip,away_total_walks_per_ip,home_total_strikeouts,away_total_strikeouts,home_total_strikeouts_per_ip,away_total_strikeouts_per_ip,home_total_homeruns,away_total_homeruns,home_total_homeruns_per_ip,away_total_homeruns_per_ip,home_era,away_era,home_whip,away_whip,home_k_per_9,away_k_per_9,home_k_bb_ratio,away_k_bb_ratio,home_hr_per_9,away_hr_per_9,home_bb_per_9,away_bb_per_9
492245,2017-09-10,111,139,Boston Red Sox,Tampa Bay Rays,137,143,444.7,465.7,375,414,0.84,0.89,154,205,0.35,0.44,149,178,0.34,0.38,469,427,1.05,0.92,47,53,0.11,0.11,3.12,3.96,1.18,1.27,9.49,8.25,3.15,2.4,0.95,1.02,3.02,3.44
492244,2017-09-10,145,137,Chicago White Sox,San Francisco Giants,141,141,480.7,429.0,444,446,0.92,1.04,237,219,0.49,0.51,216,192,0.45,0.45,457,403,0.95,0.94,71,43,0.15,0.1,4.44,4.59,1.37,1.49,8.56,8.45,2.12,2.1,1.33,0.9,4.04,4.03
492243,2017-09-10,109,135,Arizona Diamondbacks,San Diego Padres,140,141,430.3,489.3,395,421,0.92,0.86,182,231,0.42,0.47,166,184,0.39,0.38,429,522,1.0,1.07,53,84,0.12,0.17,3.81,4.25,1.3,1.24,8.97,9.6,2.58,2.84,1.11,1.54,3.47,3.38
492241,2017-09-10,120,143,Washington Nationals,Philadelphia Phillies,139,142,408.3,476.0,412,487,1.01,1.02,209,234,0.51,0.49,143,194,0.35,0.41,380,460,0.93,0.97,59,63,0.14,0.13,4.61,4.42,1.36,1.43,8.38,8.7,2.66,2.37,1.3,1.19,3.15,3.67
492240,2017-09-10,140,147,Texas Rangers,New York Yankees,139,140,440.3,467.0,451,362,1.02,0.78,211,175,0.48,0.37,196,193,0.45,0.41,406,560,0.92,1.2,54,48,0.12,0.1,4.31,3.37,1.47,1.19,8.3,10.79,2.07,2.9,1.1,0.93,4.01,3.72
492239,2017-09-10,118,142,Kansas City Royals,Minnesota Twins,140,136,494.7,484.7,479,491,0.97,1.01,237,243,0.48,0.5,214,159,0.43,0.33,438,411,0.89,0.85,54,71,0.11,0.15,4.31,4.51,1.4,1.34,7.97,7.63,2.05,2.58,0.98,1.32,3.89,2.95
492238,2017-09-10,112,158,Chicago Cubs,Milwaukee Brewers,141,140,483.7,490.0,399,454,0.82,0.93,216,222,0.45,0.45,230,239,0.48,0.49,523,518,1.08,1.06,63,62,0.13,0.13,4.02,4.08,1.3,1.41,9.73,9.51,2.27,2.17,1.17,1.14,4.28,4.39
492242,2017-09-10,138,134,St. Louis Cardinals,Pittsburgh Pirates,139,141,446.3,476.7,425,461,0.95,0.97,196,213,0.44,0.45,156,176,0.35,0.37,446,435,1.0,0.91,54,62,0.12,0.13,3.95,4.02,1.3,1.34,8.99,8.21,2.86,2.47,1.09,1.17,3.15,3.32
492236,2017-09-10,136,108,Seattle Mariners,Los Angeles Angels,141,141,492.0,495.3,458,440,0.93,0.89,219,204,0.45,0.41,190,153,0.39,0.31,463,518,0.94,1.05,65,61,0.13,0.12,4.01,3.71,1.32,1.2,8.47,9.41,2.44,3.39,1.19,1.11,3.48,2.78
492235,2017-09-10,133,117,Oakland Athletics,Houston Astros,142,141,482.7,483.7,460,432,0.95,0.89,249,236,0.52,0.49,181,192,0.37,0.4,464,583,0.96,1.21,72,66,0.15,0.14,4.64,4.39,1.33,1.29,8.65,10.85,2.56,3.04,1.34,1.23,3.37,3.57
492234,2017-09-10,141,116,Toronto Blue Jays,Detroit Tigers,140,140,526.0,449.3,484,484,0.92,1.08,251,264,0.48,0.59,194,198,0.37,0.44,562,402,1.07,0.89,68,77,0.13,0.17,4.29,5.29,1.29,1.52,9.62,8.05,2.9,2.03,1.16,1.54,3.32,3.97
492233,2017-09-10,119,115,Los Angeles Dodgers,Colorado Rockies,140,141,487.0,479.3,386,463,0.79,0.97,172,237,0.35,0.49,152,184,0.31,0.38,552,473,1.13,0.99,60,59,0.12,0.12,3.18,4.45,1.1,1.35,10.2,8.88,3.63,2.57,1.11,1.11,2.81,3.45
492232,2017-09-10,121,113,New York Mets,Cincinnati Reds,140,141,486.7,537.0,482,512,0.99,0.95,238,274,0.49,0.51,219,232,0.45,0.43,516,537,1.06,1.0,65,81,0.13,0.15,4.4,4.59,1.44,1.39,9.54,9.0,2.36,2.31,1.2,1.36,4.05,3.89
492231,2017-09-10,114,110,Cleveland Indians,Baltimore Orioles,136,141,427.7,517.3,360,488,0.84,0.94,136,213,0.32,0.41,135,190,0.32,0.37,474,445,1.11,0.86,42,73,0.1,0.14,2.86,3.71,1.16,1.31,9.98,7.74,3.51,2.34,0.88,1.27,2.84,3.31
492237,2017-09-10,144,146,Atlanta Braves,Miami Marlins,141,141,461.7,524.0,431,505,0.93,0.96,241,252,0.52,0.48,196,227,0.42,0.43,431,491,0.93,0.94,62,54,0.13,0.1,4.7,4.33,1.36,1.4,8.4,8.43,2.2,2.16,1.21,0.93,3.82,3.9
