game_pk,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_league_name,away_league_name,home_league_short_name,away_league_short_name,home_division_name,away_division_name,home_division_short_name,away_division_short_name,home_season,away_season,home_games_played,away_games_played,home_wins,away_wins,home_losses,away_losses,home_win_percent,away_win_percent,home_points_for,away_points_for,home_points_against,away_points_against,home_point_differential,away_point_differential,home_avg_points_for,away_avg_points_for,home_avg_points_against,away_avg_points_against,home_differential,away_differential,home_games_behind,away_games_behind,home_division_games_behind,away_division_games_behind,home_league_win_percent,away_league_win_percent,home_division_win_percent,away_division_win_percent,home_home_wins,away_home_wins,home_home_losses,away_home_losses,home_road_wins,away_road_wins,home_road_losses,away_road_losses,home_streak,away_streak,home_playoff_seed,away_playoff_seed,home_playoff_percent,away_playoff_percent,home_wildcard_percent,away_wildcard_percent,home_total,away_total,home_home,away_home,home_road,away_road,home_intra_division,away_intra_division,home_intra_league,away_intra_league,home_last_ten_games,away_last_ten_games,is_divisional_game
718307,2023-05-05,134,141,PIT,TOR,Pittsburgh Pirates,Toronto Blue Jays,Pirates,Blue Jays,National League,American League,NL,AL,NL Central,AL East,NL Central,AL East,2023,2023,32,32,20,18,12,14,0.625,0.562,160,151,123,150,37,1,5.0,4.72,3.84,4.69,1.16,0.03,0.0,0.0,0.0,0.0,0.7,0.586,0.636,0.4,9,9,4,3,11,9,8,11,L4,L5,0,0,0.0,0.0,0.0,0.0,20-12,18-14,9-4,9-3,11-8,9-11,7-4,4-6,14-6,17-12,5-5,5-5,False
718306,2023-05-05,114,142,CLE,MIN,Cleveland Guardians,Minnesota Twins,Guardians,Twins,American League,American League,AL,AL,AL Central,AL Central,AL Central,AL Central,2023,2023,31,32,14,18,17,14,0.452,0.562,116,147,135,120,-19,27,3.74,4.59,4.35,3.75,-0.61,0.84,0.0,0.0,0.0,0.0,0.455,0.615,0.333,0.692,4,10,8,6,10,8,9,8,L2,W1,0,0,0.0,0.0,0.0,0.0,14-17,18-14,4-8,10-6,10-9,8-8,1-2,9-4,10-12,16-10,4-6,6-4,True
718305,2023-05-05,113,145,CIN,CWS,Cincinnati Reds,Chicago White Sox,Reds,White Sox,National League,American League,NL,AL,NL Central,AL Central,NL Central,AL Central,2023,2023,31,32,13,10,18,22,0.419,0.312,131,130,155,196,-24,-66,4.23,4.06,5.0,6.12,-0.77,-2.06,0.0,0.0,0.0,0.0,0.318,0.304,0.333,0.5,9,6,6,10,4,4,12,12,L1,L1,0,0,0.0,0.0,0.0,0.0,13-18,10-22,9-6,6-10,4-12,4-12,3-6,3-3,7-15,7-16,6-4,3-7,False
718303,2023-05-05,112,146,CHC,MIA,Chicago Cubs,Miami Marlins,Cubs,Marlins,National League,National League,NL,NL,NL Central,NL East,NL Central,NL East,2023,2023,31,32,15,16,16,16,0.484,0.5,156,108,114,160,42,-52,5.03,3.38,3.68,5.0,1.35,-1.62,0.0,0.0,0.0,0.0,0.364,0.462,0.4,0.294,8,10,8,9,7,6,8,7,L3,L3,0,0,0.0,0.0,0.0,0.0,15-16,16-16,8-8,10-9,7-8,6-7,2-3,5-12,8-14,12-14,3-7,4-6,False
718302,2023-05-05,121,115,NYM,COL,New York Mets,Colorado Rockies,Mets,Rockies,National League,National League,NL,NL,NL East,NL West,NL East,NL West,2023,2023,32,32,16,12,16,20,0.5,0.375,141,134,142,178,-1,-44,4.41,4.19,4.44,5.56,-0.03,-1.38,0.0,0.0,0.0,0.0,0.5,0.385,0.538,0.333,6,7,6,9,10,5,10,11,L4,W4,0,0,0.0,0.0,0.0,0.0,16-16,12-20,6-6,7-9,10-10,5-11,7-6,3-6,13-13,10-16,2-8,6-4,False
718301,2023-05-05,143,111,PHI,BOS,Philadelphia Phillies,Boston Red Sox,Phillies,Red Sox,National League,American League,NL,AL,NL East,AL East,NL East,AL East,2023,2023,32,33,15,19,17,14,0.469,0.576,137,195,166,170,-29,25,4.28,5.91,5.19,5.15,-0.91,0.76,0.0,0.0,0.0,0.0,0.471,0.63,0.333,0.5,8,13,5,7,7,6,12,7,L4,W6,0,0,0.0,0.0,0.0,0.0,15-17,19-14,8-5,13-7,7-12,6-7,1-2,7-7,8-9,17-10,5-5,7-3,False
718300,2023-05-05,139,147,TB,NYY,Tampa Bay Rays,New York Yankees,Rays,Yankees,American League,American League,AL,AL,AL East,AL East,AL East,AL East,2023,2023,32,32,26,17,6,15,0.812,0.531,210,126,96,122,114,4,6.56,3.94,3.0,3.81,3.56,0.12,0.0,0.0,0.0,0.0,0.783,0.5,0.714,0.5,17,11,2,8,9,6,4,7,W3,W2,0,0,0.0,0.0,0.0,0.0,26-6,17-15,17-2,11-8,9-4,6-7,5-2,3-3,18-5,13-13,7-3,4-6,True
718294,2023-05-05,108,140,LAA,TEX,Los Angeles Angels,Texas Rangers,Angels,Rangers,American League,American League,AL,AL,AL West,AL West,AL West,AL West,2023,2023,32,30,18,18,14,12,0.562,0.6,170,191,142,122,28,69,5.31,6.37,4.44,4.07,0.88,2.3,0.0,0.0,0.0,0.0,0.522,0.684,0.7,0.667,8,12,5,6,10,6,9,6,W4,L1,0,0,0.0,0.0,0.0,0.0,18-14,18-12,8-5,12-6,10-9,6-6,7-3,4-2,12-11,13-6,7-3,5-5,True
718298,2023-05-05,144,110,ATL,BAL,Atlanta Braves,Baltimore Orioles,Braves,Orioles,National League,American League,NL,AL,NL East,AL East,NL East,AL East,2023,2023,32,31,22,21,10,10,0.688,0.677,176,171,117,145,59,26,5.5,5.52,3.66,4.68,1.84,0.84,0.0,0.0,0.0,0.0,0.731,0.655,0.769,0.444,7,9,7,4,15,12,3,6,W4,W1,0,0,0.0,0.0,0.0,0.0,22-10,21-10,7-7,9-4,15-3,12-6,10-3,4-5,19-7,19-10,8-2,7-3,False
718297,2023-05-05,136,117,SEA,HOU,Seattle Mariners,Houston Astros,Mariners,Astros,American League,American League,AL,AL,AL West,AL West,AL West,AL West,2023,2023,31,31,15,16,16,15,0.484,0.516,134,137,125,115,9,22,4.32,4.42,4.03,3.71,0.29,0.71,0.0,0.0,0.0,0.0,0.5,0.474,0.667,0.333,7,8,9,11,8,8,7,4,W4,L2,0,0,0.0,0.0,0.0,0.0,15-16,16-15,7-9,8-11,8-7,8-4,4-2,1-2,8-8,9-10,5-5,5-5,True
718296,2023-05-05,109,120,AZ,WSH,Arizona Diamondbacks,Washington Nationals,Diamondbacks,Nationals,National League,National League,NL,NL,NL West,NL East,NL West,NL East,2023,2023,31,31,17,13,14,18,0.548,0.419,161,115,153,140,8,-25,5.19,3.71,4.94,4.52,0.26,-0.81,0.0,0.0,0.0,0.0,0.538,0.529,0.529,0.5,8,6,6,12,9,7,8,6,W1,W3,0,0,0.0,0.0,0.0,0.0,17-14,13-18,8-6,6-12,9-8,7-6,9-8,3-3,14-12,9-8,5-5,6-4,False
718295,2023-05-05,135,119,SD,LAD,San Diego Padres,Los Angeles Dodgers,Padres,Dodgers,National League,National League,NL,NL,NL West,NL West,NL West,NL West,2023,2023,32,32,17,19,15,13,0.531,0.594,137,182,140,140,-3,42,4.28,5.69,4.38,4.38,-0.09,1.31,0.0,0.0,0.0,0.0,0.531,0.594,0.667,0.538,9,12,9,6,8,7,6,7,W1,W6,0,0,0.0,0.0,0.0,0.0,17-15,19-13,9-9,12-6,8-6,7-7,8-4,7-6,17-15,19-13,7-3,8-2,True
718293,2023-05-05,137,158,SF,MIL,San Francisco Giants,Milwaukee Brewers,Giants,Brewers,National League,National League,NL,NL,NL West,NL Central,NL West,NL Central,2023,2023,30,31,13,18,17,13,0.433,0.581,135,137,153,119,-18,18,4.5,4.42,5.1,3.84,-0.6,0.58,0.0,0.0,0.0,0.0,0.438,0.579,0.2,0.667,7,9,7,6,6,9,10,7,W2,L4,0,0,0.0,0.0,0.0,0.0,13-17,18-13,7-7,9-6,6-10,9-7,1-4,4-2,7-9,11-8,6-4,3-7,False
718292,2023-05-05,138,116,STL,DET,St. Louis Cardinals,Detroit Tigers,Cardinals,Tigers,National League,American League,NL,AL,NL Central,AL Central,NL Central,AL Central,2023,2023,32,30,10,13,22,17,0.312,0.433,135,104,158,141,-23,-37,4.22,3.47,4.94,4.7,-0.72,-1.23,0.0,0.0,0.0,0.0,0.304,0.273,0.429,0.667,5,8,11,7,5,5,11,10,L6,W3,0,0,0.0,0.0,0.0,0.0,10-22,13-17,5-11,8-7,5-11,5-10,3-4,2-1,7-16,6-16,1-9,6-4,False
718299,2023-05-05,118,133,KC,OAK,Kansas City Royals,Oakland Athletics,Royals,Athletics,American League,American League,AL,AL,AL Central,AL West,AL Central,AL West,2023,2023,32,32,8,6,24,26,0.25,0.188,119,119,184,244,-65,-125,3.72,3.72,5.75,7.62,-2.03,-3.91,0.0,0.0,0.0,0.0,0.217,0.217,0.143,0.231,2,3,14,15,6,3,10,11,L1,L3,0,0,0.0,0.0,0.0,0.0,8-24,6-26,2-14,3-15,6-10,3-11,1-6,3-10,5-18,5-18,3-7,2-8,False
