game_pk,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_league_name,away_league_name,home_league_short_name,away_league_short_name,home_division_name,away_division_name,home_division_short_name,away_division_short_name,home_season,away_season,home_games_played,away_games_played,home_wins,away_wins,home_losses,away_losses,home_win_percent,away_win_percent,home_points_for,away_points_for,home_points_against,away_points_against,home_point_differential,away_point_differential,home_avg_points_for,away_avg_points_for,home_avg_points_against,away_avg_points_against,home_differential,away_differential,home_games_behind,away_games_behind,home_division_games_behind,away_division_games_behind,home_league_win_percent,away_league_win_percent,home_division_win_percent,away_division_win_percent,home_home_wins,away_home_wins,home_home_losses,away_home_losses,home_road_wins,away_road_wins,home_road_losses,away_road_losses,home_streak,away_streak,home_playoff_seed,away_playoff_seed,home_playoff_percent,away_playoff_percent,home_wildcard_percent,away_wildcard_percent,home_total,away_total,home_home,away_home,home_road,away_road,home_intra_division,away_intra_division,home_intra_league,away_intra_league,home_last_ten_games,away_last_ten_games,is_divisional_game
716405,2023-09-28,115,119,COL,LAD,Colorado Rockies,Los Angeles Dodgers,Rockies,Dodgers,National League,National League,NL,NL,NL West,NL West,NL West,NL West,2023,2023,158,158,57,98,101,60,0.361,0.62,692,889,929,679,-237,210,4.38,5.63,5.88,4.3,-1.5,1.33,0.0,0.0,0.0,0.0,0.348,0.607,0.255,0.667,35,53,42,28,22,45,59,32,L2,W2,0,0,0.0,0.0,0.0,0.0,57-101,98-60,35-42,53-28,22-59,45-32,13-38,32-16,40-75,68-44,1-9,7-3,True
716443,2023-09-28,145,109,CWS,AZ,Chicago White Sox,Arizona Diamondbacks,White Sox,Diamondbacks,American League,National League,AL,NL,AL Central,NL West,AL Central,NL West,2023,2023,158,158,60,84,98,74,0.38,0.532,634,743,829,747,-195,-4,4.01,4.7,5.25,4.73,-1.23,-0.03,0.0,0.0,0.0,0.0,0.397,0.543,0.442,0.558,30,43,47,35,30,41,51,39,L2,W2,0,0,0.0,0.0,0.0,0.0,60-98,84-74,30-47,43-35,30-51,41-39,23-29,29-23,46-70,63-53,4-6,8-2,False
716414,2023-09-28,116,118,DET,KC,Detroit Tigers,Kansas City Royals,Tigers,Royals,American League,American League,AL,AL,AL Central,AL Central,AL Central,AL Central,2023,2023,157,157,74,54,83,103,0.471,0.344,628,654,728,832,-100,-178,4.0,4.17,4.64,5.3,-0.64,-1.13,0.0,0.0,0.0,0.0,0.477,0.342,0.66,0.4,33,31,43,47,41,23,40,56,W2,L1,0,0,0.0,0.0,0.0,0.0,74-83,54-103,33-43,31-47,41-40,23-56,31-16,20-30,53-58,38-73,6-4,8-2,True
716409,2023-09-28,143,134,PHI,PIT,Philadelphia Phillies,Pittsburgh Pirates,Phillies,Pirates,National League,National League,NL,NL,NL East,NL Central,NL East,NL Central,2023,2023,158,158,89,74,69,84,0.563,0.468,778,680,696,777,82,-97,4.92,4.3,4.41,4.92,0.52,-0.61,0.0,0.0,0.0,0.0,0.545,0.491,0.49,0.481,49,38,31,40,40,36,38,44,W7,L3,0,0,0.0,0.0,0.0,0.0,89-69,74-84,49-31,38-40,40-38,36-44,24-25,25-27,61-51,55-57,8-2,5-5,False
716403,2023-09-28,141,147,TOR,NYY,Toronto Blue Jays,New York Yankees,Blue Jays,Yankees,American League,American League,AL,AL,AL East,AL East,AL East,AL East,2023,2023,158,158,87,81,71,77,0.551,0.513,716,661,648,673,68,-12,4.53,4.18,4.1,4.26,0.43,-0.08,0.0,0.0,0.0,0.0,0.509,0.518,0.396,0.431,41,42,36,39,46,39,35,38,L2,W3,0,0,0.0,0.0,0.0,0.0,87-71,81-77,41-36,42-39,46-35,39-38,19-29,22-29,57-55,58-54,6-4,6-4,True
716401,2023-09-28,116,118,DET,KC,Detroit Tigers,Kansas City Royals,Tigers,Royals,American League,American League,AL,AL,AL Central,AL Central,AL Central,AL Central,2023,2023,158,158,75,54,83,104,0.475,0.342,636,654,728,840,-92,-186,4.03,4.14,4.61,5.32,-0.58,-1.18,0.0,0.0,0.0,0.0,0.482,0.339,0.667,0.392,34,31,43,47,41,23,40,57,W3,L2,0,0,0.0,0.0,0.0,0.0,75-83,54-104,34-43,31-47,41-40,23-57,32-16,20-31,54-58,38-74,6-4,7-3,True
716400,2023-09-28,142,133,MIN,OAK,Minnesota Twins,Oakland Athletics,Twins,Athletics,American League,American League,AL,AL,AL Central,AL West,AL Central,AL West,2023,2023,158,158,85,48,73,110,0.538,0.304,754,572,642,908,112,-336,4.77,3.62,4.06,5.75,0.71,-2.13,0.0,0.0,0.0,0.0,0.539,0.304,0.558,0.265,47,26,33,55,38,22,40,55,W3,L3,0,0,0.0,0.0,0.0,0.0,85-73,48-110,47-33,26-55,38-40,22-55,29-23,13-36,62-53,34-78,7-3,2-8,False
716399,2023-09-28,144,112,ATL,CHC,Atlanta Braves,Chicago Cubs,Braves,Cubs,National League,National League,NL,NL,NL East,NL Central,NL East,NL Central,2023,2023,158,158,102,82,56,76,0.646,0.519,922,803,690,704,232,99,5.84,5.08,4.37,4.46,1.47,0.63,0.0,0.0,0.0,0.0,0.679,0.509,0.694,0.592,50,45,27,36,52,37,29,40,W2,L2,0,0,0.0,0.0,0.0,0.0,102-56,82-76,50-27,45-36,52-29,37-40,34-15,29-20,76-36,57-55,6-4,4-6,False
716397,2023-09-28,136,140,SEA,TEX,Seattle Mariners,Texas Rangers,Mariners,Rangers,American League,American League,AL,AL,AL West,AL West,AL West,AL West,2023,2023,158,158,85,89,73,69,0.538,0.563,745,873,651,703,94,170,4.72,5.53,4.12,4.45,0.59,1.08,0.0,0.0,0.0,0.0,0.562,0.598,0.625,0.583,42,50,35,31,43,39,38,38,L1,W1,0,0,0.0,0.0,0.0,0.0,85-73,89-69,42-35,50-31,43-38,39-38,30-18,28-20,63-49,67-45,4-6,7-3,True
716396,2023-09-28,158,138,MIL,STL,Milwaukee Brewers,St. Louis Cardinals,Brewers,Cardinals,National League,National League,NL,NL,NL Central,NL Central,NL Central,NL Central,2023,2023,158,158,89,69,69,89,0.563,0.437,711,698,634,798,77,-100,4.5,4.42,4.01,5.05,0.49,-0.63,0.0,0.0,0.0,0.0,0.545,0.411,0.625,0.396,46,33,31,45,43,36,38,44,W1,L1,0,0,0.0,0.0,0.0,0.0,89-69,69-89,46-31,33-45,43-38,36-44,30-18,19-29,61-51,46-66,5-5,4-6,True
