Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
2017-04-17,CHC,MIL,3,6,-200,185,-200,185,7.5,7.5,6.5,6.5,110,-130,-115,-105
2017-04-17,NYY,CHW,7,4,-144,134,-162,152,9.0,9.0,8.5,8.5,-110,-110,-110,-110
2017-04-17,OAK,TEX,0,7,-134,124,-140,130,8.0,8.0,7.5,7.5,-110,-110,-108,-102
2017-04-17,HOU,LAA,3,0,-150,140,-150,140,8.5,8.5,8.0,8.0,-125,105,-120,100
2017-04-17,MIN,CLE,1,3,132,-142,135,-145,8.5,8.5,8.5,8.5,-105,-115,-102,-108
2017-04-17,SLC,PIT,2,1,-133,123,-112,102,8.0,8.0,7.5,7.5,-110,-110,-120,100
2017-04-17,SEA,MIA,6,1,-126,116,-134,124,8.0,8.0,8.5,8.5,-105,-115,100,-110
2017-04-17,BOS,TB,4,3,-153,143,-129,119,9.5,9.5,10.0,10.0,-125,105,-115,-105
2017-04-17,ATL,SD,5,4,-146,136,-150,140,8.5,8.5,8.5,8.5,-110,-110,-110,-110
2017-04-17,LAD,ARI,2,4,-177,167,-159,149,7.5,7.5,7.5,7.5,105,-125,100,-120
