Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
2017-09-05,BOS,TOR,3,2,-165,149,-195,179,10.0,10.0,10.0,10.0,-110,-110,104,-115
2017-09-05,TB,MIN,2,1,-145,134,-140,129,9.0,9.0,9.0,9.0,-110,-110,-110,-110
2017-09-05,SD,STL,4,8,135,-150,136,-147,8.5,8.5,8.0,8.0,-101,-119,104,-115
2017-09-05,NYM,PHI,1,9,-215,199,-201,184,8.0,8.0,8.0,8.0,-110,-110,-109,-101
2017-09-05,LAD,ARI,1,3,-119,109,-140,129,7.5,7.5,7.5,7.5,-110,-110,-110,-100
2017-09-05,MIA,WAS,1,2,149,-165,156,-170,8.0,8.0,8.5,8.5,-119,-101,-100,-110
2017-09-05,COL,SF,9,6,-181,171,-190,174,12.0,12.0,12.0,12.0,-110,-110,-100,-110
2017-09-05,SEA,HOU,1,3,149,-165,134,-145,9.0,9.0,9.5,9.5,-110,-110,-105,-105
2017-09-05,BAL,NYY,7,6,105,-115,-109,101,9.5,9.5,9.5,9.5,-110,-110,-125,113
2017-09-05,CHW,CLE,4,9,245,-270,230,-270,9.5,9.5,9.0,9.0,-101,-119,-110,-100
2017-09-05,OAK,LAA,7,8,125,-135,126,-137,9.5,9.5,9.5,9.5,-110,-110,109,-120
2017-09-05,CIN,MIL,9,3,122,-135,121,-131,9.5,9.5,9.5,9.5,-110,-110,100,-110
2017-09-05,DET,KC,13,2,131,-145,103,-111,9.5,9.5,9.5,9.5,-110,-110,104,-115
2017-09-05,PIT,CHC,4,3,159,-169,155,-170,8.5,8.5,8.5,8.5,-110,-110,-105,-115
