Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
2017-04-12,CLE,CHW,1,2,-220,203,-260,240,8.5,8.5,8.0,8.0,-110,-110,-110,-110
2017-04-12,COL,SD,0,6,-125,115,-151,141,12.0,12.0,12.0,12.0,-115,-105,100,-120
2017-04-12,WAS,SLC,1,6,-201,186,-180,170,7.5,7.5,7.5,7.5,-105,-115,-105,-115
2017-04-12,CHC,LAD,0,2,-142,132,-120,110,7.5,7.5,7.0,7.0,-110,-110,100,-110
2017-04-12,MIA,ATL,4,5,-133,123,-108,-102,8.0,8.0,8.0,8.0,-120,100,-110,-110
2017-04-12,DET,MIN,5,3,-153,143,-138,128,8.5,8.5,8.5,8.5,-125,105,100,-120
2017-04-12,BOS,BAL,5,12,-160,150,-140,130,10.0,10.0,9.5,9.5,-105,-115,-110,-110
2017-04-12,SF,ARI,6,2,-123,113,-112,102,8.0,8.0,8.5,8.5,-110,-110,-110,-110
2017-04-12,NYY,TB,8,4,-122,112,-125,115,8.5,8.5,8.5,8.5,-120,100,100,-120
2017-04-12,PIT,CIN,2,9,-160,150,-150,140,8.0,8.0,8.0,8.0,-105,-115,-115,-105
2017-04-12,PHI,NYM,4,5,-105,-105,-118,108,8.0,8.0,8.0,8.0,100,-120,-110,-110
2017-04-12,KC,OAK,3,8,-130,120,-115,105,8.5,8.5,8.5,8.5,-105,-115,-115,-105
2017-04-12,TOR,MIL,0,2,-195,182,-220,200,9.0,9.0,8.5,8.5,100,-120,-115,-105
2017-04-12,SEA,HOU,5,10,103,-113,110,-120,8.0,8.0,8.5,8.5,-115,-105,-110,-110
2017-04-12,LAA,TEX,3,8,-140,130,-142,132,8.5,8.5,8.5,8.5,-120,100,105,-125
