Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
2017-06-30,CIN,CHC,5,0,117,-127,-120,111,9.5,9.5,9.5,9.5,-105,-115,102,-113
2017-06-30,NYM,PHI,2,1,-235,216,-270,245,8.0,8.0,8.5,8.5,105,-125,-107,-103
2017-06-30,LAA,SEA,0,10,103,-113,120,-130,9.0,9.0,9.0,9.0,-120,100,104,-115
2017-06-30,SD,LAD,4,10,178,-190,188,-205,8.0,8.0,7.5,7.5,-105,-115,-100,-110
2017-06-30,SLC,WAS,8,1,-115,105,-118,109,9.0,9.0,9.0,9.0,-120,100,-106,-104
2017-06-30,HOU,NYY,4,13,-150,140,-180,165,8.5,8.5,8.0,8.0,-105,-115,-102,-108
2017-06-30,TOR,BOS,4,7,-137,127,-118,109,10.0,10.0,9.0,9.0,-115,-105,-105,-105
2017-06-30,BAL,TB,4,6,100,-110,120,-130,10.0,10.0,11.0,11.0,-110,-110,-108,-102
2017-06-30,MIL,MIA,3,2,-117,107,103,-111,9.5,9.5,9.5,9.5,-115,-105,-126,114
2017-06-30,CHW,TEX,8,7,107,-117,121,-131,10.5,10.5,10.0,10.0,-105,-115,-100,-110
2017-06-30,OAK,ATL,1,3,-135,125,-180,165,8.5,8.5,8.0,8.0,-120,100,-105,-105
2017-06-30,ARI,COL,3,6,-144,134,-147,136,9.5,9.5,9.0,9.0,100,-120,-108,-102
2017-06-30,KC,MIN,8,1,-117,107,-125,115,8.0,8.0,8.5,8.5,-110,-110,-120,109
2017-06-30,PIT,SF,5,13,-120,110,-118,109,8.0,8.0,8.5,8.5,-105,-115,110,-121
