Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
2017-08-10,ARI,LAD,6,8,142,-152,152,-165,9.0,9.0,9.0,9.0,-110,-110,-123,111
2017-08-10,SEA,LAA,3,6,-210,194,-185,170,8.0,8.0,7.5,7.5,-105,-115,-125,113
2017-08-10,WAS,MIA,3,2,-158,148,-140,129,9.5,9.5,9.0,9.0,-105,-115,-102,-108
2017-08-10,PHI,NYM,0,10,140,-150,138,-150,8.0,8.0,8.5,8.5,-110,-110,-107,-103
2017-08-10,CIN,SD,10,3,-147,137,-146,135,8.5,8.5,8.5,8.5,-115,-105,-123,111
2017-08-10,TB,CLE,4,1,123,-133,120,-130,8.5,8.5,8.0,8.0,105,-125,-114,103
2017-08-10,TOR,NYY,4,0,113,-123,136,-147,9.0,9.0,8.5,8.5,100,-120,-123,111
2017-08-10,DET,PIT,5,7,133,-143,150,-163,9.5,9.5,9.5,9.5,-115,-105,-126,114
2017-08-10,MIL,MIN,2,7,-154,144,-149,137,9.0,9.0,9.5,9.5,-110,-110,106,-117
2017-08-10,CHW,HOU,3,2,162,-172,140,-152,10.0,10.0,9.5,9.5,100,-120,114,-126
2017-08-10,OAK,BAL,2,7,103,-113,-101,-107,9.5,9.5,9.5,9.5,-115,-105,105,-116
2017-08-10,SLC,KC,8,6,-139,129,-144,133,8.5,8.5,9.0,9.0,-110,-110,105,-116
