Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
2017-06-16,DET,TB,13,4,-120,110,-131,121,10.0,10.0,10.0,10.0,100,-120,104,-115
2017-06-16,TOR,CHW,4,11,-160,150,-205,188,8.5,8.5,9.0,9.0,-105,-115,-100,-110
2017-06-16,BAL,SLC,2,11,103,-113,122,-132,9.0,9.0,9.0,9.0,105,-125,-120,109
2017-06-16,NYM,WAS,2,7,125,-135,134,-145,8.0,8.0,7.5,7.5,-115,-105,-108,-102
2017-06-16,MIL,SD,6,5,-158,148,-150,138,9.5,9.5,10.0,10.0,100,-120,-107,-103
2017-06-16,OAK,NYY,7,6,135,-145,116,-126,7.5,7.5,8.0,8.0,100,-120,-118,107
2017-06-16,COL,SF,10,8,-141,131,-120,111,11.0,11.0,11.5,11.5,-110,-110,100,-110
2017-06-16,TEX,SEA,10,4,131,-141,104,-113,9.5,9.5,10.0,10.0,-120,100,-118,107
2017-06-16,PIT,CHC,5,9,120,-130,-102,-106,9.5,9.5,9.5,9.5,-120,100,108,-119
2017-06-16,LAA,KC,1,3,-130,120,-110,102,8.5,8.5,9.0,9.0,-110,-110,102,-113
2017-06-16,ATL,MIA,0,5,108,-118,-108,-100,10.0,10.0,9.0,9.0,100,-120,-105,-105
2017-06-16,PHI,ARI,4,5,115,-125,-121,112,9.0,9.0,8.5,8.5,100,-120,-106,-104
2017-06-16,MIN,CLE,1,8,155,-165,133,-144,9.5,9.5,9.5,9.5,-120,100,-105,-105
2017-06-16,CIN,LAD,1,3,170,-180,146,-159,9.5,9.5,9.5,9.5,-105,-115,-109,-101
2017-06-16,HOU,BOS,1,2,-133,123,-129,119,9.5,9.5,9.0,9.0,100,-120,113,-125
