Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
2017-07-15,BAL,CHC,3,10,129,-139,120,-130,10.0,10.0,10.0,10.0,100,-120,102,-113
2017-07-15,ATL,ARI,8,5,-113,103,126,-136,9.5,9.5,9.5,9.5,-110,-110,108,-119
2017-07-15,OAK,CLE,5,3,160,-170,201,-220,8.0,8.0,7.5,7.5,-105,-115,-115,104
2017-07-15,PIT,SLC,0,4,-128,118,-120,111,8.5,8.5,8.0,8.0,105,-125,-113,102
2017-07-15,KC,TEX,0,1,-104,-106,-121,112,9.0,9.0,9.0,9.0,-110,-110,100,-110
2017-07-15,MIL,PHI,3,2,-163,153,-153,141,8.5,8.5,8.5,8.5,-115,-105,104,-115
2017-07-15,CIN,WAS,7,10,178,-189,130,-141,9.5,9.5,8.5,8.5,-110,-110,-123,111
2017-07-15,CHW,SEA,3,4,135,-145,123,-133,9.5,9.5,9.5,9.5,-105,-115,-128,116
2017-07-15,MIA,LAD,1,7,145,-155,186,-203,8.5,8.5,8.5,8.5,-115,-105,102,-113
2017-07-15,LAA,TB,3,6,-112,102,-129,119,8.5,8.5,9.0,9.0,-110,-110,-104,-106
2017-07-15,HOU,MIN,2,4,-153,143,-165,152,9.5,9.5,9.5,9.5,100,-120,-106,-104
2017-07-15,BOS,NYY,1,4,-180,170,-165,152,8.5,8.5,7.5,7.5,-115,-105,-107,-103
2017-07-15,SD,SF,5,3,146,-156,126,-137,7.5,7.5,7.5,7.5,-110,-110,-101,-109
2017-07-15,DET,TOR,11,1,-138,128,-141,130,9.5,9.5,9.5,9.5,-105,-115,-113,102
2017-07-15,NYM,COL,9,3,-110,100,-115,106,9.0,9.0,9.0,9.0,100,-120,-132,120
