Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
2017-06-06,LAD,WAS,1,2,110,-120,-103,-107,7.5,7.5,7.0,7.0,100,-120,-102,-108
2017-06-06,DET,LAA,3,5,-136,126,-143,133,10.0,10.0,9.5,9.5,100,-120,-105,-105
2017-06-06,ATL,PHI,1,3,-135,125,100,-110,9.5,9.5,8.5,8.5,110,-130,-115,105
2017-06-06,CHC,MIA,10,2,-230,212,-205,188,7.5,7.5,7.5,7.5,105,-125,100,-110
2017-06-06,OAK,TOR,4,1,110,-120,113,-123,8.0,8.0,8.0,8.0,-115,-105,-115,105
2017-06-06,TB,CHW,2,4,-166,156,-170,160,7.5,7.5,7.5,7.5,-115,-105,107,-117
2017-06-06,CIN,SLC,13,1,116,-126,123,-133,9.5,9.5,9.5,9.5,105,-125,-102,-108
2017-06-06,NYY,BOS,4,5,-123,113,-125,115,9.5,9.5,8.5,8.5,105,-125,105,-115
2017-06-06,ARI,SD,10,2,-186,175,-153,143,9.5,9.5,8.5,8.5,105,-125,-120,110
2017-06-06,SEA,MIN,12,3,-180,170,-190,180,8.0,8.0,9.0,9.0,-110,-110,100,-110
2017-06-06,TEX,NYM,10,8,124,-134,123,-133,9.5,9.5,9.5,9.5,100,-120,-110,100
2017-06-06,MIL,SF,5,2,-134,124,-112,102,8.5,8.5,9.0,9.0,-130,110,-105,-105
2017-06-06,KC,HOU,9,7,131,-141,115,-125,10.0,10.0,9.5,9.5,100,-120,101,-111
2017-06-06,BAL,PIT,6,5,-139,129,-121,111,9.0,9.0,9.0,9.0,-105,-115,-120,110
2017-06-06,COL,CLE,11,3,-105,-105,-106,-104,11.0,11.0,10.5,10.5,-105,-115,-123,113
