Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
2017-05-02,KC,CHW,0,6,-132,122,-105,-105,8.0,8.0,7.5,7.5,-110,-110,105,-125
2017-05-02,ATL,NYM,9,7,114,-124,103,-113,8.0,8.0,8.5,8.5,-110,-110,-120,100
2017-05-02,MIA,TB,1,3,-120,110,-120,110,8.0,8.0,8.0,8.0,110,-130,-110,-110
2017-05-02,CIN,PIT,3,12,-113,103,-143,133,9.0,9.0,9.0,9.0,110,-130,-105,-115
2017-05-02,SD,COL,6,2,120,-130,-110,100,7.5,7.5,7.5,7.5,100,-120,105,-125
2017-05-02,NYY,TOR,11,5,-195,182,-179,169,8.0,8.0,9.0,9.0,-110,-110,100,-120
2017-05-02,SEA,LAA,4,6,-150,140,-136,126,7.5,7.5,7.0,7.0,-105,-115,-105,-115
2017-05-02,LAD,SF,13,5,-175,165,-173,163,7.0,7.0,7.5,7.5,-125,105,-115,-105
2017-05-02,SLC,MIL,2,1,-175,165,-188,178,8.0,8.0,7.5,7.5,-110,-110,-115,-105
2017-05-02,HOU,TEX,8,7,-133,123,-163,153,8.0,8.0,9.5,9.5,-110,-110,-110,-110
2017-05-02,CHC,PHI,8,3,-220,203,-215,195,7.5,7.5,7.5,7.5,100,-120,110,-130
2017-05-02,WAS,ARI,3,6,-160,150,-142,132,8.5,8.5,8.5,8.5,-110,-110,100,-120
2017-05-02,MIN,OAK,9,1,-135,125,-125,115,8.0,8.0,8.0,8.0,-110,-110,-125,105
2017-05-02,DET,CLE,5,2,110,-120,117,-127,8.0,8.0,7.5,7.5,110,-130,105,-125
2017-05-02,BOS,BAL,5,2,-212,196,-230,210,8.0,8.0,9.0,9.0,-105,-115,-105,-115
