Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
2023-09-16,COL,SF,9,5,210,-255,140,-166,10.0,10.0,11.5,11.5,-120,-115,-105,-120
2023-09-16,TOR,BOS,4,3,-120,102,-148,126,8.5,8.5,8.5,8.5,-110,-110,-106,-114
2023-09-16,OAK,SD,2,5,134,-158,108,-138,9.0,9.0,8.5,8.5,-122,-122,-104,-110
2023-09-16,MIA,ATL,11,5,108,-126,100,-118,9.0,9.0,9.0,9.0,-118,-104,-120,-102
2023-09-16,CLE,TEX,2,1,-116,-102,-124,106,8.0,8.0,8.0,8.0,-102,-120,-105,-115
2023-09-16,PIT,NYY,3,6,108,-126,-102,-116,9.0,9.0,9.0,9.0,-120,-102,-118,-104
2023-09-16,BAL,TB,8,0,108,-126,106,-124,8.0,8.0,7.5,7.5,-122,-115,-105,-115
2023-09-16,CHW,MIN,7,6,184,-220,190,-230,9.0,9.0,9.0,9.0,-115,-105,100,-122
2023-09-16,MIL,WAS,9,5,-275,225,-290,235,8.0,8.0,8.0,8.0,100,-122,-112,-108
2023-09-16,NYM,CIN,2,3,102,-120,-116,-110,9.0,9.0,8.5,8.5,100,-122,-104,-122
2023-09-16,KC,HOU,10,8,134,-158,126,-148,9.0,9.0,9.5,9.5,-110,-110,100,-122
2023-09-16,STL,PHI,1,6,102,-120,110,-140,8.5,8.5,9.5,9.5,-118,-104,100,-128
2023-09-16,COL,SF,5,2,142,-168,138,-174,11.5,11.5,11.5,11.5,-110,-110,-108,-118
2023-09-16,ARI,CHC,7,6,102,-120,-104,-112,9.5,9.5,9.0,9.0,100,-122,-115,-105
2023-09-16,LAA,DET,4,5,-118,100,108,-126,8.5,8.5,8.5,8.5,-106,-114,-120,-102
2023-09-16,SEA,LAD,2,6,116,-136,116,-136,8.0,8.0,8.5,8.5,-115,100,-122,-115
