Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
2023-08-12,NYM,ATL,3,21,145,-175,180,-225,7.5,7.5,10.5,10.5,-115,-105,-120,100
2023-08-12,TOR,CHC,4,5,-120,100,-115,-105,8.5,8.5,8.5,8.5,-110,-110,-110,-110
2023-08-12,MIA,NYY,3,1,-175,145,-155,130,7.5,7.5,7.5,7.5,-115,-105,100,-120
2023-08-12,TB,CLE,6,5,-150,125,-155,130,8.0,8.0,7.5,7.5,-110,-110,-120,100
2023-08-12,BOS,DET,2,6,-200,165,-200,165,9.5,9.5,10.0,10.0,-110,-110,-115,-105
2023-08-12,PHI,MIN,1,8,-115,-105,100,-120,9.0,9.0,9.0,9.0,-105,-115,-105,-115
2023-08-12,WAS,OAK,3,2,-120,100,-145,120,9.5,9.5,9.5,9.5,-110,-110,-105,-115
2023-08-12,KC,STL,4,5,135,-160,120,-145,9.5,9.5,9.5,9.5,-115,-105,100,-120
2023-08-12,HOU,LAA,11,3,-190,155,-175,145,9.5,9.5,9.5,9.5,100,-120,-110,-110
2023-08-12,CHW,MIL,2,3,135,-160,150,-185,8.5,8.5,8.0,8.0,-110,-110,-120,100
2023-08-12,NYM,ATL,0,6,180,-225,200,-250,8.0,8.0,8.5,8.5,-120,100,-105,-115
2023-08-12,ARI,SD,3,0,-150,125,-145,120,9.0,9.0,9.0,9.0,-105,-115,-105,-115
2023-08-12,SF,TEX,3,9,-135,110,-115,-105,8.0,8.0,8.0,8.0,-110,-110,-120,100
2023-08-12,LAD,COL,4,1,-350,260,-275,220,9.0,9.0,9.5,9.5,-120,100,100,-120
2023-08-12,SEA,BAL,0,1,-160,135,-160,135,8.0,8.0,8.0,8.0,-110,-110,-105,-115
