Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
2023-05-24,PIT,TEX,2,3,105,-125,-105,-115,9.0,9.0,9.0,9.0,-110,-110,-110,-110
2023-05-24,PHI,ARI,6,5,-105,-115,-110,-110,8.0,8.0,8.0,8.0,-120,100,-120,100
2023-05-24,CLE,CHW,0,6,-140,115,-140,120,8.5,8.5,7.5,7.5,-110,-110,-120,100
2023-05-24,MIL,HOU,4,0,-110,-110,-110,-110,9.5,9.5,9.0,9.0,-110,-110,-110,-110
2023-05-24,MIN,SF,7,1,-160,135,-155,130,7.5,7.5,7.5,7.5,-110,-110,-105,-115
2023-05-24,CIN,STL,10,3,135,-160,135,-160,10.0,10.0,11.0,11.0,-115,-105,-105,-115
2023-05-24,TB,TOR,7,3,-190,155,-165,140,8.0,8.0,8.0,8.0,-115,-105,-115,-105
2023-05-24,WAS,SD,5,3,120,-145,130,-155,9.5,9.5,10.0,10.0,100,-120,-105,-115
2023-05-24,NYY,BAL,6,9,-150,125,-140,115,8.5,8.5,8.0,8.0,-115,-105,-115,-105
2023-05-24,ATL,LAD,4,3,-120,100,-120,100,9.0,9.0,9.5,9.5,-115,-105,-105,-115
2023-05-24,CHC,NYM,4,2,-115,-105,-115,-105,6.5,6.5,6.5,6.5,-120,100,-110,-110
2023-05-24,KC,DET,4,6,-120,100,-115,-105,9.0,9.0,8.5,8.5,-110,-110,-115,-105
2023-05-24,COL,MIA,2,10,135,-160,135,-165,10.5,10.5,10.5,10.5,-115,-105,-120,100
2023-05-24,LAA,BOS,7,3,-115,-105,-110,-110,9.0,9.0,9.0,9.0,-120,100,-120,100
2023-05-24,SEA,OAK,6,1,-275,220,-275,220,8.0,8.0,8.5,8.5,-115,-105,-105,-115
