Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
2023-05-23,CLE,CHW,2,4,-115,-105,-135,110,8.0,8.0,8.5,8.5,-105,-115,-105,-115
2023-05-23,PIT,TEX,1,6,135,-160,135,-165,8.0,8.0,8.0,8.0,-120,100,-110,-110
2023-05-23,CIN,STL,5,8,120,-145,115,-140,10.5,10.5,10.5,10.5,-105,-115,-115,-105
2023-05-23,PHI,ARI,3,4,-135,110,-155,130,9.5,9.5,9.5,9.5,-110,-110,-105,-115
2023-05-23,TB,TOR,1,20,-125,105,-110,-110,8.5,8.5,8.5,8.5,-110,-110,-115,-105
2023-05-23,WAS,SD,4,7,125,-150,130,-155,8.0,8.0,8.5,8.5,-120,100,-105,-115
2023-05-23,NYY,BAL,6,5,-185,150,-165,140,7.5,7.5,8.0,8.0,-115,-105,-110,-110
2023-05-23,ATL,LAD,1,8,-210,170,-210,170,8.5,8.5,8.5,8.5,-105,-115,-115,-105
2023-05-23,KC,DET,4,1,120,-145,125,-150,9.0,9.0,9.0,9.0,-110,-110,100,-120
2023-05-23,MIL,HOU,6,0,105,-125,110,-135,9.5,9.5,9.5,9.5,-115,-105,-105,-115
2023-05-23,MIN,SF,3,4,-145,120,-145,120,7.5,7.5,8.0,8.0,-115,-105,-105,-115
2023-05-23,CHC,NYM,7,2,-110,-110,-115,-105,8.5,8.5,8.5,8.5,-105,-115,-115,-105
2023-05-23,COL,MIA,5,4,100,-120,110,-130,11.0,11.0,11.5,11.5,-120,100,-105,-115
2023-05-23,LAA,BOS,4,0,-105,-115,-105,-115,9.5,9.5,9.5,9.5,100,-120,-105,-115
2023-05-23,SEA,OAK,3,2,-250,200,-225,180,8.5,8.5,9.0,9.0,-110,-110,-110,-110
