game_pk,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_postseason,away_postseason,home_season_type,away_season_type,home_season,away_season,home_gp,away_gp,home_batting_ab,away_batting_ab,home_batting_r,away_batting_r,home_batting_h,away_batting_h,home_batting_2b,away_batting_2b,home_batting_3b,away_batting_3b,home_batting_hr,away_batting_hr,home_batting_rbi,away_batting_rbi,home_batting_tb,away_batting_tb,home_batting_bb,away_batting_bb,home_batting_so,away_batting_so,home_batting_sb,away_batting_sb,home_batting_avg,away_batting_avg,home_batting_obp,away_batting_obp,home_batting_slg,away_batting_slg,home_batting_ops,away_batting_ops,home_pitching_w,away_pitching_w,home_pitching_l,away_pitching_l,home_pitching_era,away_pitching_era,home_pitching_ip,away_pitching_ip,home_pitching_h,away_pitching_h,home_pitching_er,away_pitching_er,home_pitching_hr,away_pitching_hr,home_pitching_bb,away_pitching_bb,home_pitching_k,away_pitching_k,home_pitching_oba,away_pitching_oba,home_pitching_whip,away_pitching_whip,home_fielding_e,away_fielding_e,date_dt
265232,2010-07-22,140,108,TEX,LAA,Rangers,Angels,Texas Rangers,Los Angeles Angels,0,0,regular,regular,2010,2010,96,98,29,32,3,2,8,5,3,2,0,0,1,1,3,2,14,10,4,0,5,4,2,0,0.279,0.257,0.343,0.321,0.427,0.405,0.77,0.726,1,0,0,1,3.85,4.46,9.0,8.0,5,8,2,3,1,1,0,4,4,5,0.0,0.0,1.32,1.41,0,0,2010-07-22
265233,2010-07-22,136,111,SEA,BOS,Mariners,Red Sox,Seattle Mariners,Boston Red Sox,0,0,regular,regular,2010,2010,96,97,46,51,6,8,7,13,1,2,0,0,1,3,4,8,11,24,5,3,10,11,1,0,0.235,0.272,0.304,0.346,0.341,0.461,0.645,0.807,0,1,1,0,3.92,4.27,13.0,13.0,13,7,8,3,3,1,3,5,11,10,0.0,0.0,1.3,1.36,1,3,2010-07-22
265234,2010-07-22,146,115,FLA,COL,Marlins,Rockies,Florida Marlins,Colorado Rockies,0,0,regular,regular,2010,2010,97,99,30,33,3,2,6,7,1,2,1,0,1,1,3,2,12,12,5,2,12,15,2,2,0.257,0.264,0.322,0.338,0.394,0.423,0.716,0.761,1,0,0,1,3.98,4.03,9.0,8.0,7,6,2,3,1,1,2,5,15,12,0.0,0.0,1.34,1.31,0,0,2010-07-22
265235,2010-07-22,147,118,NYY,KC,Yankees,Royals,New York Yankees,Kansas City Royals,0,0,regular,regular,2010,2010,96,95,36,39,10,4,14,14,5,3,0,0,2,0,10,3,25,17,3,5,6,11,0,4,0.273,0.282,0.355,0.336,0.441,0.403,0.796,0.739,1,0,0,1,3.96,4.88,9.0,8.0,14,14,3,10,0,2,5,3,11,6,0.0,0.0,1.29,1.44,1,1,2010-07-22
265236,2010-07-22,134,158,PIT,MIL,Pirates,Brewers,Pittsburgh Pirates,Milwaukee Brewers,0,0,regular,regular,2010,2010,96,97,34,35,2,3,7,10,1,2,0,1,0,2,2,3,8,20,2,2,8,9,1,0,0.243,0.262,0.307,0.336,0.368,0.436,0.675,0.772,0,1,1,0,5.02,4.91,9.0,9.0,10,7,3,2,2,0,2,2,9,8,0.0,0.0,1.48,1.52,0,0,2010-07-22
265237,2010-07-22,110,142,BAL,MIN,Orioles,Twins,Baltimore Orioles,Minnesota Twins,0,0,regular,regular,2010,2010,96,98,31,34,0,5,5,9,2,2,0,0,0,1,0,5,7,14,1,4,4,4,0,0,0.258,0.275,0.317,0.346,0.385,0.42,0.702,0.766,0,1,1,0,5.07,4.1,9.0,9.0,9,5,5,0,1,0,4,1,4,4,0.0,0.0,1.51,1.29,0,0,2010-07-22
265238,2010-07-22,119,121,LAD,NYM,Dodgers,Mets,Los Angeles Dodgers,New York Mets,0,0,regular,regular,2010,2010,97,98,27,30,2,0,4,5,1,0,0,0,1,0,2,0,8,5,3,2,6,6,0,0,0.266,0.254,0.335,0.317,0.402,0.392,0.737,0.709,1,0,0,1,4.09,3.83,9.0,8.0,5,4,0,2,0,1,2,3,6,6,0.0,0.0,1.34,1.43,0,0,2010-07-22
265239,2010-07-22,144,135,ATL,SD,Braves,Padres,Atlanta Braves,San Diego Padres,0,0,regular,regular,2010,2010,95,95,37,28,8,0,13,4,4,0,0,0,0,0,8,0,17,4,4,4,7,4,0,0,0.261,0.252,0.343,0.323,0.398,0.378,0.741,0.701,1,0,0,1,3.61,3.3,9.0,8.0,4,13,0,7,0,0,4,4,4,7,0.0,0.0,1.29,1.23,0,1,2010-07-22
265240,2010-07-22,109,137,AZ,SF,D-backs,Giants,Arizona Diamondbacks,San Francisco Giants,0,0,regular,regular,2010,2010,96,96,30,33,0,3,3,7,1,1,0,0,0,1,0,3,4,11,3,1,10,8,1,2,0.252,0.261,0.328,0.326,0.419,0.404,0.747,0.73,0,1,1,0,5.25,3.38,9.0,9.0,7,3,3,0,1,0,1,3,8,10,0.0,0.0,1.5,1.32,1,0,2010-07-22
265241,2010-07-22,116,141,DET,TOR,Tigers,Blue Jays,Detroit Tigers,Toronto Blue Jays,0,0,regular,regular,2010,2010,97,96,30,35,5,2,10,9,3,4,0,1,0,1,5,2,13,18,4,2,4,7,0,1,0.272,0.246,0.341,0.309,0.418,0.45,0.759,0.759,1,0,0,1,4.33,4.19,9.0,8.0,9,10,2,5,1,0,2,4,7,4,0.0,0.0,1.4,1.34,1,0,2010-07-22
