game_pk,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_postseason,away_postseason,home_season_type,away_season_type,home_season,away_season,home_gp,away_gp,home_batting_ab,away_batting_ab,home_batting_r,away_batting_r,home_batting_h,away_batting_h,home_batting_2b,away_batting_2b,home_batting_3b,away_batting_3b,home_batting_hr,away_batting_hr,home_batting_rbi,away_batting_rbi,home_batting_tb,away_batting_tb,home_batting_bb,away_batting_bb,home_batting_so,away_batting_so,home_batting_sb,away_batting_sb,home_batting_avg,away_batting_avg,home_batting_obp,away_batting_obp,home_batting_slg,away_batting_slg,home_batting_ops,away_batting_ops,home_pitching_w,away_pitching_w,home_pitching_l,away_pitching_l,home_pitching_era,away_pitching_era,home_pitching_ip,away_pitching_ip,home_pitching_h,away_pitching_h,home_pitching_er,away_pitching_er,home_pitching_hr,away_pitching_hr,home_pitching_bb,away_pitching_bb,home_pitching_k,away_pitching_k,home_pitching_oba,away_pitching_oba,home_pitching_whip,away_pitching_whip,home_fielding_e,away_fielding_e,date_dt
265842,2010-09-05,133,108,OAK,LAA,Athletics,Angels,Oakland Athletics,Los Angeles Angels,0,0,regular,regular,2010,2010,136,137,38,38,4,7,11,11,1,2,0,0,0,2,4,7,12,19,4,3,8,2,1,3,0.254,0.255,0.322,0.316,0.373,0.398,0.695,0.714,0,1,1,0,3.54,4.32,9.0,9.0,11,11,7,3,2,0,3,4,2,8,0.0,0.0,1.26,1.4,0,1,2010-09-05
265843,2010-09-05,146,144,FLA,ATL,Marlins,Braves,Florida Marlins,Atlanta Braves,0,0,regular,regular,2010,2010,138,137,35,39,7,6,13,10,6,2,2,0,1,0,7,6,26,12,1,2,12,8,0,0,0.257,0.261,0.322,0.342,0.408,0.407,0.73,0.749,1,0,0,1,3.96,3.54,10.0,9.0,10,13,6,7,0,1,2,1,8,12,0.0,0.0,1.34,1.27,0,1,2010-09-05
265844,2010-09-05,111,145,BOS,CWS,Red Sox,White Sox,Boston Red Sox,Chicago White Sox,0,0,regular,regular,2010,2010,140,139,37,39,5,7,11,13,2,5,0,0,1,0,5,6,16,18,1,7,8,12,0,6,0.267,0.271,0.338,0.335,0.45,0.431,0.788,0.766,0,1,1,0,4.13,3.95,9.0,9.0,13,11,5,5,0,1,7,1,12,8,0.0,0.0,1.34,1.33,2,1,2010-09-05
265845,2010-09-05,136,114,SEA,CLE,Mariners,Indians,Seattle Mariners,Cleveland Indians,0,0,regular,regular,2010,2010,138,138,33,30,3,0,8,4,1,0,0,0,1,0,3,0,12,4,0,1,5,10,2,0,0.236,0.247,0.3,0.321,0.34,0.376,0.64,0.697,1,0,0,1,3.83,4.45,9.0,8.0,4,8,0,2,0,1,1,0,10,5,0.0,0.0,1.28,1.47,1,3,2010-09-05
265846,2010-09-05,135,115,SD,COL,Padres,Rockies,San Diego Padres,Colorado Rockies,0,0,regular,regular,2010,2010,136,140,32,37,2,4,7,12,2,3,0,0,1,1,2,4,12,18,2,7,9,7,1,3,0.249,0.263,0.321,0.336,0.377,0.425,0.698,0.761,0,1,1,0,3.37,4.08,9.0,9.0,12,7,3,2,1,1,7,2,7,9,0.0,0.0,1.24,1.33,2,0,2010-09-05
265847,2010-09-05,118,116,KC,DET,Royals,Tigers,Kansas City Royals,Detroit Tigers,0,0,regular,regular,2010,2010,137,141,29,30,2,1,6,3,3,0,0,0,1,1,2,1,12,6,6,4,2,7,0,1,0.273,0.269,0.329,0.339,0.393,0.416,0.722,0.755,1,0,0,1,5.03,4.31,9.0,8.0,3,6,1,2,1,1,4,6,7,2,0.0,0.0,1.49,1.39,1,0,2010-09-05
265848,2010-09-05,109,117,AZ,HOU,D-backs,Astros,Arizona Diamondbacks,Houston Astros,0,0,regular,regular,2010,2010,137,136,32,30,2,3,7,6,1,0,0,1,2,1,2,3,14,11,3,2,8,8,1,0,0.253,0.247,0.329,0.303,0.423,0.361,0.752,0.664,0,1,1,0,4.95,4.07,9.0,9.0,6,7,3,2,1,2,2,3,8,8,0.0,0.0,1.46,1.38,0,0,2010-09-05
265849,2010-09-05,143,158,PHI,MIL,Phillies,Brewers,Philadelphia Phillies,Milwaukee Brewers,0,0,regular,regular,2010,2010,140,136,33,37,2,6,7,13,2,3,0,0,0,1,2,5,9,19,4,5,6,7,0,0,0.255,0.263,0.325,0.335,0.405,0.429,0.73,0.764,0,1,1,0,3.76,4.88,9.0,9.0,13,7,5,2,1,0,5,4,7,6,0.0,0.0,1.25,1.49,1,1,2010-09-05
265850,2010-09-05,112,121,CHC,NYM,Cubs,Mets,Chicago Cubs,New York Mets,0,0,regular,regular,2010,2010,138,139,32,47,5,18,10,21,0,4,1,0,2,2,5,18,18,31,3,9,5,8,0,2,0.264,0.249,0.324,0.316,0.417,0.38,0.741,0.696,0,1,1,0,4.45,3.72,9.0,9.0,21,10,14,5,2,2,9,3,8,5,0.0,0.0,1.44,1.38,1,0,2010-09-05
265851,2010-09-05,119,137,LAD,SF,Dodgers,Giants,Los Angeles Dodgers,San Francisco Giants,0,0,regular,regular,2010,2010,138,137,29,31,0,3,3,6,1,2,0,0,0,1,0,3,4,11,1,3,13,8,0,0,0.258,0.259,0.328,0.324,0.385,0.405,0.713,0.729,0,1,1,0,3.99,3.64,9.0,9.0,6,3,3,0,1,0,3,1,8,13,0.0,0.0,1.29,1.33,0,0,2010-09-05
